variant_id,activation_rule_id,protection_mode,signal_settings_id,david_settings,stochastic_settings,symbol_universe,bar_path_mode,signal_clock,signal_adr_brick,session_mode,session_time_zone,session_trade_start_et,session_trade_end_et,session_flatten_et,session_sunday_start_et,session_flatten_overrides_et,target_mode,target_adr,spacing_adr,min_ma_expansion_adr,grid_add_mode,date_range,price_bundle_id,warehouse_manifest_id,warehouse_hash,weeks_replayed,pairs_replayed,initial_deposit_usd,final_balance_usd,final_equity_before_liquidation_usd,final_equity_after_liquidation_usd,net_profit_usd,closed_price_pnl_usd,end_liquidation_price_pnl_usd,total_price_pnl_usd,total_commission_usd,total_swap_usd,target_reset_count,session_flatten_count,session_flatten_positions,session_flatten_price_pnl_usd,session_flatten_swap_usd,protection_close_count,protection_close_positions,entries_opened,closed_positions,end_liquidation_positions,max_open_positions,max_long_positions,max_short_positions,max_add_depth,max_fill_age_days,position_days,max_equity_drawdown_usd,max_balance_drawdown_usd,weekly_equity_profit_factor,close_event_count,close_event_win_count,close_event_loss_count,close_event_flat_count,close_event_profit_factor,close_event_win_pct,close_event_total_realized_pnl_adr,adr_normalized_return_pct,close_event_total_realized_market_pct,close_event_gross_profit_usd,close_event_gross_loss_abs_usd,close_event_avg_realized_pnl_adr,close_event_avg_realized_market_pct,close_event_avg_mfe_adr,close_event_avg_mae_adr_abs,close_event_avg_mfe_market_pct,close_event_avg_mae_market_pct_abs,close_event_mfe_1q_hit_count,close_event_mfe_2q_hit_count,close_event_mfe_3q_hit_count,close_event_mfe_1q_hit_pct,close_event_mfe_2q_hit_pct,close_event_mfe_3q_hit_pct,close_event_mae_1q_hit_count,close_event_mae_2q_hit_count,close_event_mae_3q_hit_count,close_event_mae_1q_hit_pct,close_event_mae_2q_hit_pct,close_event_mae_3q_hit_pct,target_close_net_usd,session_flatten_close_net_usd,protection_close_net_usd,activation_checks,activation_blocked_long,activation_blocked_short,activation_blocked_expansion,activation_started_long,activation_started_short,activation_long_allow_pct,activation_short_allow_pct,mt5_reference_net_profit_usd,mt5_reference_commission_usd,mt5_reference_swap_usd,mt5_reference_end_liquidation_net_usd,mt5_reference_max_open_positions,mt5_reference_end_liquidation_positions,net_delta_vs_mt5_usd,summary_only,metric_semantics,content_hash
RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY,triangle_formulaic_directionless_geometry,baseline,DAVID_LWMA35_RSI21_80_20__STOCH_100_3_21_80_20_low_high_simple_main_only,LWMA35_RSI21_80_20,100_3_21_80_20_low_high_simple_main_only,"AUDCAD,AUDCHF,AUDJPY,AUDNZD,AUDUSD,CADCHF,CADJPY,CHFJPY,EURAUD,EURCAD,EURCHF,EURGBP,EURJPY,EURNZD,EURUSD,GBPAUD,GBPCAD,GBPCHF,GBPJPY,GBPNZD,GBPUSD,NZDCAD,NZDCHF,NZDJPY,NZDUSD,USDCAD,USDCHF,USDJPY",open,m1,0.1,ny_daily_window,America/New_York,18:05,15:45,16:00,20:00,,session_mid_reversion,1,0.2,0,adverse_only,2025-12-08T00:00:00.000Z..2026-05-31T23:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,26,28,10000,9320.94,9320.94,9320.94,-679.06,1087.8,0,1087.8,-1309.32,-457.54,5417,3349,13606,-11968.06,-402.61,0,0,21822,21822,0,245,176,128,43,3.04,11404.24,-1956.42,-1674.79,0.842168,8766,6650,2116,0,0.96192,75.86,117.366185,117.366185,96.258846,17153.14,17832.2,0.013389,0.010981,0.455148,0.794902,0.288414,0.487318,7519,3213,2716,85.77,36.65,30.98,4310,3332,2713,49.17,38.01,30.95,12507.97,-13187.03,0,5731229,2928176,2794287,3938490,4244,4522,0.14,0.16,174.51,-400.8,-4144.01,-5590.01,170,149,-853.57,true,session_window_position_truth_replay,E0872F22C3CFEC87508F0EE479A96F95511F736009375DA01E15FF1EA3BDCCC1
RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY__PROTECT_PAIN_1Q_STOP_ADDS_BEFORE_PROFIT_0_5Q,triangle_formulaic_directionless_geometry,pain_1q_stop_adds_before_profit_0_5q,DAVID_LWMA35_RSI21_80_20__STOCH_100_3_21_80_20_low_high_simple_main_only,LWMA35_RSI21_80_20,100_3_21_80_20_low_high_simple_main_only,"AUDCAD,AUDCHF,AUDJPY,AUDNZD,AUDUSD,CADCHF,CADJPY,CHFJPY,EURAUD,EURCAD,EURCHF,EURGBP,EURJPY,EURNZD,EURUSD,GBPAUD,GBPCAD,GBPCHF,GBPJPY,GBPNZD,GBPUSD,NZDCAD,NZDCHF,NZDJPY,NZDUSD,USDCAD,USDCHF,USDJPY",open,m1,0.1,ny_daily_window,America/New_York,18:05,15:45,16:00,20:00,,session_mid_reversion,1,0.2,0,adverse_only,2025-12-08T00:00:00.000Z..2026-05-31T23:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,26,28,10000,9518.5,9518.5,9518.5,-481.5,546.01,0,546.01,-784.32,-243.19,5417,3349,6732,-7926.09,-206.1,0,0,13072,13072,0,179,128,72,43,3.04,6150.31,-1140.58,-931.48,0.775806,8766,6292,2474,0,0.953213,71.78,65.05541,65.05541,56.859643,9809.88,10291.38,0.007421,0.006486,0.252082,0.445412,0.158236,0.269948,6452,1345,1043,73.6,15.34,11.9,4310,2965,2162,49.17,33.82,24.66,8054.61,-8536.11,0,5731229,2928176,2794287,3938490,4244,4522,0.14,0.16,174.51,-400.8,-4144.01,-5590.01,170,149,-656.01,true,session_window_position_truth_replay,8F117F3C9026ABF1909F1AC478A122BC896A166D40F235A246F5C31F7FB9EF3E
