symbol,broker_company,source_timeframe,comparison_type,anchor_shift_bars,phase_shift_q,history_shortfall,source_time,source_close,baseline_bootstrap_bars,variant_bootstrap_bars,baseline_line,variant_line,diff_pips,abs_line_distance_q,baseline_side,variant_side
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.01 07:47,0.99206,720,1440,0.98815,0.98747,-6.839,0.920061,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.01 11:47,0.99221,720,1440,0.98815,0.98747,-6.839,0.920061,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.01 15:47,0.99152,720,1440,0.98815,0.98747,-6.839,0.920061,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.01 19:47,0.98957,720,1440,0.98889,0.98833,-5.680,0.764165,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.01 23:47,0.99092,720,1440,0.98889,0.98833,-5.680,0.764165,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.02 03:50,0.99136,720,1440,0.98889,0.98833,-5.680,0.764165,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.02 07:50,0.99137,720,1440,0.98889,0.98833,-5.680,0.764165,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.02 11:50,0.99405,720,1440,0.98964,0.98919,-4.521,0.608269,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.02 15:50,0.99331,720,1440,0.99038,0.98919,-11.954,1.608269,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.02 19:50,0.99307,720,1440,0.99112,0.99004,-10.795,1.452373,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.02 23:50,0.99366,720,1440,0.99112,0.99004,-10.795,1.452373,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.03 03:54,0.99365,720,1440,0.99112,0.99090,-2.204,0.296477,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.03 07:54,0.99266,720,1440,0.99112,0.99090,-2.204,0.296477,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.03 11:54,0.99210,720,1440,0.99112,0.99090,-2.204,0.296477,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.03 15:54,0.99183,720,1440,0.99187,0.99090,-9.636,1.296477,-1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.03 19:54,0.99100,720,1440,0.99187,0.99090,-9.636,1.296477,-1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.03 23:54,0.99038,720,1440,0.99187,0.99090,-9.636,1.296477,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.04 03:58,0.99050,720,1440,0.99187,0.99090,-9.636,1.296477,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.04 07:58,0.99103,720,1440,0.99112,0.99090,-2.204,0.296477,-1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.04 11:58,0.99219,720,1440,0.99187,0.99176,-1.045,0.140581,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.04 15:58,0.99183,720,1440,0.99187,0.99176,-1.045,0.140581,-1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.04 19:58,0.99194,720,1440,0.99187,0.99176,-1.045,0.140581,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.04 23:58,0.99200,720,1440,0.99187,0.99176,-1.045,0.140581,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.05 04:03,0.98972,720,1440,0.99187,0.99176,-1.045,0.140581,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.05 08:03,0.99089,720,1440,0.99187,0.99176,-1.045,0.140581,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.05 12:03,0.99046,720,1440,0.99187,0.99090,-9.636,1.296477,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.05 16:03,0.98684,720,1440,0.99187,0.99090,-9.636,1.296477,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.05 20:03,0.98381,720,1440,0.99038,0.99090,5.229,0.703523,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.08 00:07,0.97881,720,1440,0.99038,0.99090,5.229,0.703523,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.08 04:07,0.98400,720,1440,0.98889,0.99004,11.503,1.547627,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.08 08:07,0.98235,720,1440,0.98592,0.99004,41.235,5.547627,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.08 12:07,0.98300,720,1440,0.98443,0.98919,47.509,6.391731,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.08 16:07,0.98506,720,1440,0.98369,0.98489,11.984,1.612252,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.08 20:07,0.98356,720,1440,0.98369,0.98489,11.984,1.612252,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.09 00:11,0.98220,720,1440,0.98369,0.98403,3.392,0.456356,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.09 04:11,0.98305,720,1440,0.98295,0.98403,10.825,1.456356,1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.09 08:11,0.98367,720,1440,0.98295,0.98403,10.825,1.456356,1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.09 12:11,0.98282,720,1440,0.98295,0.98317,2.233,0.300460,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.09 16:11,0.98315,720,1440,0.98295,0.98317,2.233,0.300460,1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.09 20:11,0.97977,720,1440,0.98220,0.98317,9.666,1.300460,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.10 00:16,0.97963,720,1440,0.98220,0.98231,1.075,0.144564,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.10 04:16,0.98058,720,1440,0.98220,0.98231,1.075,0.144564,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.10 08:16,0.97775,720,1440,0.98220,0.98231,1.075,0.144564,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.10 12:16,0.97610,720,1440,0.98220,0.98231,1.075,0.144564,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.10 16:16,0.97731,720,1440,0.98146,0.98231,8.507,1.144564,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.10 20:16,0.97738,720,1440,0.97997,0.98145,14.781,1.988668,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.11 00:19,0.97560,720,1440,0.97923,0.98059,13.623,1.832772,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.11 04:19,0.97624,720,1440,0.97923,0.98059,13.623,1.832772,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.11 08:19,0.97686,720,1440,0.97849,0.97973,12.464,1.676876,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.11 12:19,0.97759,720,1440,0.97849,0.97973,12.464,1.676876,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.11 16:19,0.97675,720,1440,0.97775,0.97888,11.305,1.520980,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.11 20:19,0.97874,720,1440,0.97775,0.97888,11.305,1.520980,1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.12 00:23,0.98328,720,1440,0.97775,0.97888,11.305,1.520980,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.12 04:23,0.98306,720,1440,0.97775,0.97888,11.305,1.520980,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.12 08:23,0.98335,720,1440,0.97775,0.97888,11.305,1.520980,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.12 12:23,0.98559,720,1440,0.97849,0.97888,3.872,0.520980,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.12 16:23,0.98452,720,1440,0.97923,0.97888,-3.560,0.479020,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.12 20:23,0.98513,720,1440,0.98220,0.97888,-33.292,4.479020,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.15 00:26,0.98592,720,1440,0.98220,0.97888,-33.292,4.479020,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.15 04:26,0.98782,720,1440,0.98369,0.98231,-13.791,1.855436,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.15 08:26,0.98862,720,1440,0.98369,0.98317,-5.200,0.699540,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.15 12:26,0.98780,720,1440,0.98369,0.98317,-5.200,0.699540,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.15 16:26,0.98882,720,1440,0.98369,0.98317,-5.200,0.699540,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.15 20:26,0.98970,720,1440,0.98443,0.98317,-12.632,1.699540,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.16 00:30,0.98886,720,1440,0.98443,0.98403,-4.041,0.543644,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.16 04:30,0.98912,720,1440,0.98443,0.98403,-4.041,0.543644,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.16 08:30,0.98832,720,1440,0.98443,0.98403,-4.041,0.543644,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.16 12:30,0.98962,720,1440,0.98592,0.98489,-10.315,1.387748,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.16 16:30,0.99051,720,1440,0.98666,0.98489,-17.748,2.387748,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.16 20:30,0.98932,720,1440,0.98741,0.98489,-25.181,3.387748,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.17 00:33,0.98858,720,1440,0.98741,0.98575,-16.589,2.231852,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.17 04:33,0.98903,720,1440,0.98741,0.98575,-16.589,2.231852,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.17 08:33,0.98812,720,1440,0.98741,0.98575,-16.589,2.231852,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.17 12:33,0.98837,720,1440,0.98741,0.98575,-16.589,2.231852,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.17 16:33,0.99013,720,1440,0.98815,0.98747,-6.839,0.920061,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.17 20:33,0.99211,720,1440,0.98815,0.98747,-6.839,0.920061,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.18 00:37,0.98845,720,1440,0.98889,0.98833,-5.680,0.764165,-1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.18 04:37,0.99159,720,1440,0.98889,0.98833,-5.680,0.764165,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.18 08:37,0.99215,720,1440,0.98889,0.98919,2.912,0.391731,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.18 12:37,0.99032,720,1440,0.98889,0.98919,2.912,0.391731,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.18 16:37,0.99194,720,1440,0.98964,0.98919,-4.521,0.608269,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.18 20:37,0.99262,720,1440,0.98964,0.99004,4.070,0.547627,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.19 00:41,0.99107,720,1440,0.99038,0.99004,-3.362,0.452373,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.19 04:41,0.99111,720,1440,0.99038,0.99004,-3.362,0.452373,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.19 08:41,0.99006,720,1440,0.99038,0.99004,-3.362,0.452373,-1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.19 12:41,0.99235,720,1440,0.99038,0.99004,-3.362,0.452373,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.19 16:41,0.99316,720,1440,0.99112,0.99004,-10.795,1.452373,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.19 20:41,0.99338,720,1440,0.99112,0.99004,-10.795,1.452373,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.22 00:44,0.99200,720,1440,0.99187,0.99090,-9.636,1.296477,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.22 04:44,0.99437,720,1440,0.99187,0.99090,-9.636,1.296477,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.22 08:44,0.99373,720,1440,0.99187,0.99090,-9.636,1.296477,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.22 12:44,0.99206,720,1440,0.99187,0.99090,-9.636,1.296477,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.22 16:44,0.99246,720,1440,0.99187,0.99176,-1.045,0.140581,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.22 20:44,0.99160,720,1440,0.99187,0.99176,-1.045,0.140581,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.23 00:48,0.99098,720,1440,0.99187,0.99176,-1.045,0.140581,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.23 04:48,0.98881,720,1440,0.99187,0.99176,-1.045,0.140581,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.23 08:48,0.98712,720,1440,0.99187,0.99176,-1.045,0.140581,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.23 12:48,0.98607,720,1440,0.99187,0.99176,-1.045,0.140581,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.23 16:48,0.98362,720,1440,0.99187,0.99176,-1.045,0.140581,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.23 20:48,0.98261,720,1440,0.99187,0.99176,-1.045,0.140581,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.24 00:51,0.98250,720,1440,0.99187,0.99176,-1.045,0.140581,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.24 04:51,0.98228,720,1440,0.99038,0.99090,5.229,0.703523,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.24 08:51,0.98257,720,1440,0.98964,0.99090,12.662,1.703523,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.24 12:51,0.98068,720,1440,0.98741,0.99090,34.960,4.703523,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.24 16:51,0.98137,720,1440,0.98592,0.99090,49.826,6.703523,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.24 20:51,0.97995,720,1440,0.98592,0.99090,49.826,6.703523,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.25 00:55,0.98162,720,1440,0.98518,0.98919,40.076,5.391731,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.25 04:55,0.98126,720,1440,0.98443,0.98747,30.325,4.079939,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.25 08:55,0.98126,720,1440,0.98443,0.98661,21.734,2.924043,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.25 12:55,0.98206,720,1440,0.98295,0.98575,28.008,3.768148,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.25 16:55,0.97979,720,1440,0.98220,0.98317,9.666,1.300460,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.25 20:55,0.98184,720,1440,0.98220,0.98317,9.666,1.300460,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.26 00:59,0.98004,720,1440,0.98220,0.98317,9.666,1.300460,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.26 04:59,0.97826,720,1440,0.98146,0.98231,8.507,1.144564,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.26 08:59,0.97793,720,1440,0.98146,0.98231,8.507,1.144564,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.26 12:59,0.97886,720,1440,0.98146,0.98145,-0.084,0.011332,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.26 16:59,0.97939,720,1440,0.98146,0.98145,-0.084,0.011332,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.26 20:59,0.97880,720,1440,0.98072,0.98145,7.349,0.988668,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.29 01:03,0.97850,720,1440,0.98072,0.98145,7.349,0.988668,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.29 05:03,0.97695,720,1440,0.98072,0.98145,7.349,0.988668,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.29 09:03,0.97791,720,1440,0.98072,0.98145,7.349,0.988668,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.29 13:03,0.97877,720,1440,0.98072,0.98145,7.349,0.988668,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.29 17:03,0.97861,720,1440,0.97997,0.98059,6.190,0.832772,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.29 21:03,0.97811,720,1440,0.97997,0.98059,6.190,0.832772,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.30 01:07,0.97871,720,1440,0.97997,0.98059,6.190,0.832772,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.30 05:07,0.97752,720,1440,0.97923,0.98059,13.623,1.832772,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.30 09:07,0.97809,720,1440,0.97849,0.98059,21.055,2.832772,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.30 13:07,0.97996,720,1440,0.97849,0.97973,12.464,1.676876,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.30 17:07,0.98016,720,1440,0.97849,0.97973,12.464,1.676876,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.06.30 21:07,0.98275,720,1440,0.97849,0.97973,12.464,1.676876,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.07.01 01:11,0.98197,720,1440,0.97849,0.97973,12.464,1.676876,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.07.01 05:11,0.97886,720,1440,0.97849,0.97973,12.464,1.676876,1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.07.01 09:11,0.97936,720,1440,0.97849,0.97973,12.464,1.676876,1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.07.01 13:11,0.97981,720,1440,0.97849,0.97973,12.464,1.676876,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.07.01 17:11,0.98082,720,1440,0.97923,0.97973,5.031,0.676876,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.07.01 21:11,0.98019,720,1440,0.97923,0.97973,5.031,0.676876,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.07.02 01:16,0.97993,720,1440,0.97923,0.97973,5.031,0.676876,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.07.02 05:16,0.98034,720,1440,0.97923,0.97973,5.031,0.676876,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.07.02 09:16,0.97949,720,1440,0.97923,0.97973,5.031,0.676876,1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.07.02 13:16,0.97975,720,1440,0.97923,0.97973,5.031,0.676876,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.07.02 17:16,0.98335,720,1440,0.97997,0.97888,-10.993,1.479020,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.07.02 21:16,0.98093,720,1440,0.98072,0.97973,-9.835,1.323124,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.07.03 01:20,0.98143,720,1440,0.98072,0.97973,-9.835,1.323124,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.07.03 05:20,0.98259,720,1440,0.98146,0.97973,-17.267,2.323124,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.07.03 09:20,0.98361,720,1440,0.98146,0.97973,-17.267,2.323124,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.07.03 13:20,0.98411,720,1440,0.98146,0.98059,-8.676,1.167228,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,scale_q_window_base_held,0,0.0000,true,2026.07.03 17:20,0.98463,720,1440,0.98146,0.98059,-8.676,1.167228,1,1
