pair,direction,entry_time,entry_price_raw,entry_price,stop,tp,exit_time,exit_price_raw,exit_price,pnl_pips,pnl_r,reason_exit,spread,slippage,session_ref_high,session_ref_low
EURJPY,long,2021-01-11 05:15:00-05:00,126.631,126.64049999999999,126.55399999999999,127.031,2021-01-11 06:00:00-05:00,126.69,126.68050000000001,4.000000000002046,0.4624277456649716,time_stop,1.5,0.2,126.906,126.768
EURNZD,long,2021-01-11 05:35:00-05:00,1.69106,1.691155,1.69026,1.69506,2021-01-11 06:00:00-05:00,1.69164,1.691545,3.900000000001125,0.43575418994432397,time_stop,1.5,0.2,1.69449,1.6914
NZDCHF,short,2021-01-11 06:00:00-05:00,0.64022,0.6401249999999999,0.6409199999999999,0.63622,2021-01-11 06:05:00-05:00,0.64009,0.6401850000000001,0.6000000000017103,0.07547169811342361,time_stop,1.5,0.2,0.6396,0.63844
AUDCHF,short,2021-01-11 06:00:00-05:00,0.68694,0.6868449999999999,0.6875,0.68294,2021-01-11 06:05:00-05:00,0.68679,0.6868850000000001,0.40000000000151026,0.06106870229030018,time_stop,1.5,0.2,0.68594,0.68384
NZDCHF,short,2021-01-12 04:30:00-05:00,0.63936,0.639265,0.64,0.63536,2021-01-12 04:45:00-05:00,0.64,0.6400950000000001,8.300000000001084,1.1292517006803564,sl,1.5,0.2,0.63906,0.63782
GBPCHF,short,2021-01-13 03:20:00-05:00,1.2125,1.212405,1.21334,1.2085,2021-01-13 03:25:00-05:00,1.21334,1.213435,10.300000000000864,1.1016042780748054,sl,1.5,0.2,1.21274,1.21102
GBPJPY,short,2021-01-13 03:20:00-05:00,141.822,141.8125,141.90599999999998,141.422,2021-01-13 03:25:00-05:00,141.90599999999998,141.91549999999998,10.299999999998022,1.10160427807492,sl,1.5,0.2,141.843,141.62
EURUSD,long,2021-01-13 03:40:00-05:00,1.2196,1.219695,1.21912,1.2236,2021-01-13 03:45:00-05:00,1.21912,1.219025,-6.699999999999484,-1.165217391304274,sl,1.5,0.2,1.22205,1.2205
AUDUSD,long,2021-01-13 03:55:00-05:00,0.77543,0.775525,0.7746000000000001,0.77943,2021-01-13 05:25:00-05:00,0.7746000000000001,0.774505,-10.200000000000209,-1.1027027027027805,sl,1.5,0.2,0.77815,0.77605
USDCHF,short,2021-01-13 04:45:00-05:00,0.88749,0.8873949999999999,0.8884,0.88349,2021-01-13 05:45:00-05:00,0.8884,0.888495,11.000000000001009,1.0945273631841435,sl,1.5,0.2,0.88652,0.8856
EURCAD,long,2021-01-13 04:55:00-05:00,1.55153,1.551625,1.55037,1.55553,2021-01-13 06:00:00-05:00,1.5505,1.550405,-12.199999999999989,-0.9721115537848549,time_stop,1.5,0.2,1.55294,1.55146
AUDCAD,long,2021-01-13 05:45:00-05:00,0.98686,0.986955,0.98629,0.99086,2021-01-13 05:55:00-05:00,0.98629,0.9861949999999999,-7.600000000000939,-1.1428571428572383,sl,1.5,0.2,0.98882,0.98655
GBPNZD,short,2021-01-14 03:35:00-05:00,1.89961,1.899515,1.90069,1.89561,2021-01-14 04:40:00-05:00,1.89561,1.895705,-38.10000000000091,-3.2425531914896433,tp,1.5,0.2,1.89938,1.89481
EURCAD,long,2021-01-14 03:40:00-05:00,1.5404,1.540495,1.53932,1.5444,2021-01-14 05:20:00-05:00,1.540495,1.5404,-0.9499999999995623,-0.08085106382975507,sl,1.5,0.2,1.54456,1.5409
CADCHF,short,2021-01-14 03:45:00-05:00,0.69944,0.6993449999999999,0.70041,0.69544,2021-01-14 04:40:00-05:00,0.70041,0.700505,11.600000000001609,1.0892018779343275,sl,1.5,0.2,0.69998,0.6985
NZDJPY,short,2021-01-14 05:05:00-05:00,74.832,74.8225,74.90400000000001,74.43199999999999,2021-01-14 06:00:00-05:00,74.863,74.87249999999999,4.999999999998295,0.6134969325150871,time_stop,1.5,0.2,74.884,74.618
CADJPY,short,2021-01-14 05:30:00-05:00,82.048,82.03850000000001,82.12100000000001,81.648,2021-01-14 06:00:00-05:00,82.08,82.08949999999999,5.099999999997351,0.618181818181527,time_stop,1.5,0.2,82.02,81.736
AUDCHF,short,2021-01-14 05:30:00-05:00,0.6899,0.6898049999999999,0.6906,0.6859,2021-01-14 06:00:00-05:00,0.69017,0.690265,4.60000000000127,0.5786163522013439,time_stop,1.5,0.2,0.68822,0.68705
AUDCAD,long,2021-01-15 03:35:00-05:00,0.98186,0.981955,0.98112,0.98586,2021-01-15 03:40:00-05:00,0.98112,0.9810249999999999,-9.300000000000974,-1.1137724550898969,sl,1.5,0.2,0.98428,0.98196
AUDNZD,long,2021-01-15 03:35:00-05:00,1.0778,1.077895,1.0767,1.0818,2021-01-15 06:00:00-05:00,1.07762,1.077525,-3.6999999999998145,-0.30962343096231276,time_stop,1.5,0.2,1.0786,1.0771
USDCHF,short,2021-01-15 03:40:00-05:00,0.88824,0.888145,0.88938,0.88424,2021-01-15 06:00:00-05:00,0.88739,0.8874850000000001,-6.599999999998829,-0.5344129554654983,time_stop,1.5,0.2,0.88894,0.88762
EURCHF,long,2021-01-18 04:20:00-05:00,1.07694,1.077035,1.07592,1.08094,2021-01-18 04:45:00-05:00,1.07592,1.075825,-12.099999999999334,-1.0852017937219356,sl,1.5,0.2,1.07698,1.07616
AUDUSD,long,2021-01-18 04:20:00-05:00,0.7672,0.7672950000000001,0.76618,0.7712,2021-01-18 04:45:00-05:00,0.76618,0.7660849999999999,-12.100000000001554,-1.0852017937220266,sl,1.5,0.2,0.77042,0.76794
EURUSD,long,2021-01-18 05:05:00-05:00,1.20669,1.206785,1.20581,1.21069,2021-01-18 05:30:00-05:00,1.20581,1.205715,-10.699999999999044,-1.0974358974358578,sl,1.5,0.2,1.20848,1.20651
GBPCAD,short,2021-01-19 05:15:00-05:00,1.73363,1.733535,1.73462,1.72963,2021-01-19 06:00:00-05:00,1.73336,1.733455,-0.8000000000008001,-0.07373271889408278,time_stop,1.5,0.2,1.73285,1.73049
NZDCAD,short,2021-01-20 03:30:00-05:00,0.90668,0.906585,0.90766,0.90268,2021-01-20 06:00:00-05:00,0.90608,0.9061750000000001,-4.099999999999104,-0.3813953488371089,time_stop,1.5,0.2,0.90728,0.90591
EURCAD,long,2021-01-20 03:40:00-05:00,1.54164,1.5417349999999999,1.54088,1.54564,2021-01-20 03:45:00-05:00,1.54088,1.540785,-9.499999999997844,-1.1111111111110823,sl,1.5,0.2,1.54532,1.54312
CHFJPY,long,2021-01-20 04:30:00-05:00,116.804,116.81349999999999,116.704,117.20400000000001,2021-01-20 05:10:00-05:00,116.704,116.6945,-11.899999999998556,-1.0867579908674774,sl,1.5,0.2,117.047,116.847
USDCHF,short,2021-01-20 04:45:00-05:00,0.88837,0.8882749999999999,0.88922,0.88437,2021-01-20 05:10:00-05:00,0.88922,0.8893150000000001,10.40000000000152,1.1005291005291626,sl,1.5,0.2,0.88872,0.88738
EURJPY,long,2021-01-20 05:00:00-05:00,125.872,125.88149999999999,125.77799999999999,126.272,2021-01-20 05:10:00-05:00,125.77799999999999,125.7685,-11.299999999998533,-1.0917874396134184,sl,1.5,0.2,126.186,125.96
EURUSD,long,2021-01-20 05:00:00-05:00,1.21276,1.212855,1.2117,1.21676,2021-01-20 05:10:00-05:00,1.2117,1.211605,-12.499999999999734,-1.0822510822510432,sl,1.5,0.2,1.21496,1.21274
EURCHF,long,2021-01-21 04:20:00-05:00,1.07649,1.076585,1.07557,1.08049,2021-01-21 06:00:00-05:00,1.07698,1.076885,3.00000000000189,0.29556650246324384,time_stop,1.5,0.2,1.07814,1.07716
NZDCAD,short,2021-01-21 04:55:00-05:00,0.91034,0.910245,0.91106,0.90634,2021-01-21 05:25:00-05:00,0.91106,0.911155,9.100000000000774,1.1165644171779951,sl,1.5,0.2,0.90945,0.90612
EURCHF,long,2021-01-22 03:35:00-05:00,1.07723,1.0773249999999999,1.07635,1.08123,2021-01-22 06:00:00-05:00,1.07744,1.077345,0.20000000000131024,0.020512820512955988,time_stop,1.5,0.2,1.07758,1.0769
NZDJPY,short,2021-01-25 03:20:00-05:00,74.744,74.73450000000001,74.82900000000001,74.344,2021-01-25 03:35:00-05:00,74.82900000000001,74.8385,10.3999999999985,1.1005291005289828,sl,1.5,0.2,74.806,74.477
CADJPY,short,2021-01-25 03:20:00-05:00,81.66,81.65050000000001,81.742,81.25999999999999,2021-01-25 05:35:00-05:00,81.742,81.7515,10.099999999998488,1.1038251366119005,sl,1.5,0.2,81.71,81.541
EURNZD,long,2021-01-25 03:55:00-05:00,1.68848,1.688575,1.6876200000000001,1.69248,2021-01-25 04:00:00-05:00,1.6876200000000001,1.6875250000000002,-10.499999999997733,-1.0994764397905492,sl,1.5,0.2,1.69542,1.6891
USDCHF,short,2021-01-25 04:00:00-05:00,0.88576,0.8856649999999999,0.88652,0.88176,2021-01-25 04:05:00-05:00,0.88652,0.886615,9.500000000001174,1.1111111111111833,sl,1.5,0.2,0.88614,0.88494
NZDCAD,short,2021-01-25 04:15:00-05:00,0.91564,0.9155449999999999,0.91641,0.91164,2021-01-25 04:35:00-05:00,0.91641,0.916505,9.600000000000719,1.1098265895954529,sl,1.5,0.2,0.91578,0.91328
AUDCHF,short,2021-01-25 04:40:00-05:00,0.68467,0.6845749999999999,0.68548,0.68067,2021-01-25 05:00:00-05:00,0.68548,0.685575,10.000000000001119,1.1049723756906769,sl,1.5,0.2,0.68508,0.68308
GBPUSD,long,2021-01-25 05:20:00-05:00,1.36761,1.367705,1.36652,1.37161,2021-01-25 06:00:00-05:00,1.36953,1.369435,17.300000000000093,1.4599156118143641,time_stop,1.5,0.2,1.37082,1.36778
EURCAD,long,2021-01-25 05:20:00-05:00,1.54419,1.544285,1.54366,1.54819,2021-01-25 05:45:00-05:00,1.54366,1.543565,-7.199999999998319,-1.1519999999999602,sl,1.5,0.2,1.54874,1.54639
CHFJPY,long,2021-01-26 04:50:00-05:00,116.78,116.78949999999999,116.67999999999999,117.18,2021-01-26 06:00:00-05:00,116.725,116.7155,-7.399999999998386,-0.6757990867578617,time_stop,1.5,0.2,116.856,116.702
EURCAD,long,2021-01-26 04:50:00-05:00,1.54658,1.546675,1.54572,1.55058,2021-01-26 04:55:00-05:00,1.54572,1.545625,-10.499999999999954,-1.0994764397905261,sl,1.5,0.2,1.54872,1.54645
EURNZD,long,2021-01-26 04:55:00-05:00,1.68585,1.685945,1.68496,1.68985,2021-01-26 05:00:00-05:00,1.68496,1.684865,-10.799999999999699,-1.0964467005075684,sl,1.5,0.2,1.68964,1.68663
NZDCHF,short,2021-01-26 04:55:00-05:00,0.63965,0.639555,0.6402,0.63565,2021-01-26 05:00:00-05:00,0.6402,0.6402950000000001,7.400000000000739,1.1472868217055292,sl,1.5,0.2,0.63938,0.63796
EURGBP,long,2021-01-26 05:05:00-05:00,0.8884,0.888495,0.88744,0.8924,2021-01-26 06:00:00-05:00,0.88823,0.8881349999999999,-3.60000000000138,-0.34123222748827337,time_stop,1.5,0.2,0.88874,0.88768
GBPCHF,short,2021-01-26 05:05:00-05:00,1.21402,1.2139250000000001,1.2152,1.21002,2021-01-26 06:00:00-05:00,1.21442,1.214515,5.899999999998684,0.4627450980391433,time_stop,1.5,0.2,1.21472,1.21292
NZDCAD,short,2021-01-26 05:40:00-05:00,0.91793,0.917835,0.91864,0.91393,2021-01-26 06:00:00-05:00,0.91843,0.918525,6.900000000000794,0.8571428571428965,time_stop,1.5,0.2,0.91727,0.91609
EURJPY,long,2021-01-27 03:55:00-05:00,126.054,126.06349999999999,125.93599999999999,126.45400000000001,2021-01-27 04:10:00-05:00,125.93599999999999,125.9265,-13.699999999998624,-1.07450980392148,sl,1.5,0.2,126.148,126.004
EURUSD,long,2021-01-27 03:55:00-05:00,1.21522,1.215315,1.21429,1.21922,2021-01-27 04:05:00-05:00,1.21429,1.2141950000000001,-11.199999999997878,-1.0926829268292408,sl,1.5,0.2,1.21699,1.21531
USDCAD,short,2021-01-27 04:05:00-05:00,1.27268,1.272585,1.27334,1.26868,2021-01-27 04:10:00-05:00,1.27334,1.2734349999999999,8.499999999997954,1.1258278145695053,sl,1.5,0.2,1.27248,1.26856
NZDUSD,long,2021-01-27 04:20:00-05:00,0.72192,0.7220150000000001,0.72128,0.72592,2021-01-27 06:00:00-05:00,0.72304,0.722945,9.299999999998754,1.2653061224487392,time_stop,1.5,0.2,0.72466,0.72242
USDCHF,short,2021-01-27 04:30:00-05:00,0.88807,0.887975,0.8890399999999999,0.88407,2021-01-27 06:00:00-05:00,0.88766,0.8877550000000001,-2.1999999999988695,-0.20657276995294888,time_stop,1.5,0.2,0.88704,0.88618
AUDCAD,long,2021-01-27 04:45:00-05:00,0.98356,0.9836550000000001,0.983,0.98756,2021-01-27 04:55:00-05:00,0.983,0.9829049999999999,-7.500000000001394,-1.145038167939018,sl,1.5,0.2,0.98492,0.98348
AUDUSD,long,2021-01-27 05:10:00-05:00,0.77265,0.772745,0.77194,0.77665,2021-01-27 06:00:00-05:00,0.77248,0.772385,-3.6000000000002697,-0.44720496894410194,time_stop,1.5,0.2,0.77638,0.77296
AUDUSD,long,2021-01-28 04:05:00-05:00,0.76002,0.7601150000000001,0.75914,0.76402,2021-01-28 04:40:00-05:00,0.75914,0.759045,-10.700000000001264,-1.0974358974359606,sl,1.5,0.2,0.7654,0.76212
USDCAD,short,2021-01-28 04:05:00-05:00,1.2866,1.286505,1.28752,1.2826,2021-01-28 04:20:00-05:00,1.28752,1.287615,11.099999999999444,1.0935960591132585,sl,1.5,0.2,1.28362,1.28066
NZDUSD,long,2021-01-28 04:05:00-05:00,0.7116,0.7116950000000001,0.71108,0.7156,2021-01-28 04:10:00-05:00,0.71108,0.710985,-7.100000000000994,-1.1544715447155485,sl,1.5,0.2,0.7154,0.71302
USDCHF,short,2021-01-28 04:15:00-05:00,0.88997,0.889875,0.89088,0.88597,2021-01-28 06:00:00-05:00,0.88992,0.8900150000000001,1.4000000000014001,0.13930348258719932,time_stop,1.5,0.2,0.89042,0.8891
NZDJPY,short,2021-01-29 04:55:00-05:00,75.098,75.08850000000001,75.15700000000001,74.698,2021-01-29 05:00:00-05:00,75.15700000000001,75.1665,7.7999999999988745,1.1386861313866932,sl,1.5,0.2,75.032,74.738
USDJPY,short,2021-01-29 04:55:00-05:00,104.85,104.8405,104.95100000000001,104.44999999999999,2021-01-29 06:00:00-05:00,104.748,104.7575,-8.300000000001262,-0.7511312217195588,time_stop,1.5,0.2,104.573,104.288
CADJPY,short,2021-01-29 04:55:00-05:00,81.586,81.57650000000001,81.63900000000001,81.18599999999999,2021-01-29 05:45:00-05:00,81.63900000000001,81.6485,7.199999999998852,1.1519999999998163,sl,1.5,0.2,81.489,81.186
AUDNZD,long,2021-01-29 05:35:00-05:00,1.06674,1.066835,1.0662800000000001,1.07074,2021-01-29 06:00:00-05:00,1.0671,1.067005,1.7000000000000348,0.3063063063063892,time_stop,1.5,0.2,1.07037,1.06765
GBPCAD,short,2021-02-01 03:20:00-05:00,1.75543,1.755335,1.75653,1.75143,2021-02-01 03:30:00-05:00,1.75653,1.7566249999999999,12.899999999997913,1.079497907949765,sl,1.5,0.2,1.75518,1.75248
AUDJPY,short,2021-02-01 03:25:00-05:00,80.064,80.0545,80.164,79.66399999999999,2021-02-01 04:40:00-05:00,80.164,80.17349999999999,11.899999999998556,1.0867579908674774,sl,1.5,0.2,80.138,79.787
AUDCHF,short,2021-02-01 03:25:00-05:00,0.68189,0.6817949999999999,0.68286,0.67789,2021-02-01 03:50:00-05:00,0.68286,0.6829550000000001,11.600000000001609,1.0892018779343275,sl,1.5,0.2,0.68264,0.67934
CADCHF,short,2021-02-01 03:25:00-05:00,0.69795,0.6978549999999999,0.69879,0.69395,2021-02-01 03:50:00-05:00,0.69879,0.6988850000000001,10.300000000001974,1.101604278074924,sl,1.5,0.2,0.6984,0.69632
GBPNZD,short,2021-02-01 03:40:00-05:00,1.91144,1.911345,1.91261,1.90744,2021-02-01 03:55:00-05:00,1.91261,1.9127049999999999,13.599999999998058,1.0750988142292233,sl,1.5,0.2,1.9122,1.9071
EURCAD,long,2021-02-01 04:30:00-05:00,1.54761,1.5477049999999999,1.54644,1.55161,2021-02-01 05:10:00-05:00,1.54644,1.546345,-13.599999999998058,-1.0750988142292233,sl,1.5,0.2,1.55208,1.5489
EURNZD,long,2021-02-01 04:40:00-05:00,1.68424,1.684335,1.68324,1.68824,2021-02-01 05:10:00-05:00,1.68324,1.6831450000000001,-11.899999999998023,-1.0867579908675522,sl,1.5,0.2,1.69236,1.68412
EURJPY,long,2021-02-01 05:25:00-05:00,126.791,126.80049999999999,126.723,127.191,2021-02-01 05:35:00-05:00,126.723,126.71350000000001,-8.699999999997488,-1.1225806451611637,sl,1.5,0.2,127.004,126.896
EURGBP,long,2021-02-02 05:45:00-05:00,0.88032,0.8804150000000001,0.8794500000000001,0.88432,2021-02-02 06:00:00-05:00,0.88034,0.8802449999999999,-1.700000000001145,-0.1761658031089281,time_stop,1.5,0.2,0.88288,0.8821
NZDJPY,short,2021-02-03 03:20:00-05:00,75.782,75.77250000000001,75.875,75.38199999999999,2021-02-03 06:00:00-05:00,75.646,75.65549999999999,-11.700000000001864,-1.141463414634417,time_stop,1.5,0.2,75.849,75.525
EURUSD,long,2021-02-03 03:30:00-05:00,1.2039,1.203995,1.20304,1.2079,2021-02-03 04:00:00-05:00,1.20304,1.2029450000000002,-10.499999999997733,-1.0994764397905492,sl,1.5,0.2,1.20502,1.20358
GBPCHF,short,2021-02-03 03:55:00-05:00,1.2277,1.227605,1.22884,1.2237,2021-02-03 06:00:00-05:00,1.22581,1.225905,-17.000000000000348,-1.376518218623649,time_stop,1.5,0.2,1.22777,1.22644
CHFJPY,long,2021-02-03 04:15:00-05:00,116.856,116.86549999999998,116.774,117.256,2021-02-03 05:25:00-05:00,116.774,116.76450000000001,-10.099999999997067,-1.1038251366119167,sl,1.5,0.2,117.018,116.921
EURCAD,long,2021-02-03 04:25:00-05:00,1.53722,1.537315,1.5364,1.54122,2021-02-03 05:20:00-05:00,1.537315,1.53722,-0.9499999999995623,-0.10382513661197412,sl,1.5,0.2,1.53968,1.53764
USDCAD,short,2021-02-03 04:35:00-05:00,1.27844,1.278345,1.27957,1.27444,2021-02-03 05:00:00-05:00,1.27957,1.279665,13.199999999999878,1.0775510204081256,sl,1.5,0.2,1.27886,1.27634
AUDJPY,short,2021-02-03 05:00:00-05:00,80.032,80.02250000000001,80.138,79.63199999999999,2021-02-03 06:00:00-05:00,80.036,80.04549999999999,2.2999999999981924,0.19913419913404734,time_stop,1.5,0.2,79.974,79.828
GBPUSD,long,2021-02-03 05:30:00-05:00,1.36378,1.363875,1.36274,1.36778,2021-02-03 06:00:00-05:00,1.36336,1.363265,-6.099999999999994,-0.5374449339207583,time_stop,1.5,0.2,1.36832,1.36588
USDJPY,short,2021-02-03 05:30:00-05:00,105.064,105.0545,105.116,104.66399999999999,2021-02-03 06:00:00-05:00,105.066,105.07549999999999,2.0999999999986585,0.34146341463395474,time_stop,1.5,0.2,105.049,104.923
EURJPY,long,2021-02-03 05:45:00-05:00,126.292,126.30149999999999,126.213,126.69200000000001,2021-02-03 06:00:00-05:00,126.292,126.28250000000001,-1.8999999999977035,-0.21468926553647277,time_stop,1.5,0.2,126.526,126.392
AUDCAD,long,2021-02-04 03:25:00-05:00,0.9761,0.976195,0.97506,0.9801,2021-02-04 03:50:00-05:00,0.97506,0.974965,-12.300000000000644,-1.0837004405286939,sl,1.5,0.2,0.97738,0.97534
EURCHF,long,2021-02-04 03:50:00-05:00,1.08168,1.081775,1.0809900000000001,1.08568,2021-02-04 05:20:00-05:00,1.0809900000000001,1.0808950000000002,-8.799999999997699,-1.1210191082802277,sl,1.5,0.2,1.08221,1.08146
CHFJPY,long,2021-02-04 04:30:00-05:00,116.667,116.67649999999999,116.586,117.06700000000001,2021-02-04 06:00:00-05:00,116.685,116.67550000000001,-0.09999999999763531,-0.011049723756645813,time_stop,1.5,0.2,116.886,116.767
EURGBP,long,2021-02-04 05:20:00-05:00,0.88258,0.8826750000000001,0.8817200000000001,0.88658,2021-02-04 06:00:00-05:00,0.88298,0.8828849999999999,2.0999999999982144,0.21989528795791918,time_stop,1.5,0.2,0.88346,0.88198
USDCAD,short,2021-02-04 05:30:00-05:00,1.28018,1.2800850000000001,1.28112,1.27618,2021-02-04 06:00:00-05:00,1.28081,1.280905,8.199999999998209,0.7922705314008719,time_stop,1.5,0.2,1.28059,1.27796
EURCAD,long,2021-02-05 03:40:00-05:00,1.53258,1.532675,1.53174,1.53658,2021-02-05 05:25:00-05:00,1.53174,1.5316450000000001,-10.299999999998644,-1.1016042780748294,sl,1.5,0.2,1.53488,1.53311
EURGBP,long,2021-02-05 04:20:00-05:00,0.87458,0.8746750000000001,0.87376,0.87858,2021-02-05 06:00:00-05:00,0.87536,0.875265,5.899999999998684,0.6448087431691775,time_stop,1.5,0.2,0.87524,0.87422
AUDCHF,short,2021-02-05 04:30:00-05:00,0.68757,0.687475,0.6880999999999999,0.68357,2021-02-05 06:00:00-05:00,0.68726,0.687355,-1.1999999999989797,-0.19199999999984083,time_stop,1.5,0.2,0.6875,0.68592
NZDJPY,short,2021-02-05 04:40:00-05:00,75.554,75.54450000000001,75.64200000000001,75.154,2021-02-05 06:00:00-05:00,75.493,75.50249999999998,-4.200000000003001,-0.43076923076955365,time_stop,1.5,0.2,75.617,75.322
CADJPY,short,2021-02-05 06:00:00-05:00,82.508,82.4985,82.58500000000001,82.10799999999999,2021-02-05 06:05:00-05:00,82.546,82.5555,5.699999999998795,0.6589595375721081,time_stop,1.5,0.2,82.387,82.246
CADCHF,short,2021-02-05 06:00:00-05:00,0.70556,0.7054649999999999,0.70616,0.70156,2021-02-05 06:05:00-05:00,0.70567,0.7057650000000001,3.00000000000189,0.43165467625919507,time_stop,1.5,0.2,0.70546,0.7047
NZDUSD,long,2021-02-08 04:00:00-05:00,0.71948,0.7195750000000001,0.71889,0.72348,2021-02-08 04:15:00-05:00,0.71889,0.718795,-7.800000000001139,-1.13868613138695,sl,1.5,0.2,0.72116,0.71955
USDCHF,short,2021-02-08 04:00:00-05:00,0.9004,0.9003049999999999,0.90102,0.8964,2021-02-08 04:40:00-05:00,0.90102,0.9011150000000001,8.100000000001994,1.1328671328672024,sl,1.5,0.2,0.90067,0.89884
EURUSD,long,2021-02-08 04:05:00-05:00,1.20342,1.203515,1.20242,1.20742,2021-02-08 04:20:00-05:00,1.20242,1.202325,-11.899999999998023,-1.0867579908675522,sl,1.5,0.2,1.20528,1.20298
AUDCAD,long,2021-02-08 05:00:00-05:00,0.97903,0.979125,0.97832,0.98303,2021-02-08 05:25:00-05:00,0.97832,0.9782249999999999,-9.00000000000123,-1.1180124223603238,sl,1.5,0.2,0.98002,0.97876
USDCAD,short,2021-02-08 05:45:00-05:00,1.27772,1.277625,1.2783,1.27372,2021-02-08 06:00:00-05:00,1.27788,1.2779749999999999,3.4999999999985043,0.5185185185183114,time_stop,1.5,0.2,1.27694,1.2756
EURJPY,long,2021-02-09 03:35:00-05:00,126.598,126.60749999999999,126.544,126.998,2021-02-09 05:15:00-05:00,126.60749999999999,126.598,-0.9499999999988518,-0.14960629921243984,sl,1.5,0.2,126.852,126.63
CHFJPY,long,2021-02-09 03:35:00-05:00,116.976,116.98549999999999,116.92399999999999,117.376,2021-02-09 06:00:00-05:00,117.15,117.14050000000002,15.500000000002956,2.520325203252709,time_stop,1.5,0.2,117.134,116.965
GBPJPY,short,2021-02-10 04:20:00-05:00,144.668,144.6585,144.73999999999998,144.268,2021-02-10 04:30:00-05:00,144.73999999999998,144.74949999999998,9.099999999997976,1.1165644171779805,sl,1.5,0.2,144.654,144.377
EURGBP,long,2021-02-10 04:40:00-05:00,0.87557,0.875665,0.87504,0.87957,2021-02-10 06:00:00-05:00,0.87596,0.8758649999999999,1.9999999999986695,0.31999999999979395,time_stop,1.5,0.2,0.87758,0.87682
AUDUSD,long,2021-02-10 05:05:00-05:00,0.77259,0.7726850000000001,0.77192,0.77659,2021-02-10 05:15:00-05:00,0.77192,0.771825,-8.60000000000083,-1.124183006536033,sl,1.5,0.2,0.77426,0.77252
GBPCHF,short,2021-02-10 05:20:00-05:00,1.23326,1.233165,1.23444,1.22926,2021-02-10 06:00:00-05:00,1.23327,1.233365,1.9999999999997797,0.15686274509803239,time_stop,1.5,0.2,1.23378,1.23211
EURNZD,long,2021-02-11 03:35:00-05:00,1.67849,1.678585,1.67739,1.68249,2021-02-11 04:40:00-05:00,1.678585,1.67849,-0.9499999999995623,-0.07949790794975037,sl,1.5,0.2,1.68206,1.67821
USDCAD,short,2021-02-12 03:55:00-05:00,1.27458,1.274485,1.27517,1.27058,2021-02-12 04:10:00-05:00,1.27517,1.2752649999999999,7.799999999997809,1.1386861313868328,sl,1.5,0.2,1.2729,1.26992
GBPCHF,short,2021-02-12 03:55:00-05:00,1.22866,1.2285650000000001,1.22976,1.22466,2021-02-12 04:10:00-05:00,1.22976,1.229855,12.899999999997913,1.079497907949765,sl,1.5,0.2,1.2295,1.22793
EURUSD,long,2021-02-12 04:05:00-05:00,1.2107,1.210795,1.21006,1.2147000000000001,2021-02-12 04:10:00-05:00,1.21006,1.209965,-8.300000000001084,-1.1292517006801859,sl,1.5,0.2,1.21332,1.21186
NZDUSD,long,2021-02-12 04:05:00-05:00,0.71899,0.7190850000000001,0.71854,0.72299,2021-02-12 04:10:00-05:00,0.71854,0.7184449999999999,-6.40000000000196,-1.1743119266055868,sl,1.5,0.2,0.72328,0.72094
AUDUSD,long,2021-02-12 04:05:00-05:00,0.77264,0.7727350000000001,0.77224,0.77664,2021-02-12 04:10:00-05:00,0.77224,0.772145,-5.9000000000009045,-1.1919191919193188,sl,1.5,0.2,0.77556,0.77354
GBPUSD,long,2021-02-12 04:50:00-05:00,1.37861,1.3787049999999998,1.37749,1.38261,2021-02-12 05:50:00-05:00,1.3787049999999998,1.37861,-0.9499999999995623,-0.07818930041150308,sl,1.5,0.2,1.38142,1.37864
CHFJPY,long,2021-02-12 06:00:00-05:00,117.617,117.6265,117.551,118.01700000000001,2021-02-12 06:05:00-05:00,117.595,117.58550000000001,-4.099999999998261,-0.5430463576157283,time_stop,1.5,0.2,117.746,117.654
GBPCHF,short,2021-02-15 03:15:00-05:00,1.23835,1.238255,1.2393399999999999,1.23435,2021-02-15 05:15:00-05:00,1.2393399999999999,1.2394349999999998,11.799999999997368,1.0875576036866133,sl,1.5,0.2,1.23871,1.23698
EURCAD,long,2021-02-15 04:00:00-05:00,1.53735,1.537445,1.53672,1.54135,2021-02-15 05:10:00-05:00,1.53672,1.5366250000000001,-8.199999999998209,-1.1310344827585848,sl,1.5,0.2,1.53816,1.53695
NZDCAD,short,2021-02-15 04:30:00-05:00,0.91706,0.9169649999999999,0.91825,0.91306,2021-02-15 06:00:00-05:00,0.91593,0.9160250000000001,-9.399999999998299,-0.7315175097274419,time_stop,1.5,0.2,0.91749,0.91588
NZDCHF,short,2021-02-15 04:30:00-05:00,0.64504,0.6449449999999999,0.64598,0.6410399999999999,2021-02-15 06:00:00-05:00,0.64438,0.644475,-4.699999999998594,-0.4541062801930486,time_stop,1.5,0.2,0.6453,0.6438
CADCHF,short,2021-02-15 04:40:00-05:00,0.70305,0.7029549999999999,0.7039,0.69905,2021-02-15 06:00:00-05:00,0.70346,0.703555,6.00000000000156,0.6349206349207431,time_stop,1.5,0.2,0.70343,0.70285
AUDUSD,long,2021-02-16 03:25:00-05:00,0.7781,0.7781950000000001,0.7775,0.7821,2021-02-16 06:00:00-05:00,0.77974,0.7796449999999999,14.499999999998403,2.086330935251232,time_stop,1.5,0.2,0.78052,0.77834
