variant_id,pair,side,close_reason,close_timestamp_utc,anchor_week_open_utc,fill_count,adverse_fill_count,expansion_fill_count,price_pnl_adr,price_pnl_usd,commission_usd,swap_usd,net_usd,min_pnl_adr,max_pnl_adr,reset_ordinal_at_start,completed_reset_ordinal,max_fill_age_days,content_hash
RAW_GRID_T100_S020_GATE90_DAVID_STOCH_CONFIRM,AUDNZD,SHORT,target,2020-01-06T16:00:00.000Z,2020-01-06T00:00:00.000Z,3,0,2,1.02114,2.508,-0.18,0.002181,2.33018,-0.271661,1.02114,1,2,0.130556,52B138D53C27D2A9128DA7E8C3A06D4D9D257F910EF79DEBAB30E2EEAA2D8647
RAW_GRID_T100_S020_GATE90_DAVID_STOCH_CONFIRM,AUDNZD,SHORT,target,2020-01-07T02:41:00.000Z,2020-01-06T00:00:00.000Z,3,1,1,1.013569,2.488507,-0.18,0.006076,2.314583,-0.366889,1.013569,2,3,0.347222,E4E7B06361E4A361E0CB6252FCB170730A7F8B0DA43B5608186D8810EE46B27D
RAW_GRID_T100_S020_GATE90_DAVID_STOCH_CONFIRM,AUDNZD,SHORT,target,2020-01-07T08:07:00.000Z,2020-01-06T00:00:00.000Z,3,0,2,1.039745,2.542365,-0.18,0.000868,2.363233,-0.084343,1.039745,3,4,0.058333,32256AAC65806FDEDF9B1F0AF446D8E1300D94B330B6D3ADC0F1808A6C219301
RAW_GRID_T100_S020_GATE90_DAVID_STOCH_CONFIRM,AUDNZD,LONG,target,2020-01-08T01:11:00.000Z,2020-01-06T00:00:00.000Z,4,1,2,1.096224,2.657904,-0.24,-0.156208,2.261696,-1.624672,1.096224,0,1,0.573611,1C86B71291B5C104E735B3AC4AF3FAB4CE747E8A5C3D6420F20F60C6FE5BE34D
RAW_GRID_T100_S020_GATE90_DAVID_STOCH_CONFIRM,AUDNZD,LONG,target,2020-01-08T12:10:00.000Z,2020-01-06T00:00:00.000Z,5,4,0,1.011055,2.452743,-0.3,-0.118637,2.034106,-2.162723,1.011055,1,2,0.393056,E63DCFD818979BD4007F484202EE77BB69DE4CB0504A0BD20AB7917974C7ABB4
RAW_GRID_T100_S020_GATE90_DAVID_STOCH_CONFIRM,AUDNZD,LONG,target,2020-01-09T08:09:00.000Z,2020-01-06T00:00:00.000Z,3,1,1,1.162673,2.822086,-0.18,-0.187794,2.454292,-1.011551,1.162673,2,3,0.711806,4583314DDB03961968BFF8B84907E06D42CE0F498F68412A836BFB5E20049977
RAW_GRID_T100_S020_GATE90_DAVID_STOCH_CONFIRM,AUDNZD,LONG,target,2020-01-10T00:31:00.000Z,2020-01-06T00:00:00.000Z,3,1,1,1.897308,4.601256,-0.18,-0.089344,4.331912,-0.915267,1.897308,3,4,0.363194,CB66EE067B95E34A311AB79F944AAE92DE5E243B013C8677A85E33F7DABE00E6
RAW_GRID_T100_S020_GATE90_DAVID_STOCH_CONFIRM,AUDNZD,LONG,target,2020-01-10T10:12:00.000Z,2020-01-06T00:00:00.000Z,3,0,2,1.013088,2.460558,-0.18,-0.074825,2.205734,-0.34273,1.013088,4,5,0.3375,A36F13A7801BD9CF2E494C383C02A81A326F4FBD7009817BEC94F516C853089D
RAW_GRID_T100_S020_GATE90_DAVID_STOCH_CONFIRM,AUDUSD,LONG,target,2020-01-06T09:43:00.000Z,2020-01-06T00:00:00.000Z,3,1,1,1.047206,3.749998,-0.18,-0.039928,3.53007,-0.290355,1.047206,0,1,0.223611,216A38F3136AF9EC8664606B5052CAF6DC10D1646EE81BA510C967D7208F66F6
RAW_GRID_T100_S020_GATE90_DAVID_STOCH_CONFIRM,AUDUSD,LONG,target,2020-01-10T15:59:00.000Z,2020-01-06T00:00:00.000Z,15,13,1,1.316154,4.479988,-0.9,-4.742673,-1.162685,-22.560291,1.316154,1,2,4.174306,04B3D477D44EBBA13B0B2F016E86968133595E7E0AE6F550A0AC366D9E87BA15
RAW_GRID_T100_S020_GATE90_DAVID_STOCH_CONFIRM,CADCHF,SHORT,target,2020-01-07T14:29:00.000Z,2020-01-06T00:00:00.000Z,3,0,2,1.050934,4.635637,-0.18,0.037903,4.49354,-0.953727,1.050934,0,1,1.426389,07DEA4CB239C28674B0A20987A9025FA6ADD6E7A801DA1D717FEBA4282CB7FB5
RAW_GRID_T100_S020_GATE90_DAVID_STOCH_CONFIRM,CADCHF,SHORT,target,2020-01-08T00:14:00.000Z,2020-01-06T00:00:00.000Z,3,0,2,1.018013,4.492873,-0.18,0.003715,4.316588,-0.231785,1.018013,1,2,0.229861,28EF31DFE523F3C1FA8C047CE2B22B22164BACE089CB6075E1E6B861D2FB26CF
RAW_GRID_T100_S020_GATE90_DAVID_STOCH_CONFIRM,CADCHF,LONG,target,2020-01-08T02:00:00.000Z,2020-01-06T00:00:00.000Z,3,1,1,1.027379,4.521049,-0.18,-0.017576,4.323473,-0.42683,1.027379,0,1,0.107639,FD542F4EAD44FE315394184413715F2A2996BD415B8DF11311D863376FFE0999
RAW_GRID_T100_S020_GATE90_DAVID_STOCH_CONFIRM,CADCHF,LONG,target,2020-01-08T16:50:00.000Z,2020-01-06T00:00:00.000Z,4,3,0,1.190956,5.223641,-0.24,-0.060624,4.923017,-1.413259,1.190956,1,2,0.327083,6D7A220C9A6B09B9D86FAEBBA82F53ED0AA70D7696923877906CE06AB8A26FCB
RAW_GRID_T100_S020_GATE90_DAVID_STOCH_CONFIRM,CADCHF,LONG,target,2020-01-09T20:44:00.000Z,2020-01-06T00:00:00.000Z,6,5,0,1.035988,4.518927,-0.36,-0.21766,3.941267,-3.19951,1.035988,2,3,0.986806,CCAC916CB43ECF31CA65DD023E7EA5FE265C69D98B8AC196F279D313CB89159B
RAW_GRID_T100_S020_GATE90_DAVID_STOCH_CONFIRM,CADCHF,LONG,target,2020-01-10T13:31:00.000Z,2020-01-06T00:00:00.000Z,3,0,2,1.414925,6.199321,-0.18,-0.077117,5.942204,-0.028002,1.414925,3,4,0.545833,49EE7F4CC293B6A911A75C52791FC2FEA02B502A92A081875A55D8F4AD4A94C1
RAW_GRID_T100_S020_GATE90_DAVID_STOCH_CONFIRM,CADJPY,SHORT,target,2020-01-07T14:33:00.000Z,2020-01-06T00:00:00.000Z,6,4,1,1.032618,4.942727,-0.36,0.066625,4.649352,-3.890149,1.032618,0,1,1.472917,653F8FE7CC2500E4162690690B3AD68316D5FB653F23ABDBB33D18B0A84753A1
RAW_GRID_T100_S020_GATE90_DAVID_STOCH_CONFIRM,CADJPY,LONG,target,2020-01-08T02:05:00.000Z,2020-01-06T00:00:00.000Z,9,7,1,2.041598,9.655361,-0.54,-0.398704,8.716657,-7.642087,2.041598,0,1,1.163194,BEA03F738E5340C7C07CD2ACB78B78F99B863CA100CB51E0710BB8CA943C0678
RAW_GRID_T100_S020_GATE90_DAVID_STOCH_CONFIRM,CADJPY,LONG,target,2020-01-09T21:48:00.000Z,2020-01-06T00:00:00.000Z,4,1,2,1.034522,4.894706,-0.24,-0.242623,4.412084,-1.301603,1.034522,1,2,1.03125,1BFB0EE9B34364DF7F79C65D4B9A4BA9AB1EC7D1BC2D35708FD17F80552B6ED7
RAW_GRID_T100_S020_GATE90_DAVID_STOCH_CONFIRM,CHFJPY,SHORT,target,2020-01-07T15:29:00.000Z,2020-01-06T00:00:00.000Z,7,6,0,1.02395,5.966218,-0.42,0.076201,5.622419,-4.281584,1.02395,0,1,1.520139,4FE93CC4099B79CD186939DC44131ADC468934D0751E9EF4B316CFD2BF0CAF1A
RAW_GRID_T100_S020_GATE90_DAVID_STOCH_CONFIRM,CHFJPY,LONG,target,2020-01-07T17:48:00.000Z,2020-01-06T00:00:00.000Z,4,2,1,1.13702,6.579082,-0.24,-0.128444,6.210638,-1.306309,1.13702,0,1,0.489583,E41B842CBB488AE25600ADE94DBFEDF3C10635D24D0B3069F32FBC8B121836F9
RAW_GRID_T100_S020_GATE90_DAVID_STOCH_CONFIRM,CHFJPY,SHORT,target,2020-01-07T23:35:00.000Z,2020-01-06T00:00:00.000Z,3,1,1,1.043273,6.071834,-0.18,0.00566,5.897493,-0.45174,1.043273,1,2,0.305556,BA3668BAC2182FFE70B734A771A191A4DCCB5AED225B732240566CF4DF55C9B1
RAW_GRID_T100_S020_GATE90_DAVID_STOCH_CONFIRM,EURAUD,SHORT,target,2020-01-08T16:54:00.000Z,2020-01-06T00:00:00.000Z,15,13,1,1.628268,8.53183,-0.9,0.251785,7.883615,-23.479861,1.628268,0,1,2.545139,566BDA9EDCF1545F3461567D28CEBDD46822E6FCB37FED2EB11F8ED73D66DD57
RAW_GRID_T100_S020_GATE90_DAVID_STOCH_CONFIRM,EURAUD,SHORT,target,2020-01-10T04:11:00.000Z,2020-01-06T00:00:00.000Z,4,2,1,1.080501,5.497597,-0.24,0.045167,5.302763,-1.991016,1.080501,1,2,1.349306,D7A64DEE8F3A80DEC11D3E384A158D80576A338D06F214D266C0D5CBC812013C
RAW_GRID_T100_S020_GATE90_DAVID_STOCH_CONFIRM,EURCAD,LONG,target,2020-01-06T11:00:00.000Z,2020-01-06T00:00:00.000Z,3,0,2,1.028958,4.857513,-0.18,-0.03859,4.638922,-0.174852,1.028958,0,1,0.28125,6E932311BAD37FCDD997FBB7E5A6F17A4474CA9617DA77BA3EE05A9E6B73A729
RAW_GRID_T100_S020_GATE90_DAVID_STOCH_CONFIRM,EURCAD,SHORT,target,2020-01-08T02:04:00.000Z,2020-01-06T00:00:00.000Z,3,0,2,1.013515,4.782368,-0.18,0.001354,4.603722,-0.014681,1.013515,0,1,0.074306,2773AAF637ADD2B9D3EA0FF131980FD7EEC3E5443AFDDCFC55259B11F43B6675
RAW_GRID_T100_S020_GATE90_DAVID_STOCH_CONFIRM,EURCAD,LONG,target,2020-01-09T13:38:00.000Z,2020-01-06T00:00:00.000Z,6,4,1,1.046477,4.893636,-0.36,-1.271701,3.261935,-3.695519,1.046477,1,2,3.029167,842981052A14D42CADB89E977B107F5E36C8DDC54F279AED2D69C324700F6ACA
RAW_GRID_T100_S020_GATE90_DAVID_STOCH_CONFIRM,EURCAD,SHORT,target,2020-01-09T21:56:00.000Z,2020-01-06T00:00:00.000Z,6,4,1,1.056119,4.971008,-0.36,0.044132,4.65514,-3.771703,1.056119,1,2,1.509028,8E0708C194F20C6CED0EE83781BDC301EA809FCA49A8E993F0E4C47CD1190A0B
RAW_GRID_T100_S020_GATE90_DAVID_STOCH_CONFIRM,EURCAD,SHORT,target,2020-01-10T13:46:00.000Z,2020-01-06T00:00:00.000Z,3,0,2,1.014118,4.764394,-0.18,0.007035,4.591429,-0.155062,1.014118,2,3,0.580556,4FF5FE5151EDC136DCCE40727236009027F7043ACC922B4F738E8A8C7BF37DC7
RAW_GRID_T100_S020_GATE90_DAVID_STOCH_CONFIRM,EURCHF,LONG,target,2020-01-06T12:44:00.000Z,2020-01-06T00:00:00.000Z,3,0,2,1.066339,4.165977,-0.18,-0.051199,3.934778,-0.192615,1.066339,0,1,0.273611,D9482DEF5CA8545D07E68D7F5CE4445792262DC39F20F12FCAD894C74B498220
RAW_GRID_T100_S020_GATE90_DAVID_STOCH_CONFIRM,EURCHF,LONG,target,2020-01-07T10:06:00.000Z,2020-01-06T00:00:00.000Z,3,1,1,1.013437,3.953834,-0.18,-0.140288,3.633546,-0.559454,1.013437,1,2,0.7625,1C2F61A7ECFC0275A6492230CF86145D732913FA8AE67BEAC0A09FEEDA86C32E
RAW_GRID_T100_S020_GATE90_DAVID_STOCH_CONFIRM,EURCHF,LONG,target,2020-01-08T02:39:00.000Z,2020-01-06T00:00:00.000Z,8,7,0,1.04566,4.050043,-0.48,-0.251538,3.318505,-6.298,1.04566,2,3,0.544444,8BBCA90BF4E65E24A7EEC1FA2C4F66844F1E6C2718A07698CB8C9F6B16E60644
RAW_GRID_T100_S020_GATE90_DAVID_STOCH_CONFIRM,EURCHF,LONG,target,2020-01-08T16:49:00.000Z,2020-01-06T00:00:00.000Z,6,3,2,1.218408,4.719217,-0.36,-0.125833,4.233384,-3.62871,1.218408,3,4,0.325,8F0351AEDFCFD94378E34D48E293211C1C9B9DBF7B00ADDD462742E67F20BC10
RAW_GRID_T100_S020_GATE90_DAVID_STOCH_CONFIRM,EURCHF,LONG,target,2020-01-10T10:15:00.000Z,2020-01-06T00:00:00.000Z,5,3,1,1.089707,4.216215,-0.3,-0.512501,3.403714,-2.087255,1.089707,4,5,1.603472,A9C2F3F8C428741C6B54B18D9CE5B0BDE02BA75366B3A00B343FA462D50552D1
RAW_GRID_T100_S020_GATE90_DAVID_STOCH_CONFIRM,EURGBP,LONG,target,2020-01-07T12:06:00.000Z,2020-01-06T00:00:00.000Z,7,5,1,1.326306,10.658333,-0.42,-0.530013,9.708319,-4.381736,1.326306,0,1,1.311806,D0511943803429AD91A994D0CC22527C215E4FE7B9C4FEF9873D1FC4E6B4B9BF
RAW_GRID_T100_S020_GATE90_DAVID_STOCH_CONFIRM,EURGBP,LONG,target,2020-01-08T00:33:00.000Z,2020-01-06T00:00:00.000Z,3,2,0,1.083823,8.733196,-0.18,-0.107365,8.445831,-0.643403,1.083823,1,2,0.440278,4959E2D52622BE53320A00E0878D46F135D523A343E441CCA7D978AC0CBE1F49
RAW_GRID_T100_S020_GATE90_DAVID_STOCH_CONFIRM,EURGBP,LONG,target,2020-01-08T10:00:00.000Z,2020-01-06T00:00:00.000Z,5,4,0,1.332301,10.710395,-0.3,-0.077563,10.332832,-2.031753,1.332301,2,3,0.334722,241A8CA44ADDC452BD4A0971180FC0103C38DF9C54AEAE3B3831A62793FFD4DA
RAW_GRID_T100_S020_GATE90_DAVID_STOCH_CONFIRM,EURGBP,SHORT,target,2020-01-08T14:02:00.000Z,2020-01-06T00:00:00.000Z,3,0,2,1.026564,8.284078,-0.18,0.003292,8.10737,-0.184009,1.026564,0,1,0.166667,8F9A8EA266B58591A0AE348874983890D93B49840E27F08FD227C67AF69A57A1
