variant_id,activation_rule_id,protection_mode,cycle_id,pair,side,timestamp_utc,anchor_week_open_utc,level_index,fill_count_before,first_adverse_bypass,minutes_until_flatten,tau_until_flatten,depth_bucket,time_to_flatten_bucket,cycle_spacing_adr,triangle_geometry_q_cost_adr,triangle_geometry_q_floor_adr,triangle_geometry_floor_pin_ratio,triangle_geometry_surplus_bend_adr,triangle_geometry_surplus_quality,floor_pin_ratio_bucket,surplus_quality_bucket,current_pnl_adr,last_fill_pnl_adr,local_mfe_since_last_fill_adr,local_mae_since_last_fill_adr,reversion_evidence_units,local_mae_units,required_reversion_evidence_units,reversion_evidence_pass,reversion_evidence_bucket,is_late_session,progress_gate_active,current_distance_to_center_adr,avg_last3_fill_distance_to_center_adr,last3_fill_count,progress_last3_pass,progress_bucket,close_timestamp_utc,close_reason,cycle_price_pnl_adr,cycle_net_usd,cycle_max_pnl_adr,cycle_min_pnl_adr,candidate_fill_age_days,candidate_direct_price_pnl_adr,candidate_direct_price_pnl_usd,candidate_direct_swap_usd,candidate_direct_commission_usd,candidate_direct_net_usd,candidate_direct_value_sign,without_candidate_price_pnl_adr_at_actual_close,without_candidate_net_usd_at_actual_close,without_candidate_target_eligible_at_actual_close,actual_target_hit,candidate_changed_target_eligibility_at_actual_close,content_hash
RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2_FLOORPIN,triangle_formulaic_directionless_geometry_v2_floorpin,baseline,RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2_FLOORPIN|AUDCAD|LONG|1,AUDCAD,LONG,2019-04-16T01:37:00.000Z,2019-04-14T23:00:00.000Z,1,1,true,1103,0.838783,first_adverse,gte_360m,0.126764,0.057749,0.057749,2.195078,2.918347,22.87793,2_3,gte_8,-0.151042,0,0.046751,0.151042,0.368803,1.191521,0.15,true,reversion_pass,false,false,0.305404,0.154498,1,true,inactive,2019-04-16T13:50:00.000Z,target,1.334417,5.116943,1.334417,-1.034643,0.509028,0.28435,1.181451,-0.046678,-0.06,1.074773,positive,1.050067,4.04217,true,true,false,765A734878B9C1B968156B461ACB51FF8A7EDA103C974671AA57CF19F99E9923
RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2_FLOORPIN,triangle_formulaic_directionless_geometry_v2_floorpin,baseline,RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2_FLOORPIN|AUDCAD|LONG|1,AUDCAD,LONG,2019-04-16T01:52:00.000Z,2019-04-14T23:00:00.000Z,2,2,false,1088,0.827376,depth_2_3,gte_360m,0.126764,0.057749,0.057749,2.195078,2.918347,22.87793,2_3,gte_8,-0.374104,-0.151042,0.071956,0.223062,0.567637,1.759664,0.2,true,reversion_pass,false,false,0.416786,0.229951,2,true,inactive,2019-04-16T13:50:00.000Z,target,1.334417,5.116943,1.334417,-1.034643,0.498611,0.396187,1.645058,-0.045723,-0.06,1.539335,positive,0.93823,3.577608,true,true,false,AB5A84CB5C745D691E5EC4C4034B8976662C34B7B0B0F1F951CECB5EB6DAE9C0
RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2_FLOORPIN,triangle_formulaic_directionless_geometry_v2_floorpin,baseline,RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2_FLOORPIN|AUDCAD|LONG|1,AUDCAD,LONG,2019-04-16T02:15:00.000Z,2019-04-14T23:00:00.000Z,3,3,false,1065,0.809886,depth_2_3,gte_360m,0.126764,0.057749,0.057749,2.195078,2.918347,22.87793,2_3,gte_8,-0.74661,-0.374104,0.021595,0.372506,0.170356,2.938579,0.25,false,reversion_fail,false,false,0.540745,0.292229,3,true,inactive,2019-04-16T13:50:00.000Z,target,1.334417,5.116943,1.334417,-1.034643,0.482639,0.520821,2.161008,-0.044258,-0.06,2.05675,positive,0.813596,3.060193,true,true,false,3AF4D4A68303640F53D7C33E8A8BF0DE53814CB4D6C41046386AD710ED4CF7DD
RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2_FLOORPIN,triangle_formulaic_directionless_geometry_v2_floorpin,baseline,RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2_FLOORPIN|AUDCAD|LONG|2,AUDCAD,LONG,2019-04-17T14:13:00.000Z,2019-04-14T23:00:00.000Z,1,1,true,347,0.263878,first_adverse,180_360m,0.097978,0.0575,0.0575,1.703968,6.201429,62.724109,1_5_2,gte_8,-0.136976,0,0.255929,0.136976,2.612107,1.398028,0.15,true,reversion_pass,false,false,0.621847,0.485256,1,true,inactive,2019-04-17T20:00:00.000Z,session_flatten,0.28854,1.030451,0.389511,-0.162219,0.240972,0.212843,0.884386,-0.022097,-0.06,0.802289,positive,0.075697,0.228162,false,false,false,D79B78D6E61C00E9B9615FC649D65985FBBEF96988E950E3F22D8B5E8FB20251
RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2_FLOORPIN,triangle_formulaic_directionless_geometry_v2_floorpin,baseline,RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2_FLOORPIN|AUDCHF|SHORT|1,AUDCHF,SHORT,2019-04-16T13:11:00.000Z,2019-04-14T23:00:00.000Z,1,1,true,409,0.311027,first_adverse,gte_360m,0.079421,0.05,0.05,1.588414,5.067513,63.720518,1_5_2,gte_8,-0.080038,0,0,0.080038,0,1.007769,0.15,false,reversion_fail,false,false,0.682254,0.601874,1,true,inactive,2019-04-16T20:00:00.000Z,session_flatten,-0.922759,-4.981872,0.021445,-1.069,0.284028,-0.269243,-1.369534,0.00284,-0.06,-1.426694,negative,-0.653516,-3.555178,false,false,false,B75BA8B6DCFD16D64716300748D9904536A4852D89B17759C6F5D487D511A85C
RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2_FLOORPIN,triangle_formulaic_directionless_geometry_v2_floorpin,baseline,RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2_FLOORPIN|AUDCHF|SHORT|1,AUDCHF,SHORT,2019-04-16T13:49:00.000Z,2019-04-14T23:00:00.000Z,2,2,false,371,0.282129,depth_2_3,gte_360m,0.079421,0.05,0.05,1.588414,5.067513,63.720518,1_5_2,gte_8,-0.259584,-0.080038,0.101483,0.179546,1.277785,2.260687,0.2,true,reversion_pass,false,false,0.772436,0.642064,2,true,inactive,2019-04-16T20:00:00.000Z,session_flatten,-0.922759,-4.981872,0.021445,-1.069,0.257639,-0.179381,-0.913024,0.002576,-0.06,-0.970448,negative,-0.743378,-4.011424,false,false,false,9507CC573ED973FCC0AF6BA6331C9FB7DD5FF3C6FC1A7D231DC5AB296511A24A
RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2_FLOORPIN,triangle_formulaic_directionless_geometry_v2_floorpin,baseline,RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2_FLOORPIN|AUDCHF|SHORT|1,AUDCHF,SHORT,2019-04-16T14:18:00.000Z,2019-04-14T23:00:00.000Z,3,3,false,342,0.260076,depth_2_3,180_360m,0.079421,0.05,0.05,1.588414,5.067513,63.720518,1_5_2,gte_8,-0.50541,-0.259584,0.052677,0.245826,0.663263,3.095227,0.25,true,reversion_pass,false,false,0.854778,0.685521,3,true,inactive,2019-04-16T20:00:00.000Z,session_flatten,-0.922759,-4.981872,0.021445,-1.069,0.2375,-0.097433,-0.496208,0.002375,-0.06,-0.553833,negative,-0.825326,-4.428039,false,false,false,A5D7F2D60781737780F65A9602247D7E0D3CAE14972F1B2BACF2D53E94BA9605
RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2_FLOORPIN,triangle_formulaic_directionless_geometry_v2_floorpin,baseline,RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2_FLOORPIN|AUDCHF|SHORT|1,AUDCHF,SHORT,2019-04-16T16:15:00.000Z,2019-04-14T23:00:00.000Z,4,4,false,225,0.171103,depth_4_6,180_360m,0.079421,0.05,0.05,1.588414,5.067513,63.720518,1_5_2,gte_8,-0.78627,-0.50541,0.37448,0.28086,4.715126,3.536344,0.3,true,reversion_pass,true,true,0.925356,0.769823,3,false,progress_fail,2019-04-16T20:00:00.000Z,session_flatten,-0.922759,-4.981872,0.021445,-1.069,0.15625,-0.027267,-0.138937,0.001563,-0.06,-0.197375,negative,-0.895492,-4.784497,false,false,false,94FA15E89E5C9C948E6715794A50C579D6B6CCE79CBDA12E390111CF3E201E4C
RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2_FLOORPIN,triangle_formulaic_directionless_geometry_v2_floorpin,baseline,RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2_FLOORPIN|AUDCHF|SHORT|2,AUDCHF,SHORT,2019-04-17T13:21:00.000Z,2019-04-14T23:00:00.000Z,1,1,true,399,0.303422,first_adverse,gte_360m,0.087664,0.05,0.05,1.753275,5.02182,56.822458,1_5_2,gte_8,-0.100839,0,0,0.100839,0,1.15029,0.15,false,reversion_fail,false,false,0.24459,0.143648,1,true,inactive,2019-04-17T13:50:00.000Z,target,0.341144,1.625811,0.341144,-0.174503,0.020139,0.220912,1.130461,0.000201,-0.06,1.070662,positive,0.120232,0.555149,true,true,false,806D0DFC0487C54BE86DBA41F34270AA3F00A2FF81F268FC804AB1DAA0FA1B3E
RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2_FLOORPIN,triangle_formulaic_directionless_geometry_v2_floorpin,baseline,RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2_FLOORPIN|AUDCHF|LONG|3,AUDCHF,LONG,2019-04-17T14:11:00.000Z,2019-04-14T23:00:00.000Z,1,1,true,349,0.265399,first_adverse,180_360m,0.087664,0.05,0.05,1.753275,5.02182,56.822458,1_5_2,gte_8,-0.132136,0,0.034977,0.132136,0.398989,1.507301,0.15,true,reversion_pass,false,false,0.27565,0.143649,1,true,inactive,2019-04-17T18:01:00.000Z,target,0.709942,3.385901,0.709942,-0.287672,0.159722,0.26063,1.325421,-0.014647,-0.06,1.250775,positive,0.449312,2.135126,true,true,false,7E3F3AC5ED058CC8226C38546D004C45B8604513A75545F901B543548B88DE9C
