variant_id,activation_rule_id,signal_settings_id,david_settings,stochastic_settings,symbol_universe,bar_path_mode,signal_clock,signal_adr_brick,session_mode,session_time_zone,session_trade_start_et,session_trade_end_et,session_flatten_et,session_sunday_start_et,session_flatten_overrides_et,target_mode,target_adr,spacing_adr,min_ma_expansion_adr,grid_add_mode,date_range,price_bundle_id,warehouse_manifest_id,warehouse_hash,weeks_replayed,pairs_replayed,initial_deposit_usd,final_balance_usd,final_equity_before_liquidation_usd,final_equity_after_liquidation_usd,net_profit_usd,closed_price_pnl_usd,end_liquidation_price_pnl_usd,total_price_pnl_usd,total_commission_usd,total_swap_usd,target_reset_count,session_flatten_count,session_flatten_positions,session_flatten_price_pnl_usd,session_flatten_swap_usd,entries_opened,closed_positions,end_liquidation_positions,max_open_positions,max_long_positions,max_short_positions,max_add_depth,max_fill_age_days,position_days,max_equity_drawdown_usd,max_balance_drawdown_usd,weekly_equity_profit_factor,close_event_count,close_event_win_count,close_event_loss_count,close_event_flat_count,close_event_profit_factor,close_event_win_pct,close_event_gross_profit_usd,close_event_gross_loss_abs_usd,close_event_avg_realized_pnl_adr,close_event_avg_mfe_adr,close_event_avg_mae_adr_abs,close_event_mfe_1q_hit_count,close_event_mfe_2q_hit_count,close_event_mfe_3q_hit_count,close_event_mfe_1q_hit_pct,close_event_mfe_2q_hit_pct,close_event_mfe_3q_hit_pct,close_event_mae_1q_hit_count,close_event_mae_2q_hit_count,close_event_mae_3q_hit_count,close_event_mae_1q_hit_pct,close_event_mae_2q_hit_pct,close_event_mae_3q_hit_pct,target_close_net_usd,session_flatten_close_net_usd,activation_checks,activation_blocked_long,activation_blocked_short,activation_blocked_expansion,activation_started_long,activation_started_short,activation_long_allow_pct,activation_short_allow_pct,mt5_reference_net_profit_usd,mt5_reference_commission_usd,mt5_reference_swap_usd,mt5_reference_end_liquidation_net_usd,mt5_reference_max_open_positions,mt5_reference_end_liquidation_positions,net_delta_vs_mt5_usd,summary_only,metric_semantics,content_hash
RAW_GRID_T100_S020_GATE90_TRIANGLE_V1_DAVID_CONTRA_EXTENSION,triangle_v1_david_contra_extension,DAVID_LWMA50_RSI50_60_40__STOCH_100_3_100_60_40_low_high_simple_main_only,LWMA50_RSI50_60_40,100_3_100_60_40_low_high_simple_main_only,"AUDCAD,AUDCHF,AUDJPY,AUDNZD,AUDUSD,CADCHF,CADJPY,CHFJPY,EURAUD,EURCAD,EURCHF,EURGBP,EURJPY,EURNZD,EURUSD,GBPAUD,GBPCAD,GBPCHF,GBPJPY,GBPNZD,GBPUSD,NZDCAD,NZDCHF,NZDJPY,NZDUSD,USDCAD,USDCHF,USDJPY",open,adr_event,0.1,ny_daily_window,America/New_York,18:05,15:45,16:00,20:00,,david_ma_reversion,1,0.2,0.1,adverse_only,2022-01-10T00:00:00.000Z..2022-02-07T00:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,5,28,10000,9918.11,9918.11,9918.11,-81.89,18.44,0,18.44,-78.9,-21.43,739,169,405,-650.54,-18.04,1315,1315,0,55,40,44,15,3.04,515.94,-213.83,-134.73,0.617009,908,651,257,0,0.896162,71.7,706.78,788.68,-0.001962,0.151512,0.354344,180,63,18,19.82,6.94,1.98,209,150,104,23.02,16.52,11.45,610.98,-692.88,1529294,770082,758304,1318,397,511,0.05,0.07,174.51,-400.8,-4144.01,-5590.01,170,149,-256.4,true,session_window_position_truth_replay,8C6DDB76AF5BFFD099D8521612F6FAEC8E88688230D3A213EA9E20C383FEB4CA
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,DAVID_LWMA50_RSI50_60_40__STOCH_100_3_100_60_40_low_high_simple_main_only,LWMA50_RSI50_60_40,100_3_100_60_40_low_high_simple_main_only,"AUDCAD,AUDCHF,AUDJPY,AUDNZD,AUDUSD,CADCHF,CADJPY,CHFJPY,EURAUD,EURCAD,EURCHF,EURGBP,EURJPY,EURNZD,EURUSD,GBPAUD,GBPCAD,GBPCHF,GBPJPY,GBPNZD,GBPUSD,NZDCAD,NZDCHF,NZDJPY,NZDUSD,USDCAD,USDCHF,USDJPY",open,adr_event,0.1,ny_daily_window,America/New_York,18:05,15:45,16:00,20:00,,david_ma_reversion,1,0.2,0.1,adverse_only,2022-01-10T00:00:00.000Z..2022-02-07T00:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,5,28,10000,9892.45,9892.45,9892.45,-107.55,87.9,0,87.9,-153.6,-41.84,1078,280,894,-1515.03,-31.1,2560,2560,0,82,63,63,17,3.08,1067.92,-420.43,-260.66,0.7442,1358,1139,219,0,0.936481,83.87,1585.58,1693.13,0.004097,0.217481,0.563935,402,197,96,29.6,14.51,7.07,502,363,281,36.97,26.73,20.69,1492.23,-1599.78,1347036,696952,648726,448155,569,789,0.08,0.12,174.51,-400.8,-4144.01,-5590.01,170,149,-282.06,true,session_window_position_truth_replay,0AB6217564184415B92675C548D6C014DEB2E035F79A41E56714AF014E617F2F
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,DAVID_LWMA50_RSI50_60_40__STOCH_100_3_100_60_40_low_high_simple_main_only,LWMA50_RSI50_60_40,100_3_100_60_40_low_high_simple_main_only,"AUDCAD,AUDCHF,AUDJPY,AUDNZD,AUDUSD,CADCHF,CADJPY,CHFJPY,EURAUD,EURCAD,EURCHF,EURGBP,EURJPY,EURNZD,EURUSD,GBPAUD,GBPCAD,GBPCHF,GBPJPY,GBPNZD,GBPUSD,NZDCAD,NZDCHF,NZDJPY,NZDUSD,USDCAD,USDCHF,USDJPY",open,adr_event,0.1,ny_daily_window,America/New_York,18:05,15:45,16:00,20:00,,david_ma_reversion,1,0.2,0.1,adverse_only,2022-01-10T00:00:00.000Z..2022-02-07T00:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,5,28,10000,10051,10051,10051,51,57.55,0,57.55,-4.62,-1.93,29,25,37,-13.25,-1.75,77,77,0,9,8,4,3,2.45,32.02,-0.74,-4.86,70.274905,54,39,15,0,2.536091,72.22,84.21,33.2,0.148254,0.303757,0.265611,28,5,1,51.85,9.26,1.85,16,9,7,29.63,16.67,12.96,68.22,-17.22,1670827,835240,835533,2375,26,28,0,0,174.51,-400.8,-4144.01,-5590.01,170,149,-123.51,true,session_window_position_truth_replay,0DE624680314E7E415B1A8D2D378E26871CC25FEF55F4E3703E0BE78FE4C52E1
