rule_id,rule_family,base_rule_id,flip_policy,pair,closed_adr,mtm_adr,final_open_unrealized_adr,worst_week_end_open_unrealized_adr,flip_loss_adr,target_reset_adr,sample_end_event_count,content_hash
PAIR_NET_GRID_CYCLE_TARGET_075_SPACING_020_RESTART_UNTIL_FLIP,adverse_only_pair_net_grid,,current_forced_flip_close,NZDCAD,727.066364,727.252283,0.185919,-232.419463,-262.481301,984.933907,1,812D30FDAD27F6C807B6F816BDB1CE30E870D9F342F86A91A7F9059056EB9F06
PAIR_NET_GRID_CYCLE_TARGET_075_SPACING_020_RESTART_UNTIL_FLIP,adverse_only_pair_net_grid,,current_forced_flip_close,GBPNZD,798.142863,768.157477,-29.985386,-326.677553,-217.530113,1010.268939,1,10C6C70B6068346D447618CBBCB62CDA2D506B939E7BEA38A2B5C90F732E2C62
PAIR_NET_GRID_CYCLE_TARGET_075_SPACING_020_RESTART_UNTIL_FLIP,adverse_only_pair_net_grid,,current_forced_flip_close,EURGBP,803.210857,799.603999,-3.606858,-424.056209,-105.951749,906.200614,1,B41E3EA8C1106A509B052AE5E01F6C8559CF3BCCECC9ABFEFFE0E687E3F2C6C3
PAIR_NET_GRID_CYCLE_TARGET_075_SPACING_020_RESTART_UNTIL_FLIP,adverse_only_pair_net_grid,,current_forced_flip_close,EURNZD,879.841178,880.077512,0.236334,-304.475101,-123.684578,1001.213132,1,7221AE28CFFE016BBF746DC38650675BB7041A73CCFEAA82BBB84F81C9D03B13
PAIR_NET_GRID_CYCLE_TARGET_075_SPACING_020_RESTART_UNTIL_FLIP,adverse_only_pair_net_grid,,current_forced_flip_close,EURCAD,916.307588,911.691711,-4.615877,-179.232969,-86.459077,997.40348,1,3DC7B5BC180B9C81A3E32C18D3176A762E23DDC92DB02A3827EE0DB5968D7FCA
PAIR_NET_GRID_CYCLE_TARGET_075_SPACING_020_RESTART_UNTIL_FLIP,adverse_only_pair_net_grid,,current_forced_flip_close,NZDCHF,937.316778,937.14958,-0.167198,-157.352955,-81.31602,1014.380723,1,C9059451DD3325CE9CD97F1E90579ED6E47A1D89D5E201F0EA87050A562960C4
PAIR_NET_GRID_CYCLE_TARGET_075_SPACING_020_RESTART_UNTIL_FLIP,adverse_only_pair_net_grid,,current_forced_flip_close,CADCHF,956.976443,955.102297,-1.874146,-103.465221,-74.146204,1012.521182,1,F1BAD8401F70F4A25919E72ED6D40D205FAFB2DD3F5EB3EA9C5717FAC0BDD696
PAIR_NET_GRID_CYCLE_TARGET_075_SPACING_020_RESTART_UNTIL_FLIP__FLIP_CLOSE_SMALL_LOSS_WAREHOUSE_GT3ADR,flip_counterfactual,PAIR_NET_GRID_CYCLE_TARGET_075_SPACING_020_RESTART_UNTIL_FLIP,close_small_loss_warehouse_large_loss,AUDNZD,237.360026,-2861.686953,-3099.046979,-3564.956706,-7.588738,681.143415,1,6FC779D225D9F93FE2DC689105B84D6808303CF8175F55B260E71CE87CD62D29
PAIR_NET_GRID_CYCLE_TARGET_075_SPACING_020_RESTART_UNTIL_FLIP__FLIP_CLOSE_SMALL_LOSS_WAREHOUSE_GT3ADR,flip_counterfactual,PAIR_NET_GRID_CYCLE_TARGET_075_SPACING_020_RESTART_UNTIL_FLIP,close_small_loss_warehouse_large_loss,CHFJPY,-907.823946,-910.093986,-2.27004,-1618.371965,-14.968176,769.152065,1,7A946281647533FB7E582A140BA3B1DE8B0413ACA0121D77CA8BC63D3A607082
PAIR_NET_GRID_CYCLE_TARGET_075_SPACING_020_RESTART_UNTIL_FLIP__FLIP_CLOSE_SMALL_LOSS_WAREHOUSE_GT3ADR,flip_counterfactual,PAIR_NET_GRID_CYCLE_TARGET_075_SPACING_020_RESTART_UNTIL_FLIP,close_small_loss_warehouse_large_loss,EURCHF,-21.195015,-21.319315,-0.1243,-1241.179967,-2.760793,642.248146,1,B1912F42296FD78F352FA119B4328766337BCC10C6EB1D6B0AA1F0853AD28D79
PAIR_NET_GRID_CYCLE_TARGET_075_SPACING_020_RESTART_UNTIL_FLIP__FLIP_CLOSE_SMALL_LOSS_WAREHOUSE_GT3ADR,flip_counterfactual,PAIR_NET_GRID_CYCLE_TARGET_075_SPACING_020_RESTART_UNTIL_FLIP,close_small_loss_warehouse_large_loss,AUDCAD,14.505263,14.870074,0.364811,-730.559469,-17.121371,921.836681,1,9D4383B7D1970886210D11CB54D04BDF1C222A184D0A801E8DDCA416E3D5EEE1
PAIR_NET_GRID_CYCLE_TARGET_075_SPACING_020_RESTART_UNTIL_FLIP__FLIP_CLOSE_SMALL_LOSS_WAREHOUSE_GT3ADR,flip_counterfactual,PAIR_NET_GRID_CYCLE_TARGET_075_SPACING_020_RESTART_UNTIL_FLIP,close_small_loss_warehouse_large_loss,AUDJPY,851.917118,60.595108,-791.32201,-956.721988,-10.185789,972.236819,1,1EABFB6A1099EAA747E9EBB69A69C121C45C5143043F587A07A4BEA5838E306F
