rule_id,rule_family,base_rule_id,flip_policy,age_bucket,event_count,open_loss_adr,realized_loss_adr,flip_loss_adr,recovery_rate,average_time_to_recovery_hours,worst_pair,worst_pair_loss_adr,worst_currency,worst_currency_loss_adr,content_hash
PAIR_TWO_SIDED_GRID_TARGET_150_SPACING_020_RESTART_UNTIL_FLIP__FLIP_LOSER_WAREHOUSE,flip_counterfactual,PAIR_TWO_SIDED_GRID_TARGET_150_SPACING_020_RESTART_UNTIL_FLIP,warehouse_losing_flip_no_new_fills,9_13_weeks,72,-40.686086,-1128.25193,0,0.819444,1743.016667,AUDCAD,-625.875349,AUD,-797.992951,33F2EA379DA4111D3C84488DABE25220C7227DC768CFF6A958D7F00E0D66CC8C
PAIR_TWO_SIDED_GRID_TARGET_150_SPACING_020_RESTART_UNTIL_FLIP__FLIP_GRACE_1W,flip_counterfactual,PAIR_TWO_SIDED_GRID_TARGET_150_SPACING_020_RESTART_UNTIL_FLIP,grace_window_losing_flip_no_new_fills,same_week,17446,-20.837184,0,0,0.986604,26.016667,EURJPY,-6.175234,EUR,-12.245023,756B0ABFE5F7BD3FC80FC869133C8A34E8477FFD9E79E45AE00DDBB69D403CBF
PAIR_TWO_SIDED_GRID_TARGET_150_SPACING_020_RESTART_UNTIL_FLIP__FLIP_GRACE_1W,flip_counterfactual,PAIR_TWO_SIDED_GRID_TARGET_150_SPACING_020_RESTART_UNTIL_FLIP,grace_window_losing_flip_no_new_fills,3_4_weeks,514,-5.404647,-3056.672186,0,0.832685,438.208334,USDCAD,-322.916687,USD,-1020.91379,27F8FEF429CBD3812D8B13ADC1CED4F04CBAB866D688274D4FF2FB5A617832BE
PAIR_TWO_SIDED_GRID_TARGET_150_SPACING_020_RESTART_UNTIL_FLIP__FLIP_GRACE_1W,flip_counterfactual,PAIR_TWO_SIDED_GRID_TARGET_150_SPACING_020_RESTART_UNTIL_FLIP,grace_window_losing_flip_no_new_fills,1_2_weeks,1361,-137.305544,-3124.920343,0,0.891256,213.666667,GBPUSD,-406.440412,USD,-1347.577745,5D2DCC49251D52E6906287E5E78C071B905D2DCEA9F490DDF8905D3DB63B5FBE
PAIR_TWO_SIDED_GRID_TARGET_150_SPACING_020_RESTART_UNTIL_FLIP__FLIP_GRACE_1W,flip_counterfactual,PAIR_TWO_SIDED_GRID_TARGET_150_SPACING_020_RESTART_UNTIL_FLIP,grace_window_losing_flip_no_new_fills,5_8_weeks,200,-177.670398,-1973.339078,0,0.86,862.825,AUDUSD,-411.971742,USD,-1150.967422,6E63C3F59E46101516E08F94F8B6C489D21C5D78F44A5586963F90EE350C958B
PAIR_TWO_SIDED_GRID_TARGET_150_SPACING_020_RESTART_UNTIL_FLIP__FLIP_GRACE_1W,flip_counterfactual,PAIR_TWO_SIDED_GRID_TARGET_150_SPACING_020_RESTART_UNTIL_FLIP,grace_window_losing_flip_no_new_fills,9_13_weeks,68,-40.686086,-933.877874,0,0.867647,1743.016667,GBPJPY,-267.269112,USD,-372.629777,E26CBAE8769838F38D2421C7556BE00E6AB6F7E61C2670A34413EA721AD4B295
PAIR_TWO_SIDED_GRID_TARGET_150_SPACING_020_RESTART_UNTIL_FLIP__FLIP_GRACE_1W,flip_counterfactual,PAIR_TWO_SIDED_GRID_TARGET_150_SPACING_020_RESTART_UNTIL_FLIP,grace_window_losing_flip_no_new_fills,13_plus_weeks,44,-5336.344379,-4647.07486,0,0.704545,3173.966667,AUDNZD,-3310.083507,AUD,-5969.207363,8C325D3A815E7E9A663659D4D07911043DBF43E1FF0009FDD7B75626CF486C9E
PAIR_TWO_SIDED_GRID_TARGET_150_SPACING_020_RESTART_UNTIL_FLIP__FLIP_CLOSE_SMALL_LOSS_WAREHOUSE_GT3ADR,flip_counterfactual,PAIR_TWO_SIDED_GRID_TARGET_150_SPACING_020_RESTART_UNTIL_FLIP,close_small_loss_warehouse_large_loss,same_week,17569,-20.837184,-2239.132348,-291.437223,0.966489,25.566667,EURAUD,-332.758819,AUD,-846.137089,15872CA61A1BD63EB43F9E5C0280285E872C49325FDB3F48E1BE6D858B99A1EF
PAIR_TWO_SIDED_GRID_TARGET_150_SPACING_020_RESTART_UNTIL_FLIP__FLIP_CLOSE_SMALL_LOSS_WAREHOUSE_GT3ADR,flip_counterfactual,PAIR_TWO_SIDED_GRID_TARGET_150_SPACING_020_RESTART_UNTIL_FLIP,close_small_loss_warehouse_large_loss,1_2_weeks,1288,-137.305544,-2368.92397,-13.604143,0.904503,213.9,USDCAD,-214.733063,USD,-876.903872,43939C4821324AC6BE9E9C2F2FB66E5388398BA170179127B661C9F384767D87
PAIR_TWO_SIDED_GRID_TARGET_150_SPACING_020_RESTART_UNTIL_FLIP__FLIP_CLOSE_SMALL_LOSS_WAREHOUSE_GT3ADR,flip_counterfactual,PAIR_TWO_SIDED_GRID_TARGET_150_SPACING_020_RESTART_UNTIL_FLIP,close_small_loss_warehouse_large_loss,3_4_weeks,473,-5.404647,-2130.120224,-0.549407,0.864693,445.8,NZDUSD,-230.604762,GBP,-839.198574,9ED06BE4303386BDC1DE929897E949CA0A385A33B47D97CEED0CF3C129BFC53B
PAIR_TWO_SIDED_GRID_TARGET_150_SPACING_020_RESTART_UNTIL_FLIP__FLIP_CLOSE_SMALL_LOSS_WAREHOUSE_GT3ADR,flip_counterfactual,PAIR_TWO_SIDED_GRID_TARGET_150_SPACING_020_RESTART_UNTIL_FLIP,close_small_loss_warehouse_large_loss,5_8_weeks,194,-177.670398,-2008.917622,-1.886621,0.85567,864.433334,USDCAD,-404.852391,USD,-1300.920762,3E46DA7C2B97CAB762D168AE6262BCB8FCD5832EC0C53FE8776BBDA957BF09F7
PAIR_TWO_SIDED_GRID_TARGET_150_SPACING_020_RESTART_UNTIL_FLIP__FLIP_CLOSE_SMALL_LOSS_WAREHOUSE_GT3ADR,flip_counterfactual,PAIR_TWO_SIDED_GRID_TARGET_150_SPACING_020_RESTART_UNTIL_FLIP,close_small_loss_warehouse_large_loss,13_plus_weeks,44,-5336.344379,-4965.65834,0,0.704545,3173.966667,AUDNZD,-3362.452064,AUD,-5973.986938,7B63E32731F546B1EF34C3034ACDE2CF690083FCD85A3554175BDA0EE820BC04
PAIR_TWO_SIDED_GRID_TARGET_150_SPACING_020_RESTART_UNTIL_FLIP__FLIP_CLOSE_SMALL_LOSS_WAREHOUSE_GT3ADR,flip_counterfactual,PAIR_TWO_SIDED_GRID_TARGET_150_SPACING_020_RESTART_UNTIL_FLIP,close_small_loss_warehouse_large_loss,9_13_weeks,65,-40.686086,-1068.127892,0,0.861538,1759.758334,AUDCAD,-625.875349,AUD,-782.976855,B7989787778A2A0365B4E35652D5260018B9562DCA54A7304407F53E43BCCA25
PAIR_TWO_SIDED_GRID_TARGET_150_SPACING_020_RESTART_UNTIL_FLIP__NO_FLIP_FORCE_DIAGNOSTIC,flip_counterfactual,PAIR_TWO_SIDED_GRID_TARGET_150_SPACING_020_RESTART_UNTIL_FLIP,no_flip_force_no_new_fills,same_week,17446,-20.837184,0,0,0.986604,26.016667,EURJPY,-6.175234,EUR,-12.245023,0544640A9DB8A524B8575F365B86265782368462926EAD4F841D63AF5B15CE49
PAIR_TWO_SIDED_GRID_TARGET_150_SPACING_020_RESTART_UNTIL_FLIP__NO_FLIP_FORCE_DIAGNOSTIC,flip_counterfactual,PAIR_TWO_SIDED_GRID_TARGET_150_SPACING_020_RESTART_UNTIL_FLIP,no_flip_force_no_new_fills,3_4_weeks,479,-5.404647,0,0,0.995825,452.366667,GBPJPY,-5.404647,GBP,-5.404647,D1EE62C0CEF284B8BB0F9314FC244BA7D35B33D40A4932D206FB3445B17ACD62
PAIR_TWO_SIDED_GRID_TARGET_150_SPACING_020_RESTART_UNTIL_FLIP__NO_FLIP_FORCE_DIAGNOSTIC,flip_counterfactual,PAIR_TWO_SIDED_GRID_TARGET_150_SPACING_020_RESTART_UNTIL_FLIP,no_flip_force_no_new_fills,1_2_weeks,1246,-137.305544,0,0,0.992777,215.45,GBPNZD,-33.216346,NZD,-84.602672,5FED35F541575AF99E77C8FCB3D2DA0093EF115C11A4C89930F130E37F4C0062
PAIR_TWO_SIDED_GRID_TARGET_150_SPACING_020_RESTART_UNTIL_FLIP__NO_FLIP_FORCE_DIAGNOSTIC,flip_counterfactual,PAIR_TWO_SIDED_GRID_TARGET_150_SPACING_020_RESTART_UNTIL_FLIP,no_flip_force_no_new_fills,5_8_weeks,240,-190.718978,0,0,0.983333,870.958334,USDCAD,-106.412109,USD,-177.670398,9C584020000546A7EDBF3889FF0383B732BE25D7DB99733DD5CA9DBFF9F42BFC
PAIR_TWO_SIDED_GRID_TARGET_150_SPACING_020_RESTART_UNTIL_FLIP__NO_FLIP_FORCE_DIAGNOSTIC,flip_counterfactual,PAIR_TWO_SIDED_GRID_TARGET_150_SPACING_020_RESTART_UNTIL_FLIP,no_flip_force_no_new_fills,13_plus_weeks,139,-18604.688261,0,0,0.71223,4394.2,AUDNZD,-4412.463646,AUD,-10077.285501,AA87863EB418270B00FCA2225C61577A6F38E87BF1988B045684F9F1E5194D51
PAIR_TWO_SIDED_GRID_TARGET_150_SPACING_020_RESTART_UNTIL_FLIP__NO_FLIP_FORCE_DIAGNOSTIC,flip_counterfactual,PAIR_TWO_SIDED_GRID_TARGET_150_SPACING_020_RESTART_UNTIL_FLIP,no_flip_force_no_new_fills,9_13_weeks,83,-75.43118,0,0,0.963855,1729.608334,EURCAD,-34.745094,EUR,-58.834707,40B2776507CC3E4F25850648B83109E85D132E94D148331F75713964FE1D4E4D
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_2_PAIR_RESETS_WEEK__FLIP_LOSER_WAREHOUSE,flip_counterfactual,PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_2_PAIR_RESETS_WEEK,warehouse_losing_flip_no_new_fills,same_week,15511,-94.388069,-452.8982,0,0.997404,15.416667,NZDJPY,-89.293361,NZD,-234.398058,578D23DC2973973E9EB3D2B4F8486C7EE4CB23BFDC15A8C3EF785989A4310BB5
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_2_PAIR_RESETS_WEEK__FLIP_LOSER_WAREHOUSE,flip_counterfactual,PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_2_PAIR_RESETS_WEEK,warehouse_losing_flip_no_new_fills,1_2_weeks,600,-3.606858,-892.942107,0,0.931667,204.766667,CADJPY,-110.438573,USD,-337.342611,23C9DF2A0A1EAF7BB6485CA35E0248F29A9E081B83EF48E73C1EA157D8C0870E
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_2_PAIR_RESETS_WEEK__FLIP_LOSER_WAREHOUSE,flip_counterfactual,PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_2_PAIR_RESETS_WEEK,warehouse_losing_flip_no_new_fills,3_4_weeks,207,-54.10093,-865.649068,0,0.859903,413.25,AUDNZD,-104.305072,GBP,-318.900241,A71FD3AB726C3D28449D2137A3F66FA3FC73483A520A3527E2AD0CD06E81ACD4
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_2_PAIR_RESETS_WEEK__FLIP_LOSER_WAREHOUSE,flip_counterfactual,PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_2_PAIR_RESETS_WEEK,warehouse_losing_flip_no_new_fills,5_8_weeks,86,-82.507479,-572.497394,0,0.895349,874.783333,USDCAD,-256.583181,USD,-449.136887,22B5B559FE22557C870C4E3642F33E0D20DA009869046386A34CE1E21591975D
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_2_PAIR_RESETS_WEEK__FLIP_LOSER_WAREHOUSE,flip_counterfactual,PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_2_PAIR_RESETS_WEEK,warehouse_losing_flip_no_new_fills,9_13_weeks,34,0,-470.959686,0,0.941176,1679.191667,AUDCAD,-364.067975,AUD,-470.959686,8EB8CC6EFB70C4079451765F8D6A117E3683D532FAAA1D8339B72843DBBC3817
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_2_PAIR_RESETS_WEEK__FLIP_LOSER_WAREHOUSE,flip_counterfactual,PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_2_PAIR_RESETS_WEEK,warehouse_losing_flip_no_new_fills,13_plus_weeks,18,-146.633187,-555.028566,0,0.833333,3743.8,AUDNZD,-420.702218,AUD,-701.661753,970BE037F55F8EF8FE8BC00F66DB587DFECA148197FBE5D2B13C39E90E32AFC1
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_2_PAIR_RESETS_WEEK__FLIP_GRACE_1W,flip_counterfactual,PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_2_PAIR_RESETS_WEEK,grace_window_losing_flip_no_new_fills,same_week,15492,-94.388069,0,0,0.998667,15.416667,GBPNZD,-22.661079,NZD,-59.401239,22351D16E04ADE50790D5C4E14B4ABFD55AB6BE8D1E372C87FF3DB86C7A6C826
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_2_PAIR_RESETS_WEEK__FLIP_GRACE_1W,flip_counterfactual,PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_2_PAIR_RESETS_WEEK,grace_window_losing_flip_no_new_fills,1_2_weeks,614,-3.606858,-993.836655,0,0.928339,204.9,AUDJPY,-124.144979,JPY,-426.442388,DF5A998DA55F10D08CB380617842FE1A28612597C694F17901C76C037A26E409
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_2_PAIR_RESETS_WEEK__FLIP_GRACE_1W,flip_counterfactual,PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_2_PAIR_RESETS_WEEK,grace_window_losing_flip_no_new_fills,3_4_weeks,211,-54.10093,-1167.727526,0,0.85782,413.35,GBPCAD,-168.497944,GBP,-600.734454,B7B67F1046E22344CC25381AC8FF7F7B96A22AEA6CBD43C02B5559C0DEF17D53
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_2_PAIR_RESETS_WEEK__FLIP_GRACE_1W,flip_counterfactual,PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_2_PAIR_RESETS_WEEK,grace_window_losing_flip_no_new_fills,5_8_weeks,89,-82.507479,-605.206806,0,0.876404,878,USDJPY,-256.628486,USD,-513.926146,24D91175032622EB8995A79F9DF799270061CDECD90F820F10C5388811C96D8A
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_2_PAIR_RESETS_WEEK__FLIP_GRACE_1W,flip_counterfactual,PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_2_PAIR_RESETS_WEEK,grace_window_losing_flip_no_new_fills,9_13_weeks,32,0,-14.042367,0,0.96875,1735.533333,AUDCAD,-14.042367,AUD,-14.042367,A1768E628E0CAA5F623DF92E2C3B7762BF29C8E8207D02DC396BA85989F052D7
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_2_PAIR_RESETS_WEEK__FLIP_GRACE_1W,flip_counterfactual,PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_2_PAIR_RESETS_WEEK,grace_window_losing_flip_no_new_fills,13_plus_weeks,18,-146.633187,-538.376121,0,0.833333,3743.8,AUDNZD,-368.335577,AUD,-685.009308,19E0C58170D067EEA2E6B6F8AD1D8B1C310F00817CE5164604072843160EBFD4
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_2_PAIR_RESETS_WEEK__FLIP_CLOSE_SMALL_LOSS_WAREHOUSE_GT3ADR,flip_counterfactual,PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_2_PAIR_RESETS_WEEK,close_small_loss_warehouse_large_loss,same_week,15523,-94.388069,-487.889359,-34.991159,0.995677,15.4,NZDJPY,-91.274351,NZD,-239.700885,5AAD43E9BD0CBC25DA3A05FAAA69B54458381408AB5ECA2B07F90E3C0CC28136
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_2_PAIR_RESETS_WEEK__FLIP_CLOSE_SMALL_LOSS_WAREHOUSE_GT3ADR,flip_counterfactual,PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_2_PAIR_RESETS_WEEK,close_small_loss_warehouse_large_loss,1_2_weeks,594,-3.606858,-881.269862,-3.422613,0.927609,205.183333,CADJPY,-110.6929,USD,-337.342611,45A078D7B906D7E94C45B1650F2243162B9B0E572BF56497BC46CB3A2C753E56
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_2_PAIR_RESETS_WEEK__FLIP_CLOSE_SMALL_LOSS_WAREHOUSE_GT3ADR,flip_counterfactual,PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_2_PAIR_RESETS_WEEK,close_small_loss_warehouse_large_loss,3_4_weeks,203,-54.10093,-866.298445,-0.649377,0.852217,413.85,AUDNZD,-104.305072,GBP,-318.900241,23157A3D10CD613E19ECA9A84C047C95EE16C2D71F15B844CA415744E4BDF942
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_2_PAIR_RESETS_WEEK__FLIP_CLOSE_SMALL_LOSS_WAREHOUSE_GT3ADR,flip_counterfactual,PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_2_PAIR_RESETS_WEEK,close_small_loss_warehouse_large_loss,5_8_weeks,85,-82.507479,-560.024047,-2.963438,0.894118,878,USDCAD,-256.583181,USD,-449.136887,233091EED3C5EBFE74BAFFE394D7D5FFD4D6CC7B588E98EC004AF6B742DD3D95
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_2_PAIR_RESETS_WEEK__FLIP_CLOSE_SMALL_LOSS_WAREHOUSE_GT3ADR,flip_counterfactual,PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_2_PAIR_RESETS_WEEK,close_small_loss_warehouse_large_loss,9_13_weeks,33,0,-470.959686,0,0.939394,1735.533333,AUDCAD,-364.067975,AUD,-470.959686,1A70DD83CC0D980FE07E03DEE92E3952733C99F5042BB0A126E33A8FE2290B57
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_2_PAIR_RESETS_WEEK__FLIP_CLOSE_SMALL_LOSS_WAREHOUSE_GT3ADR,flip_counterfactual,PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_2_PAIR_RESETS_WEEK,close_small_loss_warehouse_large_loss,13_plus_weeks,18,-146.633187,-555.028566,0,0.833333,3743.8,AUDNZD,-420.702218,AUD,-701.661753,8A0E364E385A2BE982199F06B82B32727F3E4FE2DA7D9DF2615B56A13D3EA4BA
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_2_PAIR_RESETS_WEEK__NO_FLIP_FORCE_DIAGNOSTIC,flip_counterfactual,PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_2_PAIR_RESETS_WEEK,no_flip_force_no_new_fills,same_week,15492,-94.388069,0,0,0.998667,15.416667,GBPNZD,-22.661079,NZD,-59.401239,7299C4BB2D1865D3912D529E5AB72F14E5BE705B6009EC55BABDA4A51020E74C
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_2_PAIR_RESETS_WEEK__NO_FLIP_FORCE_DIAGNOSTIC,flip_counterfactual,PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_2_PAIR_RESETS_WEEK,no_flip_force_no_new_fills,1_2_weeks,574,-3.606858,0,0,0.998258,205.183333,EURGBP,-3.606858,EUR,-3.606858,5B1469C1B49BBD1D703D3A6933F43353EFDB839A2C7273DDDAF9CD180256D532
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_2_PAIR_RESETS_WEEK__NO_FLIP_FORCE_DIAGNOSTIC,flip_counterfactual,PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_2_PAIR_RESETS_WEEK,no_flip_force_no_new_fills,3_4_weeks,205,-54.10093,0,0,0.985366,414.383334,EURUSD,-33.019623,USD,-45.024087,EBF2D08A6088664B4393116EB2727385FA2449DC1DD7096A4E1000C8EB764375
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_2_PAIR_RESETS_WEEK__NO_FLIP_FORCE_DIAGNOSTIC,flip_counterfactual,PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_2_PAIR_RESETS_WEEK,no_flip_force_no_new_fills,5_8_weeks,97,-82.507479,0,0,0.989691,878,USDCAD,-82.507479,USD,-82.507479,1A31D395BCD0E079369134F2E5F740799143A28997F806EDB516C8A2BED01109
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_2_PAIR_RESETS_WEEK__NO_FLIP_FORCE_DIAGNOSTIC,flip_counterfactual,PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_2_PAIR_RESETS_WEEK,no_flip_force_no_new_fills,13_plus_weeks,49,-3924.537842,0,0,0.816327,3781.941667,AUDNZD,-1475.728525,AUD,-2708.85685,AB09151B81B84F2369EE9D5AB9E1A73E79D03DDAF6427F613839C336B8195F81
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_2_PAIR_RESETS_WEEK__NO_FLIP_FORCE_DIAGNOSTIC,flip_counterfactual,PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_2_PAIR_RESETS_WEEK,no_flip_force_no_new_fills,9_13_weeks,39,0,0,0,1,1695.183333,AUDJPY,0,,,B61A6F7E2544D9D4D04B2889DC0E54D2FECDCF477648ADEA5E6055FB23626164
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__FLIP_LOSER_WAREHOUSE,flip_counterfactual,PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,warehouse_losing_flip_no_new_fills,same_week,20729,-75.617638,-856.633829,0,0.995822,15.483333,GBPUSD,-157.075036,GBP,-395.556842,E65A8020002942CC62D73BC80FAD9C7F1DEEAB8F3310588381EFA5FB73F6377D
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__FLIP_LOSER_WAREHOUSE,flip_counterfactual,PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,warehouse_losing_flip_no_new_fills,1_2_weeks,794,-22.507867,-1354.042909,0,0.920655,204.533333,USDCAD,-138.176283,CAD,-510.007517,A300F39F09CD89FCCD7480DF728172E8828CEFE1ECF2D3892732FC0C7AD7048C
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__FLIP_LOSER_WAREHOUSE,flip_counterfactual,PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,warehouse_losing_flip_no_new_fills,5_8_weeks,116,-82.507479,-877.400255,0,0.87931,878,USDCAD,-256.583181,USD,-708.082082,B424D936C0EB6D714D723C7D5BC697133E7DC1D1C3A4306C1DFB2E7001B562B4
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__FLIP_LOSER_WAREHOUSE,flip_counterfactual,PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,warehouse_losing_flip_no_new_fills,3_4_weeks,281,-54.10093,-1010.892652,0,0.886121,416.483333,GBPJPY,-164.091238,GBP,-396.567232,43444C38F6C18C4C549EB6A336095C572D4BC6C3EA96D4E4B501694EB9D20E15
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__FLIP_LOSER_WAREHOUSE,flip_counterfactual,PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,warehouse_losing_flip_no_new_fills,9_13_weeks,39,0,-485.975797,0,0.923077,1641.441667,AUDCAD,-364.067975,AUD,-470.959686,6A1F5985F7ABB028711D5E31CA76535CFE180E88867AA32EE7DE7DB206FBFB67
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__FLIP_LOSER_WAREHOUSE,flip_counterfactual,PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,warehouse_losing_flip_no_new_fills,13_plus_weeks,23,-2073.550175,-561.550002,0,0.826087,3743.8,AUDNZD,-2347.619206,AUD,-2635.100177,F72C3823DA449EC444AD49B9F4624098B75A69348A3E490C431B05E512C5FB8F
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__FLIP_GRACE_1W,flip_counterfactual,PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,grace_window_losing_flip_no_new_fills,same_week,20692,-75.617638,0,0,0.997658,15.483333,GBPNZD,-22.661079,NZD,-59.401239,45026ACF450612F536C150687531D8A82B61840CD615BC5CDA434D2C07B26893
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__FLIP_GRACE_1W,flip_counterfactual,PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,grace_window_losing_flip_no_new_fills,1_2_weeks,816,-22.507867,-1685.595097,0,0.911765,204.558333,GBPUSD,-333.609559,USD,-704.254778,B159C5B705F00BB8F934EFEE4DC56E606F2DF63C7E18EFC362F9B5A52DB20E1B
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__FLIP_GRACE_1W,flip_counterfactual,PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,grace_window_losing_flip_no_new_fills,5_8_weeks,118,-82.507479,-904.672039,0,0.872881,881.216667,USDJPY,-230.400092,USD,-736.642038,DB0343AC6B4D729F627604D8CDD60BFAFEC351C9F21CCAF4A8D6E52B369C7362
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__FLIP_GRACE_1W,flip_counterfactual,PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,grace_window_losing_flip_no_new_fills,3_4_weeks,297,-54.10093,-1757.479665,0,0.851852,416.483333,USDCAD,-180.437807,GBP,-576.154449,18F15FAD72815CB8368EB2D96789827A5F8486A4133145C5E4C1D26A87A89FBB
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__FLIP_GRACE_1W,flip_counterfactual,PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,grace_window_losing_flip_no_new_fills,9_13_weeks,37,0,-74.824676,0,0.945946,1660.033333,AUDCAD,-74.824676,AUD,-74.824676,BFCA60B191B52E09591D12E0AC2FF1553AA9FAAEF0EE2231B57244EDF4AD9F99
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__FLIP_GRACE_1W,flip_counterfactual,PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,grace_window_losing_flip_no_new_fills,13_plus_weeks,22,-2073.550175,-538.376121,0,0.863636,3743.8,AUDNZD,-2295.252565,AUD,-2611.926296,AB937C970CCCFDDF9DD59751EC62FF23CC5749420F266AFF9887DC0279625C45
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__FLIP_CLOSE_SMALL_LOSS_WAREHOUSE_GT3ADR,flip_counterfactual,PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,close_small_loss_warehouse_large_loss,same_week,20745,-75.617638,-936.580535,-79.946706,0.992098,15.433333,GBPUSD,-161.549687,GBP,-412.946114,FBDB6528E4EE62EF1BC625D6BC546D64E714C6B693C5FA39E331DBDAFDB0CC33
