variant_id,activation_rule_id,protection_mode,signal_settings_id,david_settings,stochastic_settings,symbol_universe,bar_path_mode,signal_clock,signal_adr_brick,session_mode,session_time_zone,session_trade_start_et,session_trade_end_et,session_flatten_et,session_sunday_start_et,session_flatten_overrides_et,target_mode,target_adr,spacing_adr,min_ma_expansion_adr,grid_add_mode,date_range,price_bundle_id,warehouse_manifest_id,warehouse_hash,weeks_replayed,pairs_replayed,initial_deposit_usd,final_balance_usd,final_equity_before_liquidation_usd,final_equity_after_liquidation_usd,net_profit_usd,closed_price_pnl_usd,end_liquidation_price_pnl_usd,total_price_pnl_usd,total_commission_usd,total_swap_usd,target_reset_count,session_flatten_count,session_flatten_positions,session_flatten_price_pnl_usd,session_flatten_swap_usd,protection_close_count,protection_close_positions,entries_opened,closed_positions,end_liquidation_positions,max_open_positions,max_long_positions,max_short_positions,max_add_depth,max_fill_age_days,position_days,max_equity_drawdown_usd,max_balance_drawdown_usd,weekly_equity_profit_factor,close_event_count,close_event_win_count,close_event_loss_count,close_event_flat_count,close_event_profit_factor,close_event_win_pct,close_event_total_realized_pnl_adr,adr_normalized_return_pct,close_event_total_realized_market_pct,close_event_gross_profit_usd,close_event_gross_loss_abs_usd,close_event_avg_realized_pnl_adr,close_event_avg_realized_market_pct,close_event_avg_mfe_adr,close_event_avg_mae_adr_abs,close_event_avg_mfe_market_pct,close_event_avg_mae_market_pct_abs,close_event_mfe_1q_hit_count,close_event_mfe_2q_hit_count,close_event_mfe_3q_hit_count,close_event_mfe_1q_hit_pct,close_event_mfe_2q_hit_pct,close_event_mfe_3q_hit_pct,close_event_mae_1q_hit_count,close_event_mae_2q_hit_count,close_event_mae_3q_hit_count,close_event_mae_1q_hit_pct,close_event_mae_2q_hit_pct,close_event_mae_3q_hit_pct,target_close_net_usd,session_flatten_close_net_usd,protection_close_net_usd,activation_checks,activation_blocked_long,activation_blocked_short,activation_blocked_expansion,terminal_horizon_add_checks,terminal_horizon_blocked_adds,basket_solvency_add_checks,basket_solvency_blocked_adds,v23_first_adverse_bypass_adds,reversion_evidence_add_checks,reversion_evidence_blocked_adds,late_reversion_evidence_add_checks,late_reversion_evidence_blocked_adds,progress_last3_add_checks,progress_last3_blocked_adds,add_throttle_event_rows,feasibility_observation_count,avg_required_reversion_adr,avg_available_reversion_adr,avg_reversion_feasibility_ratio,activation_started_long,activation_started_short,activation_long_allow_pct,activation_short_allow_pct,mt5_reference_net_profit_usd,mt5_reference_commission_usd,mt5_reference_swap_usd,mt5_reference_end_liquidation_net_usd,mt5_reference_max_open_positions,mt5_reference_end_liquidation_positions,net_delta_vs_mt5_usd,summary_only,metric_semantics,content_hash
RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2_FLOORPIN,triangle_formulaic_directionless_geometry_v2_floorpin,baseline,DAVID_LWMA35_RSI21_80_20__STOCH_100_3_21_80_20_low_high_simple_main_only,LWMA35_RSI21_80_20,100_3_21_80_20_low_high_simple_main_only,"AUDCAD,AUDCHF,AUDJPY,AUDNZD,AUDUSD,CADCHF,CADJPY,CHFJPY,EURAUD,EURCAD,EURCHF,EURGBP,EURJPY,EURNZD,EURUSD,GBPAUD,GBPCAD,GBPCHF,GBPJPY,GBPNZD,GBPUSD,NZDCAD,NZDCHF,NZDJPY,NZDUSD,USDCAD,USDCHF,USDJPY",open,m1,0.1,ny_daily_window,America/New_York,18:05,15:45,16:00,20:00,,session_center_band_reversion,1,0.2,0,adverse_only,2019-04-14T23:00:00.000Z..2019-12-30T00:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,38,28,10000,12355.24,12355.24,12355.24,2355.24,5001.57,0,5001.57,-1966.32,-680.01,7742,2843,18334,-15246.33,-605.08,0,0,32772,32772,0,277,184,227,46,3.04,16135.03,-2476.5,-1697.27,1.393284,10585,8865,1720,0,1.09777,83.75,728.107258,728.107258,459.119667,26444.84,24089.6,0.068787,0.043375,0.569187,0.886629,0.351632,0.549382,7353,5308,4415,69.47,50.15,41.71,5330,4289,3634,50.35,40.52,34.33,19306.69,-16951.45,0,10153703,5035458,5107660,2388733,0,0,0,0,0,0,0,0,0,0,0,22187,0,,,,5447,5138,0.11,0.1,174.51,-400.8,-4144.01,-5590.01,170,149,2180.73,true,session_window_position_truth_replay,EC7A6A28BC996365BCC411E77423CB67CF173343BDB328726D81551234E5BA88
RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2_FLOORPIN_REVERSION_EVIDENCE,triangle_formulaic_directionless_geometry_v2_floorpin_reversion_evidence,baseline,DAVID_LWMA35_RSI21_80_20__STOCH_100_3_21_80_20_low_high_simple_main_only,LWMA35_RSI21_80_20,100_3_21_80_20_low_high_simple_main_only,"AUDCAD,AUDCHF,AUDJPY,AUDNZD,AUDUSD,CADCHF,CADJPY,CHFJPY,EURAUD,EURCAD,EURCHF,EURGBP,EURJPY,EURNZD,EURUSD,GBPAUD,GBPCAD,GBPCHF,GBPJPY,GBPNZD,GBPUSD,NZDCAD,NZDCHF,NZDJPY,NZDUSD,USDCAD,USDCHF,USDJPY",open,m1,0.1,ny_daily_window,America/New_York,18:05,15:45,16:00,20:00,,session_center_band_reversion,1,0.2,0,adverse_only,2019-04-14T23:00:00.000Z..2019-12-30T00:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,38,28,10000,11008.79,11008.79,11008.79,1008.79,3008.53,0,3008.53,-1526.28,-473.46,7742,2843,12366,-12538.82,-411.03,0,0,25438,25438,0,162,109,123,21,3.04,11275.95,-1894.19,-1421.4,1.277979,10585,8721,1864,0,1.05622,82.39,490.409668,490.409668,265.332889,18952.41,17943.62,0.046331,0.025067,0.393708,0.630721,0.241472,0.393923,7128,5023,4004,67.34,47.45,37.83,5330,4289,3633,50.35,40.52,34.32,14700.61,-13691.82,0,10153703,5035458,5107660,2388733,0,0,0,0,5303,13026,3476,0,0,0,0,18329,0,,,,5447,5138,0.11,0.1,174.51,-400.8,-4144.01,-5590.01,170,149,834.28,true,session_window_position_truth_replay,C28340FA4E007C00D960BA93DB80CE7CDE01380F78186EC5E6811C222C0AE9E4
RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2_FLOORPIN_LATE_REVERSION_EVIDENCE,triangle_formulaic_directionless_geometry_v2_floorpin_late_reversion_evidence,baseline,DAVID_LWMA35_RSI21_80_20__STOCH_100_3_21_80_20_low_high_simple_main_only,LWMA35_RSI21_80_20,100_3_21_80_20_low_high_simple_main_only,"AUDCAD,AUDCHF,AUDJPY,AUDNZD,AUDUSD,CADCHF,CADJPY,CHFJPY,EURAUD,EURCAD,EURCHF,EURGBP,EURJPY,EURNZD,EURUSD,GBPAUD,GBPCAD,GBPCHF,GBPJPY,GBPNZD,GBPUSD,NZDCAD,NZDCHF,NZDJPY,NZDUSD,USDCAD,USDCHF,USDJPY",open,m1,0.1,ny_daily_window,America/New_York,18:05,15:45,16:00,20:00,,session_center_band_reversion,1,0.2,0,adverse_only,2019-04-14T23:00:00.000Z..2019-12-30T00:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,38,28,10000,12659.15,12659.15,12659.15,2659.15,5180.48,0,5180.48,-1865.34,-655.99,7742,2843,16757,-14727.86,-581.46,0,0,31089,31089,0,276,170,227,32,3.04,15511.58,-1926.7,-1260.55,1.487226,10585,8825,1760,0,1.11571,83.37,776.657311,776.657311,479.073078,25640.41,22981.25,0.073373,0.04526,0.552478,0.8457,0.341586,0.5262,7311,5251,4338,69.07,49.61,40.98,5330,4289,3635,50.35,40.52,34.34,18973.89,-16314.74,0,10153703,5035458,5107660,2388733,0,0,0,0,5303,0,0,3576,869,0,0,21373,0,,,,5447,5138,0.11,0.1,174.51,-400.8,-4144.01,-5590.01,170,149,2484.64,true,session_window_position_truth_replay,9AD8F4CA1AEEA35D98490D2227274576F88326B12892A7F30F12F56E3E5F1A51
RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2_FLOORPIN_PROGRESS_LAST3,triangle_formulaic_directionless_geometry_v2_floorpin_progress_last3,baseline,DAVID_LWMA35_RSI21_80_20__STOCH_100_3_21_80_20_low_high_simple_main_only,LWMA35_RSI21_80_20,100_3_21_80_20_low_high_simple_main_only,"AUDCAD,AUDCHF,AUDJPY,AUDNZD,AUDUSD,CADCHF,CADJPY,CHFJPY,EURAUD,EURCAD,EURCHF,EURGBP,EURJPY,EURNZD,EURUSD,GBPAUD,GBPCAD,GBPCHF,GBPJPY,GBPNZD,GBPUSD,NZDCAD,NZDCHF,NZDJPY,NZDUSD,USDCAD,USDCHF,USDJPY",open,m1,0.1,ny_daily_window,America/New_York,18:05,15:45,16:00,20:00,,session_center_band_reversion,1,0.2,0,adverse_only,2019-04-14T23:00:00.000Z..2019-12-30T00:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,38,28,10000,11966.36,11966.36,11966.36,1966.36,4289.37,0,4289.37,-1703.16,-619.85,7742,2843,14246,-15126.95,-545.96,0,0,28386,28386,0,271,162,225,30,3.04,14697.06,-1889.55,-1154.98,1.363867,10585,8710,1875,0,1.088063,82.29,652.171907,652.171907,399.061874,24295.26,22328.9,0.061613,0.037701,0.524059,0.801881,0.324825,0.500523,7220,5102,4140,68.21,48.2,39.11,5330,4289,3633,50.35,40.52,34.32,18494.03,-16527.67,0,10153703,5035458,5107660,2388733,0,0,0,0,5303,0,0,0,0,1519,1519,19320,0,,,,5447,5138,0.11,0.1,174.51,-400.8,-4144.01,-5590.01,170,149,1791.85,true,session_window_position_truth_replay,34B9EFFDA5EF253358939AC53DA57DE0FCEE06787421309DBB579141F9395622
