variant_id,activation_rule_id,cycle_id,pair,side,terminal_timestamp_utc,anchor_week_open_utc,start_timestamp_utc,fill_count,adverse_fill_count,expansion_fill_count,max_add_depth,max_fill_age_days,avg_fill_age_days,terminal_mark_price,terminal_david_ma,side_exit_distance_to_ma_adr,directed_move_from_anchor_adr,price_pnl_adr,liquidation_price_pnl_usd,liquidation_swap_usd,entry_commission_usd,liquidation_net_usd,min_pnl_adr,max_pnl_adr,content_hash
RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|AUDCAD|LONG|89,AUDCAD,LONG,2026-06-05T15:00:00.000Z,2026-05-31T23:00:00.000Z,2026-06-05T12:31:00.000Z,5,4,0,4,0.103472,0.067222,0.9854,0.987438,0.315209,-0.528098,-0.601233,-2.802273,-0.030821,-0.3,-3.133095,-2.103069,0.132797,2C0652DD765A97C6E928497F526A6B798E7C3BBEE7B1C120808EC437BDA38E66
RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|AUDJPY|LONG|84,AUDJPY,LONG,2026-06-05T15:00:00.000Z,2026-05-31T23:00:00.000Z,2026-06-05T12:54:00.000Z,5,4,0,4,0.0875,0.063333,113.482,113.618857,0.173875,-0.48681,-0.206037,-1.023277,-0.029038,-0.3,-1.352315,-1.980001,0.643434,BD530DA77EEE0342FDE0F2D113CD1A680DF9BC2FF89EA218342FD70F5CE9D006
RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|AUDNZD|SHORT|82,AUDNZD,SHORT,2026-06-05T15:00:00.000Z,2026-05-31T23:00:00.000Z,2026-06-01T00:26:00.000Z,11,10,0,10,4.606944,3.441667,1.21555,1.215062,0.065678,-1.891138,-9.694672,-41.679295,0.378583,-0.66,-41.960712,-11.493179,0.0666,1FF9BD1D920D009895FCD0905888CB3E5344FF8BF373F59FC1CDA93805CD4282
RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|AUDUSD|LONG|90,AUDUSD,LONG,2026-06-05T15:00:00.000Z,2026-05-31T23:00:00.000Z,2026-06-05T12:37:00.000Z,5,4,0,4,0.099306,0.065972,0.70812,0.70934,0.212675,-0.701562,-1.392426,-8.010011,-0.030248,-0.3,-8.340259,-2.681885,0.093773,007FBE8693BB8C3B05353CA50DB34A62E6FC6F04C62A2EC85021B64E05BE0333
RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|CADCHF|SHORT|135,CADCHF,SHORT,2026-06-05T15:00:00.000Z,2026-05-31T23:00:00.000Z,2026-06-05T11:34:00.000Z,6,5,0,5,0.143056,0.105903,0.57062,0.570396,0.075186,-0.951326,-1.650443,-6.170357,0.006354,-0.36,-6.524003,-2.820298,0.326206,80D110C5111AB235A71FC35C2E73C4770C0F75F67A20691021A2BA18DFADE9DD
RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|CADJPY|LONG|129,CADJPY,LONG,2026-06-05T15:00:00.000Z,2026-05-31T23:00:00.000Z,2026-06-05T13:44:00.000Z,2,1,0,1,0.052778,0.052083,115.162,115.192432,0.080498,-0.060844,0.177476,0.418041,-0.009552,-0.12,0.288489,-0.29893,0.43156,0BBBEC60CAC7D98E20A70B9D45243F992F5E74A9435320151179DCA7D02C4615
RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|CHFJPY|LONG|120,CHFJPY,LONG,2026-06-05T15:00:00.000Z,2026-05-31T23:00:00.000Z,2026-06-05T12:28:00.000Z,6,5,0,5,0.105556,0.085648,201.826,202.021758,0.188709,-0.899003,-1.956464,-12.697233,-0.047124,-0.36,-13.104357,-3.366756,0.021131,BAA5DC12C2BE05E5EF0515DAEB702BAFE48EB700E702B46A036A8B0BAC57BD69
RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|EURAUD|SHORT|96,EURAUD,SHORT,2026-06-05T15:00:00.000Z,2026-05-31T23:00:00.000Z,2026-06-03T13:08:00.000Z,8,7,0,7,2.077778,1.30651,1.63249,1.631961,0.058104,-1.128203,-3.325907,-21.335657,0.104521,-0.48,-21.711136,-5.870567,0.075139,0844E5BA573FF5642730B59E1404953DBA597025636E98A1126E0EFD81EACA00
RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|EURCAD|LONG|112,EURCAD,LONG,2026-06-05T15:00:00.000Z,2026-05-31T23:00:00.000Z,2026-06-05T12:31:00.000Z,4,3,0,3,0.103472,0.063368,1.60866,1.609557,0.160046,-0.438568,-0.482855,-1.947223,-0.023243,-0.24,-2.210466,-1.453772,0.449501,9A741793D9555ECFB442B6DF266F935EC4430C05114F2A0CA40604FE8B865C39
RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|EURCHF|LONG|156,EURCHF,LONG,2026-06-05T15:00:00.000Z,2026-05-31T23:00:00.000Z,2026-06-05T14:52:00.000Z,1,0,0,0,0.005556,0.005556,0.91793,0.918102,0.052095,0.060675,0.060675,0.251853,-0.000509,-0.06,0.191344,-0.009101,0.087979,A30804D04EFDAE94835B830D59F97349B475C0660E43E865B092361B379D5D7F
