variant_id,activation_rule_id,protection_mode,group_type,group_key,close_event_count,win_count,loss_count,flat_count,win_pct,total_realized_pnl_adr,adr_normalized_return_pct,avg_realized_pnl_adr,net_usd,account_return_pct,gross_profit_usd,gross_loss_abs_usd,profit_factor,avg_mfe_adr,avg_mae_adr_abs,mfe_1q_hit_count,mfe_2q_hit_count,mfe_3q_hit_count,mfe_1q_hit_pct,mfe_2q_hit_pct,mfe_3q_hit_pct,mae_1q_hit_count,mae_2q_hit_count,mae_3q_hit_count,mae_1q_hit_pct,mae_2q_hit_pct,mae_3q_hit_pct,target_close_net_usd,session_flatten_close_net_usd,session_flatten_account_return_pct,content_hash
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,baseline,pair,GBPJPY,478,397,81,0,83.05,-31.772161,-31.772161,-0.066469,-356.6,-3.565972,830.09,1186.69,0.699502,0.200681,0.602148,134,54,24,28.03,11.3,5.02,164,119,90,34.31,24.9,18.83,803.3,-1159.9,-11.599012,D60B8AE78177C3138343944D417089C42C3961DD1D9766637798B6B41F6A2B16
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,baseline,pair,GBPNZD,481,421,60,0,87.53,25.771741,25.771741,0.05358,188.49,1.88487,843.59,655.1,1.287722,0.200583,0.415613,149,48,19,30.98,9.98,3.95,154,103,73,32.02,21.41,15.18,787.86,-599.38,-5.993777,B5EA014528EE947B1E42C09C9535838D9AB64F38E5B71A41206D13E4676D391A
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,baseline,pair,GBPUSD,445,363,82,0,81.57,-6.790944,-6.790944,-0.015261,-101.71,-1.017065,651.45,753.16,0.86496,0.200395,0.522685,129,56,17,28.99,12.58,3.82,165,116,91,37.08,26.07,20.45,618.43,-720.13,-7.201342,2E4097A1BDC9D40D8A78D2F404364249BCD8561BE4D22B0D3EF19E798D1AF7E6
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,baseline,pair,NZDCAD,478,398,80,0,83.26,38.855,38.855,0.081287,90.09,0.900937,332.88,242.78,1.371085,0.221075,0.464928,147,62,27,30.75,12.97,5.65,188,142,109,39.33,29.71,22.8,310.19,-220.1,-2.200978,5884A97B99BA9A22CC3AA2071F764204E7EF67DF8594C276CA24D69584F376F1
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,baseline,pair,NZDCHF,475,400,75,0,84.21,35.85872,35.85872,0.075492,90.66,0.906585,334.47,243.82,1.371832,0.198918,0.413798,141,48,14,29.68,10.11,2.95,166,116,83,34.95,24.42,17.47,318.14,-227.48,-2.274833,5465BC60527BDADDAD72D894075CD6D470A6B035EB6FA76CF599FF61AAD0E1EA
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,baseline,pair,NZDJPY,451,360,91,0,79.82,-22.30777,-22.30777,-0.049463,-125.27,-1.252747,369.34,494.61,0.746722,0.203631,0.592847,133,57,24,29.49,12.64,5.32,166,113,92,36.81,25.06,20.4,355.35,-480.62,-4.806231,FEA3994F5710B5226FA24334499B105BC01F437C65607784692794912ED24479
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,baseline,pair,NZDUSD,464,378,86,0,81.47,16.236464,16.236464,0.034992,14.24,0.142406,307.38,293.14,1.04858,0.198428,0.522451,143,43,15,30.82,9.27,3.23,186,132,98,40.09,28.45,21.12,286.74,-272.5,-2.725038,67E67A24481D2C4B3637124A3C06781DF700F2BF974D79891601C34BCBC5863D
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,baseline,pair,USDCAD,494,424,70,0,85.83,37.015156,37.015156,0.074929,97.48,0.974769,339.7,242.23,1.402419,0.207196,0.475591,147,55,25,29.76,11.13,5.06,189,132,100,38.26,26.72,20.24,312.22,-214.74,-2.147402,7917AE17348D863DAEF21D3DC008833C92AE818C780A15218E42E309C58D5992
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,baseline,pair,USDCHF,499,426,73,0,85.37,5.641176,5.641176,0.011305,-31.8,-0.318002,402.62,434.42,0.926799,0.193429,0.45637,155,49,18,31.06,9.82,3.61,171,111,83,34.27,22.24,16.63,388.01,-419.81,-4.198105,390315D38166A1A01A7F70CAEE837E2BF5106FA460D1BEBEB901608EEEC80A41
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,baseline,pair,USDJPY,488,412,76,0,84.43,10.070705,10.070705,0.020637,-1.91,-0.019081,425.44,427.35,0.995535,0.216737,0.525884,158,63,34,32.38,12.91,6.97,172,117,83,35.25,23.98,17.01,396.79,-398.7,-3.986968,307F818082A42B1CB7C0F0F9EB7040789647D9C733F12FBC72F276D6A040B7EE
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,baseline,pair_side,AUDCAD_LONG,275,221,54,0,80.36,11.637508,11.637508,0.042318,4.61,0.046105,167.06,162.45,1.028382,0.21003,0.432631,88,30,16,32,10.91,5.82,109,73,54,39.64,26.55,19.64,156.98,-152.37,-1.523675,7E270E5A15576989F0D426C0C394740442D9B5E6364C43F0328CA5B2C7BE5C6A
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,baseline,pair_side,AUDCAD_SHORT,182,156,26,0,85.71,3.640176,3.640176,0.020001,4.18,0.041845,117.1,112.92,1.037058,0.207693,0.406932,52,18,9,28.57,9.89,4.95,61,45,30,33.52,24.73,16.48,104.4,-100.22,-1.002193,009CAB8194661F577FF5D8AB54105EF1CA2CD2607C79B93EB68CDEBC37B67CAB
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,baseline,pair_side,AUDCHF_LONG,266,212,54,0,79.7,-1.575973,-1.575973,-0.005925,-30.69,-0.306938,196.38,227.07,0.864827,0.196507,0.560156,89,22,7,33.46,8.27,2.63,112,72,51,42.11,27.07,19.17,188.77,-219.46,-2.19461,0434376C594DFD2837AD656C0EA6AC58B337FE445B9C65E68C8A8D93861A7A35
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,baseline,pair_side,AUDCHF_SHORT,206,181,25,0,87.86,19.406606,19.406606,0.094207,76.58,0.765786,155.08,78.5,1.975491,0.184674,0.319853,56,18,6,27.18,8.74,2.91,60,38,28,29.13,18.45,13.59,143.08,-66.5,-0.665016,388FF99B2F85695FD8388125988389F7AA66DFA8BB1F2A98F15222CB81165118
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,baseline,pair_side,AUDJPY_LONG,266,211,55,0,79.32,-34.731314,-34.731314,-0.130569,-125.6,-1.255987,246.53,372.13,0.662485,0.212535,0.692302,82,40,14,30.83,15.04,5.26,98,76,59,36.84,28.57,22.18,239.87,-365.47,-3.654724,837CED7D19B9B9E168F0658F4126A1B68C96F98D1BC3F4A234CA8022ADC6A044
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,baseline,pair_side,AUDJPY_SHORT,173,140,33,0,80.92,-10.107799,-10.107799,-0.058427,111.26,1.11257,311.7,200.44,1.555067,0.188539,0.457829,44,15,7,25.43,8.67,4.05,55,39,28,31.79,22.54,16.18,306.24,-194.98,-1.949787,E91AD98F95F715E94A967BB2A6FC2D149A9C06F074AE7FC1058116F6622EB0DB
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,baseline,pair_side,AUDNZD_LONG,296,246,50,0,83.11,30.246666,30.246666,0.102185,43.96,0.439611,145.33,101.37,1.433666,0.204865,0.376529,85,25,7,28.72,8.45,2.36,104,60,38,35.14,20.27,12.84,136.83,-92.87,-0.928731,5C1CE199BB44015486C14DAC1D96383AA48BC6CD8FCF317C692D9984033B856A
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,baseline,pair_side,AUDNZD_SHORT,175,142,33,0,81.14,13.995182,13.995182,0.079972,20.36,0.203618,93.47,73.11,1.278507,0.202521,0.37642,48,16,5,27.43,9.14,2.86,54,40,28,30.86,22.86,16,86.5,-66.14,-0.661422,F81BF670873F18E35DDE577F3C6E79B965C55047A48FEB5E5D605DAF193F025E
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,baseline,pair_side,AUDUSD_LONG,210,159,51,0,75.71,-6.805824,-6.805824,-0.032409,-65,-0.649966,145.87,210.86,0.691759,0.210501,0.572952,69,32,11,32.86,15.24,5.24,86,56,44,40.95,26.67,20.95,137.67,-202.66,-2.026619,451038DD38FA8B59B6684897746E4E9B38899F6A63A7728F9DC49AB0FEE83DD4
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,baseline,pair_side,AUDUSD_SHORT,213,177,36,0,83.1,-1.465373,-1.465373,-0.00688,-30.5,-0.305016,127.04,157.54,0.806384,0.186294,0.473182,62,15,6,29.11,7.04,2.82,85,58,42,39.91,27.23,19.72,118.03,-148.54,-1.485363,C23FF8A425FD78A41977E4059C28C0A78B0A6F25421B33905B19E99DF298B5F6
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,baseline,pair_side,CADCHF_LONG,241,202,39,0,83.82,13.495769,13.495769,0.055999,30.2,0.302009,183.36,153.16,1.197192,0.209126,0.520867,73,33,10,30.29,13.69,4.15,87,66,48,36.1,27.39,19.92,171.9,-141.7,-1.417041,34E0D39FF1601DDFD86725AC9037A8B27FEB1DD9DB4A2CFAD1D16AE1E6D10A48
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,baseline,pair_side,CADCHF_SHORT,218,181,37,0,83.03,14.293292,14.293292,0.065566,42.67,0.426678,145.83,103.16,1.41361,0.181071,0.345556,65,14,2,29.82,6.42,0.92,79,55,37,36.24,25.23,16.97,138.56,-95.89,-0.958897,D08E8E3E549CD363B3BDC90732B360E983C316299E788ADEEE8BF00C4C91CAA8
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,baseline,pair_side,CADJPY_LONG,199,169,30,0,84.92,5.956269,5.956269,0.029931,8.09,0.080881,187.39,179.3,1.045109,0.23272,0.548554,75,32,12,37.69,16.08,6.03,74,48,42,37.19,24.12,21.11,182.1,-174.01,-1.740135,C0385E1CE3D7AA428C9B15F93CFD79A60991DFC97B2D7B93D48EBCAA5BC7B503
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,baseline,pair_side,CADJPY_SHORT,239,192,47,0,80.33,5.514254,5.514254,0.023072,3.62,0.036211,182.83,179.21,1.020206,0.187198,0.363978,59,24,7,24.69,10.04,2.93,82,58,38,34.31,24.27,15.9,170.93,-167.31,-1.673097,EF7ADDB5AF77B4D78CCB4AA67207E53188326AC376B580FA3BB6CE82972260D9
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,baseline,pair_side,CHFJPY_LONG,263,227,36,0,86.31,0.597829,0.597829,0.002273,-43.39,-0.433868,173.65,217.04,0.800099,0.186047,0.490946,73,24,7,27.76,9.13,2.66,89,65,48,33.84,24.71,18.25,172.27,-215.65,-2.156542,EC2BBA5BAF3B4CC4EF6C3EC65B5BAC019F98D6E9ACD13766990480E5324D7BDD
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,baseline,pair_side,CHFJPY_SHORT,269,228,41,0,84.76,15.214619,15.214619,0.05656,59.47,0.594747,200.37,140.9,1.422116,0.175155,0.339299,69,19,2,25.65,7.06,0.74,82,57,39,30.48,21.19,14.5,195.58,-136.1,-1.361022,490BD87933E95D4F1CBB699A25174FC1D7CC1E05735931C9C4A5F54312684FA1
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,baseline,pair_side,EURAUD_LONG,238,207,31,0,86.97,11.805519,11.805519,0.049603,18.48,0.184839,219.82,201.34,1.091806,0.186908,0.337975,76,17,6,31.93,7.14,2.52,74,46,32,31.09,19.33,13.45,209.81,-191.32,-1.913245,B57791BA4F031CCA59A52015956D349F618F2405BDBD94D081055FE3AB8558DB
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,baseline,pair_side,EURAUD_SHORT,229,193,36,0,84.28,1.557752,1.557752,0.006802,-21.22,-0.212237,262.41,283.63,0.925172,0.205266,0.537871,68,23,12,29.69,10.04,5.24,78,57,45,34.06,24.89,19.65,254.96,-276.18,-2.76183,DC47EC51642A828550B4695F867582E03002983CB904D061C2DE1E5316643C78
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,baseline,pair_side,EURCAD_LONG,279,236,43,0,84.59,30.808667,30.808667,0.110425,127.59,1.275894,274.61,147.02,1.867839,0.223818,0.371268,98,35,17,35.13,12.54,6.09,111,68,51,39.78,24.37,18.28,268.67,-141.08,-1.410764,4D85060DFAC5AD49C95DA511F6DFA6FC1EA466FFA2DA34E9E7854E481CA2893C
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,baseline,pair_side,EURCAD_SHORT,206,185,21,0,89.81,22.549542,22.549542,0.109464,103.57,1.035725,213.73,110.16,1.940217,0.226569,0.42023,63,22,12,30.58,10.68,5.83,65,47,29,31.55,22.82,14.08,203.16,-99.59,-0.995915,B21216A5182E884E1B9C52B82DC8C4935DFF010042A8A9AB15CA28C2B189A0C2
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,baseline,pair_side,EURCHF_LONG,330,272,58,0,82.42,0.958852,0.958852,0.002906,-34.59,-0.345853,223.75,258.34,0.866124,0.188172,0.425174,86,29,12,26.06,8.79,3.64,108,79,55,32.73,23.94,16.67,220.86,-255.44,-2.554404,D6D726BA33980DB837993E7C67625517C5F76EB283E0B44100173B8CF1176D36
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,baseline,pair_side,EURCHF_SHORT,190,163,27,0,85.79,14.535458,14.535458,0.076502,52.83,0.528267,128.64,75.82,1.696781,0.184714,0.382594,50,18,6,26.32,9.47,3.16,61,40,34,32.11,21.05,17.89,126.62,-73.8,-0.737953,6103950E8161B04C31EA9912FE97BD3A062DF9D64E8118BF520377E4DEB076F7
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,baseline,pair_side,EURGBP_LONG,273,235,38,0,86.08,9.471387,9.471387,0.034694,59.55,0.595509,346.02,286.47,1.207879,0.201681,0.452366,70,34,13,25.64,12.45,4.76,88,63,43,32.23,23.08,15.75,328.32,-268.77,-2.687735,6B32B7AA0DC2BECD6DF25EE5DF74DB77209FCDBB32F90246343044286DB2B56A
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,baseline,pair_side,EURGBP_SHORT,262,228,34,0,87.02,-1.277284,-1.277284,-0.004875,-48.05,-0.48046,249.98,298.03,0.838788,0.181259,0.43124,68,18,7,25.95,6.87,2.67,80,65,48,30.53,24.81,18.32,245.36,-293.4,-2.934039,83737E291E07F69DD669997D4655A1333D9ED762B77AD1F8F24F91906D33DADF
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,baseline,pair_side,EURJPY_LONG,271,213,58,0,78.6,-6.550302,-6.550302,-0.024171,83.31,0.833122,425.84,342.53,1.243226,0.213045,0.573964,81,28,15,29.89,10.33,5.54,103,76,56,38.01,28.04,20.66,333.64,-250.32,-2.503232,C4632E5877AE4D767F38607016F080781FE41005CD877F3BCACEC9E46EB9018C
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,baseline,pair_side,EURJPY_SHORT,175,143,32,0,81.71,-2.313828,-2.313828,-0.013222,-17.78,-0.177771,182.94,200.72,0.911433,0.202886,0.512913,51,27,9,29.14,15.43,5.14,58,45,38,33.14,25.71,21.71,179.98,-197.76,-1.977593,B402741B5ED65E6E5B72FE0196F4E7393971DB4AEE0FED322BB824553DBCFDC8
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,baseline,pair_side,EURNZD_LONG,203,166,37,0,81.77,7.66722,7.66722,0.03777,17.35,0.173494,198.71,181.36,1.095662,0.17965,0.433853,55,18,3,27.09,8.87,1.48,76,55,40,37.44,27.09,19.7,186.59,-169.24,-1.692434,BB4E82DCA8AAEC0005D14407D0848011C3A4F077DBDC7998203BAA64722CD10E
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,baseline,pair_side,EURNZD_SHORT,245,201,44,0,82.04,20.221443,20.221443,0.082537,90.61,0.906085,315.51,224.9,1.402882,0.232304,0.471551,94,39,11,38.37,15.92,4.49,104,68,52,42.45,27.76,21.22,309.91,-219.3,-2.19298,F3C92BE26A12BF1C608BA502E2ABD6E33D85995B8676B5F2BAB055FC5984866F
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,baseline,pair_side,EURUSD_LONG,211,171,40,0,81.04,9.32556,9.32556,0.044197,11.78,0.117783,156.77,144.99,1.081237,0.192016,0.431526,62,19,8,29.38,9,3.79,78,47,35,36.97,22.27,16.59,145.24,-133.46,-1.334592,06A13DA178FFA4E29B23B82603EB3BD2A2393435A7642624B12268152F7FDB8F
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,baseline,pair_side,EURUSD_SHORT,251,224,27,0,89.24,24.045258,24.045258,0.095798,105.35,1.053505,218.4,113.05,1.931899,0.202549,0.362817,85,28,8,33.86,11.16,3.19,81,54,38,32.27,21.51,15.14,206.15,-100.8,-1.008019,756C903958E0083366A47BFD2CB4DDBD6265FE6F687AF572A1006E342839C53E
