variant_id,activation_rule_id,cycle_id,pair,side,terminal_timestamp_utc,anchor_week_open_utc,start_timestamp_utc,fill_count,adverse_fill_count,expansion_fill_count,max_add_depth,max_fill_age_days,avg_fill_age_days,terminal_mark_price,terminal_david_ma,side_exit_distance_to_ma_adr,directed_move_from_anchor_adr,price_pnl_adr,liquidation_price_pnl_usd,liquidation_swap_usd,entry_commission_usd,liquidation_net_usd,min_pnl_adr,max_pnl_adr,content_hash
RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|AUDCAD|LONG|73,AUDCAD,LONG,2026-06-05T15:00:00.000Z,2026-05-31T23:00:00.000Z,2026-06-05T12:31:00.000Z,5,4,0,4,0.103472,0.067222,0.9854,0.988591,0.492858,-0.528098,-0.601233,-2.802273,-0.030821,-0.3,-3.133095,-2.103069,0.132797,60951102BBE4FD619F4ABCDB295100ACDE9F3B4D12F19ADD182A9AB54B8A6512
RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|AUDCHF|LONG|84,AUDCHF,LONG,2026-06-05T15:00:00.000Z,2026-05-31T23:00:00.000Z,2026-06-05T13:34:00.000Z,2,1,0,1,0.059722,0.040625,0.56226,0.562434,0.052553,0.036261,0.278294,1.158517,-0.007451,-0.12,1.031067,-0.20548,0.302482,9C2F3B0FA1235ADCE9AC0DB8C664BF697166A42EA5ED1A68AB549F8F9F5AFED4
RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|AUDJPY|LONG|76,AUDJPY,LONG,2026-06-05T15:00:00.000Z,2026-05-31T23:00:00.000Z,2026-06-05T12:38:00.000Z,5,4,0,4,0.098611,0.069444,113.482,113.787925,0.388098,-0.571413,-0.40802,-2.015344,-0.03184,-0.3,-2.347184,-2.181487,0.558578,17BBFFA6C23B1FEEB84FB83C1B3A1360D98251027B583B4B2317F9BDABA3061C
RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|AUDNZD|SHORT|65,AUDNZD,SHORT,2026-06-05T15:00:00.000Z,2026-05-31T23:00:00.000Z,2026-06-01T01:11:00.000Z,10,9,0,9,4.575694,3.449653,1.21555,1.214938,0.082257,-1.772948,-8.618326,-37.07157,0.344965,-0.6,-37.326605,-10.253138,0.241551,8D32DF336F0F195B32F5EE501FC0A7F197A4ED7EDF44EB1FE1CA7081B64BBAD1
RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|AUDUSD|LONG|83,AUDUSD,LONG,2026-06-05T15:00:00.000Z,2026-05-31T23:00:00.000Z,2026-06-05T12:37:00.000Z,5,4,0,4,0.099306,0.065972,0.70812,0.711171,0.530545,-0.701562,-1.392426,-8.010011,-0.030248,-0.3,-8.340259,-2.681885,0.093773,4DE63F20296AB2D9308C9797EDA8B92CD926748FC0CC41DF987AFEA7343DFA7C
RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|CADCHF|SHORT|89,CADCHF,SHORT,2026-06-05T15:00:00.000Z,2026-05-31T23:00:00.000Z,2026-06-05T12:31:00.000Z,3,2,0,2,0.103472,0.072222,0.57062,0.569644,0.328235,-0.228536,-0.054141,-0.201482,0.002167,-0.18,-0.379315,-0.638284,0.429794,B77A40F466D4EB51E4F78453F9AA5EE783FFD197AEED804A5F6F6611B9DA1B07
RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|CADJPY|LONG|122,CADJPY,LONG,2026-06-05T15:00:00.000Z,2026-05-31T23:00:00.000Z,2026-06-05T13:45:00.000Z,2,1,0,1,0.052083,0.051736,115.162,115.21379,0.13697,-0.055554,0.182766,0.430521,-0.009488,-0.12,0.301032,-0.293644,0.436852,928E78D25EC09CD7D7C2BC04D9BE455F227EC901D02573D0A644D1ED7DF1E4D2
RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|CHFJPY|LONG|60,CHFJPY,LONG,2026-06-05T15:00:00.000Z,2026-05-31T23:00:00.000Z,2026-06-05T12:31:00.000Z,4,3,0,3,0.103472,0.091493,201.826,202.398597,0.550952,-0.529268,-0.678251,-4.398797,-0.03356,-0.24,-4.672357,-1.619202,0.636763,55F90C846F232FE600AFC1CC9D6F9C6AB39528AA937AE433D1757EF4E73944FA
RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|EURAUD|SHORT|76,EURAUD,SHORT,2026-06-05T15:00:00.000Z,2026-05-31T23:00:00.000Z,2026-06-03T13:25:00.000Z,7,6,0,6,2.065972,1.233135,1.63249,1.631325,0.127984,-1.00375,-2.721547,-17.469323,0.086319,-0.42,-17.803003,-4.947791,0.286824,14E06164DDD5A5258F70B20D81C8EDCF351F3F8DAB67C3695F97DD1A3A9851DA
RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|EURCAD|LONG|96,EURCAD,LONG,2026-06-05T15:00:00.000Z,2026-05-31T23:00:00.000Z,2026-06-05T12:31:00.000Z,4,3,0,3,0.103472,0.063368,1.60866,1.611106,0.436006,-0.438568,-0.482855,-1.947223,-0.023243,-0.24,-2.210466,-1.453772,0.449501,54C5BC2F54DB3F22079CE1E05A218F2C7EB23705542B25B459D15054360AA721
