"Terminal","ProfileName","SourcePath","TargetPath","SourceHash","TargetHash","Status"
"14275","LimniPortfolioEA.set","C:\Users\User\Documents\GitHub\limni-website\automation\mt5\tester-presets\limni-portfolio-revma-fx28-fast-smoke.set","C:\Users\User\AppData\Roaming\MetaQuotes\Terminal\14275C4F9441C73E9E6547075C33FE6C\MQL5\Profiles\Tester\LimniPortfolioEA.set","31F06F23A18CE150C87AD1087175374B703D750BC506EFEF7830DD5EE6BF8A61","31F06F23A18CE150C87AD1087175374B703D750BC506EFEF7830DD5EE6BF8A61","MATCH"
"94497","LimniPortfolioEA.set","C:\Users\User\Documents\GitHub\limni-website\automation\mt5\tester-presets\limni-portfolio-revma-fx28-fast-smoke.set","C:\Users\User\AppData\Roaming\MetaQuotes\Terminal\94497F60A2BFEA1AFAB110FCF3E331BB\MQL5\Profiles\Tester\LimniPortfolioEA.set","31F06F23A18CE150C87AD1087175374B703D750BC506EFEF7830DD5EE6BF8A61","31F06F23A18CE150C87AD1087175374B703D750BC506EFEF7830DD5EE6BF8A61","MATCH"
