variant_id,symbol,date_range,price_bundle_id,warehouse_manifest_id,warehouse_hash,weeks_replayed,tail_fraction,tail_activation_adr,tail_trail_adr,hwm_reset_step_adr,cost_fraction,final_equity_mtm_adr,liquidation_mtm_after_estimated_exit_cost_adr,closed_pnl_after_cost_adr,grid_harvest_pnl_adr,tail_realized_pnl_adr,tail_unrealized_pnl_adr,max_equity_drawdown_adr,return_dd_ratio,weekly_mtm_profit_factor,weekly_sharpe,weekly_sortino,weekly_win_rate,fills,grid_target_closes,tails_created,tails_closed,tail_stops,max_open_inventory,max_tail_inventory,total_modeled_execution_cost_with_liquidation_adr,cost_drag_pct_of_gross_profit,final_equity_vs_baseline_adr,max_dd_improvement_vs_baseline_adr,worst_drawdown_window_start_utc,worst_drawdown_window_end_utc,verdict_hint,content_hash
RAW_HEDGED_GRID_T100_S020_EURUSD_TAIL_TRAIL_SMOKE_TAIL100_A1_TR1,EURUSD,2020-01-06T00:00:00.000Z..2026-05-31T23:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,335,0.1,1,1,OFF,0.2,-679.617366,-698.917366,73.376832,1141.23051,121.646322,0,-1452.25782,-0.467973,0.956408,-0.014103,-0.019945,0.465672,6044,999,999,999,999,193,2.2,1208.8,95.717965,-5.157032,-1.167983,2024-05-05T23:00:00.000Z,2025-12-29T00:00:00.000Z,weak,3E08710786426AEBE4DFDD6DF87A53983534EA9F0BF3303177D6CD973F723CE8
RAW_HEDGED_GRID_T100_S020_EURUSD_TAIL_TRAIL_SMOKE_TAIL100_A1_TR1,EURUSD,2020-01-06T00:00:00.000Z..2026-05-31T23:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,335,0.1,1,1,OFF,0.5,-2463.867366,-2512.117366,-1710.873168,1141.23051,121.646322,0,-3139.49017,-0.784799,0.85278,-0.05076,-0.072823,0.423881,6044,999,999,999,999,193,2.2,3022,239.294912,-5.157032,-4.712523,,2026-02-23T00:00:00.000Z,weak,80A16F66ACCB15E5963B4AA27BCDFDFA3C68DF5D2A4C74A6FE02781E76654F94
RAW_HEDGED_GRID_T100_S020_EURUSD_TAIL_TRAIL_SMOKE_TAIL100_A1_TR2,EURUSD,2020-01-06T00:00:00.000Z..2026-05-31T23:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,335,0.1,1,2,OFF,0,504.988945,504.988945,1257.983143,1141.23051,116.752633,0,-1270.323794,0.397528,1.033961,0.010529,0.014797,0.480597,6044,999,999,999,999,193,2.2,0,0,-10.050721,-0.710042,2025-03-16T23:00:00.000Z,2025-12-29T00:00:00.000Z,weak,54708DDAD5B2190FC13F083BB4B30F8688C38C9B6C0954E163893B3C246275F7
RAW_HEDGED_GRID_T100_S020_EURUSD_TAIL_TRAIL_SMOKE_TAIL100_A1_TR2,EURUSD,2020-01-06T00:00:00.000Z..2026-05-31T23:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,335,0.1,1,2,OFF,0.0025,490.120195,489.878945,1243.114393,1141.23051,116.752633,0,-1272.155544,0.385268,1.032942,0.010219,0.014361,0.480597,6044,999,999,999,999,193,2.2,15.11,1.200597,-10.050721,-0.709292,2025-03-16T23:00:00.000Z,2025-12-29T00:00:00.000Z,weak,D5F74D14597D8528D99D5F6DAF2F98C43F25EF3AF89CC2A4C0DF94A8D1B52F2D
RAW_HEDGED_GRID_T100_S020_EURUSD_TAIL_TRAIL_SMOKE_TAIL100_A1_TR2,EURUSD,2020-01-06T00:00:00.000Z..2026-05-31T23:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,335,0.1,1,2,OFF,0.005,475.251445,474.768945,1228.245643,1141.23051,116.752633,0,-1273.987294,0.373043,1.031924,0.009908,0.013925,0.480597,6044,999,999,999,999,193,2.2,30.22,2.401193,-10.050721,-0.708542,2025-03-16T23:00:00.000Z,2025-12-29T00:00:00.000Z,weak,EAA29E54B182AC42C394BD51340B8E642C38C527B1C2DB21C90A398D4289705D
RAW_HEDGED_GRID_T100_S020_EURUSD_TAIL_TRAIL_SMOKE_TAIL100_A1_TR2,EURUSD,2020-01-06T00:00:00.000Z..2026-05-31T23:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,335,0.1,1,2,OFF,0.01,445.513945,444.548945,1198.508143,1141.23051,116.752633,0,-1277.650794,0.348698,1.029891,0.009287,0.013053,0.480597,6044,999,999,999,999,193,2.2,60.44,4.802387,-10.050721,-0.707042,2025-03-16T23:00:00.000Z,2025-12-29T00:00:00.000Z,weak,F4D0AFA207B749A9E865156954DCE1709404D30A6F8A4BDFA98D350BD733B8F4
RAW_HEDGED_GRID_T100_S020_EURUSD_TAIL_TRAIL_SMOKE_TAIL100_A1_TR2,EURUSD,2020-01-06T00:00:00.000Z..2026-05-31T23:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,335,0.1,1,2,OFF,0.02,386.038945,384.108945,1139.033143,1141.23051,116.752633,0,-1284.977794,0.300425,1.02584,0.008046,0.01131,0.480597,6044,999,999,999,999,193,2.2,120.88,9.604773,-10.050721,-0.704042,2025-03-16T23:00:00.000Z,2025-12-29T00:00:00.000Z,weak,C1DBBF0E5820F0D860D4B6448D15BFAAACE497D6377F63C463CD17B54F39246E
RAW_HEDGED_GRID_T100_S020_EURUSD_TAIL_TRAIL_SMOKE_TAIL100_A1_TR2,EURUSD,2020-01-06T00:00:00.000Z..2026-05-31T23:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,335,0.1,1,2,OFF,0.05,207.613945,202.788945,960.608143,1141.23051,116.752633,0,-1306.958794,0.158853,1.013799,0.004324,0.006086,0.477612,6044,999,999,999,999,193,2.2,302.2,24.011933,-10.050721,-0.695042,2025-03-16T23:00:00.000Z,2025-12-29T00:00:00.000Z,weak,071396D8295E3CAD490FA17C2EF60ADB3BD105C1A5CE4529B6FE546C86CF844C
RAW_HEDGED_GRID_T100_S020_EURUSD_TAIL_TRAIL_SMOKE_TAIL100_A1_TR2,EURUSD,2020-01-06T00:00:00.000Z..2026-05-31T23:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,335,0.1,1,2,OFF,0.1,-89.761055,-99.411055,663.233143,1141.23051,116.752633,0,-1343.593794,-0.066807,0.994103,-0.001868,-0.00263,0.477612,6044,999,999,999,999,193,2.2,604.4,48.023866,-10.050721,-0.680042,2025-03-16T23:00:00.000Z,2025-12-29T00:00:00.000Z,weak,CD4393347E58CAFC9509E21EFC41A5F3A736B3A6E5ED5337D31F8F65A6946D92
RAW_HEDGED_GRID_T100_S020_EURUSD_TAIL_TRAIL_SMOKE_TAIL100_A1_TR2,EURUSD,2020-01-06T00:00:00.000Z..2026-05-31T23:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,335,0.1,1,2,OFF,0.2,-684.511055,-703.811055,68.483143,1141.23051,116.752633,0,-1454.686866,-0.470556,0.956066,-0.014212,-0.020121,0.462687,6044,999,999,999,999,193,2.2,1208.8,96.047732,-10.050721,-3.597029,2024-05-05T23:00:00.000Z,2025-12-29T00:00:00.000Z,weak,CF2DDF5E86376D92E0276A5A6086A776C2E92D9360D5083207B78F66F97A3DE6
RAW_HEDGED_GRID_T100_S020_EURUSD_TAIL_TRAIL_SMOKE_TAIL100_A1_TR2,EURUSD,2020-01-06T00:00:00.000Z..2026-05-31T23:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,335,0.1,1,2,OFF,0.5,-2468.761055,-2517.011055,-1715.766857,1141.23051,116.752633,0,-3142.790211,-0.785532,0.85241,-0.05089,-0.072947,0.429851,6044,999,999,999,999,193,2.2,3022,240.119329,-10.050721,-8.012564,,2026-02-23T00:00:00.000Z,weak,2BF5F84F22AE8BBA520399D62C8C47E275DD29D264464FC311D426A43C8791FD
RAW_HEDGED_GRID_T100_S020_EURUSD_TAIL_TRAIL_SMOKE_TAIL100_A1_TR3,EURUSD,2020-01-06T00:00:00.000Z..2026-05-31T23:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,335,0.1,1,3,OFF,0,507.864165,507.864165,1260.858363,1141.23051,119.627853,0,-1272.42582,0.399131,1.034215,0.0106,0.014902,0.480597,6044,999,999,999,999,193,3.1,0,0,-7.175501,-2.812068,2025-03-16T23:00:00.000Z,2025-12-29T00:00:00.000Z,weak,4DE276A92ACE51E30795E3BC0EE37F39143B597D26A9F6D8E2C2673784D0B0C5
RAW_HEDGED_GRID_T100_S020_EURUSD_TAIL_TRAIL_SMOKE_TAIL100_A1_TR3,EURUSD,2020-01-06T00:00:00.000Z..2026-05-31T23:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,335,0.1,1,3,OFF,0.0025,492.995415,492.754165,1245.989613,1141.23051,119.627853,0,-1274.25757,0.386888,1.033193,0.010289,0.014465,0.480597,6044,999,999,999,999,193,3.1,15.11,1.197951,-7.175501,-2.811318,2025-03-16T23:00:00.000Z,2025-12-29T00:00:00.000Z,weak,C6649E9A0BD274D9C81ABDFA3023286225FDABEA910C9D4476DF92538F353955
RAW_HEDGED_GRID_T100_S020_EURUSD_TAIL_TRAIL_SMOKE_TAIL100_A1_TR3,EURUSD,2020-01-06T00:00:00.000Z..2026-05-31T23:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,335,0.1,1,3,OFF,0.005,478.126665,477.644165,1231.120863,1141.23051,119.627853,0,-1276.08932,0.374681,1.032173,0.009979,0.014029,0.480597,6044,999,999,999,999,193,3.1,30.22,2.395902,-7.175501,-2.810568,2025-03-16T23:00:00.000Z,2025-12-29T00:00:00.000Z,weak,97804B0E3A8859E9EA23088EF9F94E4FFDA572A0BA735F5A31ECA989D540C0E9
RAW_HEDGED_GRID_T100_S020_EURUSD_TAIL_TRAIL_SMOKE_TAIL100_A1_TR3,EURUSD,2020-01-06T00:00:00.000Z..2026-05-31T23:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,335,0.1,1,3,OFF,0.01,448.389165,447.424165,1201.383363,1141.23051,119.627853,0,-1279.75282,0.350372,1.030137,0.009357,0.013156,0.480597,6044,999,999,999,999,193,3.1,60.44,4.791804,-7.175501,-2.809068,2025-03-16T23:00:00.000Z,2025-12-29T00:00:00.000Z,weak,A19692B9B221E89BB215D234341C96E46342C5B60A1413726BC8449705C5FDF1
RAW_HEDGED_GRID_T100_S020_EURUSD_TAIL_TRAIL_SMOKE_TAIL100_A1_TR3,EURUSD,2020-01-06T00:00:00.000Z..2026-05-31T23:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,335,0.1,1,3,OFF,0.02,388.914165,386.984165,1141.908363,1141.23051,119.627853,0,-1287.07982,0.302168,1.026078,0.008114,0.01141,0.480597,6044,999,999,999,999,193,3.1,120.88,9.583607,-7.175501,-2.806068,2025-03-16T23:00:00.000Z,2025-12-29T00:00:00.000Z,weak,CF8451E22CD2D01FC396AD71F0D947E4C3D236227147B66C4CD6679E6393174B
RAW_HEDGED_GRID_T100_S020_EURUSD_TAIL_TRAIL_SMOKE_TAIL100_A1_TR3,EURUSD,2020-01-06T00:00:00.000Z..2026-05-31T23:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,335,0.1,1,3,OFF,0.05,210.489165,205.664165,963.483363,1141.23051,119.627853,0,-1309.06082,0.160794,1.014016,0.004389,0.00618,0.477612,6044,999,999,999,999,193,3.1,302.2,23.959018,-7.175501,-2.797068,2025-03-16T23:00:00.000Z,2025-12-29T00:00:00.000Z,weak,6248EEC512400331D8535E2ADF41009FC02502482974A7E0C1D2E1118AB6A358
RAW_HEDGED_GRID_T100_S020_EURUSD_TAIL_TRAIL_SMOKE_TAIL100_A1_TR3,EURUSD,2020-01-06T00:00:00.000Z..2026-05-31T23:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,335,0.1,1,3,OFF,0.1,-86.885835,-96.535835,666.108363,1141.23051,119.627853,0,-1345.69582,-0.064566,0.994281,-0.00181,-0.00255,0.477612,6044,999,999,999,999,193,3.1,604.4,47.918035,-7.175501,-2.782068,2025-03-16T23:00:00.000Z,2025-12-29T00:00:00.000Z,weak,4A2981764308EB3F99751D615A016C9E4AA731855FFCF8B7677FEEBE1F6B2A82
RAW_HEDGED_GRID_T100_S020_EURUSD_TAIL_TRAIL_SMOKE_TAIL100_A1_TR3,EURUSD,2020-01-06T00:00:00.000Z..2026-05-31T23:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,335,0.1,1,3,OFF,0.2,-681.635835,-700.935835,71.358363,1141.23051,119.627853,0,-1459.698683,-0.46697,0.956174,-0.014168,-0.020068,0.462687,6044,999,999,999,999,193,3.1,1208.8,95.83607,-7.175501,-8.608846,2024-05-05T23:00:00.000Z,2025-12-29T00:00:00.000Z,weak,3ACE1EE9A431E42F2CB3C342196A96BC544F902ADD11B024271E690C500B17E8
RAW_HEDGED_GRID_T100_S020_EURUSD_TAIL_TRAIL_SMOKE_TAIL100_A1_TR3,EURUSD,2020-01-06T00:00:00.000Z..2026-05-31T23:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,335,0.1,1,3,OFF,0.5,-2465.885835,-2514.135835,-1712.891637,1141.23051,119.627853,0,-3139.562243,-0.785423,0.852327,-0.050896,-0.072994,0.429851,6044,999,999,999,999,193,3.1,3022,239.590175,-7.175501,-4.784596,,2026-02-23T00:00:00.000Z,weak,FBE16014404383196AC19D3731D816A4CAAEC585C080CC1F6D95601171318AB9
RAW_HEDGED_GRID_T100_S020_EURUSD_TAIL_TRAIL_SMOKE_TAIL100_A1_TR5,EURUSD,2020-01-06T00:00:00.000Z..2026-05-31T23:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,335,0.1,1,5,OFF,0,475.812267,475.812267,1228.806465,1141.23051,87.575955,0,-1276.474611,0.372755,1.032221,0.009962,0.014007,0.480597,6044,999,999,999,999,193,6.8,0,0,-39.227399,-6.860859,2025-03-16T23:00:00.000Z,2025-12-29T00:00:00.000Z,weak,C5ED572443693413D09EAAA25B02EB2E6025243F0419FB257C44E7898036D6AC
RAW_HEDGED_GRID_T100_S020_EURUSD_TAIL_TRAIL_SMOKE_TAIL100_A1_TR5,EURUSD,2020-01-06T00:00:00.000Z..2026-05-31T23:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,335,0.1,1,5,OFF,0.0025,460.943517,460.702267,1213.937715,1141.23051,87.575955,0,-1278.307361,0.360589,1.031196,0.00965,0.013569,0.480597,6044,999,999,999,999,193,6.8,15.11,1.222427,-39.227399,-6.861109,2025-03-16T23:00:00.000Z,2025-12-29T00:00:00.000Z,weak,51C48B6B3F0423572A109D33AC482A5B23A50A5EFEE1FE8AB61CDF4E497EEF79
RAW_HEDGED_GRID_T100_S020_EURUSD_TAIL_TRAIL_SMOKE_TAIL100_A1_TR5,EURUSD,2020-01-06T00:00:00.000Z..2026-05-31T23:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,335,0.1,1,5,OFF,0.005,446.074767,445.592267,1199.068965,1141.23051,87.575955,0,-1280.140111,0.348458,1.030172,0.009339,0.013131,0.480597,6044,999,999,999,999,193,6.8,30.22,2.444854,-39.227399,-6.861359,2025-03-16T23:00:00.000Z,2025-12-29T00:00:00.000Z,weak,C525B3CD6BBFA0805C2CB4714D82FEA94896BBD0FA4FAC0B9E805E700A3F9239
RAW_HEDGED_GRID_T100_S020_EURUSD_TAIL_TRAIL_SMOKE_TAIL100_A1_TR5,EURUSD,2020-01-06T00:00:00.000Z..2026-05-31T23:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,335,0.1,1,5,OFF,0.01,416.337267,415.372267,1169.331465,1141.23051,87.575955,0,-1283.805611,0.324299,1.028128,0.008715,0.012256,0.480597,6044,999,999,999,999,193,6.8,60.44,4.889707,-39.227399,-6.861859,2025-03-16T23:00:00.000Z,2025-12-29T00:00:00.000Z,weak,6227095A729907229708C4382C81DE94BA6C295333A61C504E60B4A14CB47E40
RAW_HEDGED_GRID_T100_S020_EURUSD_TAIL_TRAIL_SMOKE_TAIL100_A1_TR5,EURUSD,2020-01-06T00:00:00.000Z..2026-05-31T23:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,335,0.1,1,5,OFF,0.02,356.862267,354.932267,1109.856465,1141.23051,87.575955,0,-1291.136611,0.276394,1.024053,0.007469,0.010505,0.480597,6044,999,999,999,999,193,6.8,120.88,9.779414,-39.227399,-6.862859,2025-03-16T23:00:00.000Z,2025-12-29T00:00:00.000Z,weak,B485D2AA85BEB2E362FBE2FA0D570BB6E743C1F6361E9818B63963C6762B3452
RAW_HEDGED_GRID_T100_S020_EURUSD_TAIL_TRAIL_SMOKE_TAIL100_A1_TR5,EURUSD,2020-01-06T00:00:00.000Z..2026-05-31T23:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,335,0.1,1,5,OFF,0.05,178.437267,173.612267,931.431465,1141.23051,87.575955,0,-1313.129611,0.135887,1.011944,0.003732,0.005252,0.480597,6044,999,999,999,999,193,6.8,302.2,24.448535,-39.227399,-6.865859,2025-03-16T23:00:00.000Z,2025-12-29T00:00:00.000Z,weak,1CEA63E38FC611344EE571A4DCB3AF8FED02CAA6E47A9A3BB9019A9621458E44
RAW_HEDGED_GRID_T100_S020_EURUSD_TAIL_TRAIL_SMOKE_TAIL100_A1_TR5,EURUSD,2020-01-06T00:00:00.000Z..2026-05-31T23:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,335,0.1,1,5,OFF,0.1,-118.937733,-128.587733,634.056465,1141.23051,87.575955,0,-1349.784611,-0.088116,0.992131,-0.002485,-0.003505,0.474627,6044,999,999,999,999,193,6.8,604.4,48.89707,-39.227399,-6.870859,2025-03-16T23:00:00.000Z,2025-12-29T00:00:00.000Z,weak,7D61C8A2380091E1E1AA64914DCAAAC7DE33C705BF21AD16C03AFAA99B752651
RAW_HEDGED_GRID_T100_S020_EURUSD_TAIL_TRAIL_SMOKE_TAIL100_A1_TR5,EURUSD,2020-01-06T00:00:00.000Z..2026-05-31T23:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,335,0.1,1,5,OFF,0.2,-713.687733,-732.987733,39.306465,1141.23051,87.575955,0,-1473.5173,-0.484343,0.953881,-0.014883,-0.021091,0.462687,6044,999,999,999,999,193,6.8,1208.8,97.79414,-39.227399,-22.427463,2024-05-05T23:00:00.000Z,2025-12-29T00:00:00.000Z,weak,B5D84CD23AF88C1D05FB6FF41B2C90B16A6AB42B11D9D40DC85F9C797401E8EA
RAW_HEDGED_GRID_T100_S020_EURUSD_TAIL_TRAIL_SMOKE_TAIL100_A1_TR5,EURUSD,2020-01-06T00:00:00.000Z..2026-05-31T23:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,335,0.1,1,5,OFF,0.5,-2497.937733,-2546.187733,-1744.943535,1141.23051,87.575955,0,-3171.654124,-0.787582,0.849643,-0.051743,-0.074308,0.426866,6044,999,999,999,999,193,6.8,3022,244.485351,-39.227399,-36.876477,,2026-02-23T00:00:00.000Z,weak,098DB204F8F2B516530A22909877641E4DB00D65ED4E119C56AA15823FD7A6D2
RAW_HEDGED_GRID_T100_S020_EURUSD_TAIL_TRAIL_SMOKE_TAIL100_A2_TR1,EURUSD,2020-01-06T00:00:00.000Z..2026-05-31T23:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,335,0.1,2,1,OFF,0,530.199013,530.199013,1362.419018,1141.23051,221.188508,-79.225807,-1286.207232,0.412219,1.034485,0.01081,0.015274,0.483582,6044,999,999,987,987,197.6,10.1,0,0,15.159347,-16.59348,2025-03-16T23:00:00.000Z,2025-12-29T00:00:00.000Z,weak,B54FF02E10D4DC377DB8E0B31F48E763B71CE53ABC20E314DE488EF42008FE08
RAW_HEDGED_GRID_T100_S020_EURUSD_TAIL_TRAIL_SMOKE_TAIL100_A2_TR1,EURUSD,2020-01-06T00:00:00.000Z..2026-05-31T23:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,335,0.1,2,1,OFF,0.0025,515.335763,515.089013,1347.555768,1141.23051,221.188508,-79.225807,-1288.039732,0.400093,1.033499,0.010507,0.014845,0.483582,6044,999,999,987,987,197.6,10.1,15.11,1.109057,15.164847,-16.59348,2025-03-16T23:00:00.000Z,2025-12-29T00:00:00.000Z,weak,6B44282E45C4029DFC607198E5C035B023CC8686CE404DD618F04BE4A28C1921
RAW_HEDGED_GRID_T100_S020_EURUSD_TAIL_TRAIL_SMOKE_TAIL100_A2_TR1,EURUSD,2020-01-06T00:00:00.000Z..2026-05-31T23:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,335,0.1,2,1,OFF,0.005,500.472513,499.979013,1332.692518,1141.23051,221.188508,-79.225807,-1289.872232,0.388002,1.032515,0.010203,0.014417,0.483582,6044,999,999,987,987,197.6,10.1,30.22,2.218113,15.170347,-16.59348,2025-03-16T23:00:00.000Z,2025-12-29T00:00:00.000Z,weak,EE3C29F72C70DC3ACFD8F3587D131F2D3DD6F85CD4F64FE3FC60FB91B1DE9A63
RAW_HEDGED_GRID_T100_S020_EURUSD_TAIL_TRAIL_SMOKE_TAIL100_A2_TR1,EURUSD,2020-01-06T00:00:00.000Z..2026-05-31T23:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,335,0.1,2,1,OFF,0.01,470.746013,469.759013,1302.966018,1141.23051,221.188508,-79.225807,-1293.537232,0.363922,1.030549,0.009596,0.01356,0.483582,6044,999,999,987,987,197.6,10.1,60.44,4.436227,15.181347,-16.59348,2025-03-16T23:00:00.000Z,2025-12-29T00:00:00.000Z,weak,DB4028053A389299755BC5B92F3E62EC1C08DAE76BDFFC9406C5061E37C09A5F
