variant_id,activation_rule_id,cycle_id,pair,side,close_reason,start_timestamp_utc,close_timestamp_utc,anchor_week_open_utc,fill_count,adverse_fill_count,expansion_fill_count,price_pnl_adr,price_pnl_usd,commission_usd,swap_usd,net_usd,min_pnl_adr,max_pnl_adr,reset_ordinal_at_start,completed_reset_ordinal,max_fill_age_days,cycle_spacing_adr,triangle_trigger_key,content_hash
RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|AUDCHF|LONG|40,AUDCHF,LONG,session_flatten,2022-01-13T11:16:00.000Z,2022-01-13T21:00:00.000Z,2022-01-10T00:00:00.000Z,5,4,0,-2.025677,-8.670008,-0.3,-0.129908,-9.099917,-2.177741,0.034999,18,,0.405556,0.2,,4BF40C396CB946A43DA26C4F138909C9F6FC5C1A782CC87D39E576F485D8B132
RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|AUDCHF|LONG|41,AUDCHF,LONG,target,2022-01-13T23:22:00.000Z,2022-01-14T00:37:00.000Z,2022-01-10T00:00:00.000Z,1,0,0,0.098491,0.420001,-0.06,-0.004776,0.355225,-0.154771,0.098491,18,19,0.052083,0.2,,FFB10C6B369C4D3F220A6ABAEB47B6640058CD887917E314B51830940FDE961E
RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|AUDCHF|LONG|42,AUDCHF,LONG,target,2022-01-14T00:50:00.000Z,2022-01-14T04:07:00.000Z,2022-01-10T00:00:00.000Z,2,1,0,0.056477,0.240003,-0.12,-0.023243,0.09676,-0.436542,0.117517,19,20,0.136806,0.2,,D9A09FECCD49DE69C7F646B1FF0ED22573D9684E19F4AE3D2C3FBBD4F3EA7CB8
RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|AUDCHF|SHORT|43,AUDCHF,SHORT,target,2022-01-14T04:14:00.000Z,2022-01-14T05:07:00.000Z,2022-01-10T00:00:00.000Z,1,0,0,0.117292,0.500001,-0.06,0.000368,0.440369,-0.039879,0.117292,18,19,0.036806,0.2,,CF222DABC3359FCF3F4EAB1A208280EA8BA6E6048AF578606010D0CD586319B0
RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|AUDCHF|SHORT|44,AUDCHF,SHORT,target,2022-01-14T05:40:00.000Z,2022-01-14T07:33:00.000Z,2022-01-10T00:00:00.000Z,1,0,0,0.091488,0.390001,-0.06,0.000785,0.330786,-0.103216,0.091488,19,20,0.078472,0.2,,646BA4F7282F418812E84995C24814B41E40EBC8F06B06ED0F31859AB97F349C
RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|AUDCHF|SHORT|45,AUDCHF,SHORT,target,2022-01-14T08:13:00.000Z,2022-01-14T08:51:00.000Z,2022-01-10T00:00:00.000Z,1,0,0,0.039867,0.170001,-0.06,0.000264,0.110265,-0.173539,0.056284,20,21,0.026389,0.2,,0D3C7564B3797139837C7D66A075F4FB1987E25280CEB191747E524D33277974
RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|AUDCHF|LONG|46,AUDCHF,LONG,target,2022-01-14T08:53:00.000Z,2022-01-14T11:20:00.000Z,2022-01-10T00:00:00.000Z,1,0,0,0.063373,0.269999,-0.06,-0.009361,0.200638,-0.173688,0.077456,20,21,0.102083,0.2,,A00017FB5A5DF91DD145888CA464029E62D8EEA082427DDE478A70A3B82F58BC
RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|AUDCHF|SHORT|48,AUDCHF,SHORT,target,2022-01-14T14:39:00.000Z,2022-01-14T14:42:00.000Z,2022-01-10T00:00:00.000Z,1,0,0,0.124702,0.530001,-0.06,0.000021,0.470022,0,0.124702,21,22,0.002083,0.2,,DE35B71AF41706DF159D923DFFD4A1E211946C39445745685A4ED6970304DC7D
RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|AUDCHF|SHORT|49,AUDCHF,SHORT,target,2022-01-14T14:59:00.000Z,2022-01-14T15:02:00.000Z,2022-01-10T00:00:00.000Z,1,0,0,0.174148,0.74,-0.06,0.000021,0.680021,-0.00706,0.174148,22,23,0.002083,0.2,,B431CD1F158D29D6237F87B797328E1A57FD68B7527045C176CE7E39C988E2AB
RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|AUDCHF|LONG|47,AUDCHF,LONG,target,2022-01-14T11:32:00.000Z,2022-01-14T15:12:00.000Z,2022-01-10T00:00:00.000Z,4,3,0,0.048443,0.200001,-0.24,-0.04152,-0.081518,-1.861849,0.048443,21,22,0.152778,0.2,,AFD1D06B5D4B93B495E5E7FC266C87D4470BC734BDB072FA06E83FD64A854DE7
RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|AUDCHF|SHORT|50,AUDCHF,SHORT,target,2022-01-14T15:11:00.000Z,2022-01-14T15:25:00.000Z,2022-01-10T00:00:00.000Z,1,0,0,0.115324,0.490004,-0.06,0.000097,0.430101,-0.075313,0.115324,23,24,0.009722,0.2,,1CE602A9A5A6D07ED46152F1DFF1E2744D10DD1E74C25D7E5BB56B0432353823
RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|AUDCHF|LONG|51,AUDCHF,LONG,target,2022-01-14T15:33:00.000Z,2022-01-14T15:35:00.000Z,2022-01-10T00:00:00.000Z,1,0,0,0.127273,0.539999,-0.06,-0.000127,0.479871,0,0.127273,22,23,0.001389,0.2,,F13CCD9BD4B1B41F6AC9E0FFF315AA31CA9692EFE4BDDDAB1490679972A57259
RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|AUDCHF|LONG|52,AUDCHF,LONG,session_flatten,2022-01-14T15:38:00.000Z,2022-01-14T16:00:00.000Z,2022-01-10T00:00:00.000Z,1,0,0,-0.040076,-0.170001,-0.06,-0.001401,-0.231402,-0.096654,0.099012,23,,0.015278,0.2,,87AF38BF98D60DC4A5682625587A7E41585CF9648E0722282568CE7A708B4F43
RAW_GRID_T100_S020_GATE90_CANDIDATE_B,candidate_b,RAW_GRID_T100_S020_GATE90_CANDIDATE_B|AUDCHF|LONG|1,AUDCHF,LONG,target,2022-01-10T13:02:00.000Z,2022-01-10T13:23:00.000Z,2022-01-10T00:00:00.000Z,1,0,0,0.098653,0.420001,-0.06,-0.001337,0.358664,-0.002349,0.098653,0,1,0.014583,0.2,,77AE6A9E0E6A0054FD1B6B836FEDF8517A012591413056B4129742ED529440F5
RAW_GRID_T100_S020_GATE90_CANDIDATE_B,candidate_b,RAW_GRID_T100_S020_GATE90_CANDIDATE_B|AUDCHF|LONG|2,AUDCHF,LONG,target,2022-01-10T15:03:00.000Z,2022-01-10T15:08:00.000Z,2022-01-10T00:00:00.000Z,1,0,0,0.201873,0.860001,-0.06,-0.000318,0.799683,0,0.201873,1,2,0.003472,0.2,,988543EEBC0D6CC336773C86AF3B1EA6A078D60E88EE51294191F6A58680CE6F
RAW_GRID_T100_S020_GATE90_CANDIDATE_B,candidate_b,RAW_GRID_T100_S020_GATE90_CANDIDATE_B|AUDCHF|LONG|3,AUDCHF,LONG,target,2022-01-10T15:13:00.000Z,2022-01-10T15:59:00.000Z,2022-01-10T00:00:00.000Z,2,1,0,0.373676,1.589996,-0.12,-0.003885,1.466111,-0.35448,0.373676,2,3,0.031944,0.2,,0E7BABAF4BD60E4AB4EBD43AB459A9BAE20DC9A27EC986B9F363997091062D40
RAW_GRID_T100_S020_GATE90_CANDIDATE_B,candidate_b,RAW_GRID_T100_S020_GATE90_CANDIDATE_B|AUDCHF|LONG|4,AUDCHF,LONG,target,2022-01-11T06:28:00.000Z,2022-01-11T07:28:00.000Z,2022-01-10T00:00:00.000Z,2,1,0,0.24812,1.059994,-0.12,-0.006304,0.93369,-0.388169,0.24812,3,4,0.041667,0.2,,9EA15B1ED66B622F658DDA67DEB73E2AB631197587525901B23C8A1098AE9407
RAW_GRID_T100_S020_GATE90_CANDIDATE_B,candidate_b,RAW_GRID_T100_S020_GATE90_CANDIDATE_B|AUDCHF|LONG|5,AUDCHF,LONG,target,2022-01-11T07:42:00.000Z,2022-01-11T07:54:00.000Z,2022-01-10T00:00:00.000Z,1,0,0,0.1076,0.459999,-0.06,-0.000764,0.399235,0,0.1076,4,5,0.008333,0.2,,82C30DD06FA4D0B750CADEC433522F6AE9BA2AA5922049A9FF578FCE48032CA1
RAW_GRID_T100_S020_GATE90_CANDIDATE_B,candidate_b,RAW_GRID_T100_S020_GATE90_CANDIDATE_B|AUDCHF|LONG|6,AUDCHF,LONG,target,2022-01-11T08:12:00.000Z,2022-01-11T08:16:00.000Z,2022-01-10T00:00:00.000Z,1,0,0,0.140386,0.600004,-0.06,-0.000255,0.539749,-0.004679,0.140386,5,6,0.002778,0.2,,4179F797741F930AB704053FD8CE0C2BE3B02BDB1F70431774BDE9B42BD24A2B
RAW_GRID_T100_S020_GATE90_CANDIDATE_B,candidate_b,RAW_GRID_T100_S020_GATE90_CANDIDATE_B|AUDCHF|LONG|7,AUDCHF,LONG,target,2022-01-11T08:35:00.000Z,2022-01-11T09:04:00.000Z,2022-01-10T00:00:00.000Z,1,0,0,0.093591,0.400002,-0.06,-0.001847,0.338156,-0.131026,0.093591,6,7,0.020139,0.2,,17ED568B496FFC1761CCDA934117FFEF5039FF50B275261580C4333ECAD6FCBF
RAW_GRID_T100_S020_GATE90_CANDIDATE_B,candidate_b,RAW_GRID_T100_S020_GATE90_CANDIDATE_B|AUDCHF|LONG|8,AUDCHF,LONG,target,2022-01-11T09:14:00.000Z,2022-01-11T09:29:00.000Z,2022-01-10T00:00:00.000Z,1,0,0,0.1826,0.780002,-0.06,-0.000955,0.719047,-0.021069,0.1826,7,8,0.010417,0.2,,26D45C324688F8A2BF81A08E7B91A64B3C6440FF639731BA1D7BB8AC423EE660
RAW_GRID_T100_S020_GATE90_CANDIDATE_B,candidate_b,RAW_GRID_T100_S020_GATE90_CANDIDATE_B|AUDCHF|LONG|9,AUDCHF,LONG,target,2022-01-11T11:39:00.000Z,2022-01-11T11:52:00.000Z,2022-01-10T00:00:00.000Z,1,0,0,0.107647,0.460003,-0.06,-0.000828,0.399175,-0.007021,0.107647,8,9,0.009028,0.2,,2C5EBD8BE963D2DBB8CC28567170CDF795836665633B4B94D753F5BE8985B956
RAW_GRID_T100_S020_GATE90_CANDIDATE_B,candidate_b,RAW_GRID_T100_S020_GATE90_CANDIDATE_B|AUDCHF|LONG|10,AUDCHF,LONG,target,2022-01-11T12:17:00.000Z,2022-01-11T15:01:00.000Z,2022-01-10T00:00:00.000Z,2,1,0,0.313918,1.339999,-0.12,-0.011654,1.208346,-0.304291,0.313918,9,10,0.113889,0.2,,68ED5B79BDDFD3DF6FE138082770021487AB4130CBC139B19CEDDE72664AF845
RAW_GRID_T100_S020_GATE90_CANDIDATE_B,candidate_b,RAW_GRID_T100_S020_GATE90_CANDIDATE_B|AUDCHF|LONG|11,AUDCHF,LONG,target,2022-01-11T15:01:00.000Z,2022-01-11T15:01:00.000Z,2022-01-10T00:00:00.000Z,1,0,0,0.161597,0.690001,-0.06,0,0.630001,0,0.161597,10,11,0,0.2,,89AF6F64214FB52C2C8E8F330D34C0EEDBAFF786088B140D5B0F9D43E499CE48
RAW_GRID_T100_S020_GATE90_CANDIDATE_B,candidate_b,RAW_GRID_T100_S020_GATE90_CANDIDATE_B|AUDCHF|LONG|12,AUDCHF,LONG,target,2022-01-11T15:50:00.000Z,2022-01-11T15:59:00.000Z,2022-01-10T00:00:00.000Z,1,0,0,0.140563,0.599999,-0.06,-0.000573,0.539426,0,0.140563,11,12,0.00625,0.2,,81C41D88B7DFB473725CBC1AA5018B9C90A32EA0648B64E823EF5E752E5AE8B5
RAW_GRID_T100_S020_GATE90_CANDIDATE_B,candidate_b,RAW_GRID_T100_S020_GATE90_CANDIDATE_B|AUDCHF|LONG|13,AUDCHF,LONG,target,2022-01-12T07:54:00.000Z,2022-01-12T08:06:00.000Z,2022-01-10T00:00:00.000Z,1,0,0,0.105123,0.450002,-0.06,-0.000764,0.389238,-0.053729,0.105123,12,13,0.008333,0.2,,D8925A4B3AD7B2B601A4DC4CA6C1E528B6CD044714E7F5F758B46689C85E5587
RAW_GRID_T100_S020_GATE90_CANDIDATE_B,candidate_b,RAW_GRID_T100_S020_GATE90_CANDIDATE_B|AUDCHF|LONG|14,AUDCHF,LONG,target,2022-01-12T08:09:00.000Z,2022-01-12T08:16:00.000Z,2022-01-10T00:00:00.000Z,1,0,0,0.133176,0.569999,-0.06,-0.000446,0.509553,0,0.133176,13,14,0.004861,0.2,,407D2971AF244E465219014E65DE98BD21B712B540564BF71F293E3314E52447
RAW_GRID_T100_S020_GATE90_CANDIDATE_B,candidate_b,RAW_GRID_T100_S020_GATE90_CANDIDATE_B|AUDCHF|LONG|15,AUDCHF,LONG,target,2022-01-12T08:30:00.000Z,2022-01-12T09:50:00.000Z,2022-01-10T00:00:00.000Z,1,0,0,0.105153,0.450002,-0.06,-0.005094,0.384907,-0.112163,0.105153,14,15,0.055556,0.2,,CC9EDA00BCEA52C6B7D50FC61B71772DBC61866D6EFEA34A199B4BD75646FC7E
RAW_GRID_T100_S020_GATE90_CANDIDATE_B,candidate_b,RAW_GRID_T100_S020_GATE90_CANDIDATE_B|AUDCHF|LONG|16,AUDCHF,LONG,target,2022-01-12T10:13:00.000Z,2022-01-12T10:52:00.000Z,2022-01-10T00:00:00.000Z,1,0,0,0.114516,0.490004,-0.06,-0.002484,0.42752,-0.058426,0.114516,15,16,0.027083,0.2,,87D10FA2EAAAD47B0B1891B522797C437CE3EF9F5E6211C5771CDC19B21E0481
RAW_GRID_T100_S020_GATE90_CANDIDATE_B,candidate_b,RAW_GRID_T100_S020_GATE90_CANDIDATE_B|AUDCHF|LONG|17,AUDCHF,LONG,target,2022-01-12T13:07:00.000Z,2022-01-12T13:31:00.000Z,2022-01-10T00:00:00.000Z,1,0,0,0.116869,0.500001,-0.06,-0.001528,0.438473,-0.074796,0.116869,16,17,0.016667,0.2,,C46DA37459B7BF3D34ECFB973ABBF62E6C133C6956711A3744886F4F96900C2B
RAW_GRID_T100_S020_GATE90_CANDIDATE_B,candidate_b,RAW_GRID_T100_S020_GATE90_CANDIDATE_B|AUDCHF|LONG|18,AUDCHF,LONG,target,2022-01-12T15:36:00.000Z,2022-01-12T19:15:00.000Z,2022-01-10T00:00:00.000Z,3,2,0,0.468026,2,-0.18,-0.036107,1.783893,-0.668015,0.468026,17,18,0.152083,0.2,,3F48AB6D208F3E3DA13EA363D21F269541E604211CC74AC1D5FA0302217DDBE3
RAW_GRID_T100_S020_GATE90_CANDIDATE_B,candidate_b,RAW_GRID_T100_S020_GATE90_CANDIDATE_B|AUDCHF|LONG|19,AUDCHF,LONG,session_flatten,2022-01-13T11:16:00.000Z,2022-01-13T21:00:00.000Z,2022-01-10T00:00:00.000Z,5,4,0,-2.025677,-8.670008,-0.3,-0.129908,-9.099917,-2.177741,0.034999,18,,0.405556,0.2,,343CF8678D7BD25629BE35FD2648649E017F2023946A5E82D7BE64A318EA075A
RAW_GRID_T100_S020_GATE90_CANDIDATE_B,candidate_b,RAW_GRID_T100_S020_GATE90_CANDIDATE_B|AUDCHF|LONG|20,AUDCHF,LONG,target,2022-01-13T23:22:00.000Z,2022-01-14T00:37:00.000Z,2022-01-10T00:00:00.000Z,1,0,0,0.098491,0.420001,-0.06,-0.004776,0.355225,-0.154771,0.098491,18,19,0.052083,0.2,,DF8491DBB17052DDF4B3315786CF9A7923907CAA30FE8355D6B52E9EC8A653D2
RAW_GRID_T100_S020_GATE90_CANDIDATE_B,candidate_b,RAW_GRID_T100_S020_GATE90_CANDIDATE_B|AUDCHF|LONG|21,AUDCHF,LONG,target,2022-01-14T00:50:00.000Z,2022-01-14T04:07:00.000Z,2022-01-10T00:00:00.000Z,2,1,0,0.056477,0.240003,-0.12,-0.023243,0.09676,-0.436542,0.117517,19,20,0.136806,0.2,,327147A1AE52B3756BCF15D158FBF19688062409C4DB9B66EC7AE9433D6B979D
RAW_GRID_T100_S020_GATE90_CANDIDATE_B,candidate_b,RAW_GRID_T100_S020_GATE90_CANDIDATE_B|AUDCHF|LONG|22,AUDCHF,LONG,target,2022-01-14T08:53:00.000Z,2022-01-14T11:20:00.000Z,2022-01-10T00:00:00.000Z,1,0,0,0.063373,0.269999,-0.06,-0.009361,0.200638,-0.173688,0.077456,20,21,0.102083,0.2,,062F52128DB5E3CBF45E33BD183C19171755AF05B201758B76E9A87616499C40
RAW_GRID_T100_S020_GATE90_CANDIDATE_B,candidate_b,RAW_GRID_T100_S020_GATE90_CANDIDATE_B|AUDCHF|LONG|23,AUDCHF,LONG,target,2022-01-14T11:32:00.000Z,2022-01-14T15:12:00.000Z,2022-01-10T00:00:00.000Z,4,3,0,0.048443,0.200001,-0.24,-0.04152,-0.081518,-1.861849,0.048443,21,22,0.152778,0.2,,6D56B6E4AB99593A3C0565DF6F42C360D5DACE44B3E1352968103A9FBDC53355
RAW_GRID_T100_S020_GATE90_CANDIDATE_B,candidate_b,RAW_GRID_T100_S020_GATE90_CANDIDATE_B|AUDCHF|LONG|24,AUDCHF,LONG,target,2022-01-14T15:33:00.000Z,2022-01-14T15:35:00.000Z,2022-01-10T00:00:00.000Z,1,0,0,0.127273,0.539999,-0.06,-0.000127,0.479871,0,0.127273,22,23,0.001389,0.2,,EB941585AE8120701E768B90119030B419AAE964EAAA346CA96ACF6531DBB2FD
RAW_GRID_T100_S020_GATE90_CANDIDATE_B,candidate_b,RAW_GRID_T100_S020_GATE90_CANDIDATE_B|AUDCHF|LONG|25,AUDCHF,LONG,session_flatten,2022-01-14T15:38:00.000Z,2022-01-14T16:00:00.000Z,2022-01-10T00:00:00.000Z,1,0,0,-0.040076,-0.170001,-0.06,-0.001401,-0.231402,-0.096654,0.099012,23,,0.015278,0.2,,8045370BB9A26E42757288663C1C8343BB3BC4F6BAC13CF26A21C266EA636172
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,RAW_GRID_T100_S020_GATE90_DAVID_CONTRA|AUDCHF|SHORT|1,AUDCHF,SHORT,target,2022-01-10T09:34:00.000Z,2022-01-10T12:16:00.000Z,2022-01-10T00:00:00.000Z,2,1,0,0.203984,0.870003,-0.12,0.001944,0.751947,-0.443665,0.203984,0,1,0.1125,0.2,,E6AD9BE4B73F5498F2AB6E2C48FA3BC6C313E16FB929BFB28BABCA5351F0CFF1
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,RAW_GRID_T100_S020_GATE90_DAVID_CONTRA|AUDCHF|SHORT|2,AUDCHF,SHORT,target,2022-01-10T13:34:00.000Z,2022-01-10T14:44:00.000Z,2022-01-10T00:00:00.000Z,2,1,0,0.18036,0.77,-0.12,0.000715,0.650716,-0.443166,0.18036,1,2,0.048611,0.2,,856EA0241E977829126FE07A05DD81402EFC246A3F1FDB198EC43F9C38938AE6
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,RAW_GRID_T100_S020_GATE90_DAVID_CONTRA|AUDCHF|SHORT|3,AUDCHF,SHORT,target,2022-01-10T16:02:00.000Z,2022-01-10T16:03:00.000Z,2022-01-10T00:00:00.000Z,1,0,0,0.152394,0.649999,-0.06,0.000007,0.590006,0,0.152394,2,3,0.000694,0.2,,A511C56F6D8F5BEDC50C73CFEA3D6B0DB6133261EBD718FFFD61970FA36018CC
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,RAW_GRID_T100_S020_GATE90_DAVID_CONTRA|AUDCHF|SHORT|4,AUDCHF,SHORT,session_flatten,2022-01-10T16:07:00.000Z,2022-01-10T21:00:00.000Z,2022-01-10T00:00:00.000Z,3,2,0,-0.745068,-3.180004,-0.18,0.003986,-3.356018,-0.801254,0.217127,3,,0.203472,0.2,,121D3FB49AEBD47C3EEA4183F5AE01B3DBFC56678D151E310B9E1417CD328461
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,RAW_GRID_T100_S020_GATE90_DAVID_CONTRA|AUDCHF|SHORT|5,AUDCHF,SHORT,target,2022-01-10T23:05:00.000Z,2022-01-11T01:51:00.000Z,2022-01-10T00:00:00.000Z,1,0,0,0.046735,0.200001,-0.06,0.001153,0.141154,-0.168245,0.065429,3,4,0.115278,0.2,,9E378E0B67B741692FCC747C6E20F81299889BEFA1F607106125A4F1B38805BA
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,RAW_GRID_T100_S020_GATE90_DAVID_CONTRA|AUDCHF|SHORT|6,AUDCHF,SHORT,target,2022-01-11T02:24:00.000Z,2022-01-11T04:47:00.000Z,2022-01-10T00:00:00.000Z,1,0,0,0.042042,0.180002,-0.06,0.000993,0.120995,-0.19152,0.070069,4,5,0.099306,0.2,,BB15F9A64CFCBC5BD31972E564894FC6D14F01AAA4FCA550B5FB603B9E2FD9C6
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,RAW_GRID_T100_S020_GATE90_DAVID_CONTRA|AUDCHF|SHORT|7,AUDCHF,SHORT,target,2022-01-11T05:57:00.000Z,2022-01-11T06:09:00.000Z,2022-01-10T00:00:00.000Z,1,0,0,0.116728,0.500001,-0.06,0.000083,0.440084,-0.004669,0.116728,5,6,0.008333,0.2,,77DFDE7968DAB68E7F02524B4F1C6EA322327AF744434C2AB06636C1E2A4261C
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,RAW_GRID_T100_S020_GATE90_DAVID_CONTRA|AUDCHF|SHORT|8,AUDCHF,SHORT,target,2022-01-11T09:35:00.000Z,2022-01-11T10:36:00.000Z,2022-01-10T00:00:00.000Z,1,0,0,0.098176,0.420001,-0.06,0.000424,0.360425,-0.100513,0.098176,6,7,0.042361,0.2,,331C4325E55BC23C4F6DAD43DAB9F0AF2824643FAA0EC6DDAF1404C4A34BBC09
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,RAW_GRID_T100_S020_GATE90_DAVID_CONTRA|AUDCHF|SHORT|9,AUDCHF,SHORT,target,2022-01-11T10:49:00.000Z,2022-01-11T11:30:00.000Z,2022-01-10T00:00:00.000Z,1,0,0,0.126203,0.540003,-0.06,0.000285,0.480288,-0.018697,0.126203,7,8,0.028472,0.2,,AFDBAB09BC3DC36A368E6E94F2A771EF39FED1C7316CFA63744FE6E5622EC4B0
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,RAW_GRID_T100_S020_GATE90_DAVID_CONTRA|AUDCHF|SHORT|10,AUDCHF,SHORT,session_flatten,2022-01-11T16:40:00.000Z,2022-01-11T21:00:00.000Z,2022-01-10T00:00:00.000Z,2,1,0,-0.336756,-1.439994,-0.12,0.00316,-1.556834,-0.542469,0.08889,8,,0.180556,0.2,,0732D196924AEA1F07A412BD9294AEA8725AEA1C6A9856D1F90D7C35D0E1543E
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,RAW_GRID_T100_S020_GATE90_DAVID_CONTRA|AUDCHF|SHORT|11,AUDCHF,SHORT,target,2022-01-11T23:06:00.000Z,2022-01-12T01:19:00.000Z,2022-01-10T00:00:00.000Z,1,0,0,0.126089,0.539999,-0.06,0.000924,0.480922,-0.058375,0.126089,8,9,0.092361,0.2,,46EC9CFB699BA69EE0C3BA4803B20DFF9BE1205614699BB45E6503BEB9019B57
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,RAW_GRID_T100_S020_GATE90_DAVID_CONTRA|AUDCHF|SHORT|12,AUDCHF,SHORT,target,2022-01-12T01:38:00.000Z,2022-01-12T01:49:00.000Z,2022-01-10T00:00:00.000Z,1,0,0,0.10273,0.44,-0.06,0.000076,0.380077,-0.030352,0.10273,9,10,0.007639,0.2,,2C6409312482BF0F8FB973E69561AB6761C8BD8676DB156790E8D351BC55F1E0
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,RAW_GRID_T100_S020_GATE90_DAVID_CONTRA|AUDCHF|SHORT|13,AUDCHF,SHORT,target,2022-01-12T03:09:00.000Z,2022-01-12T07:37:00.000Z,2022-01-10T00:00:00.000Z,2,1,0,0.214489,0.919998,-0.12,0.002264,0.802262,-0.219426,0.214489,10,11,0.186111,0.2,,D87F1504E04F6D479866EB761E3F6A9B9B5EE8C17DE9CE46EB104463A37A834A
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,RAW_GRID_T100_S020_GATE90_DAVID_CONTRA|AUDCHF|SHORT|14,AUDCHF,SHORT,target,2022-01-12T13:33:00.000Z,2022-01-12T15:31:00.000Z,2022-01-10T00:00:00.000Z,2,1,0,0.013855,0.060001,-0.12,0.001361,-0.058638,-0.53668,0.065361,11,12,0.081944,0.2,,F62226A19D3BC8962F58C6228A3AA9D44B42B9A1D7F60F42A0CED87600C5C7DB
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,RAW_GRID_T100_S020_GATE90_DAVID_CONTRA|AUDCHF|SHORT|15,AUDCHF,SHORT,session_flatten,2022-01-12T19:59:00.000Z,2022-01-12T21:00:00.000Z,2022-01-10T00:00:00.000Z,1,0,0,0.016342,0.070002,-0.06,0.000424,0.010426,-0.04669,0.098049,12,,0.042361,0.2,,7FD773CC7933FF5D5C1A999D008771201392E8B1261AA9A270658190CFD2F5D2
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,RAW_GRID_T100_S020_GATE90_DAVID_CONTRA|AUDCHF|SHORT|16,AUDCHF,SHORT,target,2022-01-12T23:14:00.000Z,2022-01-12T23:56:00.000Z,2022-01-10T00:00:00.000Z,1,0,0,0.109728,0.470001,-0.06,0.000292,0.410292,-0.011674,0.109728,12,13,0.029167,0.2,,F1E44FA88E47316CF8F6C161CDF4A510743795B07122471E0EA92693E2F10414
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,RAW_GRID_T100_S020_GATE90_DAVID_CONTRA|AUDCHF|SHORT|17,AUDCHF,SHORT,target,2022-01-13T01:06:00.000Z,2022-01-13T01:35:00.000Z,2022-01-10T00:00:00.000Z,1,0,0,0.112065,0.479998,-0.06,0.000201,0.420199,-0.03969,0.112065,13,14,0.020139,0.2,,FBED45C67CF03EAB2221ACF9BA50DC0FDDFAE3B8224AD8BFA13756ACA9D1565E
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,RAW_GRID_T100_S020_GATE90_DAVID_CONTRA|AUDCHF|SHORT|18,AUDCHF,SHORT,target,2022-01-13T02:49:00.000Z,2022-01-13T06:36:00.000Z,2022-01-10T00:00:00.000Z,1,0,0,0.018677,0.08,-0.06,0.001576,0.021576,-0.186771,0.0607,14,15,0.157639,0.2,,87C0A3572BF253FB54AEB2ACDB4C0900AB21A2A760FE5C6E37F0EF63CCDAD8A2
