"Terminal","ProfileName","SourcePath","TargetPath","SourceHash","TargetHash","Status"
"14275","LimniPortfolioEA.EURUSD.i.M1.20250101_20250115.200.ini","C:\Users\User\Documents\GitHub\limni-website\automation\mt5\tester-presets\limni-portfolio-revma-gate107crs-speed-smoke-20250101-20250115.ini","C:\Users\User\AppData\Roaming\MetaQuotes\Terminal\14275C4F9441C73E9E6547075C33FE6C\MQL5\Profiles\Tester\LimniPortfolioEA.EURUSD.i.M1.20250101_20250115.200.ini","B72BA8072BC3664FED316229022C7C6FB94DA3AD900088FBC6E2A3092AB52903","B72BA8072BC3664FED316229022C7C6FB94DA3AD900088FBC6E2A3092AB52903","MATCH"
"94497","LimniPortfolioEA.EURUSD.i.M1.20250101_20250115.200.ini","C:\Users\User\Documents\GitHub\limni-website\automation\mt5\tester-presets\limni-portfolio-revma-gate107crs-speed-smoke-20250101-20250115.ini","C:\Users\User\AppData\Roaming\MetaQuotes\Terminal\94497F60A2BFEA1AFAB110FCF3E331BB\MQL5\Profiles\Tester\LimniPortfolioEA.EURUSD.i.M1.20250101_20250115.200.ini","B72BA8072BC3664FED316229022C7C6FB94DA3AD900088FBC6E2A3092AB52903","B72BA8072BC3664FED316229022C7C6FB94DA3AD900088FBC6E2A3092AB52903","MATCH"
