"Terminal","ProfileName","SourcePath","TargetPath","SourceHash","TargetHash","Status"
"14275","LimniPortfolioEA.set","C:\Users\User\Documents\GitHub\limni-website\automation\mt5\tester-presets\limni-portfolio-revma-fx28-fast-smoke.set","C:\Users\User\AppData\Roaming\MetaQuotes\Terminal\14275C4F9441C73E9E6547075C33FE6C\MQL5\Profiles\Tester\LimniPortfolioEA.set","00F05806D99E322B8611988C32325DA1B70E0378607DFFBD7C400BEC7EECF5C2","7411EEB33359B95E8205C2C60A30FC5599DC5C20365878D00F98E0E0444AFD7D","MISMATCH"
"94497","LimniPortfolioEA.set","C:\Users\User\Documents\GitHub\limni-website\automation\mt5\tester-presets\limni-portfolio-revma-fx28-fast-smoke.set","C:\Users\User\AppData\Roaming\MetaQuotes\Terminal\94497F60A2BFEA1AFAB110FCF3E331BB\MQL5\Profiles\Tester\LimniPortfolioEA.set","00F05806D99E322B8611988C32325DA1B70E0378607DFFBD7C400BEC7EECF5C2","A80736A2F4929F6759CB9F2D398F14B9B3DE1C513D21761B4D2361EBE0F906AA","MISMATCH"
