variant_id,activation_rule_id,protection_mode,signal_settings_id,david_settings,stochastic_settings,symbol_universe,bar_path_mode,signal_clock,signal_adr_brick,session_mode,session_time_zone,session_trade_start_et,session_trade_end_et,session_flatten_et,session_sunday_start_et,session_flatten_overrides_et,target_mode,target_adr,spacing_adr,min_ma_expansion_adr,grid_add_mode,date_range,price_bundle_id,warehouse_manifest_id,warehouse_hash,weeks_replayed,pairs_replayed,initial_deposit_usd,final_balance_usd,final_equity_before_liquidation_usd,final_equity_after_liquidation_usd,net_profit_usd,closed_price_pnl_usd,end_liquidation_price_pnl_usd,total_price_pnl_usd,total_commission_usd,total_swap_usd,target_reset_count,session_flatten_count,session_flatten_positions,session_flatten_price_pnl_usd,session_flatten_swap_usd,protection_close_count,protection_close_positions,entries_opened,closed_positions,end_liquidation_positions,max_open_positions,max_long_positions,max_short_positions,max_add_depth,max_fill_age_days,position_days,max_equity_drawdown_usd,max_balance_drawdown_usd,weekly_equity_profit_factor,close_event_count,close_event_win_count,close_event_loss_count,close_event_flat_count,close_event_profit_factor,close_event_win_pct,close_event_total_realized_pnl_adr,adr_normalized_return_pct,close_event_total_realized_market_pct,close_event_gross_profit_usd,close_event_gross_loss_abs_usd,close_event_avg_realized_pnl_adr,close_event_avg_realized_market_pct,close_event_avg_mfe_adr,close_event_avg_mae_adr_abs,close_event_avg_mfe_market_pct,close_event_avg_mae_market_pct_abs,close_event_mfe_1q_hit_count,close_event_mfe_2q_hit_count,close_event_mfe_3q_hit_count,close_event_mfe_1q_hit_pct,close_event_mfe_2q_hit_pct,close_event_mfe_3q_hit_pct,close_event_mae_1q_hit_count,close_event_mae_2q_hit_count,close_event_mae_3q_hit_count,close_event_mae_1q_hit_pct,close_event_mae_2q_hit_pct,close_event_mae_3q_hit_pct,target_close_net_usd,session_flatten_close_net_usd,protection_close_net_usd,activation_checks,activation_blocked_long,activation_blocked_short,activation_blocked_expansion,activation_started_long,activation_started_short,activation_long_allow_pct,activation_short_allow_pct,mt5_reference_net_profit_usd,mt5_reference_commission_usd,mt5_reference_swap_usd,mt5_reference_end_liquidation_net_usd,mt5_reference_max_open_positions,mt5_reference_end_liquidation_positions,net_delta_vs_mt5_usd,summary_only,metric_semantics,content_hash
RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY,triangle_formulaic_directionless_geometry,baseline,DAVID_LWMA35_RSI21_80_20__STOCH_100_3_21_80_20_low_high_simple_main_only,LWMA35_RSI21_80_20,100_3_21_80_20_low_high_simple_main_only,AUDCHF,open,m1,0.1,ny_daily_window,America/New_York,18:05,15:45,16:00,20:00,,session_mid_reversion,1,0.2,0,adverse_only,2019-04-14T23:00:00.000Z..2019-04-14T23:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,1,1,10000,10010.01,10010.01,10010.01,10.01,11.71,0,11.71,-1.56,-0.14,8,4,14,-5.16,0.05,0,0,26,26,0,6,5,6,5,0.75,8.28,0,0,,12,9,3,0,2.471515,75,2.283964,2.283964,1.622913,16.81,6.8,0.19033,0.135243,0.438782,0.422089,0.311785,0.299923,10,3,2,83.33,25,16.67,4,3,3,33.33,25,25,15.96,-5.95,0,7382,4263,3107,5072,5,7,0.12,0.22,174.51,-400.8,-4144.01,-5590.01,170,149,-164.5,false,session_window_position_truth_replay,4F88151D6A4038540FDA9D944B89D427FB661DD9BD794D1C9EC2FAE522915A4F
RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY__PROTECT_PAIN_1Q_STOP_ADDS_BEFORE_PROFIT_0_5Q,triangle_formulaic_directionless_geometry,pain_1q_stop_adds_before_profit_0_5q,DAVID_LWMA35_RSI21_80_20__STOCH_100_3_21_80_20_low_high_simple_main_only,LWMA35_RSI21_80_20,100_3_21_80_20_low_high_simple_main_only,AUDCHF,open,m1,0.1,ny_daily_window,America/New_York,18:05,15:45,16:00,20:00,,session_mid_reversion,1,0.2,0,adverse_only,2019-04-14T23:00:00.000Z..2019-04-14T23:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,1,1,10000,10012.72,10012.72,10012.72,12.72,13.92,0,13.92,-1.02,-0.18,8,4,5,-2.95,0.01,0,0,17,17,0,5,5,2,4,0.75,3.96,0,0,,12,9,3,0,4.104607,75,2.717224,2.717224,1.930774,16.81,4.1,0.226435,0.160898,0.298447,0.235495,0.212067,0.167335,9,2,1,75,16.67,8.33,4,3,3,33.33,25,25,15.96,-3.24,0,7382,4263,3107,5072,5,7,0.12,0.22,174.51,-400.8,-4144.01,-5590.01,170,149,-161.79,false,session_window_position_truth_replay,6A39E7AF8DA70EC41C681FB25B49808AA742C2ED6FFC564DF491DB575DAE92B3
