variant_id,activation_rule_id,cycle_id,pair,side,terminal_timestamp_utc,anchor_week_open_utc,start_timestamp_utc,fill_count,adverse_fill_count,expansion_fill_count,max_add_depth,max_fill_age_days,avg_fill_age_days,terminal_mark_price,terminal_david_ma,side_exit_distance_to_ma_adr,directed_move_from_anchor_adr,price_pnl_adr,liquidation_price_pnl_usd,liquidation_swap_usd,entry_commission_usd,liquidation_net_usd,min_pnl_adr,max_pnl_adr,content_hash
RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|AUDCAD|LONG|144,AUDCAD,LONG,2026-06-05T15:00:00.000Z,2026-05-31T23:00:00.000Z,2026-06-05T12:31:00.000Z,5,4,0,4,0.103472,0.067222,0.9854,0.985003,-0.061518,-0.528098,-0.601233,-2.802273,-0.030821,-0.3,-3.133095,-2.103069,0.132797,4B1F229E2E3F80D066255A3D4E6D60FB594CE97FA0145FB97FA84D9F00D5A58D
RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|AUDJPY|LONG|138,AUDJPY,LONG,2026-06-05T15:00:00.000Z,2026-05-31T23:00:00.000Z,2026-06-05T12:37:00.000Z,5,4,0,4,0.099306,0.070417,113.482,113.465384,-0.021139,-0.596648,-0.743874,-3.668793,-0.032286,-0.3,-4.001079,-2.516516,0.221717,982D699FD7C87FD3F6DFBA5B255869241D0E0D71D719FBAEEFAC2F007D41DA34
RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|AUDNZD|SHORT|148,AUDNZD,SHORT,2026-06-05T15:00:00.000Z,2026-05-31T23:00:00.000Z,2026-06-05T14:21:00.000Z,1,0,0,0,0.027083,0.027083,1.21555,1.215086,0.062344,0.038967,0.038967,0.168931,0.000271,-0.06,0.109202,-0.009405,0.094057,4C8DD3460FD5299A3607B6D117C87D26750992565DBB2DD8FC3C246E82AB2180
RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|AUDUSD|LONG|161,AUDUSD,LONG,2026-06-05T15:00:00.000Z,2026-05-31T23:00:00.000Z,2026-06-05T12:32:00.000Z,6,5,0,5,0.102778,0.066319,0.70812,0.708695,0.100338,-0.793009,-1.627344,-9.370018,-0.036489,-0.36,-9.766507,-3.174786,0.088497,620CC66BCB800B5FF04BE24A89B97D18D208D6C6C6756026B90B08144FA0AFDD
RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|CHFJPY|LONG|161,CHFJPY,LONG,2026-06-05T15:00:00.000Z,2026-05-31T23:00:00.000Z,2026-06-05T11:50:00.000Z,7,6,0,6,0.131944,0.089583,201.826,201.856395,0.029325,-0.976412,-2.206709,-14.32573,-0.057504,-0.42,-14.803234,-3.852141,0.050884,74123D4AC06C4A52F274E999402747A1143889CA768614C99880EA63FE2D414D
RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|EURAUD|LONG|154,EURAUD,LONG,2026-06-05T15:00:00.000Z,2026-05-31T23:00:00.000Z,2026-06-05T14:54:00.000Z,1,0,0,0,0.004167,0.004167,1.63249,1.633145,0.071869,0.029653,0.029653,0.191192,-0.000382,-0.06,0.13081,-0.023063,0.074682,437349903613E3C03379772C649912810D6822FB6C5D040401D3F2ADAC1D454F
RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|EURAUD|SHORT|147,EURAUD,SHORT,2026-06-05T15:00:00.000Z,2026-05-31T23:00:00.000Z,2026-06-03T12:09:00.000Z,8,7,0,7,2.11875,1.333854,1.63249,1.633145,-0.071869,-1.174916,-3.724105,-23.891964,0.106708,-0.48,-24.265256,-6.26947,0.095055,E912F242EAA23361F21FC89ED9B4866950BC3A57E96F6DBA2007127289AC7632
RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|EURCAD|LONG|204,EURCAD,LONG,2026-06-05T15:00:00.000Z,2026-05-31T23:00:00.000Z,2026-06-05T13:23:00.000Z,3,2,0,2,0.067361,0.048843,1.60866,1.60854,-0.021359,-0.265797,-0.133576,-0.538899,-0.013437,-0.18,-0.732336,-0.861957,0.133945,745C64C2B3F2C5DE9D6E0D88D71D02C9E668416E07A448A08A42EB86216D0ED0
RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|EURCHF|LONG|210,EURCHF,LONG,2026-06-05T15:00:00.000Z,2026-05-31T23:00:00.000Z,2026-06-05T14:32:00.000Z,1,0,0,0,0.019444,0.019444,0.91793,0.918228,0.09023,-0.027295,-0.027295,-0.113333,-0.001783,-0.06,-0.175116,-0.097049,0.081885,8F4DBB8DEC7921E5FBA0776EE79CAE11F5C2AFB02599CBD4EB555AD0B7FAF01A
RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|EURCHF|SHORT|190,EURCHF,SHORT,2026-06-05T15:00:00.000Z,2026-05-31T23:00:00.000Z,2026-06-01T00:06:00.000Z,12,11,0,11,4.620833,3.291551,0.91793,0.918228,-0.09023,-1.908663,-9.59596,-39.64139,0.394986,-0.72,-39.966404,-14.377638,0.067185,A6E7E0454B2F2DD08A579EA58A9904E40BA1B4BF0BBB5F3F38D41F583BF9C1A8
