group_type,activation_rule_id,protection_mode,origin_class,pair,side,close_reason,start_date_et,close_event_count,win_count,loss_count,win_pct,fill_count,adr_normalized_return_pct,account_return_pct,gross_profit_usd,gross_loss_abs_usd,profit_factor,avg_realized_pnl_adr,avg_mfe_adr,avg_mae_adr_abs,avg_giveback_adr,aggregate_capture_ratio,avg_capture_ratio,mfe_1q_hit_pct,mae_1q_hit_pct,trail_addressable_loss_count,trail_no_activation_loss_count,trail_addressable_loss_pct_of_losses,trail_1q_1q_theoretical_improvement_adr,trail_1q_0_5q_theoretical_improvement_adr,content_hash
pair_side_origin,david_contra,trail_1q_0_5q,ugly_no_profit,GBPJPY,SHORT,,,25,0,25,0,123,-56.274728,-5.991874,0,599.19,0,-2.250989,0.046998,3.517518,2.297987,-47.895791,-28.091908,0,100,0,25,0,0,0,49FCC52F137F5422D9A54ACAE08881E9A9E2BA6F1EE515982AD118391021A604
pair_side_origin,david_contra,trail_1q_0_5q,ugly_no_profit,GBPJPY,LONG,,,22,0,22,0,117,-52.183419,-4.910432,0,491.04,0,-2.371974,0.075727,3.386683,2.4477,-31.322881,-80.688928,0,100,0,22,0,0,0,6016313EB8392107CBBC430E287AA0A6B953E346176BDA45B4721609ACF0512E
pair_side_origin,david_contra,protected_flatten_1q,ugly_no_profit,GBPJPY,SHORT,,,21,0,21,0,103,-44.054061,-4.900145,0,490.01,0,-2.097812,0.042513,3.476927,2.140325,-49.345143,-32.892414,0,100,0,21,0,0,0,2394C64D34A83B64AB1AD2E06746109E313CB796684DBC93B915F07A39FF0619
pair_side_origin,david_contra,baseline,ugly_no_profit,GBPJPY,SHORT,,,21,0,21,0,103,-43.917952,-4.882813,0,488.28,0,-2.091331,0.042513,3.476927,2.133844,-49.192687,-32.615175,0,100,0,21,0,0,0,258C85A7259B874C5DE94BC035648A0060747613CFA7565531CA009B0EBD8264
pair_side_origin,david_contra,lock_1q_stop_adds,ugly_no_profit,GBPJPY,SHORT,,,21,0,21,0,103,-43.917952,-4.882813,0,488.28,0,-2.091331,0.042513,3.476927,2.133844,-49.192687,-32.615175,0,100,0,21,0,0,0,8FF74FBB3968214F53E0051138A6E4FE85AA5B3CE2A6ECE6B9465A8DAF88B119
pair_side_origin,david_contra,protected_flatten_1q,ugly_no_profit,GBPJPY,LONG,,,19,0,19,0,98,-41.564882,-3.799052,0,379.91,0,-2.187625,0.071672,3.220084,2.259298,-30.522599,-86.782401,0,100,0,19,0,0,0,4B7428D8A17E09D95BEFFAD67E2BDF1EA980B10D4ADB9C83C65180FDC2E9A3E4
pair_side_origin,david_contra,baseline,ugly_no_profit,GBPJPY,LONG,,,19,0,19,0,99,-40.928007,-3.752368,0,375.24,0,-2.154106,0.071443,3.219087,2.225549,-30.151233,-84.683715,0,100,0,19,0,0,0,CE23128B8A4CD771D3DA5A9D946497B0702D6420D705135F80F019FF2A650FA5
pair_side_origin,david_contra,lock_1q_stop_adds,ugly_no_profit,GBPJPY,LONG,,,19,0,19,0,99,-40.928007,-3.752368,0,375.24,0,-2.154106,0.071443,3.219087,2.225549,-30.151233,-84.683715,0,100,0,19,0,0,0,3118614F6646049F45507C7AE708E1D97C11AC9BECCDE7ED4674B1F079EBEE99
pair_side_origin,triangle_v1_david_contra_extension,baseline,ugly_no_profit,GBPJPY,SHORT,,,14,0,14,0,65,-33.999063,-3.713226,0,371.32,0,-2.428504,0.078409,3.889308,2.506913,-30.972324,-39.638877,0,100,0,14,0,0,0,19492870520F3E71501B50133944330EA04F3A9F7017D4EB1DE3686A21AEEAC7
pair_side_origin,triangle_v1_david_contra_extension,lock_1q_stop_adds,ugly_no_profit,GBPJPY,SHORT,,,14,0,14,0,65,-33.999063,-3.713226,0,371.32,0,-2.428504,0.078409,3.889308,2.506913,-30.972324,-39.638877,0,100,0,14,0,0,0,9A35466D46A7A0E5119E4AFE6003EB51A4A532CC74F80C1E0B470C36FC97EF70
pair_side_origin,triangle_v1_david_contra_extension,trail_1q_0_5q,ugly_no_profit,GBPJPY,SHORT,,,14,0,14,0,65,-33.999063,-3.713226,0,371.32,0,-2.428504,0.078409,3.889308,2.506913,-30.972324,-39.638877,0,100,0,14,0,0,0,EB6CAD4A1F1A96C9F1FCFCF2821BE3E7E310B70D2D127941BBFB9AD6B5E59BF5
pair_side_origin,triangle_v1_david_contra_extension,protected_flatten_1q,ugly_no_profit,GBPJPY,SHORT,,,13,0,13,0,63,-33.897509,-3.697446,0,369.74,0,-2.607501,0.08444,4.132884,2.691941,-30.87981,-39.638877,0,100,0,13,0,0,0,1BD6BA1D9241330C97894D79D956FC91ADA35339A41C900F524951BCA1BB246F
