source,system,strategyVariant,anchorType,weekOpenUtc,rowKind,gridKey,parentTradeId,tradeId,pair,direction,sourceModel,tier,fillSeq,entryUtc,exitUtc,entryPrice,exitPrice,returnRawPct,returnAdrNormalizedPct,adrPct,exitReason,activeFillsAtEntry,capThresholdAtEntry,capViolated
app,tiered,tiered_4w-adr_grid-pair_fill_cap,execution,2026-05-17T23:00:00.000Z,grid,2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURUSD|SHORT,,runtime-grid|tiered_4w-adr_grid-pair_fill_cap|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURUSD|SHORT|26,EURUSD,SHORT,tiered_4w,1,,2026-05-18T07:00:00.000Z,2026-05-19T10:00:00.000Z,1.16426408,1.16195886,0.69402354,1.4,0.4957311,grid_parent,3,3,false
app,tiered,tiered_4w-adr_grid-pair_fill_cap,execution,2026-05-17T23:00:00.000Z,fill,2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURUSD|SHORT,runtime-grid|tiered_4w-adr_grid-pair_fill_cap|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURUSD|SHORT|26,runtime-fill|tiered_4w-adr_grid-pair_fill_cap|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURUSD|SHORT|26,EURUSD,SHORT,tiered_4w,1,26,2026-05-18T09:00:00.000Z,2026-05-18T11:00:00.000Z,1.16426408,1.16310976,0.09914622,0.2,0.4957311,grid_tp,2,3,false
app,tiered,tiered_4w-adr_grid-pair_fill_cap,execution,2026-05-17T23:00:00.000Z,fill,2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURUSD|SHORT,runtime-grid|tiered_4w-adr_grid-pair_fill_cap|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURUSD|SHORT|39,runtime-fill|tiered_4w-adr_grid-pair_fill_cap|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURUSD|SHORT|39,EURUSD,SHORT,tiered_4w,1,39,2026-05-18T13:00:00.000Z,2026-05-18T15:00:00.000Z,1.16541612,1.16426065,0.09914622,0.2,0.4957311,grid_tp,3,3,false
app,tiered,tiered_4w-adr_grid-pair_fill_cap,execution,2026-05-17T23:00:00.000Z,fill,2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURUSD|SHORT,runtime-grid|tiered_4w-adr_grid-pair_fill_cap|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURUSD|SHORT|45,runtime-fill|tiered_4w-adr_grid-pair_fill_cap|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURUSD|SHORT|45,EURUSD,SHORT,tiered_4w,1,45,2026-05-18T12:00:00.000Z,2026-05-18T19:00:00.000Z,1.16426408,1.16310976,0.09914622,0.2,0.4957311,grid_tp,2,3,false
app,tiered,tiered_4w-adr_grid-pair_fill_cap,execution,2026-05-17T23:00:00.000Z,fill,2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURUSD|SHORT,runtime-grid|tiered_4w-adr_grid-pair_fill_cap|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURUSD|SHORT|46,runtime-fill|tiered_4w-adr_grid-pair_fill_cap|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURUSD|SHORT|46,EURUSD,SHORT,tiered_4w,1,46,2026-05-18T17:00:00.000Z,2026-05-18T19:00:00.000Z,1.16541612,1.16426065,0.09914622,0.2,0.4957311,grid_tp,3,3,false
app,tiered,tiered_4w-adr_grid-pair_fill_cap,execution,2026-05-17T23:00:00.000Z,fill,2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURUSD|SHORT,runtime-grid|tiered_4w-adr_grid-pair_fill_cap|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURUSD|SHORT|56,runtime-fill|tiered_4w-adr_grid-pair_fill_cap|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURUSD|SHORT|56,EURUSD,SHORT,tiered_4w,1,56,2026-05-18T20:00:00.000Z,2026-05-19T03:00:00.000Z,1.16541612,1.16426065,0.09914622,0.2,0.4957311,grid_tp,3,3,false
app,tiered,tiered_4w-adr_grid-pair_fill_cap,execution,2026-05-17T23:00:00.000Z,fill,2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURUSD|SHORT,runtime-grid|tiered_4w-adr_grid-pair_fill_cap|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURUSD|SHORT|61,runtime-fill|tiered_4w-adr_grid-pair_fill_cap|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURUSD|SHORT|61,EURUSD,SHORT,tiered_4w,1,61,2026-05-18T20:00:00.000Z,2026-05-19T08:00:00.000Z,1.16426408,1.16310976,0.09914622,0.2,0.4957311,grid_tp,2,3,false
app,tiered,tiered_4w-adr_grid-pair_fill_cap,execution,2026-05-17T23:00:00.000Z,fill,2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURUSD|SHORT,runtime-grid|tiered_4w-adr_grid-pair_fill_cap|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURUSD|SHORT|66,runtime-fill|tiered_4w-adr_grid-pair_fill_cap|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURUSD|SHORT|66,EURUSD,SHORT,tiered_4w,1,66,2026-05-18T07:00:00.000Z,2026-05-19T10:00:00.000Z,1.16311204,1.16195886,0.09914622,0.2,0.4957311,grid_tp,1,3,false
