source,system,strategyVariant,anchorType,weekOpenUtc,rowKind,gridKey,parentTradeId,tradeId,pair,direction,sourceModel,tier,fillSeq,entryUtc,exitUtc,entryPrice,exitPrice,returnRawPct,returnAdrNormalizedPct,adrPct,exitReason,activeFillsAtEntry,capThresholdAtEntry,capViolated
app,tiered,tiered_4w-adr_grid-none,execution,2026-05-17T23:00:00.000Z,grid,2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURUSD|SHORT,,runtime-grid|tiered_4w-adr_grid-none|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURUSD|SHORT|27,EURUSD,SHORT,tiered_4w,1,,2026-05-18T07:00:00.000Z,2026-05-19T10:00:00.000Z,1.16426408,1.16195886,0.69402354,1.4,0.4957311,grid_parent,,,false
app,tiered,tiered_4w-adr_grid-none,execution,2026-05-17T23:00:00.000Z,fill,2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURUSD|SHORT,runtime-grid|tiered_4w-adr_grid-none|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURUSD|SHORT|27,runtime-fill|tiered_4w-adr_grid-none|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURUSD|SHORT|27,EURUSD,SHORT,tiered_4w,1,27,2026-05-18T09:00:00.000Z,2026-05-18T11:00:00.000Z,1.16426408,1.16310976,0.09914622,0.2,0.4957311,grid_tp,,,false
app,tiered,tiered_4w-adr_grid-none,execution,2026-05-17T23:00:00.000Z,fill,2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURUSD|SHORT,runtime-grid|tiered_4w-adr_grid-none|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURUSD|SHORT|40,runtime-fill|tiered_4w-adr_grid-none|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURUSD|SHORT|40,EURUSD,SHORT,tiered_4w,1,40,2026-05-18T13:00:00.000Z,2026-05-18T15:00:00.000Z,1.16541612,1.16426065,0.09914622,0.2,0.4957311,grid_tp,,,false
app,tiered,tiered_4w-adr_grid-none,execution,2026-05-17T23:00:00.000Z,fill,2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURUSD|SHORT,runtime-grid|tiered_4w-adr_grid-none|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURUSD|SHORT|57,runtime-fill|tiered_4w-adr_grid-none|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURUSD|SHORT|57,EURUSD,SHORT,tiered_4w,1,57,2026-05-18T12:00:00.000Z,2026-05-18T19:00:00.000Z,1.16426408,1.16310976,0.09914622,0.2,0.4957311,grid_tp,,,false
app,tiered,tiered_4w-adr_grid-none,execution,2026-05-17T23:00:00.000Z,fill,2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURUSD|SHORT,runtime-grid|tiered_4w-adr_grid-none|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURUSD|SHORT|58,runtime-fill|tiered_4w-adr_grid-none|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURUSD|SHORT|58,EURUSD,SHORT,tiered_4w,1,58,2026-05-18T17:00:00.000Z,2026-05-18T19:00:00.000Z,1.16541612,1.16426065,0.09914622,0.2,0.4957311,grid_tp,,,false
app,tiered,tiered_4w-adr_grid-none,execution,2026-05-17T23:00:00.000Z,fill,2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURUSD|SHORT,runtime-grid|tiered_4w-adr_grid-none|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURUSD|SHORT|79,runtime-fill|tiered_4w-adr_grid-none|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURUSD|SHORT|79,EURUSD,SHORT,tiered_4w,1,79,2026-05-18T20:00:00.000Z,2026-05-19T03:00:00.000Z,1.16541612,1.16426065,0.09914622,0.2,0.4957311,grid_tp,,,false
app,tiered,tiered_4w-adr_grid-none,execution,2026-05-17T23:00:00.000Z,fill,2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURUSD|SHORT,runtime-grid|tiered_4w-adr_grid-none|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURUSD|SHORT|88,runtime-fill|tiered_4w-adr_grid-none|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURUSD|SHORT|88,EURUSD,SHORT,tiered_4w,1,88,2026-05-18T20:00:00.000Z,2026-05-19T08:00:00.000Z,1.16426408,1.16310976,0.09914622,0.2,0.4957311,grid_tp,,,false
app,tiered,tiered_4w-adr_grid-none,execution,2026-05-17T23:00:00.000Z,fill,2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURUSD|SHORT,runtime-grid|tiered_4w-adr_grid-none|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURUSD|SHORT|95,runtime-fill|tiered_4w-adr_grid-none|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURUSD|SHORT|95,EURUSD,SHORT,tiered_4w,1,95,2026-05-18T07:00:00.000Z,2026-05-19T10:00:00.000Z,1.16311204,1.16195886,0.09914622,0.2,0.4957311,grid_tp,,,false
