group_type,activation_rule_id,protection_mode,origin_class,live_state_class,pair,side,close_reason,start_date_et,close_event_count,win_count,loss_count,win_pct,fill_count,adr_normalized_return_pct,account_return_pct,gross_profit_usd,gross_loss_abs_usd,profit_factor,avg_realized_pnl_adr,avg_mfe_adr,avg_mae_adr_abs,avg_giveback_adr,aggregate_capture_ratio,avg_capture_ratio,mfe_1q_hit_pct,mae_1q_hit_pct,trail_addressable_loss_count,trail_no_activation_loss_count,trail_addressable_loss_pct_of_losses,trail_1q_1q_theoretical_improvement_adr,trail_1q_0_5q_theoretical_improvement_adr,content_hash
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-12-17,1,1,0,100,2,0.035998,0.000021,0,0,,0.035998,0.145506,0.63603,0.109508,0.247399,0.247399,0,100,0,0,,0,0,38777486234E903A279CE3411818261FA4125A7F95EB0CDBD5A27F3616F0CD48
start_date_origin,triangle_v0_no_candidate_b,baseline,eod_green_leftover,,,,,2019-08-27,1,1,0,100,1,0.010997,0.000419,0.04,0,,0.010997,0.081379,0.156161,0.070382,0.135133,0.135133,0,0,0,0,,0,0,24662C05D2A7A57CAA087B827C23F1F726380B8C614F2EB00B123FE462340ADC
start_date_origin,triangle_v0_no_candidate_b,baseline,eod_green_leftover,,,,,2019-10-28,1,1,0,100,2,0.072895,0.000951,0.1,0,,0.072895,0.142726,0.625409,0.069831,0.510734,0.510734,0,100,0,0,,0,0,879214025B2EC23187519E01BB4EDC634A894A928D6D500C04F03237152C81F4
start_date_origin,triangle_v0_no_candidate_b,baseline,eod_green_leftover,,,,,2019-11-15,1,1,0,100,2,0.037475,0.001214,0.12,0,,0.037475,0.049172,0.422322,0.011697,0.762121,0.762121,0,100,0,0,,0,0,CA3863A98ED2C62714625CA6583D0D4AA9CEDD198EC1D1ADD6244D1ECCC58645
start_date_origin,triangle_v0_no_candidate_b,baseline,eod_green_leftover,,,,,2020-01-02,1,1,0,100,1,0.054049,0.001654,0.17,0,,0.054049,0.054049,0.039309,0,1,1,0,0,0,0,,0,0,1908B601268D9D80116C31352E53B6D0AA73410A3CB65435DD9A9C807092CE52
start_date_origin,triangle_v0_no_candidate_b,baseline,eod_green_leftover,,,,,2019-09-25,1,1,0,100,2,0.076894,0.001806,0.18,0,,0.076894,0.25995,0.308488,0.183056,0.295803,0.295803,0,100,0,0,,0,0,A5E0227345B437ED5992F9B72476395DA3750D0246EF7B3E62B504746354A24A
start_date_origin,triangle_v0_no_candidate_b,baseline,eod_green_leftover,,,,,2019-04-30,1,1,0,100,1,0.058107,0.002615,0.26,0,,0.058107,0.156162,0.070818,0.098055,0.372094,0.372094,0,0,0,0,,0,0,60F7E533BEB5D1271EFA132C219C2BBED278EBF36B78B8BC98CD13915339BE86
start_date_origin,triangle_v0_no_candidate_b,baseline,green_profit_leak,,,,,2019-11-26,1,1,0,100,1,0.022318,0.002715,0.27,0,,0.022318,0.353991,0.076874,0.331673,0.063047,0.063047,100,0,0,0,,0.10413,0.217902,C6702481A409E35786A55E8ECC584A5D2AD9BFC8339901852A455FD9643419FE
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-06-26,1,1,0,100,2,0.104817,0.003184,0.32,0,,0.104817,0.123479,0.499257,0.018662,0.848865,0.848865,0,100,0,0,,0,0,9DAB56A22006E0C5314A91BBCFE222EC6886EE12B59135EE6C5A6592D1CAD8C5
start_date_origin,triangle_v0_no_candidate_b,baseline,eod_green_leftover,,,,,2019-09-18,1,1,0,100,1,0.108252,0.003272,0.33,0,,0.108252,0.193604,0.049961,0.085352,0.559141,0.559141,0,0,0,0,,0,0,11E8539D5D3B5D678EAA45DAD49D99BEC70E21AA77100CB2628D7306E20BE9E6
start_date_origin,triangle_v0_no_candidate_b,baseline,eod_green_leftover,,,,,2019-12-23,1,1,0,100,1,0.033757,0.003307,0.33,0,,0.033757,0.150777,0.184532,0.11702,0.223887,0.223887,0,0,0,0,,0,0,0B95846EE50FEEE19584561C78CBCDDD41131B78F5B0065C6B4CC47627D5DC7A
start_date_origin,triangle_v0_no_candidate_b,baseline,eod_green_leftover,,,,,2019-08-06,1,1,0,100,2,0.112077,0.003651,0.37,0,,0.112077,0.253015,0.442715,0.140938,0.442966,0.442966,0,100,0,0,,0,0,E7119728F97A0AF8557759CD7D136844F53F7184D7382EECB459FFF1B3CF12BF
start_date_origin,triangle_v0_no_candidate_b,baseline,green_profit_leak,,,,,2019-07-25,1,1,0,100,2,0.06745,0.004115,0.41,0,,0.06745,0.420057,0.370742,0.352607,0.160573,0.160573,100,100,0,0,,0.13468,0.243644,A683348BC10B86D05CD79738619F35788A44F33F3447CDE3303A504631BB17CE
start_date_origin,triangle_v0_no_candidate_b,baseline,eod_green_leftover,,,,,2019-08-20,2,1,1,50,2,0.046797,0.004158,0.47,0.06,8.164886,0.023399,0.05994,0.121491,0.036541,0.390369,0.260001,0,0,0,1,0,0,0,6BA404BD7B5D029874F8F231D6D503F5F93ABD3F5574AE2875B57A66864585CC
start_date_origin,triangle_v0_no_candidate_b,baseline,eod_green_leftover,,,,,2019-08-29,1,1,0,100,1,0.100164,0.005004,0.5,0,,0.100164,0.200328,0,0.100164,0.5,0.5,0,0,0,0,,0,0,69800E5A311A28E5F1F61963CD6BAC2F559548F21984E2CE7D9BACFB83D4C1FB
start_date_origin,triangle_v0_no_candidate_b,baseline,eod_green_leftover,,,,,2019-04-26,1,1,0,100,2,0.11951,0.005187,0.52,0,,0.11951,0.11951,0.583889,0,1,1,0,100,0,0,,0,0,E173B5DF06333E847292FD698CFC98CFA9C896D1863D0661377BBD31B5E1DA7A
start_date_origin,triangle_v0_no_candidate_b,baseline,eod_green_leftover,,,,,2019-10-30,1,1,0,100,1,0.144815,0.005743,0.57,0,,0.144815,0.144815,0.043675,0,1,1,0,0,0,0,,0,0,0C7792356ED0B08AD04CA79A64ACFEF5139CA87C8E968ABB656DD6A337D41357
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-09-20,1,1,0,100,1,0.125037,0.005774,0.58,0,,0.125037,0.125037,0.062519,0,1,1,0,0,0,0,,0,0,7659BA68A60611BE9AD923F10D6637C4231073F46D01752DACAE0C31D087D84E
start_date_origin,triangle_v0_no_candidate_b,baseline,eod_green_leftover,,,,,2019-08-22,1,1,0,100,1,0.078975,0.006007,0.6,0,,0.078975,0.096925,0.016752,0.01795,0.814805,0.814805,0,0,0,0,,0,0,D6A45246BC327C6739CBF03A40F25AD2674BCB69D4957883DA2F217BDF0BDEC2
start_date_origin,triangle_v0_no_candidate_b,baseline,eod_green_leftover,,,,,2019-12-16,1,1,0,100,1,0.058336,0.006095,0.61,0,,0.058336,0.183588,0.052332,0.125252,0.317755,0.317755,0,0,0,0,,0,0,6746F3FFBB839AEF67DA2D0858DBDA20BF1126E851F9AA40ABE9B212EDD249C0
start_date_origin,triangle_v0_no_candidate_b,baseline,eod_green_leftover,,,,,2019-12-13,3,2,1,66.666667,4,0.239951,0.0061,0.93,0.32,2.878363,0.079984,0.143937,0.348246,0.063954,0.555684,0.580617,0,33.333333,0,1,0,0,0,5FDFA21DBE26DBDEA1F846E01319B70265147B1630F4496586BEA9D81A423538
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-08-23,1,1,0,100,1,0.14238,0.006387,0.64,0,,0.14238,0.159221,0.166877,0.016841,0.894229,0.894229,0,0,0,0,,0,0,BF41505AF468594C0C89B03302C0AA9844E9D60E260A5FD98A75485EF2E6349F
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-09-26,1,1,0,100,1,0.205294,0.006771,0.68,0,,0.205294,0.205294,0,0,1,1,0,0,0,0,,0,0,D7F59764805A85CEC7ACB0B56C9907F218D5E5D8DE364DE4C572D62489C78B7F
start_date_origin,triangle_v0_no_candidate_b,baseline,eod_green_leftover,,,,,2019-07-31,2,2,0,100,2,0.22677,0.006972,0.7,0,,0.113385,0.21185,0.009733,0.098465,0.535215,0.549524,50,0,0,0,,0,0.004106,E8487C2515EF804BAD663EA149A4E1D3B3D657F607E2A6C1DF01672128C96DB3
start_date_origin,triangle_v0_no_candidate_b,baseline,eod_green_leftover,,,,,2019-10-29,2,2,0,100,2,0.161769,0.006991,0.7,0,,0.080885,0.15733,0.050172,0.076445,0.514109,0.66875,0,0,0,0,,0,0,45C00519DD717237297DC0EC3C86E2EF0EB970ECE49896C9AE411FB57E3EACA0
start_date_origin,triangle_v0_no_candidate_b,baseline,eod_green_leftover,,,,,2019-07-18,1,1,0,100,1,0.118416,0.007208,0.72,0,,0.118416,0.118416,0.044917,0,1,1,0,0,0,0,,0,0,3F3E4AC646BCADC852AE31FDD1D159A6C0D8E1A2DB15FFF70296861B7DD3C778
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-04-18,1,1,0,100,1,0.249647,0.007421,0.74,0,,0.249647,0.249647,0,0,1,1,0,0,0,0,,0,0,6BA1A5E1723BDFB079C05C3D8C7460A53D46CD48635E6DE207E9F05320A8AD43
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-06-12,2,2,0,100,4,0.268235,0.007561,0.76,0,,0.134118,0.174927,0.506269,0.04081,0.766706,0.693549,50,50,0,0,,0,0,F4030392023D8D168B7D3AFBBAB25125F712C55259DE0666FFE76AEE96AEEB99
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-11-15,1,1,0,100,1,0.203509,0.008586,0.86,0,,0.203509,0.203509,0,0,1,1,0,0,0,0,,0,0,BD566202AB1096682F2C261FBA3542D5F81BBAC409F1DA626A643FC9D0D5C28B
start_date_origin,triangle_v0_no_candidate_b,baseline,eod_green_leftover,,,,,2019-11-20,1,1,0,100,1,0.157722,0.008772,0.88,0,,0.157722,0.237349,0.093408,0.079627,0.664515,0.664515,100,0,0,0,,0,0,797A04DFDD8CAE89104CFA57F2B11D42ADC311E1DAB061BD63000A2C04EE0191
start_date_origin,triangle_v0_no_candidate_b,baseline,eod_green_leftover,,,,,2019-08-13,2,2,0,100,2,0.144957,0.008942,0.89,0,,0.072479,0.147392,0.049815,0.074914,0.49174,0.569422,0,0,0,0,,0,0,85FF1E9B03AA60EAC1509F60BC2D6BA257B0A0784B5FD2646B481CA953A6BBED
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-05-31,1,1,0,100,2,0.321095,0.009392,0.94,0,,0.321095,0.321095,0.427818,0,1,1,100,100,0,0,,0,0,C88F755BA449086F10DDFA4398C1D471FC75C68049C021571FD606DD2DFFEB5E
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-10-29,1,1,0,100,1,0.285141,0.009679,0.97,0,,0.285141,0.285141,0.005591,0,1,1,100,0,0,0,,0,0,A8975F3D65138F62DD328723DD9A1E5B002A313E03DAD3B4E22DC62C835A79BA
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-10-08,2,2,0,100,2,0.252192,0.009817,0.98,0,,0.126096,0.191383,0.172525,0.065287,0.658867,0.670935,0,0,0,0,,0,0,706B294B13340ACD66254A9BDA86CB626E00A3C9278BC216C683741311B64A26
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-05-17,1,1,0,100,2,0.252405,0.010809,1.08,0,,0.252405,0.364478,0.388015,0.112073,0.692511,0.692511,100,100,0,0,,0,0,0F4E7B5CBE9F2083063F3E542A6AAEB780E9467EAEDFAB72AD96B88732EF662A
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-11-12,1,1,0,100,1,0.286035,0.011411,1.14,0,,0.286035,0.286035,0,0,1,1,100,0,0,0,,0,0,263D593D1EC0F2A9798BDB2070A7B79FB8AA89BF77A1E955A45736FAF5A67C86
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-09-16,1,1,0,100,1,0.320826,0.011623,1.16,0,,0.320826,0.320826,0,0,1,1,100,0,0,0,,0,0,14FEF77EF240DD7A2D56B634D044CC4A120D2B6449EB36A252D1C144E4DB02EB
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-06-07,1,1,0,100,1,0.217225,0.011714,1.17,0,,0.217225,0.217225,0,0,1,1,0,0,0,0,,0,0,17B737AAEC2358F60B441ED9B6085C10948A546FF27C476DD57CDCE58B4A7FA3
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-12-19,1,1,0,100,1,0.254976,0.011769,1.18,0,,0.254976,0.254976,0.008225,0,1,1,100,0,0,0,,0,0,E87FA377F9C5FDE40D01587F80842DD3E95FDC88E4F6AB992B7EEFC3AF5FC5C6
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-10-10,1,1,0,100,1,0.290548,0.012023,1.2,0,,0.290548,0.290548,0,0,1,1,100,0,0,0,,0,0,8AD1229BA36D447F12ED5E0DD21154B59873413AB61F114F1E1B9590E60E5889
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-04-23,1,1,0,100,1,0.15924,0.012073,1.21,0,,0.15924,0.175915,0.275129,0.016675,0.90521,0.90521,0,0,0,0,,0,0,2BCE508F7A08F3F49C92D242D89641EADB325E861D77758EFB3785DFDC0168EE
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-11-14,2,2,0,100,2,0.338367,0.01263,1.26,0,,0.169184,0.169184,0.077653,0,1,1,0,0,0,0,,0,0,63EE28EEDF7F9002B5C8D95602667EB96AAF9D26BC7BD485B2E55B42504A01BA
start_date_origin,triangle_v0_no_candidate_b,baseline,eod_green_leftover,,,,,2019-12-11,1,1,0,100,1,0.130725,0.012679,1.27,0,,0.130725,0.181202,0,0.050477,0.721432,0.721432,0,0,0,0,,0,0,E629ADD720CD4595E7D1C07D74ACB7B022898AE1E8AD3790737BF56CACC78FF8
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-08-30,2,2,0,100,2,0.393348,0.012686,1.27,0,,0.196674,0.196674,0.008938,0,1,1,0,0,0,0,,0,0,0342ED4B8824E41FBE70644869C183B6D3DBA39F17229BDD04799C4D3C07E1B2
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-06-13,1,1,0,100,1,0.2273,0.013233,1.32,0,,0.2273,0.2273,0.043187,0,1,1,0,0,0,0,,0,0,3A0056A0B0CAF072DE0D3F7C06F8AB49822B9FC3C92D3E727F74D9883634C45F
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-04-26,1,1,0,100,1,0.337758,0.013398,1.34,0,,0.337758,0.337758,0,0,1,1,100,0,0,0,,0,0,9808C21F223C3F352BA0280156613D77B360C373AA39AFCA67B54FB7CB7BD5D7
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-11-08,1,1,0,100,1,0.440948,0.014092,1.41,0,,0.440948,0.440948,0,0,1,1,100,0,0,0,,0,0,3360E41B6A327A11F10281D62320DDC7E4AB128B6E25189E68EBC089FA5826D3
start_date_origin,triangle_v0_no_candidate_b,baseline,green_profit_leak,,,,,2019-08-13,1,1,0,100,1,0.107845,0.014155,1.42,0,,0.107845,0.25288,0,0.145035,0.426467,0.426467,100,0,0,0,,0,0.025184,FF08297D5180D115BAF869648BDC5B72938286764A7332AD50FA71C1B7564AE5
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-06-28,1,1,0,100,1,0.197869,0.014208,1.42,0,,0.197869,0.197869,0.0168,0,1,1,0,0,0,0,,0,0,989B98BD1196202BF2076C8E50CD0278DD8CD6962902DEA57BE2C63D3107D556
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-08-29,1,1,0,100,1,0.268188,0.014409,1.44,0,,0.268188,0.295007,0,0.026819,0.90909,0.90909,100,0,0,0,,0,0,96C399D43A99BEA75B30A711F32ADDF4F862407F6EC9CABDCA998AC45F0BD621
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-10-22,1,1,0,100,1,0.345284,0.01446,1.45,0,,0.345284,0.345284,0,0,1,1,100,0,0,0,,0,0,95D49EFE454F58E9A0F0DCA68F9A4D45BD13E5CC5C31C7B1058A28BB9802263D
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-07-17,1,1,0,100,2,0.472696,0.01483,1.48,0,,0.472696,0.472696,0.218671,0,1,1,100,100,0,0,,0,0,AE571AE592B38761327D575615EF6DE6DC63B1D1F0D563E690C1DA738B70B6D2
start_date_origin,triangle_v0_no_candidate_b,baseline,eod_green_leftover,,,,,2019-11-01,1,1,0,100,1,0.386211,0.015317,1.53,0,,0.386211,0.386211,0.198021,0,1,1,100,0,0,0,,0,0,948CD5E9F5755011C6AF589A3EF6C775720B37DD85F70970725E82EBAE2B2531
start_date_origin,triangle_v0_no_candidate_b,baseline,eod_green_leftover,,,,,2019-05-31,1,1,0,100,1,0.74561,0.015449,1.54,0,,0.74561,0.74561,0,0,1,1,100,0,0,0,,0,0,67DEF0C931468697E70444BAF4BA934ACD0E8233645844920D4C99AD4F73F0FC
start_date_origin,triangle_v0_no_candidate_b,baseline,eod_green_leftover,,,,,2019-08-02,2,1,1,50,2,0.400922,0.016573,1.87,0.21,8.756828,0.200461,0.280363,0.018729,0.079902,0.715005,0.528733,50,0,0,1,0,0,0,25447E429CCFD4B48244FB851C191C5C8543BFF8227D18C9A119970A3CB33D07
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-09-27,2,2,0,100,3,0.528389,0.016895,1.69,0,,0.264195,0.264195,0.266215,0,1,1,50,50,0,0,,0,0,6E32A24BAD27E1DCC7573A57AC2E847CCBE640B4F96C6226672461C69A0960E6
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-06-27,1,1,0,100,1,0.365232,0.017009,1.7,0,,0.365232,0.365232,0,0,1,1,100,0,0,0,,0,0,5584BC240FB6427EFDDFFD82C71DB1D84BD7F4290437D3AC901B4A0FFF63A561
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-04-17,1,1,0,100,1,0.352499,0.017409,1.74,0,,0.352499,0.352499,0,0,1,1,100,0,0,0,,0,0,D3AF1516DFB6CA3D01CC053E905AD767A1D5CF39DB5454202678D78CF7A6C841
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-05-07,1,1,0,100,1,0.272256,0.017688,1.77,0,,0.272256,0.272256,0.002682,0,1,1,100,0,0,0,,0,0,26732753C9F0C0F0E8C6B1A4C0DB8C34C01187321D1BF56781543FF4CC2B4FAF
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-10-04,1,1,0,100,1,0.342887,0.018165,1.82,0,,0.342887,0.342887,0,0,1,1,100,0,0,0,,0,0,CBB04DB10349BD3884E63C8E17FCA9E157D0A6E7B11CA433930C879DED3A9EFE
start_date_origin,triangle_v0_no_candidate_b,baseline,eod_green_leftover,,,,,2019-08-08,3,3,0,100,4,0.26977,0.018492,1.85,0,,0.089923,0.221113,0.12364,0.13119,0.406684,0.389001,0,33.333333,0,0,,0,0,DE35BC4E3E75CCE1DC90C967AFDC021C86A4E9B9086134F4562DF64656C12378
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-05-28,3,3,0,100,3,0.505093,0.018648,1.86,0,,0.168364,0.168364,0.035143,0,1,1,0,0,0,0,,0,0,5FD37106336C8AC7C20ED44BA9A57003C92E74188FCF2D2F364F445846AD2AA6
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-08-05,1,1,0,100,1,0.227579,0.01866,1.87,0,,0.227579,0.227579,0,0,1,1,0,0,0,0,,0,0,AA10CD7A62A56D574D05B09035B82862652DA0CF44DBCA3D6AE3B15E1F308FA4
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-11-13,2,2,0,100,2,0.461733,0.019055,1.91,0,,0.230867,0.230867,0.026101,0,1,1,50,0,0,0,,0,0,DEB5FCB5F1D873236923CAAB00C66A36DBD5F502593DA500C37225E97E2A58F9
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-08-28,1,1,0,100,1,0.216918,0.019189,1.92,0,,0.216918,0.216918,0.115621,0,1,1,100,0,0,0,,0,0,F4FECA666050AC469202B3EFD563B5919234C700EDAC20E7A571417256F311DD
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-08-22,1,1,0,100,1,0.24424,0.019802,1.98,0,,0.24424,0.24424,0,0,1,1,0,0,0,0,,0,0,D9EFB0F754224BD24F11BC09861831B91375FCC0218C418C059C55CA00DCADE0
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-08-15,2,2,0,100,2,0.330944,0.020894,2.09,0,,0.165472,0.169659,0.039987,0.004187,0.975321,0.97414,0,0,0,0,,0,0,35155706C9EF0045D27B195D6C9D7AE794327F0B0ADF3B1FD6C1E2D45CA10966
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-11-05,1,1,0,100,2,0.337373,0.020911,2.09,0,,0.337373,0.337373,0.400079,0,1,1,100,100,0,0,,0,0,2AB69D14A4D6C174A9E41F35BDAA25C74025890B2B7228ADED258C4D31F3C209
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-11-22,2,2,0,100,2,0.504987,0.020931,2.09,0,,0.252493,0.252493,0.027539,0,1,1,50,0,0,0,,0,0,D75470A05B82D06C62CCEF728EDCF1254ABF912F36C5E0B3B8192CC368788C6B
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-12-18,1,1,0,100,1,0.176695,0.021018,2.1,0,,0.176695,0.176695,0,0,1,1,0,0,0,0,,0,0,32D4D8F6146C2D9CD1EC0AC11C7F1B14A203219809D40E554535B6C7F1C168F1
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-12-02,3,3,0,100,3,0.614805,0.021496,2.15,0,,0.204935,0.204935,0.028448,0,1,1,33.333333,0,0,0,,0,0,413636BF25DA4868D9CC405328B747357A39C24E8F365286447A8E2F0CDE9D2C
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-05-23,2,2,0,100,2,0.568442,0.022397,2.24,0,,0.284221,0.284221,0,0,1,1,50,0,0,0,,0,0,D9E4ED668CC8A5B7784B54066D4F901A76F4E141477719A9BBE4C49B53E573A5
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-05-14,2,2,0,100,2,0.289363,0.023997,2.4,0,,0.144682,0.144682,0.065512,0,1,1,0,0,0,0,,0,0,68765F2BC6AFB7C190892445035A3705E6B064FA81E0886B39C659B52513CE61
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-06-19,2,2,0,100,2,0.638063,0.024326,2.43,0,,0.319032,0.319032,0,0,1,1,100,0,0,0,,0,0,46856C033A29A6937CD93B82588F73018F2D5DF5274312A6FFC706486F6B9375
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-05-09,2,2,0,100,3,0.54016,0.024402,2.44,0,,0.27008,0.273849,0.259103,0.003769,0.986237,0.987586,50,50,0,0,,0,0,872BAC9EB7816FE2BEC686860695FE5906A1AF3C85B7708D452A62D479DEAC96
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-12-13,2,2,0,100,2,0.400515,0.024405,2.44,0,,0.200258,0.200258,0.062709,0,1,1,0,0,0,0,,0,0,5E03782D67D0096FA4CF13A6A321ED46CDE61F1694CC0D731F3879A94084F062
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-05-13,1,1,0,100,1,0.492006,0.024694,2.47,0,,0.492006,0.492006,0,0,1,1,100,0,0,0,,0,0,FB4E65DA25D52620DD5C5806710064B8317E4606DE10A94B2EC21B6D42B51AA7
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-12-10,2,2,0,100,2,0.468176,0.024803,2.48,0,,0.234088,0.234088,0.013018,0,1,1,50,0,0,0,,0,0,4AD6FAB4D00D8F169DEB20B150FAF8DF27D57387E48130E57234BF09CAB46A87
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-09-04,1,1,0,100,1,0.709973,0.025151,2.52,0,,0.709973,0.709973,0,0,1,1,100,0,0,0,,0,0,8CFB74EAD4625CB98143C05FA5F31E0D7F6AB0BEA0696941151F16430964B11A
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2020-01-03,3,3,0,100,4,0.782091,0.025746,2.57,0,,0.260697,0.260697,0.099308,0,1,1,66.666667,33.333333,0,0,,0,0,CC082D7576CD8E9895FBF6AD985E00F0B9FD462143D5D982E8BBA7DCBB99A802
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-05-01,2,2,0,100,2,0.630942,0.028718,2.87,0,,0.315471,0.315471,0,0,1,1,100,0,0,0,,0,0,BAA8A257A652062FE7B03B7BC014D0B33416C9F2E08F52F499EAD6FBB34B5571
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-09-10,3,3,0,100,6,0.649825,0.029385,2.94,0,,0.216608,0.22206,0.560898,0.005452,0.97545,0.981404,33.333333,66.666667,0,0,,0,0,911AD05735E5AA060E51BC664A105103EE387F85DF827B667AEE175523BEE32E
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-11-19,3,2,1,66.666667,5,0.589124,0.029558,3.12,0.17,18.733293,0.196375,0.302238,0.332372,0.105864,0.649734,0.693414,100,33.333333,0,0,0,0.017591,0.167591,154BB76BFD46808FFF025AE33D800D2C8FAAF67A01DB0AF1D43D5EAA74196DDB
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-10-14,1,1,0,100,1,0.227173,0.029794,2.98,0,,0.227173,0.227173,0,0,1,1,0,0,0,0,,0,0,C59CA2A36D52E74763A0E6293DD1AEF91C9732CE9E39096CDCD48C2FF52FDC38
start_date_origin,triangle_v0_no_candidate_b,baseline,eod_green_leftover,,,,,2019-04-18,3,3,0,100,3,0.507556,0.032142,3.21,0,,0.169185,0.222215,0.066397,0.05303,0.761358,0.672141,66.666667,0,0,0,,0,0,8CFBF1BD3023FD53517DC5A8D0340C674979A763DBFD2C779EF7CAD17F9E7C61
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-09-05,3,3,0,100,3,0.727789,0.03228,3.23,0,,0.242596,0.242596,0.045265,0,1,1,33.333333,0,0,0,,0,0,1DC16C0DB5419D4B339E570186F04D67E930DC9543FDB42AAE8F265974119B4F
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-12-31,3,3,0,100,3,0.974978,0.03337,3.34,0,,0.324993,0.324993,0.038992,0,1,1,66.666667,0,0,0,,0,0,EB433DFBB46B62BF27E714A3F7AEF5F9507D10C1FA610DCEA0F3A05DCA147E39
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-06-20,2,2,0,100,2,0.668491,0.033718,3.37,0,,0.334246,0.334246,0.101505,0,1,1,50,0,0,0,,0,0,0311D1D0DE5CE3E540DF8B18E2EF15E84191C2E13A98749A02AD63B52CBEB9CA
start_date_origin,triangle_v0_no_candidate_b,baseline,eod_green_leftover,,,,,2019-12-18,2,2,0,100,4,0.307287,0.033773,3.38,0,,0.153644,0.260924,0.401999,0.10728,0.588845,0.498412,50,50,0,0,,0,0.022802,FB54FB01BECABC2D4543B4B19A61746A98FC00F4C1D1F22B93B3A5BCCC7284A1
