variant_id,activation_rule_id,signal_settings_id,david_settings,stochastic_settings,symbol_universe,bar_path_mode,date_range,price_bundle_id,warehouse_manifest_id,warehouse_hash,weeks_replayed,pairs_replayed,initial_deposit_usd,final_balance_usd,final_equity_before_liquidation_usd,final_equity_after_liquidation_usd,net_profit_usd,closed_price_pnl_usd,end_liquidation_price_pnl_usd,total_price_pnl_usd,total_commission_usd,total_swap_usd,target_reset_count,entries_opened,closed_positions,end_liquidation_positions,max_open_positions,max_long_positions,max_short_positions,max_add_depth,max_fill_age_days,position_days,max_equity_drawdown_usd,max_balance_drawdown_usd,weekly_equity_profit_factor,activation_checks,activation_blocked_long,activation_blocked_short,activation_started_long,activation_started_short,activation_long_allow_pct,activation_short_allow_pct,mt5_reference_net_profit_usd,mt5_reference_commission_usd,mt5_reference_swap_usd,mt5_reference_end_liquidation_net_usd,mt5_reference_max_open_positions,mt5_reference_end_liquidation_positions,net_delta_vs_mt5_usd,summary_only,metric_semantics,content_hash
RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,DAVID_LWMA35_RSI100_60_40__STOCH_100_3_100_80_20_low_high_simple_main_only,LWMA35_RSI100_60_40,100_3_100_80_20_low_high_simple_main_only,"AUDCAD,AUDCHF,AUDJPY,AUDNZD,AUDUSD,CADCHF,CADJPY,CHFJPY,EURAUD,EURCAD,EURCHF,EURGBP,EURJPY,EURNZD,EURUSD,GBPAUD,GBPCAD,GBPCHF,GBPJPY,GBPNZD,GBPUSD,NZDCAD,NZDCHF,NZDJPY,NZDUSD,USDCAD,USDCHF,USDJPY",ohlc_high_low,2019-04-14T23:00:00.000Z..2026-05-31T23:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,373,28,10000,58141.7,58141.7,58141.7,48141.7,439901.69,-238722.32,201179.37,-16175.46,-136862.21,49426,269591,269591,2558,2856,1216,2024,249,2269.5,4735895.77,-119605.92,-20547.64,1.04195,16105241,0,0,24513,24966,100,100,174.51,-400.8,-4144.01,-5590.01,170,149,47967.19,true,continuous_carried_position_truth_replay,5946D037A623F43BA4B7102BD790C9D31CF75C4C594185AF11371A7FEFE9B404
RAW_GRID_T100_S020_GATE90_DAVID_STOCH_RELEASE,david_stoch_release,DAVID_LWMA35_RSI100_60_40__STOCH_100_3_100_80_20_low_high_simple_main_only,LWMA35_RSI100_60_40,100_3_100_80_20_low_high_simple_main_only,"AUDCAD,AUDCHF,AUDJPY,AUDNZD,AUDUSD,CADCHF,CADJPY,CHFJPY,EURAUD,EURCAD,EURCHF,EURGBP,EURJPY,EURNZD,EURUSD,GBPAUD,GBPCAD,GBPCHF,GBPJPY,GBPNZD,GBPUSD,NZDCAD,NZDCHF,NZDJPY,NZDUSD,USDCAD,USDCHF,USDJPY",ohlc_high_low,2019-04-14T23:00:00.000Z..2026-05-31T23:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,373,28,10000,90156.4,90156.4,90156.4,80156.4,271118.16,-117235.84,153882.33,-9576.24,-64149.69,29609,159604,159604,968,1286,816,952,249,1718.54,2110741.2,-54509.25,-4974.17,1.134583,226565829,116329676,110203377,15019,14613,0.02,0.01,174.51,-400.8,-4144.01,-5590.01,170,149,79981.89,true,continuous_carried_position_truth_replay,9B9F0843C2F22AF75FA2440A7C15EEDE1DA0A9F1CB2C840417F1E9C79279ADE5
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,DAVID_LWMA35_RSI100_60_40__STOCH_100_3_100_80_20_low_high_simple_main_only,LWMA35_RSI100_60_40,100_3_100_80_20_low_high_simple_main_only,"AUDCAD,AUDCHF,AUDJPY,AUDNZD,AUDUSD,CADCHF,CADJPY,CHFJPY,EURAUD,EURCAD,EURCHF,EURGBP,EURJPY,EURNZD,EURUSD,GBPAUD,GBPCAD,GBPCHF,GBPJPY,GBPNZD,GBPUSD,NZDCAD,NZDCHF,NZDJPY,NZDUSD,USDCAD,USDCHF,USDJPY",ohlc_high_low,2019-04-14T23:00:00.000Z..2026-05-31T23:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,373,28,10000,133539.9,133539.9,133539.9,123539.9,348196.09,-134866.45,213329.64,-12717.3,-77072.44,39387,211955,211955,1689,1884,932,1421,249,1718.6,2803907.57,-65451.04,-4262.75,1.171712,144246398,72142948,69276043,20456,18973,3.75,0.03,174.51,-400.8,-4144.01,-5590.01,170,149,123365.39,true,continuous_carried_position_truth_replay,D0849B80AB1703D010E330E7F1EB38B1DA4E026DE79CB127C53AD20EA1D33DDE
RAW_GRID_T100_S020_GATE90_DAVID_STOCH_CONFIRM,david_stoch_confirm,DAVID_LWMA35_RSI100_60_40__STOCH_100_3_100_80_20_low_high_simple_main_only,LWMA35_RSI100_60_40,100_3_100_80_20_low_high_simple_main_only,"AUDCAD,AUDCHF,AUDJPY,AUDNZD,AUDUSD,CADCHF,CADJPY,CHFJPY,EURAUD,EURCAD,EURCHF,EURGBP,EURJPY,EURNZD,EURUSD,GBPAUD,GBPCAD,GBPCHF,GBPJPY,GBPNZD,GBPUSD,NZDCAD,NZDCHF,NZDJPY,NZDUSD,USDCAD,USDCHF,USDJPY",ohlc_high_low,2019-04-14T23:00:00.000Z..2026-05-31T23:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,373,28,10000,66335.77,66335.77,66335.77,56335.77,265499.07,-132086.43,133412.64,-9876.18,-67200.7,30439,164603,164603,1533,1554,843,1141,249,1718.58,2171782.74,-70035.51,-4340.2,1.092698,219061120,112596618,106250473,15520,14953,0.18,0.01,174.51,-400.8,-4144.01,-5590.01,170,149,56161.26,true,continuous_carried_position_truth_replay,C49D4E0B2B388C6DEB7F16A32D8996F5A18E9C9568050E79C4C385AD3471D729
