run_id,ea_name,ea_version,build_gate,config_hash,symbol_universe_hash,server_time,local_time,event_seq,receipt_type,symbol,strategy_id,variant_id,grid_id,intent_id,decision_id,magic,status,message
LimniPortfolioEA_EightcapGlobal_Live_1756684800,LimniPortfolioEA,0.1.10-gate99zy,Gate99ZY,14612386057461899495,4953144744051298139,2025.09.01 00:00:00,2025.09.01 00:00:00,11,symbol_init,EURCAD.i,0,0,0,0,0,0,symbol_init,canonical=EURCAD|broker=EURCAD.i|selected=true|synchronized=false|tradable=true|digits=5|point=0.0000100000|tick_size=0.0000100000|contract_size=100000.00|min_lot=0.01|lot_step=0.01
LimniPortfolioEA_EightcapGlobal_Live_1756684800,LimniPortfolioEA,0.1.10-gate99zy,Gate99ZY,14612386057461899495,4953144744051298139,2025.09.01 00:00:00,2025.09.01 00:00:00,12,symbol_init,EURCHF.i,0,0,0,0,0,0,symbol_init,canonical=EURCHF|broker=EURCHF.i|selected=true|synchronized=false|tradable=true|digits=5|point=0.0000100000|tick_size=0.0000100000|contract_size=100000.00|min_lot=0.01|lot_step=0.01
LimniPortfolioEA_EightcapGlobal_Live_1756684800,LimniPortfolioEA,0.1.10-gate99zy,Gate99ZY,14612386057461899495,4953144744051298139,2025.09.01 00:00:00,2025.09.01 00:00:00,13,symbol_init,EURGBP.i,0,0,0,0,0,0,symbol_init,canonical=EURGBP|broker=EURGBP.i|selected=true|synchronized=false|tradable=true|digits=5|point=0.0000100000|tick_size=0.0000100000|contract_size=100000.00|min_lot=0.01|lot_step=0.01
LimniPortfolioEA_EightcapGlobal_Live_1756684800,LimniPortfolioEA,0.1.10-gate99zy,Gate99ZY,14612386057461899495,4953144744051298139,2025.09.01 00:00:00,2025.09.01 00:00:00,14,symbol_init,EURJPY.i,0,0,0,0,0,0,symbol_init,canonical=EURJPY|broker=EURJPY.i|selected=true|synchronized=false|tradable=true|digits=3|point=0.0010000000|tick_size=0.0010000000|contract_size=100000.00|min_lot=0.01|lot_step=0.01
LimniPortfolioEA_EightcapGlobal_Live_1756684800,LimniPortfolioEA,0.1.10-gate99zy,Gate99ZY,14612386057461899495,4953144744051298139,2025.09.01 00:00:00,2025.09.01 00:00:00,15,symbol_init,EURNZD.i,0,0,0,0,0,0,symbol_init,canonical=EURNZD|broker=EURNZD.i|selected=true|synchronized=false|tradable=true|digits=5|point=0.0000100000|tick_size=0.0000100000|contract_size=100000.00|min_lot=0.01|lot_step=0.01
LimniPortfolioEA_EightcapGlobal_Live_1756684800,LimniPortfolioEA,0.1.10-gate99zy,Gate99ZY,14612386057461899495,4953144744051298139,2025.09.01 00:00:00,2025.09.01 00:00:00,16,symbol_init,EURUSD.i,0,0,0,0,0,0,symbol_init,canonical=EURUSD|broker=EURUSD.i|selected=true|synchronized=false|tradable=true|digits=5|point=0.0000100000|tick_size=0.0000100000|contract_size=100000.00|min_lot=0.01|lot_step=0.01
LimniPortfolioEA_EightcapGlobal_Live_1756684800,LimniPortfolioEA,0.1.10-gate99zy,Gate99ZY,14612386057461899495,4953144744051298139,2025.09.01 00:00:00,2025.09.01 00:00:00,17,symbol_init,GBPAUD.i,0,0,0,0,0,0,symbol_init,canonical=GBPAUD|broker=GBPAUD.i|selected=true|synchronized=false|tradable=true|digits=5|point=0.0000100000|tick_size=0.0000100000|contract_size=100000.00|min_lot=0.01|lot_step=0.01
LimniPortfolioEA_EightcapGlobal_Live_1756684800,LimniPortfolioEA,0.1.10-gate99zy,Gate99ZY,14612386057461899495,4953144744051298139,2025.09.01 00:00:00,2025.09.01 00:00:00,18,symbol_init,GBPCAD.i,0,0,0,0,0,0,symbol_init,canonical=GBPCAD|broker=GBPCAD.i|selected=true|synchronized=false|tradable=true|digits=5|point=0.0000100000|tick_size=0.0000100000|contract_size=100000.00|min_lot=0.01|lot_step=0.01
LimniPortfolioEA_EightcapGlobal_Live_1756684800,LimniPortfolioEA,0.1.10-gate99zy,Gate99ZY,14612386057461899495,4953144744051298139,2025.09.01 00:00:00,2025.09.01 00:00:00,19,symbol_init,GBPCHF.i,0,0,0,0,0,0,symbol_init,canonical=GBPCHF|broker=GBPCHF.i|selected=true|synchronized=false|tradable=true|digits=5|point=0.0000100000|tick_size=0.0000100000|contract_size=100000.00|min_lot=0.01|lot_step=0.01
LimniPortfolioEA_EightcapGlobal_Live_1756684800,LimniPortfolioEA,0.1.10-gate99zy,Gate99ZY,14612386057461899495,4953144744051298139,2025.09.01 00:00:00,2025.09.01 00:00:00,20,symbol_init,GBPJPY.i,0,0,0,0,0,0,symbol_init,canonical=GBPJPY|broker=GBPJPY.i|selected=true|synchronized=false|tradable=true|digits=3|point=0.0010000000|tick_size=0.0010000000|contract_size=100000.00|min_lot=0.01|lot_step=0.01
LimniPortfolioEA_EightcapGlobal_Live_1756684800,LimniPortfolioEA,0.1.10-gate99zy,Gate99ZY,14612386057461899495,4953144744051298139,2025.09.01 00:00:00,2025.09.01 00:00:00,21,symbol_init,GBPNZD.i,0,0,0,0,0,0,symbol_init,canonical=GBPNZD|broker=GBPNZD.i|selected=true|synchronized=false|tradable=true|digits=5|point=0.0000100000|tick_size=0.0000100000|contract_size=100000.00|min_lot=0.01|lot_step=0.01
LimniPortfolioEA_EightcapGlobal_Live_1756684800,LimniPortfolioEA,0.1.10-gate99zy,Gate99ZY,14612386057461899495,4953144744051298139,2025.09.01 00:00:00,2025.09.01 00:00:00,22,symbol_init,GBPUSD.i,0,0,0,0,0,0,symbol_init,canonical=GBPUSD|broker=GBPUSD.i|selected=true|synchronized=false|tradable=true|digits=5|point=0.0000100000|tick_size=0.0000100000|contract_size=100000.00|min_lot=0.01|lot_step=0.01
LimniPortfolioEA_EightcapGlobal_Live_1756684800,LimniPortfolioEA,0.1.10-gate99zy,Gate99ZY,14612386057461899495,4953144744051298139,2025.09.01 00:00:00,2025.09.01 00:00:00,23,symbol_init,NZDCAD.i,0,0,0,0,0,0,symbol_init,canonical=NZDCAD|broker=NZDCAD.i|selected=true|synchronized=false|tradable=true|digits=5|point=0.0000100000|tick_size=0.0000100000|contract_size=100000.00|min_lot=0.01|lot_step=0.01
LimniPortfolioEA_EightcapGlobal_Live_1756684800,LimniPortfolioEA,0.1.10-gate99zy,Gate99ZY,14612386057461899495,4953144744051298139,2025.09.01 00:00:00,2025.09.01 00:00:00,24,symbol_init,NZDCHF.i,0,0,0,0,0,0,symbol_init,canonical=NZDCHF|broker=NZDCHF.i|selected=true|synchronized=false|tradable=true|digits=5|point=0.0000100000|tick_size=0.0000100000|contract_size=100000.00|min_lot=0.01|lot_step=0.01
LimniPortfolioEA_EightcapGlobal_Live_1756684800,LimniPortfolioEA,0.1.10-gate99zy,Gate99ZY,14612386057461899495,4953144744051298139,2025.09.01 00:00:00,2025.09.01 00:00:00,25,symbol_init,NZDJPY.i,0,0,0,0,0,0,symbol_init,canonical=NZDJPY|broker=NZDJPY.i|selected=true|synchronized=false|tradable=true|digits=3|point=0.0010000000|tick_size=0.0010000000|contract_size=100000.00|min_lot=0.01|lot_step=0.01
LimniPortfolioEA_EightcapGlobal_Live_1756684800,LimniPortfolioEA,0.1.10-gate99zy,Gate99ZY,14612386057461899495,4953144744051298139,2025.09.01 00:00:00,2025.09.01 00:00:00,26,symbol_init,NZDUSD.i,0,0,0,0,0,0,symbol_init,canonical=NZDUSD|broker=NZDUSD.i|selected=true|synchronized=false|tradable=true|digits=5|point=0.0000100000|tick_size=0.0000100000|contract_size=100000.00|min_lot=0.01|lot_step=0.01
LimniPortfolioEA_EightcapGlobal_Live_1756684800,LimniPortfolioEA,0.1.10-gate99zy,Gate99ZY,14612386057461899495,4953144744051298139,2025.09.01 00:00:00,2025.09.01 00:00:00,27,symbol_init,USDCAD.i,0,0,0,0,0,0,symbol_init,canonical=USDCAD|broker=USDCAD.i|selected=true|synchronized=false|tradable=true|digits=5|point=0.0000100000|tick_size=0.0000100000|contract_size=100000.00|min_lot=0.01|lot_step=0.01
LimniPortfolioEA_EightcapGlobal_Live_1756684800,LimniPortfolioEA,0.1.10-gate99zy,Gate99ZY,14612386057461899495,4953144744051298139,2025.09.01 00:00:00,2025.09.01 00:00:00,28,symbol_init,USDCHF.i,0,0,0,0,0,0,symbol_init,canonical=USDCHF|broker=USDCHF.i|selected=true|synchronized=false|tradable=true|digits=5|point=0.0000100000|tick_size=0.0000100000|contract_size=100000.00|min_lot=0.01|lot_step=0.01
LimniPortfolioEA_EightcapGlobal_Live_1756684800,LimniPortfolioEA,0.1.10-gate99zy,Gate99ZY,14612386057461899495,4953144744051298139,2025.09.01 00:00:00,2025.09.01 00:00:00,29,symbol_init,USDJPY.i,0,0,0,0,0,0,symbol_init,canonical=USDJPY|broker=USDJPY.i|selected=true|synchronized=false|tradable=true|digits=3|point=0.0010000000|tick_size=0.0010000000|contract_size=100000.00|min_lot=0.01|lot_step=0.01
LimniPortfolioEA_EightcapGlobal_Live_1756684800,LimniPortfolioEA,0.1.10-gate99zy,Gate99ZY,14612386057461899495,4953144744051298139,2025.09.01 00:00:00,2025.09.01 00:00:00,30,news_guard,,0,0,0,0,0,0,disabled,required=false|loaded=true|events=0|snapshot_hash=0
LimniPortfolioEA_EightcapGlobal_Live_1756684800,LimniPortfolioEA,0.1.10-gate99zy,Gate99ZY,14612386057461899495,4953144744051298139,2025.09.01 00:00:00,2025.09.01 00:00:00,31,position_attribution,,0,0,0,0,0,0,snapshot,open_positions=0|managed_positions=0|entry_positions=0|grid_positions=0|external_positions=0|unknown_managed_positions=0|managed_pnl=0.00|entry_pnl=0.00|grid_pnl=0.00|external_pnl=0.00|position_snapshot_hash=1469598103934665603
LimniPortfolioEA_EightcapGlobal_Live_1756684800,LimniPortfolioEA,0.1.10-gate99zy,Gate99ZY,14612386057461899495,4953144744051298139,2025.09.01 00:00:00,2025.09.01 00:00:00,32,currency_exposure,,0,0,0,0,0,0,snapshot,enabled=false|managed_positions=0|AUD:signed=0.00:gross=0.00:grid_long=0:grid_short=0|CAD:signed=0.00:gross=0.00:grid_long=0:grid_short=0|CHF:signed=0.00:gross=0.00:grid_long=0:grid_short=0|EUR:signed=0.00:gross=0.00:grid_long=0:grid_short=0|GBP:signed=0.00:gross=0.00:grid_long=0:grid_short=0|JPY:signed=0.00:gross=0.00:grid_long=0:grid_short=0|NZD:signed=0.00:gross=0.00:grid_long=0:grid_short=0|USD:signed=0.00:gross=0.00:grid_long=0:grid_short=0|snapshot_hash=1011607109657990594
LimniPortfolioEA_EightcapGlobal_Live_1756684800,LimniPortfolioEA,0.1.10-gate99zy,Gate99ZY,14612386057461899495,4953144744051298139,2025.09.01 00:00:00,2025.09.01 00:00:00,33,grid_inventory,,0,0,0,0,0,0,snapshot,open_grids=0|grid_positions=0|grid_lots=0.00|grid_pnl=0.00|snapshot_hash=1469598103934665603
LimniPortfolioEA_EightcapGlobal_Live_1756684800,LimniPortfolioEA,0.1.10-gate99zy,Gate99ZY,14612386057461899495,4953144744051298139,2025.09.01 00:00:00,2025.09.01 00:00:00,34,harvest_state,,0,0,0,0,0,0,disabled,previous_state=disabled|enabled=false|config_valid=true|block_new_entries=false|soft_lock=false|grid_winddown=false|emergency_armed=false|managed_pnl=0.00|entry_pnl=0.00|grid_pnl=0.00|hwm=0.00|trail_floor=0.00|target=0.00|trail=0.00|reason=harvest_governor_disabled
LimniPortfolioEA_EightcapGlobal_Live_1756684800,LimniPortfolioEA,0.1.10-gate99zy,Gate99ZY,14612386057461899495,4953144744051298139,2025.09.01 00:00:00,2025.09.01 00:00:00,35,run_start,,0,0,0,0,0,0,initialized,valid_symbols=28|timer_watchdog=false
LimniPortfolioEA_EightcapGlobal_Live_1756684800,LimniPortfolioEA,0.1.10-gate99zy,Gate99ZY,14612386057461899495,4953144744051298139,2025.09.01 00:03:30,2025.09.01 00:03:30,36,position_attribution,,0,0,0,0,0,0,snapshot,open_positions=0|managed_positions=0|entry_positions=0|grid_positions=0|external_positions=0|unknown_managed_positions=0|managed_pnl=0.00|entry_pnl=0.00|grid_pnl=0.00|external_pnl=0.00|position_snapshot_hash=1469598103934665603
LimniPortfolioEA_EightcapGlobal_Live_1756684800,LimniPortfolioEA,0.1.10-gate99zy,Gate99ZY,14612386057461899495,4953144744051298139,2025.09.01 00:03:30,2025.09.01 00:03:30,37,currency_exposure,,0,0,0,0,0,0,snapshot,enabled=false|managed_positions=0|AUD:signed=0.00:gross=0.00:grid_long=0:grid_short=0|CAD:signed=0.00:gross=0.00:grid_long=0:grid_short=0|CHF:signed=0.00:gross=0.00:grid_long=0:grid_short=0|EUR:signed=0.00:gross=0.00:grid_long=0:grid_short=0|GBP:signed=0.00:gross=0.00:grid_long=0:grid_short=0|JPY:signed=0.00:gross=0.00:grid_long=0:grid_short=0|NZD:signed=0.00:gross=0.00:grid_long=0:grid_short=0|USD:signed=0.00:gross=0.00:grid_long=0:grid_short=0|snapshot_hash=1011607109657990594
LimniPortfolioEA_EightcapGlobal_Live_1756684800,LimniPortfolioEA,0.1.10-gate99zy,Gate99ZY,14612386057461899495,4953144744051298139,2025.09.01 00:03:30,2025.09.01 00:03:30,38,grid_inventory,,0,0,0,0,0,0,snapshot,open_grids=0|grid_positions=0|grid_lots=0.00|grid_pnl=0.00|snapshot_hash=1469598103934665603
LimniPortfolioEA_EightcapGlobal_Live_1756684800,LimniPortfolioEA,0.1.10-gate99zy,Gate99ZY,14612386057461899495,4953144744051298139,2025.09.01 00:03:30,2025.09.01 00:03:30,39,engine_step,,0,0,0,0,0,0,tick,cycle_new_bars=0|total_new_bars=0|intents=0|portfolio_qstate_asof=|portfolio_qstate_hash=0|managed_positions=0|open_grids=0|harvest_state=disabled|harvest_block_new_entries=false
LimniPortfolioEA_EightcapGlobal_Live_1756684800,LimniPortfolioEA,0.1.10-gate99zy,Gate99ZY,14612386057461899495,4953144744051298139,2025.09.01 00:04:30,2025.09.01 00:04:30,40,revma_grid_birth,AUDCHF.i,3,11,1031123002,990300000001,0,0,birth_intent,system_id=revma-v001|system_name=Revma v001|formula_id=revma-pair-direction-grid-v001|formula_hash=10675320455930833764|pair_direction_formula_id=g99zv-pair-direction-exhaustion-v001|pair_direction_formula_hash=8337305153952970193|q_profile=MEDIUM|max_m1_bars=50000|q_profile_id=MEDIUM_50000|direction=SHORT|raw_direction=SHORT|anchor_location=ABOVE|sleeve=REVERSION|q_at_entry=0.00079973|q_pips=8.00|entry_anchor=0.52137|entry_price=0.52182|entry_anchor_distance_q=0.560948|entry_stoch=61.78|entry_trend_state=1|entry_raw_score=-0.720000|entry_trend_score=0.300000|entry_exhaustion_score=-1.000000|entry_confidence=0.720000|source_m1_time=2025.09.01 00:03:00|grid_key=1031123002|grid_family=3002|add_policy=reversion_add_higher
LimniPortfolioEA_EightcapGlobal_Live_1756684800,LimniPortfolioEA,0.1.10-gate99zy,Gate99ZY,14612386057461899495,4953144744051298139,2025.09.01 00:04:30,2025.09.01 00:04:30,41,revma_signal,AUDCHF.i,3,11,10675320455930833764,0,0,0,intents_emitted,system_id=revma-v001|system_name=Revma v001|formula_id=revma-pair-direction-grid-v001|formula_hash=10675320455930833764|pair_direction_formula_id=g99zv-pair-direction-exhaustion-v001|pair_direction_formula_hash=8337305153952970193|source_m1_time=2025.09.01 00:03:00|q_profile=MEDIUM|max_m1_bars=50000|q_profile_id=MEDIUM_50000|direction=SHORT|sleeve=REVERSION|anchor_relation=ABOVE|q=0.00079973|q_pips=8.00|anchor=0.52137|stochastic=61.78|raw_score=-0.720000|q_days=35|closed_m1_bars=50000|emitted=1|detail=bootstrap_copied=50000|duplicate_closed_m1|calendar_reason=allowed
LimniPortfolioEA_EightcapGlobal_Live_1756684800,LimniPortfolioEA,0.1.10-gate99zy,Gate99ZY,14612386057461899495,4953144744051298139,2025.09.01 00:04:30,2025.09.01 00:04:30,42,intent,AUDCHF.i,3,11,1031123002,990300000001,0,0,intent,action=1|direction=-1|lots=0.0100|score=-0.720000|grid_key=1031123002|source_bar_time=2025.09.01 00:03:00|expires_at=2025.09.01 00:14:30|reason=revma_grid_birth|system_id=revma-v001|system_name=Revma v001|formula_id=revma-pair-direction-grid-v001|formula_hash=10675320455930833764|pair_direction_formula_id=g99zv-pair-direction-exhaustion-v001|pair_direction_formula_hash=8337305153952970193|q_profile=MEDIUM|max_m1_bars=50000|q_profile_id=MEDIUM_50000|direction=SHORT|raw_direction=SHORT|anchor_location=ABOVE|sleeve=REVERSION|q_at_entry=0.00079973|q_pips=8.00|entry_anchor=0.52137|entry_price=0.52182|entry_anchor_distance_q=0.560948|entry_stoch=61.78|entry_trend_state=1|entry_raw_score=-0.720000|entry_trend_score=0.300000|entry_exhaustion_score=-1.000000|entry_confidence=0.720000|source_m1_time=2025.09.01 00:03:00|grid_key=1031123002|grid_family=3002|add_policy=reversion_add_higher
LimniPortfolioEA_EightcapGlobal_Live_1756684800,LimniPortfolioEA,0.1.10-gate99zy,Gate99ZY,14612386057461899495,4953144744051298139,2025.09.01 00:04:30,2025.09.01 00:04:30,43,risk_decision,,0,0,0,990300000001,1,0,decision,decision=1|reason=0|approved_lots=0.01|explanation=approved_strategy_agnostic_plan
LimniPortfolioEA_EightcapGlobal_Live_1756684800,LimniPortfolioEA,0.1.10-gate99zy,Gate99ZY,14612386057461899495,4953144744051298139,2025.09.01 00:04:30,2025.09.01 00:04:30,44,trade_plan,AUDCHF.i,3,11,0,990300000001,1,931001031123002,plan_executable,plan_id=1|action=1|direction=-1|lots=0.0100|reason=revma_grid_birth|system_id=revma-v001|system_name=Revma v001|formula_id=revma-pair-direction-grid-v001|formula_hash=10675320455930833764|pair_direction_formula_id=g99zv-pair-direction-exhaustion-v001|pair_direction_formula_hash=8337305153952970193|q_profile=MEDIUM|max_m1_bars=50000|q_profile_id=MEDIUM_50000|direction=SHORT|raw_direction=SHORT|anchor_location=ABOVE|sleeve=REVERSION|q_at_entry=0.00079973|q_pips=8.00|entry_anchor=0.52137|entry_price=0.52182|entry_anchor_distance_q=0.560948|entry_stoch=61.78|entry_trend_state=1|entry_raw_score=-0.720000|entry_trend_score=0.300000|entry_exhaustion_score=-1.000000|entry_confidence=0.720000|source_m1_time=2025.09.01 00:03:00|grid_key=1031123002|grid_family=3002|add_policy=reversion_add_higher|comment=LMN1|AUDCHF|L3|V11|S|C146123
LimniPortfolioEA_EightcapGlobal_Live_1756684800,LimniPortfolioEA,0.1.10-gate99zy,Gate99ZY,14612386057461899495,4953144744051298139,2025.09.01 00:04:30,2025.09.01 00:04:30,45,order_result,AUDCHF.i,3,11,0,990300000001,1,931001031123002,sent,plan_id=1|ok=true|retcode=10009|retcode_name=TRADE_RETCODE_DONE|order=2|deal=2|volume=0.01|price=0.52182
LimniPortfolioEA_EightcapGlobal_Live_1756684800,LimniPortfolioEA,0.1.10-gate99zy,Gate99ZY,14612386057461899495,4953144744051298139,2025.09.01 00:04:30,2025.09.01 00:04:30,46,engine_step,,0,0,0,0,0,0,tick,cycle_new_bars=1|total_new_bars=1|intents=1|portfolio_qstate_asof=|portfolio_qstate_hash=0|managed_positions=0|open_grids=0|harvest_state=disabled|harvest_block_new_entries=false
LimniPortfolioEA_EightcapGlobal_Live_1756684800,LimniPortfolioEA,0.1.10-gate99zy,Gate99ZY,14612386057461899495,4953144744051298139,2025.09.01 00:04:30,2025.09.01 00:04:30,47,trade_transaction,AUDCHF.i,0,0,0,0,0,0,transaction,type=6|order=2|deal=2|request_magic=0|retcode=0
LimniPortfolioEA_EightcapGlobal_Live_1756684800,LimniPortfolioEA,0.1.10-gate99zy,Gate99ZY,14612386057461899495,4953144744051298139,2025.09.01 00:04:30,2025.09.01 00:04:30,48,trade_transaction,AUDCHF.i,0,0,0,0,0,0,transaction,type=2|order=2|deal=0|request_magic=0|retcode=0
LimniPortfolioEA_EightcapGlobal_Live_1756684800,LimniPortfolioEA,0.1.10-gate99zy,Gate99ZY,14612386057461899495,4953144744051298139,2025.09.01 00:04:30,2025.09.01 00:04:30,49,trade_transaction,AUDCHF.i,0,0,0,0,0,0,transaction,type=3|order=2|deal=0|request_magic=0|retcode=0
LimniPortfolioEA_EightcapGlobal_Live_1756684800,LimniPortfolioEA,0.1.10-gate99zy,Gate99ZY,14612386057461899495,4953144744051298139,2025.09.01 00:04:30,2025.09.01 00:04:30,50,trade_transaction,,0,0,0,0,0,931001031123002,transaction,type=10|order=0|deal=0|request_magic=931001031123002|retcode=10009
LimniPortfolioEA_EightcapGlobal_Live_1756684800,LimniPortfolioEA,0.1.10-gate99zy,Gate99ZY,14612386057461899495,4953144744051298139,2025.09.01 00:05:00,2025.09.01 00:05:00,51,position_attribution,,0,0,0,0,0,0,snapshot,open_positions=1|managed_positions=1|entry_positions=0|grid_positions=1|external_positions=0|unknown_managed_positions=0|managed_pnl=-3.00|entry_pnl=0.00|grid_pnl=-3.00|external_pnl=0.00|position_snapshot_hash=12990091984120753055
LimniPortfolioEA_EightcapGlobal_Live_1756684800,LimniPortfolioEA,0.1.10-gate99zy,Gate99ZY,14612386057461899495,4953144744051298139,2025.09.01 00:05:00,2025.09.01 00:05:00,52,currency_exposure,,0,0,0,0,0,0,snapshot,enabled=false|managed_positions=1|AUD:signed=-0.01:gross=0.01:grid_long=0:grid_short=1|CAD:signed=0.00:gross=0.00:grid_long=0:grid_short=0|CHF:signed=0.01:gross=0.01:grid_long=1:grid_short=0|EUR:signed=0.00:gross=0.00:grid_long=0:grid_short=0|GBP:signed=0.00:gross=0.00:grid_long=0:grid_short=0|JPY:signed=0.00:gross=0.00:grid_long=0:grid_short=0|NZD:signed=0.00:gross=0.00:grid_long=0:grid_short=0|USD:signed=0.00:gross=0.00:grid_long=0:grid_short=0|snapshot_hash=11115880639649549646
LimniPortfolioEA_EightcapGlobal_Live_1756684800,LimniPortfolioEA,0.1.10-gate99zy,Gate99ZY,14612386057461899495,4953144744051298139,2025.09.01 00:05:00,2025.09.01 00:05:00,53,grid_inventory,,0,0,0,0,0,0,snapshot,open_grids=1|grid_positions=1|grid_lots=0.01|grid_pnl=-3.00|grid=1031123002:symbol=AUDCHF:lane=3:variant=11:direction=-1:family=3002:positions=1:lots=0.01:avg_entry=0.52182:min_entry=0.52182:max_entry=0.52182:pnl=-3.00|snapshot_hash=10943715340619789820
