"Terminal","ProfileName","SourcePath","TargetPath","SourceHash","TargetHash","Status"
"14275","LimniPortfolioEA.set","C:\Users\User\Documents\GitHub\limni-website\automation\mt5\tester-presets\limni-portfolio-revma-fx28-fast-smoke.set","C:\Users\User\AppData\Roaming\MetaQuotes\Terminal\14275C4F9441C73E9E6547075C33FE6C\MQL5\Profiles\Tester\LimniPortfolioEA.set","48B6D408CE5B0C1264031B4FFFE9B7F1CB8EC5C8D2CDCB4BCEE1C61EF7583F2C","48B6D408CE5B0C1264031B4FFFE9B7F1CB8EC5C8D2CDCB4BCEE1C61EF7583F2C","MATCH"
"94497","LimniPortfolioEA.set","C:\Users\User\Documents\GitHub\limni-website\automation\mt5\tester-presets\limni-portfolio-revma-fx28-fast-smoke.set","C:\Users\User\AppData\Roaming\MetaQuotes\Terminal\94497F60A2BFEA1AFAB110FCF3E331BB\MQL5\Profiles\Tester\LimniPortfolioEA.set","48B6D408CE5B0C1264031B4FFFE9B7F1CB8EC5C8D2CDCB4BCEE1C61EF7583F2C","48B6D408CE5B0C1264031B4FFFE9B7F1CB8EC5C8D2CDCB4BCEE1C61EF7583F2C","MATCH"
