"Terminal","ProfileName","SourcePath","TargetPath","SourceHash","TargetHash","Status"
"14275","LimniPortfolioEA.EURUSD.i.M1.20250101_20260101.200.ini","C:\Users\User\Documents\GitHub\limni-website\automation\mt5\tester-presets\limni-portfolio-revma-gate107cr-validation-20250101-20260101.ini","C:\Users\User\AppData\Roaming\MetaQuotes\Terminal\14275C4F9441C73E9E6547075C33FE6C\MQL5\Profiles\Tester\LimniPortfolioEA.EURUSD.i.M1.20250101_20260101.200.ini","D367EE761532E258471D1936AFDE0C2FB046F4F4F7C568514F5A5AEABDA02CE2","D367EE761532E258471D1936AFDE0C2FB046F4F4F7C568514F5A5AEABDA02CE2","MATCH"
"94497","LimniPortfolioEA.EURUSD.i.M1.20250101_20260101.200.ini","C:\Users\User\Documents\GitHub\limni-website\automation\mt5\tester-presets\limni-portfolio-revma-gate107cr-validation-20250101-20260101.ini","C:\Users\User\AppData\Roaming\MetaQuotes\Terminal\94497F60A2BFEA1AFAB110FCF3E331BB\MQL5\Profiles\Tester\LimniPortfolioEA.EURUSD.i.M1.20250101_20260101.200.ini","D367EE761532E258471D1936AFDE0C2FB046F4F4F7C568514F5A5AEABDA02CE2","D367EE761532E258471D1936AFDE0C2FB046F4F4F7C568514F5A5AEABDA02CE2","MATCH"
