basket_id,symbol,side,entry_time,exit_time,david_mode,david_direction_at_entry,entry_adr,fills,avg_entry,exit_price,entry_modeled_price,entry_actual_price,entry_accounting_price,last_fill_modeled_price,last_fill_actual_price,last_fill_accounting_price,exit_modeled_price,exit_actual_price,exit_accounting_price,execution_price_mode,net_adr,mae_adr,mfe_adr,duration_minutes,close_reason
1,EURCAD.i,LONG,2026.02.10 08:36:00,2026.02.10 10:03:00,OFF,UNKNOWN,0.00868,1,1.61444,1.61531,1.61434,1.61444,1.61444,1.61434,1.61444,1.61444,1.61531,1.61542,1.61531,MT5_ORDER_FILL,0.100000,-0.099090,0.112916,87.00,tp
2,EURCAD.i,SHORT,2026.02.26 17:25:00,2026.02.26 17:26:00,OFF,UNKNOWN,0.00484,1,1.61589,1.61541,1.61588,1.61589,1.61589,1.61588,1.61589,1.61589,1.61541,1.61544,1.61541,MT5_ORDER_FILL,0.100000,-0.006201,0.121951,1.00,tp
3,EURCAD.i,LONG,2026.02.26 20:00:00,2026.02.26 21:30:00,OFF,UNKNOWN,0.00484,2,1.61294,1.61342,1.61314,1.61317,1.61317,1.61269,1.61271,1.61271,1.61342,1.61348,1.61342,MT5_ORDER_FILL,0.200000,-0.227367,0.227367,90.00,tp
4,EURCAD.i,LONG,2026.03.05 14:19:00,2026.03.05 14:20:00,OFF,UNKNOWN,0.00722,1,1.58295,1.58367,1.58293,1.58295,1.58295,1.58293,1.58295,1.58295,1.58367,1.58373,1.58367,MT5_ORDER_FILL,0.100000,-0.009702,0.109494,1.00,tp
5,EURCAD.i,SHORT,2026.03.25 14:47:00,2026.03.25 15:23:00,OFF,UNKNOWN,0.01165,2,1.60074,1.59957,1.60020,1.60023,1.60023,1.60139,1.60124,1.60124,1.59957,1.59999,1.59957,MT5_ORDER_FILL,0.200000,-0.101296,0.296163,36.00,tp
6,EURCAD.i,SHORT,2026.04.03 14:34:00,2026.04.03 15:30:00,OFF,UNKNOWN,0.00934,2,1.60760,1.60667,1.60715,1.60715,1.60715,1.60808,1.60805,1.60805,1.60667,1.60649,1.60667,MT5_ORDER_FILL,0.200000,-0.132691,0.686998,56.00,tp
7,EURCAD.i,SHORT,2026.04.08 16:37:00,2026.04.08 16:53:00,OFF,UNKNOWN,0.00752,1,1.62056,1.61981,1.62051,1.62056,1.62056,1.62051,1.62056,1.62056,1.61981,1.61981,1.61981,MT5_ORDER_FILL,0.100000,-0.090462,0.107756,16.00,tp
8,EURCAD.i,SHORT,2026.04.10 14:53:00,2026.04.10 15:00:00,OFF,UNKNOWN,0.00831,1,1.61993,1.61910,1.61993,1.61993,1.61993,1.61993,1.61993,1.61993,1.61910,1.61916,1.61910,MT5_ORDER_FILL,0.100000,-0.012038,0.105935,7.00,tp
9,EURCAD.i,LONG,2026.04.21 13:31:00,2026.04.21 14:24:00,OFF,UNKNOWN,0.00759,1,1.60589,1.60665,1.60586,1.60589,1.60589,1.60586,1.60589,1.60589,1.60665,1.60667,1.60665,MT5_ORDER_FILL,0.100000,-0.017139,0.108108,53.00,tp
10,EURCAD.i,LONG,2026.04.28 03:57:00,2026.04.28 05:28:00,OFF,UNKNOWN,0.00633,1,1.59669,1.59732,1.59662,1.59669,1.59669,1.59662,1.59669,1.59669,1.59732,1.59731,1.59732,MT5_ORDER_FILL,0.100000,-0.053687,0.104216,91.00,tp
