basket_id,symbol,side,entry_time,exit_time,david_mode,david_direction_at_entry,entry_adr,fills,avg_entry,exit_price,entry_modeled_price,entry_actual_price,entry_accounting_price,last_fill_modeled_price,last_fill_actual_price,last_fill_accounting_price,exit_modeled_price,exit_actual_price,exit_accounting_price,execution_price_mode,net_adr,mae_adr,mfe_adr,duration_minutes,close_reason
1,AUDCAD.i,SHORT,2026.01.07 02:30:00,2026.01.07 02:31:00,OFF,UNKNOWN,0.00475,1,0.92914,0.92867,0.92911,0.92914,0.92914,0.92911,0.92914,0.92914,0.92867,0.92914,0.92867,MT5_ORDER_FILL,0.100000,-0.010526,0.149474,1.00,tp
2,AUDCAD.i,LONG,2026.01.14 16:05:00,2026.01.14 16:35:00,OFF,UNKNOWN,0.00549,2,0.92713,0.92768,0.92716,0.92725,0.92725,0.92670,0.92701,0.92701,0.92768,0.92752,0.92768,MT5_ORDER_FILL,0.200000,-0.125569,0.203822,30.00,tp
3,AUDCAD.i,SHORT,2026.01.27 14:49:00,2026.01.27 15:16:00,OFF,UNKNOWN,0.00496,1,0.95026,0.94976,0.95026,0.95026,0.95026,0.95026,0.95026,0.95026,0.94976,0.94966,0.94976,MT5_ORDER_FILL,0.100000,-0.086676,0.131022,27.00,tp
4,AUDCAD.i,LONG,2026.02.06 00:43:00,2026.02.06 03:45:00,OFF,UNKNOWN,0.00795,5,0.94878,0.94957,0.94971,0.95021,0.95021,0.94703,0.94709,0.94709,0.94957,0.94965,0.94957,MT5_ORDER_FILL,0.500000,-1.445829,0.592676,182.00,tp
5,AUDCAD.i,SHORT,2026.02.09 00:17:00,2026.02.09 03:29:00,OFF,UNKNOWN,0.00892,4,0.95938,0.95849,0.95789,0.95789,0.95789,0.96057,0.96058,0.96058,0.95849,0.95848,0.95849,MT5_ORDER_FILL,0.400000,-0.751905,0.449350,192.00,tp
6,AUDCAD.i,SHORT,2026.02.11 15:29:00,2026.02.11 15:30:00,OFF,UNKNOWN,0.00884,1,0.96359,0.96271,0.96369,0.96359,0.96359,0.96369,0.96359,0.96359,0.96271,0.96234,0.96271,MT5_ORDER_FILL,0.100000,-0.002261,0.178652,1.00,tp
7,AUDCAD.i,SHORT,2026.02.19 06:28:00,2026.02.19 06:50:00,OFF,UNKNOWN,0.00687,1,0.96667,0.96598,0.96667,0.96667,0.96667,0.96667,0.96667,0.96667,0.96598,0.96598,0.96598,MT5_ORDER_FILL,0.100000,-0.056793,0.112130,22.00,tp
8,AUDCAD.i,LONG,2026.02.24 16:38:00,2026.02.24 16:42:00,OFF,UNKNOWN,0.00621,1,0.96537,0.96599,0.96526,0.96537,0.96537,0.96526,0.96537,0.96537,0.96599,0.96586,0.96599,MT5_ORDER_FILL,0.100000,-0.022562,0.103143,4.00,tp
9,AUDCAD.i,SHORT,2026.03.03 02:00:00,2026.03.03 03:56:00,OFF,UNKNOWN,0.00629,4,0.97150,0.97087,0.97053,0.97053,0.97053,0.97242,0.97233,0.97233,0.97087,0.97096,0.97087,MT5_ORDER_FILL,0.400000,-0.969485,0.441831,116.00,tp
10,AUDCAD.i,LONG,2026.03.03 12:12:00,2026.03.03 12:51:00,OFF,UNKNOWN,0.00629,5,0.96322,0.96385,0.96433,0.96442,0.96442,0.96190,0.96205,0.96205,0.96385,0.96386,0.96385,MT5_ORDER_FILL,0.500000,-1.204704,0.626192,39.00,tp
