basket_id,symbol,side,entry_time,exit_time,david_mode,david_direction_at_entry,entry_adr,fills,avg_entry,exit_price,entry_modeled_price,entry_actual_price,entry_accounting_price,last_fill_modeled_price,last_fill_actual_price,last_fill_accounting_price,exit_modeled_price,exit_actual_price,exit_accounting_price,execution_price_mode,net_adr,mae_adr,mfe_adr,duration_minutes,close_reason
1,GBPUSD.i,LONG,2026.01.02 14:06:00,2026.01.02 15:18:00,OFF,UNKNOWN,0.00734,2,1.34449,1.34522,1.34485,1.34486,1.34486,1.34413,1.34412,1.34412,1.34522,1.34516,1.34522,MT5_ORDER_FILL,0.200000,-0.242606,0.204443,72.00,tp
2,GBPUSD.i,SHORT,2026.01.12 10:13:00,2026.01.12 12:22:00,OFF,UNKNOWN,0.00708,3,1.34568,1.34497,1.34501,1.34499,1.34499,1.34641,1.34628,1.34628,1.34497,1.34487,1.34497,MT5_ORDER_FILL,0.300000,-0.525275,0.351596,129.00,tp
3,GBPUSD.i,LONG,2026.02.02 02:00:00,2026.02.02 02:08:00,OFF,UNKNOWN,0.01115,1,1.36856,1.36967,1.36856,1.36856,1.36856,1.36856,1.36856,1.36856,1.36967,1.36988,1.36967,MT5_ORDER_FILL,0.100000,-0.000897,0.133668,8.00,tp
4,GBPUSD.i,LONG,2026.02.11 03:00:00,2026.02.11 04:24:00,OFF,UNKNOWN,0.01009,1,1.36434,1.36535,1.36426,1.36434,1.36434,1.36426,1.36434,1.36434,1.36535,1.36539,1.36535,MT5_ORDER_FILL,0.100000,-0.045581,0.112961,84.00,tp
5,GBPUSD.i,SHORT,2026.02.12 17:38:00,2026.02.12 18:11:00,OFF,UNKNOWN,0.01015,1,1.36523,1.36422,1.36523,1.36523,1.36523,1.36523,1.36523,1.36523,1.36422,1.36412,1.36422,MT5_ORDER_FILL,0.100000,-0.066036,0.111374,33.00,tp
6,GBPUSD.i,LONG,2026.02.13 09:43:00,2026.02.13 10:05:00,OFF,UNKNOWN,0.00976,1,1.36082,1.36180,1.36081,1.36082,1.36082,1.36081,1.36082,1.36082,1.36180,1.36181,1.36180,MT5_ORDER_FILL,0.100000,-0.013318,0.103473,22.00,tp
7,GBPUSD.i,LONG,2026.02.17 01:01:00,2026.02.17 12:37:00,OFF,UNKNOWN,0.00854,9,1.35918,1.36003,1.36281,1.36282,1.36282,1.35598,1.35596,1.35596,1.36003,1.36001,1.36003,MT5_ORDER_FILL,0.900000,-4.156133,0.910581,696.00,tp
8,GBPUSD.i,LONG,2026.03.16 00:32:00,2026.03.16 03:01:00,OFF,UNKNOWN,0.01128,2,1.32398,1.32511,1.32336,1.32414,1.32414,1.32301,1.32383,1.32383,1.32511,1.32508,1.32511,MT5_ORDER_FILL,0.200000,-0.350302,0.204860,149.00,tp
9,GBPUSD.i,LONG,2026.03.31 03:38:00,2026.03.31 03:45:00,OFF,UNKNOWN,0.01236,1,1.31783,1.31907,1.31793,1.31783,1.31783,1.31793,1.31783,1.31783,1.31907,1.31972,1.31907,MT5_ORDER_FILL,0.100000,-0.041265,0.155352,7.00,tp
10,GBPUSD.i,SHORT,2026.04.01 15:37:00,2026.04.01 16:02:00,OFF,UNKNOWN,0.01250,3,1.33110,1.32985,1.32978,1.32977,1.32977,1.33227,1.33177,1.33177,1.32985,1.33006,1.32985,MT5_ORDER_FILL,0.300000,-0.371319,0.312900,25.00,tp
11,GBPUSD.i,SHORT,2026.04.06 17:38:00,2026.04.06 17:51:00,OFF,UNKNOWN,0.01088,2,1.32571,1.32463,1.32518,1.32518,1.32518,1.32627,1.32625,1.32625,1.32463,1.32458,1.32463,MT5_ORDER_FILL,0.200000,-0.127769,0.227043,13.00,tp
12,GBPUSD.i,LONG,2026.04.17 10:15:00,2026.04.17 11:00:00,OFF,UNKNOWN,0.00923,1,1.35168,1.35260,1.35175,1.35168,1.35168,1.35175,1.35168,1.35168,1.35260,1.35252,1.35260,MT5_ORDER_FILL,0.100000,-0.072574,0.102903,45.00,tp
13,GBPUSD.i,SHORT,2026.04.27 15:58:00,2026.04.27 16:00:00,OFF,UNKNOWN,0.00766,1,1.35530,1.35453,1.35530,1.35530,1.35530,1.35530,1.35530,1.35530,1.35453,1.35394,1.35453,MT5_ORDER_FILL,0.100000,-0.028709,0.180086,2.00,tp
14,GBPUSD.i,LONG,2026.04.28 14:00:00,2026.04.28 15:38:00,OFF,UNKNOWN,0.00713,4,1.34758,1.34829,1.34869,1.34869,1.34869,1.34655,1.34640,1.34640,1.34829,1.34824,1.34829,MT5_ORDER_FILL,0.400000,-0.717891,0.437465,98.00,tp
15,GBPUSD.i,SHORT,2026.04.29 04:47:00,2026.04.29 05:37:00,OFF,UNKNOWN,0.00695,1,1.35203,1.35133,1.35203,1.35203,1.35203,1.35203,1.35203,1.35203,1.35133,1.35138,1.35133,MT5_ORDER_FILL,0.100000,-0.044604,0.103597,50.00,tp
16,GBPUSD.i,LONG,2026.05.04 13:35:00,2026.05.04 15:18:00,OFF,UNKNOWN,0.00804,3,1.35485,1.35566,1.35567,1.35569,1.35569,1.35408,1.35399,1.35399,1.35566,1.35562,1.35566,MT5_ORDER_FILL,0.300000,-0.534892,0.368205,103.00,tp
17,GBPUSD.i,SHORT,2026.05.07 13:47:00,2026.05.07 14:13:00,OFF,UNKNOWN,0.00889,1,1.36231,1.36142,1.36231,1.36231,1.36231,1.36231,1.36231,1.36231,1.36142,1.36152,1.36142,MT5_ORDER_FILL,0.100000,-0.022487,0.103441,26.00,tp
18,GBPUSD.i,SHORT,2026.05.08 17:00:00,2026.05.08 17:10:00,OFF,UNKNOWN,0.00903,1,1.36212,1.36122,1.36211,1.36212,1.36212,1.36211,1.36212,1.36212,1.36122,1.36122,1.36122,MT5_ORDER_FILL,0.100000,-0.011077,0.124058,10.00,tp
19,GBPUSD.i,LONG,2026.05.15 19:36:00,2026.05.15 20:26:00,OFF,UNKNOWN,0.00940,1,1.33284,1.33378,1.33283,1.33284,1.33284,1.33283,1.33284,1.33284,1.33378,1.33373,1.33378,MT5_ORDER_FILL,0.100000,-0.040443,0.105364,50.00,tp
20,GBPUSD.i,LONG,2026.06.04 01:00:00,2026.06.04 01:56:00,OFF,UNKNOWN,0.00607,1,1.34153,1.34214,1.34153,1.34153,1.34153,1.34153,1.34153,1.34153,1.34214,1.34216,1.34214,MT5_ORDER_FILL,0.100000,-0.064282,0.108785,56.00,tp
21,GBPUSD.i,SHORT,2026.06.09 17:17:00,2026.06.09 18:28:00,OFF,UNKNOWN,0.00703,3,1.33966,1.33896,1.33886,1.33886,1.33886,1.34027,1.34015,1.34015,1.33896,1.33876,1.33896,MT5_ORDER_FILL,0.300000,-0.384014,0.409615,71.00,tp
22,GBPUSD.i,LONG,2026.06.18 13:13:00,2026.06.18 15:12:00,OFF,UNKNOWN,0.00850,4,1.32221,1.32305,1.32348,1.32348,1.32348,1.32093,1.32099,1.32099,1.32305,1.32331,1.32305,MT5_ORDER_FILL,0.400000,-0.793128,0.534243,119.00,tp
