basket_id,symbol,side,entry_time,exit_time,david_mode,david_direction_at_entry,entry_adr,fills,avg_entry,exit_price,entry_modeled_price,entry_actual_price,entry_accounting_price,last_fill_modeled_price,last_fill_actual_price,last_fill_accounting_price,exit_modeled_price,exit_actual_price,exit_accounting_price,execution_price_mode,net_adr,mae_adr,mfe_adr,duration_minutes,close_reason
1,AUDCHF.i,SHORT,2026.01.29 00:10:00,2026.01.29 01:57:00,OFF,UNKNOWN,0.00530,3,0.53973,0.53920,0.53950,0.53950,0.53950,0.54056,0.53977,0.53977,0.53920,0.53913,0.53920,MT5_ORDER_FILL,0.300000,-0.603660,0.386719,107.00,tp
2,AUDCHF.i,SHORT,2026.02.19 10:51:00,2026.02.19 11:46:00,OFF,UNKNOWN,0.00549,2,0.54619,0.54564,0.54589,0.54588,0.54588,0.54643,0.54649,0.54649,0.54564,0.54561,0.54564,MT5_ORDER_FILL,0.200000,-0.125706,0.242303,55.00,tp
3,AUDCHF.i,LONG,2026.02.24 16:41:00,2026.02.24 16:48:00,OFF,UNKNOWN,0.00517,1,0.54524,0.54576,0.54517,0.54524,0.54524,0.54517,0.54524,0.54524,0.54576,0.54549,0.54576,MT5_ORDER_FILL,0.100000,-0.028997,0.106321,7.00,tp
4,AUDCHF.i,SHORT,2026.02.26 09:10:00,2026.02.26 10:00:00,OFF,UNKNOWN,0.00469,1,0.55013,0.54966,0.55012,0.55013,0.55013,0.55012,0.55013,0.55013,0.54966,0.54973,0.54966,MT5_ORDER_FILL,0.100000,-0.038412,0.100299,50.00,tp
5,AUDCHF.i,SHORT,2026.03.03 00:22:00,2026.03.03 00:40:00,OFF,UNKNOWN,0.00542,2,0.55240,0.55185,0.55202,0.55202,0.55202,0.55256,0.55277,0.55277,0.55185,0.55270,0.55185,MT5_ORDER_FILL,0.200000,-0.142014,0.271118,18.00,tp
6,AUDCHF.i,SHORT,2026.03.03 00:40:00,2026.03.03 12:32:00,OFF,UNKNOWN,0.00542,7,0.55337,0.55283,0.55171,0.55171,0.55171,0.55496,0.55499,0.55499,0.55283,0.55280,0.55283,MT5_ORDER_FILL,0.700000,-2.480634,0.863150,712.00,tp
7,AUDCHF.i,SHORT,2026.03.17 06:30:00,2026.03.17 06:41:00,OFF,UNKNOWN,0.00674,2,0.55682,0.55614,0.55685,0.55670,0.55670,0.55737,0.55693,0.55693,0.55614,0.55620,0.55614,MT5_ORDER_FILL,0.200000,-0.108341,0.224102,11.00,tp
8,AUDCHF.i,LONG,2026.03.27 00:04:00,2026.03.27 06:35:00,OFF,UNKNOWN,0.00523,6,0.54849,0.54901,0.54740,0.54873,0.54873,0.54611,0.54866,0.54866,0.54901,0.54901,0.54901,MT5_ORDER_FILL,0.600000,-2.984704,0.629063,391.00,tp
9,AUDCHF.i,SHORT,2026.04.08 00:11:00,2026.04.08 06:05:00,OFF,UNKNOWN,0.00425,13,0.55764,0.55722,0.55511,0.55511,0.55511,0.56021,0.56030,0.56030,0.55722,0.55732,0.55722,MT5_ORDER_FILL,1.300000,-8.372148,1.322042,354.00,tp
10,AUDCHF.i,SHORT,2026.04.10 00:27:00,2026.04.10 00:32:00,OFF,UNKNOWN,0.00463,1,0.55876,0.55830,0.55876,0.55876,0.55876,0.55876,0.55876,0.55876,0.55830,0.56020,0.55830,MT5_ORDER_FILL,0.100000,-0.051836,0.101512,5.00,tp
11,AUDCHF.i,SHORT,2026.04.15 06:37:00,2026.04.20 00:03:00,OFF,UNKNOWN,0.00445,12,0.55962,0.55918,0.55718,0.55718,0.55718,0.56208,0.56206,0.56206,0.55918,0.55763,0.55918,MT5_ORDER_FILL,1.200000,-7.137405,9.647508,6806.00,tp
12,AUDCHF.i,SHORT,2026.04.28 04:17:00,2026.04.28 05:01:00,OFF,UNKNOWN,0.00364,1,0.56481,0.56445,0.56481,0.56481,0.56481,0.56481,0.56481,0.56481,0.56445,0.56454,0.56445,MT5_ORDER_FILL,0.100000,-0.068625,0.101565,44.00,tp
13,AUDCHF.i,SHORT,2026.05.05 16:59:00,2026.05.05 17:54:00,OFF,UNKNOWN,0.00363,2,0.56235,0.56199,0.56208,0.56216,0.56216,0.56252,0.56254,0.56254,0.56199,0.56207,0.56199,MT5_ORDER_FILL,0.200000,-0.148760,0.214876,55.00,tp
14,AUDCHF.i,SHORT,2026.05.12 15:17:00,2026.05.12 15:29:00,OFF,UNKNOWN,0.00365,1,0.56413,0.56376,0.56414,0.56413,0.56413,0.56414,0.56413,0.56413,0.56376,0.56381,0.56376,MT5_ORDER_FILL,0.100000,-0.010953,0.117744,12.00,tp
15,AUDCHF.i,LONG,2026.05.22 15:13:00,2026.05.25 00:03:00,OFF,UNKNOWN,0.00369,4,0.55999,0.56036,0.56027,0.56033,0.56033,0.55922,0.55997,0.55997,0.56036,0.56079,0.56036,MT5_ORDER_FILL,0.400000,-0.794684,0.865202,3410.00,tp
16,AUDCHF.i,LONG,2026.05.27 09:30:00,2026.05.27 18:25:00,OFF,UNKNOWN,0.00369,6,0.56088,0.56125,0.56172,0.56177,0.56177,0.55993,0.55999,0.55999,0.56125,0.56125,0.56125,MT5_ORDER_FILL,0.600000,-1.560976,0.644986,535.00,tp
17,AUDCHF.i,SHORT,2026.06.02 04:38:00,2026.06.02 04:46:00,OFF,UNKNOWN,0.00346,1,0.56348,0.56313,0.56348,0.56348,0.56348,0.56348,0.56348,0.56348,0.56313,0.56312,0.56313,MT5_ORDER_FILL,0.100000,-0.008671,0.132948,8.00,tp
18,AUDCHF.i,SHORT,2026.06.16 15:16:00,2026.06.16 17:21:00,OFF,UNKNOWN,0.00323,2,0.56215,0.56182,0.56199,0.56199,0.56199,0.56231,0.56230,0.56230,0.56182,0.56174,0.56182,MT5_ORDER_FILL,0.200000,-0.139276,0.275457,125.00,tp
19,AUDCHF.i,LONG,2026.06.24 03:00:00,2026.06.24 03:30:00,OFF,UNKNOWN,0.00349,1,0.56019,0.56054,0.56013,0.56019,0.56019,0.56013,0.56019,0.56019,0.56054,0.56054,0.56054,MT5_ORDER_FILL,0.100000,-0.077386,0.106048,30.00,tp
20,AUDCHF.i,LONG,2026.06.30 00:10:00,2026.06.30 11:01:00,OFF,UNKNOWN,0.00331,7,0.55642,0.55675,0.55626,0.55699,0.55699,0.55501,0.55511,0.55511,0.55675,0.55684,0.55675,MT5_ORDER_FILL,0.700000,-2.965204,0.940998,651.00,tp
