basket_id,symbol,side,entry_time,exit_time,david_mode,david_direction_at_entry,entry_adr,fills,avg_entry,exit_price,entry_modeled_price,entry_actual_price,entry_accounting_price,last_fill_modeled_price,last_fill_actual_price,last_fill_accounting_price,exit_modeled_price,exit_actual_price,exit_accounting_price,execution_price_mode,net_adr,mae_adr,mfe_adr,duration_minutes,close_reason
1,GBPJPY.i,SHORT,2026.01.06 00:14:00,2026.01.06 12:00:00,OFF,UNKNOWN,1.218,5,211.784,211.662,211.553,211.553,211.553,212.040,212.005,212.005,211.662,211.657,211.662,MT5_ORDER_FILL,0.500000,-1.476769,0.608275,706.00,tp
2,GBPJPY.i,SHORT,2026.01.09 15:48:00,2026.01.09 19:25:00,OFF,UNKNOWN,0.939,6,211.840,211.746,211.581,211.580,211.580,212.050,212.047,212.047,211.746,211.747,211.746,MT5_ORDER_FILL,0.600000,-1.411690,0.683488,217.00,tp
3,GBPJPY.i,SHORT,2026.01.22 19:20:00,2026.01.23 00:11:00,OFF,UNKNOWN,1.389,4,213.621,213.482,213.417,213.417,213.417,213.834,213.814,213.814,213.482,213.726,213.482,MT5_ORDER_FILL,0.400000,-0.966813,0.455691,291.00,tp
4,GBPJPY.i,SHORT,2026.01.30 14:26:00,2026.01.30 15:30:00,OFF,UNKNOWN,1.835,1,212.002,211.819,212.008,212.002,212.002,212.008,212.002,212.002,211.819,211.961,211.819,MT5_ORDER_FILL,0.100000,-0.055586,0.102452,64.00,tp
5,GBPJPY.i,SHORT,2026.01.30 17:48:00,2026.01.30 17:55:00,OFF,UNKNOWN,1.835,1,211.991,211.808,211.991,211.991,211.991,211.991,211.991,211.991,211.808,211.772,211.808,MT5_ORDER_FILL,0.100000,-0.076294,0.129155,7.00,tp
6,GBPJPY.i,SHORT,2026.02.03 04:16:00,2026.02.05 05:35:00,OFF,UNKNOWN,1.858,13,213.754,213.568,212.637,212.637,212.637,214.866,214.885,214.885,213.568,213.565,213.568,MT5_ORDER_FILL,1.300000,-8.730082,1.550388,2959.00,tp
7,GBPJPY.i,SHORT,2026.02.09 00:05:00,2026.02.09 00:06:00,OFF,UNKNOWN,1.915,1,213.925,213.734,213.925,213.925,213.925,213.925,213.925,213.925,213.734,213.828,213.734,MT5_ORDER_FILL,0.100000,-0.004179,0.291460,1.00,tp
8,GBPJPY.i,LONG,2026.02.27 09:27:00,2026.02.27 09:51:00,OFF,UNKNOWN,1.714,1,210.361,210.532,210.345,210.361,210.361,210.345,210.361,210.361,210.532,210.527,210.532,MT5_ORDER_FILL,0.100000,-0.079921,0.103839,24.00,tp
9,GBPJPY.i,SHORT,2026.03.02 08:19:00,2026.03.02 08:35:00,OFF,UNKNOWN,1.663,1,210.205,210.039,210.205,210.205,210.205,210.205,210.205,210.205,210.039,210.073,210.039,MT5_ORDER_FILL,0.100000,-0.033077,0.105846,16.00,tp
10,GBPJPY.i,LONG,2026.03.13 18:47:00,2026.03.13 20:12:00,OFF,UNKNOWN,1.409,1,211.276,211.417,211.266,211.276,211.276,211.266,211.276,211.276,211.417,211.402,211.417,MT5_ORDER_FILL,0.100000,-0.095833,0.100092,85.00,tp
11,GBPJPY.i,LONG,2026.03.16 00:55:00,2026.03.16 05:42:00,OFF,UNKNOWN,1.486,3,211.355,211.503,211.102,211.396,211.396,211.099,211.270,211.270,211.503,211.522,211.503,MT5_ORDER_FILL,0.300000,-0.727982,0.349862,287.00,tp
12,GBPJPY.i,LONG,2026.04.02 09:52:00,2026.04.02 10:10:00,OFF,UNKNOWN,1.329,1,210.706,210.839,210.697,210.706,210.706,210.697,210.706,210.706,210.839,210.844,210.839,MT5_ORDER_FILL,0.100000,-0.044398,0.110618,18.00,tp
13,GBPJPY.i,SHORT,2026.04.06 17:38:00,2026.04.06 18:30:00,OFF,UNKNOWN,1.236,2,211.396,211.272,211.355,211.355,211.355,211.479,211.437,211.437,211.272,211.287,211.272,MT5_ORDER_FILL,0.200000,-0.192525,0.211940,52.00,tp
14,GBPJPY.i,SHORT,2026.04.08 00:05:00,2026.04.08 06:27:00,OFF,UNKNOWN,1.233,7,212.301,212.178,211.947,211.940,211.940,212.680,212.678,212.678,212.178,212.210,212.178,MT5_ORDER_FILL,0.700000,-2.733760,0.746087,382.00,tp
15,GBPJPY.i,SHORT,2026.04.08 16:06:00,2026.04.08 17:47:00,OFF,UNKNOWN,1.233,2,212.828,212.705,212.753,212.752,212.752,212.875,212.904,212.904,212.705,212.719,212.705,MT5_ORDER_FILL,0.200000,-0.267618,0.210851,101.00,tp
16,GBPJPY.i,SHORT,2026.04.09 12:06:00,2026.04.13 00:03:00,OFF,UNKNOWN,1.284,12,213.833,213.704,213.133,213.133,213.133,214.545,214.544,214.544,213.704,213.908,213.704,MT5_ORDER_FILL,1.200000,-6.920919,2.035840,5037.00,tp
17,GBPJPY.i,SHORT,2026.04.17 08:18:00,2026.04.17 09:05:00,OFF,UNKNOWN,1.151,1,215.626,215.511,215.626,215.626,215.626,215.626,215.626,215.626,215.511,215.516,215.511,MT5_ORDER_FILL,0.100000,-0.035606,0.100738,47.00,tp
18,GBPJPY.i,LONG,2026.04.23 20:55:00,2026.04.24 11:18:00,OFF,UNKNOWN,1.113,3,215.140,215.251,215.075,215.091,215.091,214.868,215.155,215.155,215.251,215.260,215.251,MT5_ORDER_FILL,0.300000,-0.888350,0.318872,863.00,tp
19,GBPJPY.i,SHORT,2026.04.27 14:02:00,2026.04.27 15:58:00,OFF,UNKNOWN,1.004,3,215.873,215.773,215.772,215.770,215.770,215.971,215.984,215.984,215.773,215.799,215.773,MT5_ORDER_FILL,0.300000,-0.518976,0.335691,116.00,tp
20,GBPJPY.i,SHORT,2026.04.30 10:56:00,2026.04.30 10:57:00,OFF,UNKNOWN,0.902,1,216.219,216.129,216.247,216.219,216.219,216.247,216.219,216.219,216.129,216.057,216.129,MT5_ORDER_FILL,0.100000,-0.016624,0.679375,1.00,tp
21,GBPJPY.i,SHORT,2026.05.05 12:02:00,2026.05.05 12:30:00,OFF,UNKNOWN,1.599,3,213.239,213.079,213.087,213.087,213.087,213.407,213.397,213.397,213.079,212.997,213.079,MT5_ORDER_FILL,0.300000,-0.360783,0.841618,28.00,tp
