basket_id,symbol,side,entry_time,exit_time,david_mode,david_direction_at_entry,entry_adr,fills,avg_entry,exit_price,entry_modeled_price,entry_actual_price,entry_accounting_price,last_fill_modeled_price,last_fill_actual_price,last_fill_accounting_price,exit_modeled_price,exit_actual_price,exit_accounting_price,execution_price_mode,net_adr,mae_adr,mfe_adr,duration_minutes,close_reason
11,AUDJPY.i,SHORT,2026.03.10 13:37:00,2026.03.12 16:56:00,OFF,UNKNOWN,1.419,14,113.029,112.887,112.093,112.093,112.093,113.938,113.934,113.934,112.887,112.878,112.887,MT5_ORDER_FILL,1.400000,-9.167019,1.863284,3079.00,tp
12,AUDJPY.i,SHORT,2026.03.17 00:11:00,2026.03.17 06:30:00,OFF,UNKNOWN,1.416,4,112.655,112.514,112.439,112.439,112.439,112.864,112.871,112.871,112.514,112.550,112.514,MT5_ORDER_FILL,0.400000,-0.928163,0.634315,379.00,tp
13,AUDJPY.i,LONG,2026.03.19 00:39:00,2026.03.19 12:51:00,OFF,UNKNOWN,1.211,7,112.218,112.339,112.425,112.527,112.527,111.801,111.827,111.827,112.339,112.340,112.339,MT5_ORDER_FILL,0.700000,-2.572491,0.914498,732.00,tp
14,AUDJPY.i,LONG,2026.03.23 14:06:00,2026.03.23 14:07:00,OFF,UNKNOWN,1.223,1,111.293,111.415,111.331,111.293,111.293,111.331,111.293,111.293,111.415,111.198,111.415,MT5_ORDER_FILL,0.100000,-0.076841,0.142238,1.00,tp
15,AUDJPY.i,LONG,2026.03.27 00:06:00,2026.03.27 06:29:00,OFF,UNKNOWN,1.056,6,109.964,110.070,110.051,110.156,110.156,109.628,109.658,109.658,110.070,110.063,110.070,MT5_ORDER_FILL,0.600000,-1.950942,0.617483,383.00,tp
16,AUDJPY.i,SHORT,2026.04.14 00:36:00,2026.04.14 03:13:00,OFF,UNKNOWN,0.974,2,113.062,112.965,113.018,113.017,113.017,113.114,113.107,113.107,112.965,112.955,112.965,MT5_ORDER_FILL,0.200000,-0.258727,0.240246,157.00,tp
17,AUDJPY.i,SHORT,2026.04.15 11:15:00,2026.04.17 17:16:00,OFF,UNKNOWN,0.945,11,113.873,113.779,113.396,113.396,113.396,114.341,114.341,114.341,113.779,113.763,113.779,MT5_ORDER_FILL,1.100000,-5.784905,1.725415,3241.00,tp
18,AUDJPY.i,SHORT,2026.04.28 04:02:00,2026.04.28 04:09:00,OFF,UNKNOWN,0.730,1,114.626,114.553,114.628,114.626,114.626,114.628,114.626,114.626,114.553,114.559,114.553,MT5_ORDER_FILL,0.100000,0.000000,0.105523,7.00,tp
19,AUDJPY.i,SHORT,2026.04.29 04:00:00,2026.04.29 04:30:00,OFF,UNKNOWN,0.714,1,114.616,114.545,114.611,114.616,114.616,114.611,114.616,114.616,114.545,114.492,114.545,MT5_ORDER_FILL,0.100000,-0.015413,0.197562,30.00,tp
20,AUDJPY.i,SHORT,2026.05.07 07:49:00,2026.05.07 17:05:00,OFF,UNKNOWN,1.204,3,113.389,113.268,113.278,113.276,113.276,113.517,113.519,113.519,113.268,113.276,113.268,MT5_ORDER_FILL,0.300000,-0.476903,0.325690,556.00,tp
21,AUDJPY.i,SHORT,2026.05.13 13:01:00,2026.05.14 00:27:00,OFF,UNKNOWN,1.263,4,114.527,114.400,114.341,114.338,114.338,114.717,114.712,114.712,114.400,114.578,114.400,MT5_ORDER_FILL,0.400000,-0.650143,0.455337,686.00,tp
22,AUDJPY.i,LONG,2026.05.22 14:48:00,2026.05.22 15:14:00,OFF,UNKNOWN,0.964,1,113.391,113.487,113.386,113.391,113.391,113.386,113.391,113.391,113.487,113.425,113.487,MT5_ORDER_FILL,0.100000,-0.090221,0.103702,26.00,tp
23,AUDJPY.i,LONG,2026.05.22 15:30:00,2026.05.22 16:03:00,OFF,UNKNOWN,0.964,1,113.383,113.479,113.375,113.383,113.383,113.375,113.383,113.383,113.479,113.491,113.479,MT5_ORDER_FILL,0.100000,-0.060147,0.111998,33.00,tp
24,AUDJPY.i,SHORT,2026.05.25 15:14:00,2026.05.26 00:03:00,OFF,UNKNOWN,0.933,2,113.990,113.897,113.940,113.940,113.940,114.033,114.041,114.041,113.897,114.060,113.897,MT5_ORDER_FILL,0.200000,-0.264652,0.238937,529.00,tp
25,AUDJPY.i,SHORT,2026.06.05 14:39:00,2026.06.05 15:22:00,OFF,UNKNOWN,0.640,1,114.172,114.108,114.172,114.172,114.172,114.172,114.172,114.172,114.108,114.126,114.108,MT5_ORDER_FILL,0.100000,-0.017185,0.107796,43.00,tp
26,AUDJPY.i,LONG,2026.06.11 02:26:00,2026.06.11 03:17:00,OFF,UNKNOWN,0.768,2,112.303,112.379,112.331,112.339,112.339,112.262,112.266,112.266,112.379,112.376,112.379,MT5_ORDER_FILL,0.200000,-0.248730,0.217476,51.00,tp
27,AUDJPY.i,LONG,2026.06.24 13:43:00,2026.06.24 14:37:00,OFF,UNKNOWN,0.777,1,111.425,111.503,111.421,111.425,111.425,111.421,111.425,111.425,111.503,111.510,111.503,MT5_ORDER_FILL,0.100000,-0.068185,0.114499,54.00,tp
