basket_id,symbol,side,entry_time,exit_time,david_mode,david_direction_at_entry,entry_adr,fills,avg_entry,exit_price,entry_modeled_price,entry_actual_price,entry_accounting_price,last_fill_modeled_price,last_fill_actual_price,last_fill_accounting_price,exit_modeled_price,exit_actual_price,exit_accounting_price,execution_price_mode,net_adr,mae_adr,mfe_adr,duration_minutes,close_reason
1,USDCHF.i,SHORT,2026.01.13 15:30:00,2026.01.13 15:32:00,OFF,UNKNOWN,0.00460,1,0.79798,0.79752,0.79801,0.79798,0.79798,0.79801,0.79798,0.79798,0.79752,0.79743,0.79752,MT5_ORDER_FILL,0.100000,-0.099978,0.123886,2.00,tp
2,USDCHF.i,SHORT,2026.01.15 10:04:00,2026.01.15 11:35:00,OFF,UNKNOWN,0.00461,1,0.80140,0.80094,0.80140,0.80140,0.80140,0.80140,0.80140,0.80140,0.80094,0.80086,0.80094,MT5_ORDER_FILL,0.100000,-0.067260,0.119332,91.00,tp
3,USDCHF.i,LONG,2026.01.30 02:21:00,2026.01.30 02:46:00,OFF,UNKNOWN,0.00917,1,0.76599,0.76691,0.76594,0.76599,0.76599,0.76594,0.76599,0.76599,0.76691,0.76706,0.76691,MT5_ORDER_FILL,0.100000,-0.049100,0.116748,25.00,tp
4,USDCHF.i,SHORT,2026.02.02 02:01:00,2026.02.02 02:11:00,OFF,UNKNOWN,0.00979,1,0.77289,0.77191,0.77290,0.77289,0.77289,0.77290,0.77289,0.77289,0.77191,0.77182,0.77191,MT5_ORDER_FILL,0.100000,-0.012257,0.111338,10.00,tp
5,USDCHF.i,LONG,2026.02.10 00:05:00,2026.02.10 18:50:00,OFF,UNKNOWN,0.00858,6,0.76561,0.76647,0.76661,0.76741,0.76741,0.76312,0.76309,0.76309,0.76647,0.76650,0.76647,MT5_ORDER_FILL,0.600000,-1.888177,0.620850,1125.00,tp
6,USDCHF.i,SHORT,2026.02.16 15:45:00,2026.02.16 16:06:00,OFF,UNKNOWN,0.00640,1,0.76992,0.76928,0.76991,0.76992,0.76992,0.76991,0.76992,0.76992,0.76928,0.76932,0.76928,MT5_ORDER_FILL,0.100000,-0.009378,0.106283,21.00,tp
7,USDCHF.i,LONG,2026.03.05 00:07:00,2026.03.05 07:37:00,OFF,UNKNOWN,0.00673,4,0.77992,0.78059,0.77921,0.78055,0.78055,0.77853,0.77858,0.77858,0.78059,0.78060,0.78059,MT5_ORDER_FILL,0.400000,-1.009665,0.411896,450.00,tp
8,USDCHF.i,SHORT,2026.03.13 19:18:00,2026.03.16 00:03:00,OFF,UNKNOWN,0.00718,4,0.79053,0.78981,0.78944,0.78944,0.78944,0.79159,0.79162,0.79162,0.78981,0.79176,0.78981,MT5_ORDER_FILL,0.400000,-0.643185,0.409300,3165.00,tp
9,USDCHF.i,SHORT,2026.03.27 15:24:00,2026.03.27 16:08:00,OFF,UNKNOWN,0.00710,1,0.79756,0.79685,0.79756,0.79756,0.79756,0.79756,0.79756,0.79756,0.79685,0.79681,0.79685,MT5_ORDER_FILL,0.100000,-0.047860,0.118243,44.00,tp
10,USDCHF.i,LONG,2026.04.06 17:38:00,2026.04.06 17:55:00,OFF,UNKNOWN,0.00705,1,0.79698,0.79768,0.79698,0.79698,0.79698,0.79698,0.79698,0.79698,0.79768,0.79770,0.79768,MT5_ORDER_FILL,0.100000,-0.087956,0.106398,17.00,tp
11,USDCHF.i,LONG,2026.05.01 00:10:00,2026.05.01 09:34:00,OFF,UNKNOWN,0.00588,2,0.78240,0.78298,0.78167,0.78149,0.78149,0.78090,0.78330,0.78330,0.78298,0.78297,0.78298,MT5_ORDER_FILL,0.200000,-0.702500,0.212621,564.00,tp
