basket_id,symbol,side,entry_time,exit_time,david_mode,david_direction_at_entry,entry_adr,fills,avg_entry,exit_price,entry_modeled_price,entry_actual_price,entry_accounting_price,last_fill_modeled_price,last_fill_actual_price,last_fill_accounting_price,exit_modeled_price,exit_actual_price,exit_accounting_price,execution_price_mode,net_adr,mae_adr,mfe_adr,duration_minutes,close_reason
1,GBPAUD.i,SHORT,2026.01.14 15:15:00,2026.01.14 15:30:00,OFF,UNKNOWN,0.01072,1,2.01287,2.01180,2.01286,2.01287,2.01287,2.01286,2.01287,2.01287,2.01180,2.01314,2.01180,MT5_ORDER_FILL,0.100000,-0.027055,0.114750,15.00,tp
2,GBPAUD.i,SHORT,2026.01.14 15:47:00,2026.01.14 17:11:00,OFF,UNKNOWN,0.01072,2,2.01340,2.01233,2.01292,2.01292,2.01292,2.01399,2.01389,2.01389,2.01233,2.01289,2.01233,MT5_ORDER_FILL,0.200000,-0.180054,0.241627,84.00,tp
3,GBPAUD.i,SHORT,2026.01.14 17:12:00,2026.01.14 18:22:00,OFF,UNKNOWN,0.01072,3,2.01335,2.01228,2.01221,2.01222,2.01222,2.01436,2.01437,2.01437,2.01228,2.01223,2.01228,MT5_ORDER_FILL,0.300000,-0.295737,0.347980,70.00,tp
4,GBPAUD.i,LONG,2026.02.16 05:48:00,2026.02.16 11:36:00,OFF,UNKNOWN,0.01606,2,1.92531,1.92691,1.92587,1.92593,1.92593,1.92432,1.92468,1.92468,1.92691,1.92682,1.92691,MT5_ORDER_FILL,0.200000,-0.213601,0.201146,348.00,tp
5,GBPAUD.i,LONG,2026.02.26 09:25:00,2026.02.26 12:58:00,OFF,UNKNOWN,0.01254,3,1.90158,1.90283,1.90254,1.90263,1.90263,1.90012,1.90030,1.90030,1.90283,1.90285,1.90283,MT5_ORDER_FILL,0.300000,-0.482302,0.314094,213.00,tp
6,GBPAUD.i,LONG,2026.03.10 13:37:00,2026.03.12 16:48:00,OFF,UNKNOWN,0.01723,14,1.88142,1.88314,1.89280,1.89275,1.89275,1.87035,1.87033,1.87033,1.88314,1.88288,1.88314,MT5_ORDER_FILL,1.400000,-9.729494,1.444825,3071.00,tp
7,GBPAUD.i,LONG,2026.03.13 16:01:00,2026.03.13 16:33:00,OFF,UNKNOWN,0.01888,1,1.88293,1.88482,1.88290,1.88293,1.88293,1.88290,1.88293,1.88293,1.88482,1.88483,1.88482,MT5_ORDER_FILL,0.100000,-0.020662,0.102252,32.00,tp
8,GBPAUD.i,SHORT,2026.03.23 14:08:00,2026.03.23 14:10:00,OFF,UNKNOWN,0.01547,1,1.90911,1.90756,1.90907,1.90911,1.90911,1.90907,1.90911,1.90911,1.90756,1.90655,1.90756,MT5_ORDER_FILL,0.100000,-0.062694,0.255300,2.00,tp
9,GBPAUD.i,SHORT,2026.03.25 16:03:00,2026.03.25 17:06:00,OFF,UNKNOWN,0.01505,1,1.92341,1.92191,1.92341,1.92341,1.92341,1.92341,1.92341,1.92341,1.92191,1.92192,1.92191,MT5_ORDER_FILL,0.100000,-0.088390,0.101017,63.00,tp
10,GBPAUD.i,SHORT,2026.03.27 00:38:00,2026.03.27 05:19:00,OFF,UNKNOWN,0.01465,5,1.93695,1.93548,1.93403,1.93401,1.93401,1.93987,1.94003,1.94003,1.93548,1.93538,1.93548,MT5_ORDER_FILL,0.500000,-1.086393,0.571858,281.00,tp
11,GBPAUD.i,LONG,2026.04.03 01:02:00,2026.04.03 07:03:00,OFF,UNKNOWN,0.01397,1,1.91411,1.91551,1.91401,1.91411,1.91411,1.91401,1.91411,1.91411,1.91551,1.91542,1.91551,MT5_ORDER_FILL,0.100000,-0.042937,0.100902,361.00,tp
12,GBPAUD.i,LONG,2026.04.08 00:50:00,2026.04.08 06:34:00,OFF,UNKNOWN,0.01143,16,1.90049,1.90163,1.90615,1.90900,1.90900,1.89185,1.89190,1.89190,1.90163,1.90161,1.90163,MT5_ORDER_FILL,1.600000,-12.275669,1.672206,344.00,tp
13,GBPAUD.i,LONG,2026.04.10 00:32:00,2026.04.10 07:30:00,OFF,UNKNOWN,0.01174,4,1.89842,1.89959,1.89603,1.89866,1.89866,1.89514,1.89782,1.89782,1.89959,1.89935,1.89959,MT5_ORDER_FILL,0.400000,-1.277683,0.425894,418.00,tp
14,GBPAUD.i,LONG,2026.04.28 03:36:00,2026.04.28 04:23:00,OFF,UNKNOWN,0.00861,2,1.88223,1.88309,1.88266,1.88270,1.88270,1.88184,1.88175,1.88175,1.88309,1.88305,1.88309,MT5_ORDER_FILL,0.200000,-0.245092,0.200952,47.00,tp
15,GBPAUD.i,LONG,2026.05.06 00:18:00,2026.05.06 15:17:00,OFF,UNKNOWN,0.00871,16,1.88084,1.88171,1.88506,1.88705,1.88705,1.87398,1.87413,1.87413,1.88171,1.88140,1.88171,MT5_ORDER_FILL,1.600000,-12.762222,1.963507,899.00,tp
16,GBPAUD.i,LONG,2026.05.12 18:25:00,2026.05.12 18:53:00,OFF,UNKNOWN,0.00887,1,1.87143,1.87232,1.87132,1.87143,1.87143,1.87132,1.87143,1.87143,1.87232,1.87256,1.87232,MT5_ORDER_FILL,0.100000,-0.060907,0.129709,28.00,tp
17,GBPAUD.i,LONG,2026.05.13 01:00:00,2026.05.13 04:17:00,OFF,UNKNOWN,0.00934,1,1.86999,1.87092,1.86986,1.86999,1.86999,1.86986,1.86999,1.86999,1.87092,1.87078,1.87092,MT5_ORDER_FILL,0.100000,-0.047109,0.104925,197.00,tp
18,GBPAUD.i,SHORT,2026.05.22 15:13:00,2026.05.25 00:03:00,OFF,UNKNOWN,0.01280,3,1.88347,1.88219,1.88239,1.88243,1.88243,1.88499,1.88465,1.88465,1.88219,1.88190,1.88219,MT5_ORDER_FILL,0.300000,-0.633396,1.034833,3410.00,tp
19,GBPAUD.i,SHORT,2026.06.04 04:31:00,2026.06.04 09:31:00,OFF,UNKNOWN,0.00920,3,1.88313,1.88221,1.88214,1.88214,1.88214,1.88398,1.88417,1.88417,1.88221,1.88214,1.88221,MT5_ORDER_FILL,0.300000,-0.405347,0.331450,300.00,tp
20,GBPAUD.i,SHORT,2026.06.08 00:56:00,2026.06.08 03:15:00,OFF,UNKNOWN,0.00877,3,1.89399,1.89311,1.89294,1.89294,1.89294,1.89469,1.89492,1.89492,1.89311,1.89321,1.89311,MT5_ORDER_FILL,0.300000,-0.383299,0.301164,139.00,tp
21,GBPAUD.i,SHORT,2026.06.09 03:57:00,2026.06.09 04:18:00,OFF,UNKNOWN,0.00908,1,1.89372,1.89281,1.89372,1.89372,1.89372,1.89372,1.89372,1.89372,1.89281,1.89290,1.89281,MT5_ORDER_FILL,0.100000,-0.007708,0.110108,21.00,tp
22,GBPAUD.i,SHORT,2026.06.09 13:14:00,2026.06.09 13:27:00,OFF,UNKNOWN,0.00908,1,1.89881,1.89790,1.89880,1.89881,1.89881,1.89880,1.89881,1.89881,1.89790,1.89797,1.89790,MT5_ORDER_FILL,0.100000,-0.019819,0.101299,13.00,tp
23,GBPAUD.i,LONG,2026.06.19 00:46:00,2026.06.19 04:25:00,OFF,UNKNOWN,0.01098,3,1.88323,1.88433,1.88213,1.88344,1.88344,1.88124,1.88301,1.88301,1.88433,1.88412,1.88433,MT5_ORDER_FILL,0.300000,-0.675651,0.315972,219.00,tp
24,GBPAUD.i,SHORT,2026.06.22 13:11:00,2026.06.22 16:46:00,OFF,UNKNOWN,0.01032,4,1.89171,1.89067,1.89019,1.89019,1.89019,1.89329,1.89305,1.89305,1.89067,1.89070,1.89067,MT5_ORDER_FILL,0.400000,-0.691592,0.466873,215.00,tp
