basket_id,symbol,side,entry_time,exit_time,david_mode,david_direction_at_entry,entry_adr,fills,avg_entry,exit_price,entry_modeled_price,entry_actual_price,entry_accounting_price,last_fill_modeled_price,last_fill_actual_price,last_fill_accounting_price,exit_modeled_price,exit_actual_price,exit_accounting_price,execution_price_mode,net_adr,mae_adr,mfe_adr,duration_minutes,close_reason
1,USDJPY.i,LONG,2026.01.19 02:11:00,2026.01.19 04:10:00,OFF,UNKNOWN,0.932,5,157.675,157.768,157.858,157.859,157.859,157.486,157.522,157.522,157.768,157.768,157.768,MT5_ORDER_FILL,0.500000,-1.339343,0.528010,119.00,tp
2,USDJPY.i,SHORT,2026.01.30 17:55:00,2026.01.30 20:52:00,OFF,UNKNOWN,1.545,3,154.472,154.318,154.322,154.319,154.319,154.628,154.620,154.620,154.318,154.332,154.318,MT5_ORDER_FILL,0.300000,-0.315210,0.355987,177.00,tp
3,USDJPY.i,SHORT,2026.02.09 00:06:00,2026.02.09 00:07:00,OFF,UNKNOWN,1.435,1,157.016,156.872,157.024,157.016,157.016,157.024,157.016,157.016,156.872,157.199,156.872,MT5_ORDER_FILL,0.100000,-0.074549,0.119836,1.00,tp
4,USDJPY.i,SHORT,2026.02.09 00:13:00,2026.02.09 01:49:00,OFF,UNKNOWN,1.435,5,157.365,157.222,157.051,157.076,157.076,157.650,157.654,157.654,157.222,157.171,157.222,MT5_ORDER_FILL,0.500000,-1.022783,0.742702,96.00,tp
5,USDJPY.i,SHORT,2026.03.03 13:50:00,2026.03.03 14:11:00,OFF,UNKNOWN,1.215,1,157.757,157.636,157.758,157.757,157.757,157.758,157.757,157.757,157.636,157.609,157.636,MT5_ORDER_FILL,0.100000,-0.015639,0.126759,21.00,tp
6,USDJPY.i,SHORT,2026.03.06 14:39:00,2026.03.06 15:30:00,OFF,UNKNOWN,1.155,2,157.950,157.834,157.889,157.889,157.889,158.005,158.010,158.010,157.834,157.523,157.834,MT5_ORDER_FILL,0.200000,-0.113390,0.970311,51.00,tp
7,USDJPY.i,LONG,2026.03.09 19:37:00,2026.03.09 20:00:00,OFF,UNKNOWN,1.133,1,158.051,158.164,158.050,158.051,158.051,158.050,158.051,158.051,158.164,158.147,158.164,MT5_ORDER_FILL,0.100000,-0.068826,0.102356,23.00,tp
8,USDJPY.i,SHORT,2026.03.11 03:13:00,2026.03.11 09:25:00,OFF,UNKNOWN,1.066,4,158.132,158.025,157.973,157.973,157.973,158.293,158.267,158.267,158.025,158.023,158.025,MT5_ORDER_FILL,0.400000,-0.983576,0.420460,372.00,tp
9,USDJPY.i,SHORT,2026.03.11 17:00:00,2026.03.12 11:10:00,OFF,UNKNOWN,1.066,9,158.815,158.709,158.382,158.384,158.384,159.236,159.206,159.206,158.709,158.708,158.709,MT5_ORDER_FILL,0.900000,-3.539183,0.924449,1090.00,tp
10,USDJPY.i,SHORT,2026.03.12 19:19:00,2026.03.12 20:06:00,OFF,UNKNOWN,1.029,1,159.218,159.115,159.225,159.218,159.218,159.225,159.218,159.218,159.115,159.116,159.115,MT5_ORDER_FILL,0.100000,-0.058292,0.100068,47.00,tp
11,USDJPY.i,LONG,2026.04.01 00:56:00,2026.04.01 03:54:00,OFF,UNKNOWN,1.293,4,158.697,158.827,158.757,158.857,158.857,158.469,158.467,158.467,158.827,158.826,158.827,MT5_ORDER_FILL,0.400000,-0.747100,0.450889,178.00,tp
12,USDJPY.i,SHORT,2026.04.09 18:32:00,2026.04.09 18:35:00,OFF,UNKNOWN,0.920,1,159.105,159.013,159.103,159.105,159.105,159.103,159.105,159.105,159.013,158.991,159.013,MT5_ORDER_FILL,0.100000,-0.013045,0.135884,3.00,tp
13,USDJPY.i,SHORT,2026.04.10 09:34:00,2026.04.10 12:19:00,OFF,UNKNOWN,0.949,2,159.297,159.202,159.251,159.251,159.251,159.346,159.342,159.342,159.202,159.230,159.202,MT5_ORDER_FILL,0.200000,-0.119098,0.226602,165.00,tp
14,USDJPY.i,LONG,2026.04.14 13:26:00,2026.04.14 16:30:00,OFF,UNKNOWN,0.843,3,158.781,158.865,158.862,158.863,158.863,158.694,158.715,158.715,158.865,158.873,158.865,MT5_ORDER_FILL,0.300000,-0.370107,0.416370,184.00,tp
15,USDJPY.i,LONG,2026.04.14 16:30:00,2026.04.14 18:16:00,OFF,UNKNOWN,0.843,4,158.749,158.833,158.872,158.874,158.874,158.621,158.628,158.628,158.833,158.838,158.833,MT5_ORDER_FILL,0.400000,-0.691578,0.428233,106.00,tp
16,USDJPY.i,SHORT,2026.04.21 20:43:00,2026.04.21 22:14:00,OFF,UNKNOWN,0.926,4,159.333,159.241,159.197,159.194,159.194,159.472,159.470,159.470,159.241,159.309,159.241,MT5_ORDER_FILL,0.400000,-0.681131,0.419905,91.00,tp
17,USDJPY.i,SHORT,2026.04.23 13:34:00,2026.04.23 14:47:00,OFF,UNKNOWN,0.827,1,159.709,159.626,159.707,159.709,159.709,159.707,159.709,159.709,159.626,159.612,159.626,MT5_ORDER_FILL,0.100000,-0.071385,0.119782,73.00,tp
18,USDJPY.i,SHORT,2026.05.08 03:02:00,2026.05.08 11:38:00,OFF,UNKNOWN,1.610,1,156.847,156.686,156.846,156.847,156.847,156.846,156.847,156.847,156.686,156.694,156.686,MT5_ORDER_FILL,0.100000,-0.087572,0.102478,516.00,tp
19,USDJPY.i,SHORT,2026.05.12 08:55:00,2026.05.14 16:45:00,OFF,UNKNOWN,1.640,9,157.525,157.361,156.820,156.823,156.823,158.135,158.120,158.120,157.361,157.798,157.361,MT5_ORDER_FILL,0.900000,-3.534183,1.169726,3350.00,tp
20,USDJPY.i,SHORT,2026.05.26 17:35:00,2026.05.27 02:25:00,OFF,UNKNOWN,0.604,3,159.295,159.235,159.231,159.231,159.231,159.352,159.346,159.346,159.235,159.238,159.235,MT5_ORDER_FILL,0.300000,-0.417149,0.302930,530.00,tp
21,USDJPY.i,SHORT,2026.05.28 07:07:00,2026.05.28 09:14:00,OFF,UNKNOWN,0.557,1,159.576,159.520,159.575,159.576,159.576,159.575,159.576,159.576,159.520,159.523,159.520,MT5_ORDER_FILL,0.100000,-0.035887,0.100484,127.00,tp
22,USDJPY.i,SHORT,2026.06.10 15:13:00,2026.06.10 15:29:00,OFF,UNKNOWN,0.482,1,160.471,160.423,160.469,160.471,160.471,160.469,160.471,160.471,160.423,160.418,160.423,MT5_ORDER_FILL,0.100000,-0.026971,0.109959,16.00,tp
23,USDJPY.i,SHORT,2026.06.16 18:53:00,2026.06.17 00:31:00,OFF,UNKNOWN,0.568,3,160.419,160.362,160.360,160.360,160.360,160.474,160.478,160.478,160.362,160.423,160.362,MT5_ORDER_FILL,0.300000,-0.334448,0.320366,338.00,tp
24,USDJPY.i,SHORT,2026.06.25 10:37:00,2026.06.25 14:51:00,OFF,UNKNOWN,0.680,2,161.839,161.771,161.804,161.803,161.803,161.871,161.876,161.876,161.771,161.824,161.771,MT5_ORDER_FILL,0.200000,-0.322011,0.257315,254.00,tp
25,USDJPY.i,SHORT,2026.06.29 17:00:00,2026.06.30 03:57:00,OFF,UNKNOWN,0.597,10,162.137,162.077,161.857,161.857,161.857,162.394,162.183,162.183,162.077,162.126,162.077,MT5_ORDER_FILL,1.000000,-4.037850,1.426897,657.00,tp
26,USDJPY.i,SHORT,2026.06.30 15:31:00,2026.06.30 15:32:00,OFF,UNKNOWN,0.560,1,162.220,162.164,162.172,162.220,162.220,162.172,162.220,162.220,162.164,162.370,162.164,MT5_ORDER_FILL,0.100000,-0.309205,0.337802,1.00,tp
