basket_id,symbol,side,entry_time,exit_time,david_mode,david_direction_at_entry,entry_adr,fills,avg_entry,exit_price,entry_modeled_price,entry_actual_price,entry_accounting_price,last_fill_modeled_price,last_fill_actual_price,last_fill_accounting_price,exit_modeled_price,exit_actual_price,exit_accounting_price,execution_price_mode,net_adr,mae_adr,mfe_adr,duration_minutes,close_reason
1,EURGBP.i,LONG,2026.01.05 15:20:00,2026.01.05 15:33:00,OFF,UNKNOWN,0.00301,1,0.86817,0.86847,0.86816,0.86817,0.86817,0.86816,0.86817,0.86817,0.86847,0.86843,0.86847,MT5_ORDER_FILL,0.100000,-0.036545,0.102990,13.00,tp
2,EURGBP.i,SHORT,2026.01.12 10:02:00,2026.01.12 10:20:00,OFF,UNKNOWN,0.00310,1,0.86859,0.86828,0.86859,0.86859,0.86859,0.86859,0.86859,0.86859,0.86828,0.86828,0.86828,MT5_ORDER_FILL,0.100000,-0.038735,0.112976,18.00,tp
3,EURGBP.i,SHORT,2026.01.15 15:31:00,2026.01.15 17:22:00,OFF,UNKNOWN,0.00280,2,0.86752,0.86723,0.86728,0.86731,0.86731,0.86759,0.86772,0.86772,0.86723,0.86723,0.86723,MT5_ORDER_FILL,0.200000,-0.210639,0.224920,111.00,tp
4,EURGBP.i,LONG,2026.02.03 09:13:00,2026.02.03 10:45:00,OFF,UNKNOWN,0.00422,2,0.86291,0.86333,0.86304,0.86309,0.86309,0.86267,0.86273,0.86273,0.86333,0.86335,0.86333,MT5_ORDER_FILL,0.200000,-0.189573,0.218009,92.00,tp
5,EURGBP.i,LONG,2026.02.06 15:36:00,2026.02.06 15:40:00,OFF,UNKNOWN,0.00407,1,0.86848,0.86889,0.86846,0.86848,0.86848,0.86846,0.86848,0.86848,0.86889,0.86886,0.86889,MT5_ORDER_FILL,0.100000,-0.012291,0.100787,4.00,tp
6,EURGBP.i,LONG,2026.02.26 00:11:00,2026.02.26 01:47:00,OFF,UNKNOWN,0.00287,2,0.87120,0.87148,0.87092,0.87131,0.87131,0.87102,0.87108,0.87108,0.87148,0.87148,0.87148,MT5_ORDER_FILL,0.200000,-0.289400,0.205718,96.00,tp
7,EURGBP.i,LONG,2026.03.03 00:30:00,2026.03.03 06:49:00,OFF,UNKNOWN,0.00386,3,0.87239,0.87278,0.87223,0.87257,0.87257,0.87180,0.87208,0.87208,0.87278,0.87270,0.87278,MT5_ORDER_FILL,0.300000,-0.530951,0.300440,379.00,tp
8,EURGBP.i,LONG,2026.03.12 00:56:00,2026.03.12 09:09:00,OFF,UNKNOWN,0.00410,2,0.86301,0.86342,0.86255,0.86302,0.86302,0.86261,0.86300,0.86300,0.86342,0.86351,0.86342,MT5_ORDER_FILL,0.200000,-0.326670,0.243784,493.00,tp
9,EURGBP.i,LONG,2026.04.01 13:57:00,2026.04.01 15:26:00,OFF,UNKNOWN,0.00392,3,0.87155,0.87194,0.87190,0.87191,0.87191,0.87113,0.87121,0.87121,0.87194,0.87173,0.87194,MT5_ORDER_FILL,0.300000,-0.509814,0.339026,89.00,tp
10,EURGBP.i,LONG,2026.04.01 15:27:00,2026.04.01 16:04:00,OFF,UNKNOWN,0.00392,1,0.87202,0.87241,0.87201,0.87202,0.87202,0.87201,0.87202,0.87202,0.87241,0.87250,0.87241,MT5_ORDER_FILL,0.100000,-0.076472,0.124904,37.00,tp
