basket_id,symbol,side,entry_time,exit_time,david_mode,david_direction_at_entry,entry_adr,fills,avg_entry,exit_price,entry_modeled_price,entry_actual_price,entry_accounting_price,last_fill_modeled_price,last_fill_actual_price,last_fill_accounting_price,exit_modeled_price,exit_actual_price,exit_accounting_price,execution_price_mode,net_adr,mae_adr,mfe_adr,duration_minutes,close_reason
1,GBPNZD.i,SHORT,2026.01.05 15:23:00,2026.01.05 16:00:00,OFF,UNKNOWN,0.01218,1,2.33811,2.33689,2.33813,2.33811,2.33811,2.33813,2.33811,2.33811,2.33689,2.33727,2.33689,MT5_ORDER_FILL,0.100000,-0.059123,0.111677,37.00,tp
2,GBPNZD.i,SHORT,2026.01.09 15:29:00,2026.01.09 15:44:00,OFF,UNKNOWN,0.01127,2,2.34248,2.34135,2.34284,2.34270,2.34270,2.34383,2.34226,2.34226,2.34135,2.34087,2.34135,MT5_ORDER_FILL,0.200000,-0.289187,0.312251,15.00,tp
3,GBPNZD.i,LONG,2026.01.16 01:01:00,2026.01.16 12:29:00,OFF,UNKNOWN,0.01088,7,2.32692,2.32801,2.33001,2.33010,2.33010,2.32357,2.32368,2.32368,2.32801,2.32776,2.32801,MT5_ORDER_FILL,0.700000,-2.226613,0.719537,688.00,tp
4,GBPNZD.i,LONG,2026.01.19 14:14:00,2026.01.19 15:51:00,OFF,UNKNOWN,0.01022,2,2.31776,2.31878,2.31815,2.31820,2.31820,2.31718,2.31732,2.31732,2.31878,2.31888,2.31878,MT5_ORDER_FILL,0.200000,-0.127189,0.226984,97.00,tp
5,GBPNZD.i,LONG,2026.01.30 00:48:00,2026.01.30 02:50:00,OFF,UNKNOWN,0.01554,2,2.27340,2.27495,2.27121,2.27285,2.27285,2.27130,2.27395,2.27395,2.27495,2.27485,2.27495,MT5_ORDER_FILL,0.200000,-0.338525,0.222680,122.00,tp
6,GBPNZD.i,LONG,2026.02.11 00:07:00,2026.02.11 10:30:00,OFF,UNKNOWN,0.01586,5,2.25768,2.25927,2.25732,2.25955,2.25955,2.25320,2.25314,2.25314,2.25927,2.25929,2.25927,MT5_ORDER_FILL,0.500000,-1.854000,0.516296,623.00,tp
7,GBPNZD.i,LONG,2026.02.17 16:50:00,2026.02.17 17:13:00,OFF,UNKNOWN,0.01425,1,2.24720,2.24862,2.24712,2.24720,2.24720,2.24712,2.24720,2.24720,2.24862,2.24845,2.24862,MT5_ORDER_FILL,0.100000,-0.086340,0.100379,23.00,tp
8,GBPNZD.i,LONG,2026.02.18 00:08:00,2026.02.18 03:00:00,OFF,UNKNOWN,0.01438,4,2.24504,2.24647,2.24209,2.24556,2.24556,2.24124,2.24486,2.24486,2.24647,2.25254,2.24647,MT5_ORDER_FILL,0.400000,-1.347330,2.387375,172.00,tp
9,GBPNZD.i,SHORT,2026.02.20 16:35:00,2026.02.20 16:44:00,OFF,UNKNOWN,0.01441,1,2.26285,2.26141,2.26293,2.26285,2.26285,2.26293,2.26285,2.26285,2.26141,2.26225,2.26141,MT5_ORDER_FILL,0.100000,-0.033308,0.113802,9.00,tp
10,GBPNZD.i,LONG,2026.02.23 01:01:00,2026.02.23 02:51:00,OFF,UNKNOWN,0.01383,3,2.25593,2.25731,2.25713,2.25727,2.25727,2.25450,2.25446,2.25446,2.25731,2.25690,2.25731,MT5_ORDER_FILL,0.300000,-0.431577,0.318803,110.00,tp
11,GBPNZD.i,SHORT,2026.02.23 14:30:00,2026.02.23 16:30:00,OFF,UNKNOWN,0.01383,2,2.26220,2.26082,2.26155,2.26155,2.26155,2.26293,2.26285,2.26285,2.26082,2.26044,2.26082,MT5_ORDER_FILL,0.200000,-0.135907,0.287718,120.00,tp
12,GBPNZD.i,SHORT,2026.02.24 16:41:00,2026.02.24 18:16:00,OFF,UNKNOWN,0.01384,2,2.26656,2.26518,2.26607,2.26601,2.26601,2.26739,2.26712,2.26712,2.26518,2.26531,2.26518,MT5_ORDER_FILL,0.200000,-0.282576,0.203079,95.00,tp
13,GBPNZD.i,SHORT,2026.02.26 15:00:00,2026.02.26 15:29:00,OFF,UNKNOWN,0.01335,2,2.26221,2.26088,2.26150,2.26152,2.26152,2.26285,2.26290,2.26290,2.26088,2.26110,2.26088,MT5_ORDER_FILL,0.200000,-0.119877,0.247247,29.00,tp
14,GBPNZD.i,SHORT,2026.02.26 17:50:00,2026.02.26 17:55:00,OFF,UNKNOWN,0.01335,1,2.26165,2.26032,2.26165,2.26165,2.26165,2.26165,2.26165,2.26165,2.26032,2.26012,2.26032,MT5_ORDER_FILL,0.100000,-0.023226,0.126620,5.00,tp
15,GBPNZD.i,LONG,2026.02.27 10:06:00,2026.02.27 10:48:00,OFF,UNKNOWN,0.01331,2,2.25293,2.25427,2.25351,2.25361,2.25361,2.25228,2.25226,2.25226,2.25427,2.25439,2.25427,MT5_ORDER_FILL,0.200000,-0.173541,0.233641,42.00,tp
16,GBPNZD.i,SHORT,2026.03.19 02:46:00,2026.03.19 03:05:00,OFF,UNKNOWN,0.01622,1,2.28871,2.28709,2.28871,2.28871,2.28871,2.28871,2.28871,2.28871,2.28709,2.28729,2.28709,MT5_ORDER_FILL,0.100000,-0.053641,0.102349,19.00,tp
17,GBPNZD.i,SHORT,2026.03.23 14:08:00,2026.03.23 14:10:00,OFF,UNKNOWN,0.01500,2,2.29467,2.29317,2.29479,2.29483,2.29483,2.29633,2.29452,2.29452,2.29317,2.29472,2.29317,MT5_ORDER_FILL,0.200000,-0.149950,0.247251,2.00,tp
