basket_id,symbol,side,entry_time,exit_time,david_mode,david_direction_at_entry,entry_adr,fills,avg_entry,exit_price,entry_modeled_price,entry_actual_price,entry_accounting_price,last_fill_modeled_price,last_fill_actual_price,last_fill_accounting_price,exit_modeled_price,exit_actual_price,exit_accounting_price,execution_price_mode,net_adr,mae_adr,mfe_adr,duration_minutes,close_reason
11,CADJPY.i,LONG,2026.03.19 15:46:00,2026.03.20 06:01:00,OFF,UNKNOWN,0.827,14,115.266,115.349,115.789,115.796,115.796,114.721,114.749,114.749,115.349,115.348,115.349,MT5_ORDER_FILL,1.400000,-10.352002,1.417685,855.00,tp
12,CADJPY.i,SHORT,2026.04.13 15:34:00,2026.04.13 16:59:00,OFF,UNKNOWN,0.673,2,115.421,115.354,115.392,115.392,115.392,115.459,115.451,115.451,115.354,115.342,115.354,MT5_ORDER_FILL,0.200000,-0.289834,0.242271,85.00,tp
13,CADJPY.i,SHORT,2026.04.27 16:48:00,2026.04.27 17:45:00,OFF,UNKNOWN,0.616,2,117.035,116.973,117.005,117.006,117.006,117.068,117.064,117.064,116.973,116.987,116.973,MT5_ORDER_FILL,0.200000,-0.168913,0.207893,57.00,tp
14,CADJPY.i,SHORT,2026.05.11 17:53:00,2026.05.12 00:58:00,OFF,UNKNOWN,1.179,1,114.930,114.812,114.930,114.930,114.930,114.930,114.930,114.930,114.812,114.929,114.812,MT5_ORDER_FILL,0.100000,-0.089028,0.111073,425.00,tp
15,CADJPY.i,SHORT,2026.05.15 00:31:00,2026.05.15 08:07:00,OFF,UNKNOWN,0.889,3,115.374,115.285,115.295,115.292,115.292,115.470,115.466,115.466,115.285,115.267,115.285,MT5_ORDER_FILL,0.300000,-0.319424,0.398155,456.00,tp
16,CADJPY.i,SHORT,2026.06.10 14:07:00,2026.06.10 14:56:00,OFF,UNKNOWN,0.441,1,115.224,115.180,115.224,115.224,115.224,115.224,115.224,115.224,115.180,115.187,115.180,MT5_ORDER_FILL,0.100000,-0.040844,0.108918,49.00,tp
17,CADJPY.i,LONG,2026.06.11 15:30:00,2026.06.12 05:12:00,OFF,UNKNOWN,0.466,11,114.617,114.664,114.845,114.849,114.849,114.383,114.417,114.417,114.664,114.665,114.664,MT5_ORDER_FILL,1.100000,-5.942060,1.270386,822.00,tp
18,CADJPY.i,LONG,2026.06.16 05:58:00,2026.06.16 06:19:00,OFF,UNKNOWN,0.495,2,114.401,114.451,114.419,114.425,114.425,114.375,114.378,114.378,114.451,114.466,114.451,MT5_ORDER_FILL,0.200000,-0.232183,0.260448,21.00,tp
19,CADJPY.i,LONG,2026.06.16 06:19:00,2026.06.16 10:11:00,OFF,UNKNOWN,0.495,4,114.392,114.442,114.466,114.473,114.473,114.324,114.327,114.327,114.442,114.457,114.442,MT5_ORDER_FILL,0.400000,-0.833838,0.563295,232.00,tp
20,CADJPY.i,LONG,2026.06.23 18:55:00,2026.06.24 19:40:00,OFF,UNKNOWN,0.575,5,113.700,113.757,113.774,113.778,113.778,113.548,113.553,113.553,113.757,113.750,113.757,MT5_ORDER_FILL,0.500000,-1.556792,0.513133,1485.00,tp
