variant_id,activation_rule_id,cycle_id,pair,side,close_reason,start_timestamp_utc,close_timestamp_utc,anchor_week_open_utc,fill_count,adverse_fill_count,expansion_fill_count,price_pnl_adr,price_pnl_usd,commission_usd,swap_usd,net_usd,min_pnl_adr,max_pnl_adr,reset_ordinal_at_start,completed_reset_ordinal,max_fill_age_days,content_hash
RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|AUDCAD|LONG|1,AUDCAD,LONG,target,2022-01-11T23:05:00.000Z,2022-01-12T13:40:00.000Z,2022-01-10T00:00:00.000Z,3,2,0,0.764442,3.520934,-0.18,-0.11074,3.230193,-0.846559,0.764442,0,1,0.607639,F699B20F098FBDFBF783CB42BAF883D48B75C3F3B001C5817D9C18DE579A3F1A
RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|AUDCAD|SHORT|2,AUDCAD,SHORT,session_flatten,2022-01-12T13:41:00.000Z,2022-01-12T21:00:00.000Z,2022-01-10T00:00:00.000Z,4,3,0,-1.591672,-7.372708,-0.24,0.01059,-7.602118,-1.743469,0.188503,0,,0.304861,5288EFDDCC1BE243A678BAA6061998FC7AE733C85C94A338CF20042F1A2773B9
RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|AUDCAD|SHORT|3,AUDCAD,SHORT,target,2022-01-12T23:05:00.000Z,2022-01-13T15:20:00.000Z,2022-01-10T00:00:00.000Z,2,1,0,0.374997,1.747861,-0.12,0.009931,1.637791,-0.512943,0.450713,0,1,0.677083,B3BF5084EF74A7CA37DF9C1D0747DFAA3FF2AEAACDCFF3B637F9691EF7C1C7C2
RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|AUDCAD|SHORT|4,AUDCAD,SHORT,target,2022-01-13T15:37:00.000Z,2022-01-13T15:38:00.000Z,2022-01-10T00:00:00.000Z,1,0,0,0.117063,0.544689,-0.06,0.000007,0.484696,0,0.117063,1,2,0.000694,F344AC7D15CD8B485ABF06735D8FF2F354421E736AF1EB7E429DDAAB1622730A
RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|AUDCAD|SHORT|5,AUDCAD,SHORT,target,2022-01-13T15:54:00.000Z,2022-01-13T17:15:00.000Z,2022-01-10T00:00:00.000Z,1,0,0,0.072305,0.336393,-0.06,0.000563,0.276955,-0.165268,0.072305,2,3,0.05625,6E8444D632BE42302FF77B0A07517C7AC4331ECA9F0541C5835E1454C26F3B40
RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|AUDCHF|SHORT|1,AUDCHF,SHORT,session_flatten,2022-01-10T19:55:00.000Z,2022-01-10T21:00:00.000Z,2022-01-10T00:00:00.000Z,2,1,0,-0.388652,-1.790498,-0.12,0.00084,-1.909658,-0.426096,0.051323,0,,0.045139,57B05662D198CD39FE16878154D376DD0D7B37451050E970FE0C3E118F84F8A0
RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|AUDCHF|SHORT|2,AUDCHF,SHORT,target,2022-01-10T23:05:00.000Z,2022-01-11T06:45:00.000Z,2022-01-10T00:00:00.000Z,2,1,0,0.686427,3.17337,-0.12,0.004583,3.057954,-0.331733,0.686427,0,1,0.319444,AEF43B27FA0E4E03FBDFDD9CD13D2259C50C52B6B89455E83338FBDB3462EEA8
RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|AUDCHF|LONG|3,AUDCHF,LONG,target,2022-01-11T06:52:00.000Z,2022-01-11T07:15:00.000Z,2022-01-10T00:00:00.000Z,1,0,0,0.14521,0.669824,-0.06,-0.001465,0.608359,-0.009368,0.14521,0,1,0.015972,7A5C47992917AF80529DF4CC241901FE8E3E050B4960540BDF20A79C9254CB94
RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|AUDCHF|SHORT|4,AUDCHF,SHORT,target,2022-01-11T07:23:00.000Z,2022-01-11T08:12:00.000Z,2022-01-10T00:00:00.000Z,1,0,0,0.102881,0.475516,-0.06,0.00034,0.415857,-0.112235,0.102881,1,2,0.034028,1DDE7BB2D9B3961FD43055CE4C93E6C023E85A0D7FBCC7CE16E2F5458B9988F6
RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|AUDCHF|SHORT|5,AUDCHF,SHORT,target,2022-01-11T08:15:00.000Z,2022-01-11T08:35:00.000Z,2022-01-10T00:00:00.000Z,1,0,0,0.114565,0.529493,-0.06,0.000139,0.469632,-0.114564,0.114565,2,3,0.013889,0EFC94B7A5A14CFDCD671893989ED8048026D03528D5C3F715399AE1970289E7
RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|AUDCHF|LONG|6,AUDCHF,LONG,target,2022-01-11T08:51:00.000Z,2022-01-11T09:03:00.000Z,2022-01-10T00:00:00.000Z,1,0,0,0.133436,0.616135,-0.06,-0.000764,0.555371,-0.04916,0.133436,1,2,0.008333,1A896AB2751CA14C4A048E51AD6BC255AABF349771638B18AB4FB816738CBABA
RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|AUDCHF|LONG|7,AUDCHF,LONG,target,2022-01-11T09:14:00.000Z,2022-01-11T09:29:00.000Z,2022-01-10T00:00:00.000Z,1,0,0,0.1826,0.8433,-0.06,-0.000955,0.782345,-0.021069,0.1826,2,3,0.010417,AA602CE724069A9C2B1EC0D06D3B7A1C17051EE47F20ACE65547DDBEA2F91D83
RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|AUDCHF|SHORT|8,AUDCHF,SHORT,target,2022-01-11T09:35:00.000Z,2022-01-11T11:35:00.000Z,2022-01-10T00:00:00.000Z,1,0,0,0.116876,0.539503,-0.06,0.000833,0.480337,-0.100513,0.116876,3,4,0.083333,DFA527BA0F2494F526FE8A9F920C3BA5D4DA9F43727B33CEF288DA7F2391726A
RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|AUDCHF|SHORT|9,AUDCHF,SHORT,target,2022-01-11T11:57:00.000Z,2022-01-11T12:13:00.000Z,2022-01-10T00:00:00.000Z,1,0,0,0.102841,0.474834,-0.06,0.000111,0.414945,-0.002338,0.102841,4,5,0.011111,8D07886C01C43ABA071DA2E2C2A5EAF8B51EDD8BDBC69310862ED4AD1BAB92A4
RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|AUDCHF|LONG|10,AUDCHF,LONG,target,2022-01-11T12:38:00.000Z,2022-01-11T15:31:00.000Z,2022-01-10T00:00:00.000Z,2,1,0,0.400699,1.847616,-0.12,-0.01401,1.713606,-0.236383,0.400699,3,4,0.120139,FEC6C03563AEC87361E63AF9FC3E522C95C135DD38F8D9852F0BC597CFAE4FF0
