time,symbol,event,side,price,modeled_price,actual_price,accounting_price,execution_price_mode,actual_minus_modeled_price,adr,lrmg_line,stoch,david_mode,david_direction,david_down,david_up,fills,avg_entry,open_adr,net_adr,reason
2026.01.02 14:06:00,GBPUSD.i,BUY_SIGNAL,LONG,1.34485,,,,MT5_ORDER_FILL,,0.00734,1.34488,7.8264,WITH,UP,,1.34405,0,,0.000000,0.000000,signal
2026.01.02 14:06:00,GBPUSD.i,ENTRY,LONG,1.34486,1.34485,1.34486,1.34486,MT5_ORDER_FILL,0.00001,0.00734,1.34488,,WITH,UP,,1.34405,1,1.34486,0.000000,0.000000,entry
2026.01.02 14:30:00,GBPUSD.i,GRID_ADD,LONG,1.34412,1.34413,1.34412,1.34412,MT5_ORDER_FILL,-0.00001,0.00734,1.34488,,WITH,UP,,1.34463,2,1.34449,-0.100859,0.000000,grid_add
2026.01.02 15:18:00,GBPUSD.i,EXIT,LONG,1.34522,1.34522,1.34516,1.34522,MT5_ORDER_FILL,-0.00006,0.00734,1.34488,,WITH,UP,,1.34461,2,1.34449,0.200000,0.200000,tp
2026.01.12 10:13:00,GBPUSD.i,SELL_BLOCKED_DAVID,SHORT,1.34501,,,,MT5_ORDER_FILL,,0.00708,1.34488,91.9430,WITH,UP,,1.34487,0,,0.000000,0.200000,david_blocked
2026.02.02 02:00:00,GBPUSD.i,BUY_SIGNAL,LONG,1.36856,,,,MT5_ORDER_FILL,,0.01115,1.37538,7.2734,WITH,UP,,1.36803,0,,0.000000,0.200000,signal
2026.02.02 02:00:00,GBPUSD.i,ENTRY,LONG,1.36856,1.36856,1.36856,1.36856,MT5_ORDER_FILL,0.00000,0.01115,1.37538,,WITH,UP,,1.36803,1,1.36856,0.000000,0.200000,entry
2026.02.02 02:08:00,GBPUSD.i,EXIT,LONG,1.36967,1.36967,1.36988,1.36967,MT5_ORDER_FILL,0.00021,0.01115,1.37538,,WITH,UP,,1.36841,1,1.36856,0.100000,0.300000,tp
2026.02.11 03:00:00,GBPUSD.i,BUY_SIGNAL,LONG,1.36426,,,,MT5_ORDER_FILL,,0.01009,1.36522,6.4441,WITH,UP,,1.36400,0,,0.000000,0.300000,signal
2026.02.11 03:00:00,GBPUSD.i,ENTRY,LONG,1.36434,1.36426,1.36434,1.36434,MT5_ORDER_FILL,0.00008,0.01009,1.36522,,WITH,UP,,1.36400,1,1.36434,0.000000,0.300000,entry
2026.02.11 04:24:00,GBPUSD.i,EXIT,LONG,1.36535,1.36535,1.36539,1.36535,MT5_ORDER_FILL,0.00004,0.01009,1.36522,,WITH,UP,,1.36480,1,1.36434,0.100000,0.400000,tp
2026.02.12 17:38:00,GBPUSD.i,SELL_BLOCKED_DAVID,SHORT,1.36523,,,,MT5_ORDER_FILL,,0.01015,1.36522,91.6328,WITH,UP,,1.36634,0,,0.000000,0.400000,david_blocked
2026.02.13 09:43:00,GBPUSD.i,BUY_SIGNAL,LONG,1.36081,,,,MT5_ORDER_FILL,,0.00976,1.36409,6.7438,WITH,UP,,1.35992,0,,0.000000,0.400000,signal
2026.02.13 09:43:00,GBPUSD.i,ENTRY,LONG,1.36082,1.36081,1.36082,1.36082,MT5_ORDER_FILL,0.00001,0.00976,1.36409,,WITH,UP,,1.35992,1,1.36082,0.000000,0.400000,entry
2026.02.13 10:05:00,GBPUSD.i,EXIT,LONG,1.36180,1.36180,1.36181,1.36180,MT5_ORDER_FILL,0.00001,0.00976,1.36409,,WITH,UP,,1.36113,1,1.36082,0.100000,0.500000,tp
