basket_id,symbol,side,entry_time,exit_time,david_mode,david_direction_at_entry,entry_adr,fills,avg_entry,exit_price,entry_modeled_price,entry_actual_price,entry_accounting_price,last_fill_modeled_price,last_fill_actual_price,last_fill_accounting_price,exit_modeled_price,exit_actual_price,exit_accounting_price,execution_price_mode,net_adr,mae_adr,mfe_adr,duration_minutes,close_reason
1,GBPCHF.i,LONG,2026.01.21 00:08:00,2026.01.21 05:16:00,WITH,UP,0.00477,8,1.06225,1.06272,1.06127,1.06338,1.06338,1.06004,1.06241,1.06241,1.06272,1.06333,1.06272,MT5_ORDER_FILL,0.800000,-3.986997,1.868708,308.00,tp
2,GBPCHF.i,LONG,2026.02.17 15:52:00,2026.02.17 17:02:00,WITH,UP,0.00732,2,1.04368,1.04441,1.04393,1.04401,1.04401,1.04328,1.04335,1.04335,1.04441,1.04423,1.04441,MT5_ORDER_FILL,0.200000,-0.218490,0.240339,70.00,tp
3,GBPCHF.i,LONG,2026.02.27 09:26:00,2026.02.27 09:56:00,WITH,UP,0.00524,1,1.04219,1.04271,1.04207,1.04219,1.04219,1.04207,1.04219,1.04219,1.04271,1.04281,1.04271,MT5_ORDER_FILL,0.100000,-0.087719,0.139207,30.00,tp
4,GBPCHF.i,LONG,2026.03.04 09:31:00,2026.03.04 10:18:00,WITH,UP,0.00692,1,1.04228,1.04297,1.04212,1.04228,1.04228,1.04212,1.04228,1.04228,1.04297,1.04298,1.04297,MT5_ORDER_FILL,0.100000,-0.089569,0.102572,47.00,tp
5,GBPCHF.i,SHORT,2026.04.10 00:08:00,2026.04.10 00:39:00,WITH,DOWN,0.00577,3,1.06039,1.05981,1.05973,1.05973,1.05973,1.06088,1.06092,1.06092,1.05981,1.06177,1.05981,MT5_ORDER_FILL,0.300000,-0.405476,0.317103,31.00,tp
6,GBPCHF.i,SHORT,2026.04.27 04:00:00,2026.04.27 11:39:00,WITH,DOWN,0.00453,2,1.06244,1.06199,1.06221,1.06220,1.06220,1.06265,1.06269,1.06269,1.06199,1.06209,1.06199,MT5_ORDER_FILL,0.200000,-0.262867,0.214270,459.00,tp
7,GBPCHF.i,SHORT,2026.04.27 15:59:00,2026.04.27 16:00:00,WITH,DOWN,0.00453,1,1.06281,1.06236,1.06281,1.06281,1.06281,1.06281,1.06281,1.06281,1.06236,1.06211,1.06236,MT5_ORDER_FILL,0.100000,-0.019881,0.174509,1.00,tp
8,GBPCHF.i,SHORT,2026.05.01 09:47:00,2026.05.01 09:50:00,WITH,DOWN,0.00505,1,1.06304,1.06253,1.06304,1.06304,1.06304,1.06304,1.06304,1.06304,1.06253,1.06246,1.06253,MT5_ORDER_FILL,0.100000,-0.031664,0.156343,3.00,tp
9,GBPCHF.i,SHORT,2026.05.19 14:21:00,2026.05.19 23:58:00,WITH,DOWN,0.00528,7,1.05679,1.05627,1.05523,1.05523,1.05523,1.05840,1.05826,1.05826,1.05627,,1.05627,MT5_ORDER_FILL,0.700000,-2.552547,0.800985,577.00,tp
10,GBPCHF.i,SHORT,2026.05.28 13:07:00,2026.05.28 15:26:00,WITH,DOWN,0.00481,1,1.05742,1.05694,1.05743,1.05742,1.05742,1.05743,1.05742,1.05742,1.05694,1.05702,1.05694,MT5_ORDER_FILL,0.100000,-0.093555,0.101871,139.00,tp
11,GBPCHF.i,SHORT,2026.06.02 17:57:00,2026.06.03 00:10:00,WITH,DOWN,0.00462,4,1.05958,1.05912,1.05887,1.05887,1.05887,1.06026,1.06030,1.06030,1.05912,1.06119,1.05912,MT5_ORDER_FILL,0.400000,-0.962370,0.473616,373.00,tp
12,GBPCHF.i,SHORT,2026.06.05 13:37:00,2026.06.05 15:30:00,WITH,DOWN,0.00455,2,1.06117,1.06072,1.06096,1.06096,1.06096,1.06141,1.06138,1.06138,1.06072,1.06276,1.06072,MT5_ORDER_FILL,0.200000,-0.624588,0.250715,113.00,tp
13,GBPCHF.i,SHORT,2026.06.30 09:54:00,2026.06.30 09:57:00,WITH,DOWN,0.00466,1,1.07113,1.07066,1.07113,1.07113,1.07113,1.07113,1.07113,1.07113,1.07066,1.07079,1.07066,MT5_ORDER_FILL,0.100000,-0.006443,0.100945,3.00,tp
14,GBPCHF.i,SHORT,2026.07.01 16:11:00,2026.07.01 17:00:00,WITH,DOWN,0.00465,2,1.07365,1.07319,1.07336,1.07338,1.07338,1.07384,1.07392,1.07392,1.07319,1.07362,1.07319,MT5_ORDER_FILL,0.200000,-0.193590,0.240912,49.00,tp
15,GBPCHF.i,SHORT,2026.07.02 03:45:00,2026.07.02 11:15:00,WITH,DOWN,0.00471,5,1.07536,1.07489,1.07457,1.07456,1.07456,1.07644,1.07626,1.07626,1.07489,1.07504,1.07489,MT5_ORDER_FILL,0.500000,-1.162988,0.545416,450.00,tp
