basket_id,symbol,side,entry_time,exit_time,david_mode,david_direction_at_entry,entry_adr,fills,avg_entry,exit_price,entry_modeled_price,entry_actual_price,entry_accounting_price,last_fill_modeled_price,last_fill_actual_price,last_fill_accounting_price,exit_modeled_price,exit_actual_price,exit_accounting_price,execution_price_mode,net_adr,mae_adr,mfe_adr,duration_minutes,close_reason
1,EURCAD.i,LONG,2026.02.10 08:36:00,2026.02.10 10:03:00,WITH,UP,0.00868,1,1.61444,1.61531,1.61434,1.61444,1.61444,1.61434,1.61444,1.61444,1.61531,1.61542,1.61531,MT5_ORDER_FILL,0.100000,-0.099090,0.112916,87.00,tp
2,EURCAD.i,LONG,2026.02.26 20:00:00,2026.02.26 21:30:00,WITH,UP,0.00484,2,1.61294,1.61342,1.61314,1.61317,1.61317,1.61269,1.61271,1.61271,1.61342,1.61348,1.61342,MT5_ORDER_FILL,0.200000,-0.227367,0.227367,90.00,tp
3,EURCAD.i,LONG,2026.03.05 14:19:00,2026.03.05 14:20:00,WITH,UP,0.00722,1,1.58295,1.58367,1.58293,1.58295,1.58295,1.58293,1.58295,1.58295,1.58367,1.58373,1.58367,MT5_ORDER_FILL,0.100000,-0.009702,0.109494,1.00,tp
4,EURCAD.i,LONG,2026.04.21 13:31:00,2026.04.21 14:24:00,WITH,UP,0.00759,1,1.60589,1.60665,1.60586,1.60589,1.60589,1.60586,1.60589,1.60589,1.60665,1.60667,1.60665,MT5_ORDER_FILL,0.100000,-0.017139,0.108108,53.00,tp
5,EURCAD.i,LONG,2026.04.28 03:57:00,2026.04.28 05:28:00,WITH,UP,0.00633,1,1.59669,1.59732,1.59662,1.59669,1.59669,1.59662,1.59669,1.59669,1.59732,1.59731,1.59732,MT5_ORDER_FILL,0.100000,-0.053687,0.104216,91.00,tp
6,EURCAD.i,LONG,2026.06.23 01:00:00,2026.06.23 05:16:00,WITH,UP,0.00707,2,1.61795,1.61866,1.61835,1.61839,1.61839,1.61768,1.61751,1.61751,1.61866,1.61863,1.61866,MT5_ORDER_FILL,0.200000,-0.214902,0.203591,256.00,tp
7,EURCAD.i,LONG,2026.06.26 04:00:00,2026.06.26 06:15:00,WITH,UP,0.00660,3,1.61310,1.61376,1.61371,1.61374,1.61374,1.61242,1.61249,1.61249,1.61376,1.61376,1.61376,MT5_ORDER_FILL,0.300000,-0.307343,0.304315,135.00,tp
