basket_id,symbol,side,entry_time,exit_time,david_mode,david_direction_at_entry,entry_adr,fills,avg_entry,exit_price,entry_modeled_price,entry_actual_price,entry_accounting_price,last_fill_modeled_price,last_fill_actual_price,last_fill_accounting_price,exit_modeled_price,exit_actual_price,exit_accounting_price,execution_price_mode,net_adr,mae_adr,mfe_adr,duration_minutes,close_reason
1,NZDJPY.i,LONG,2026.01.05 15:42:00,2026.01.05 15:55:00,WITH,UP,0.602,1,90.155,90.215,90.152,90.155,90.155,90.152,90.155,90.155,90.215,90.230,90.215,MT5_ORDER_FILL,0.100000,-0.048165,0.121242,13.00,tp
2,NZDJPY.i,LONG,2026.02.11 04:39:00,2026.02.11 12:54:00,WITH,UP,1.153,6,92.933,93.048,93.201,93.212,93.212,92.636,92.657,92.657,93.048,93.046,93.048,MT5_ORDER_FILL,0.600000,-1.592644,0.608952,495.00,tp
3,NZDJPY.i,LONG,2026.02.18 10:01:00,2026.02.18 10:41:00,WITH,UP,1.022,1,92.226,92.328,92.219,92.226,92.226,92.219,92.226,92.226,92.328,92.326,92.328,MT5_ORDER_FILL,0.100000,-0.096859,0.103708,40.00,tp
4,NZDJPY.i,LONG,2026.03.13 00:43:00,2026.03.16 13:25:00,WITH,UP,0.880,13,92.804,92.892,93.255,93.316,93.316,92.261,92.256,92.256,92.892,92.896,92.892,MT5_ORDER_FILL,1.300000,-9.196134,1.372371,5082.00,tp
5,NZDJPY.i,LONG,2026.03.17 09:52:00,2026.03.17 11:44:00,WITH,UP,0.946,2,92.711,92.806,92.755,92.763,92.763,92.668,92.659,92.659,92.806,92.802,92.806,MT5_ORDER_FILL,0.200000,-0.213531,0.209302,112.00,tp
6,NZDJPY.i,LONG,2026.03.19 17:02:00,2026.03.19 17:51:00,WITH,UP,0.837,2,92.381,92.465,92.404,92.415,92.415,92.331,92.347,92.347,92.465,92.502,92.465,MT5_ORDER_FILL,0.200000,-0.203203,0.289266,49.00,tp
7,NZDJPY.i,LONG,2026.03.23 14:05:00,2026.03.23 14:06:00,WITH,UP,0.856,1,92.376,92.462,92.360,92.376,92.376,92.360,92.376,92.376,92.462,92.551,92.462,MT5_ORDER_FILL,0.100000,-0.010513,0.334073,1.00,tp
8,NZDJPY.i,LONG,2026.04.23 17:07:00,2026.04.23 17:24:00,WITH,UP,0.677,1,93.763,93.831,93.757,93.763,93.763,93.757,93.763,93.763,93.831,93.833,93.831,MT5_ORDER_FILL,0.100000,-0.048752,0.104890,17.00,tp
9,NZDJPY.i,LONG,2026.06.04 00:59:00,2026.06.04 01:57:00,WITH,UP,0.750,2,93.822,93.897,93.818,93.829,93.829,93.754,93.815,93.815,93.897,93.879,93.897,MT5_ORDER_FILL,0.200000,-0.114651,0.215971,58.00,tp
10,NZDJPY.i,LONG,2026.06.24 14:37:00,2026.06.24 16:29:00,WITH,UP,0.665,3,91.158,91.224,91.214,91.222,91.222,91.089,91.107,91.107,91.224,91.217,91.224,MT5_ORDER_FILL,0.300000,-0.410773,0.329522,112.00,tp
