time,symbol,event,side,price,modeled_price,actual_price,accounting_price,execution_price_mode,actual_minus_modeled_price,adr,lrmg_line,stoch,david_mode,david_direction,david_down,david_up,fills,avg_entry,open_adr,net_adr,reason
2026.01.19 15:31:00,USDCAD.i,BUY_SIGNAL,LONG,1.38848,,,,MT5_ORDER_FILL,,0.00531,1.38991,7.4104,WITH,UP,,1.38828,0,,0.000000,0.000000,signal
2026.01.19 15:31:00,USDCAD.i,ENTRY,LONG,1.38851,1.38848,1.38851,1.38851,MT5_ORDER_FILL,0.00003,0.00531,1.38991,,WITH,UP,,1.38828,1,1.38851,0.000000,0.000000,entry
2026.01.19 16:06:00,USDCAD.i,GRID_ADD,LONG,1.38792,1.38798,1.38792,1.38792,MT5_ORDER_FILL,-0.00006,0.00531,1.38991,,WITH,UP,,1.38827,2,1.38822,-0.111027,0.000000,grid_add
2026.01.19 16:49:00,USDCAD.i,GRID_ADD,LONG,1.38738,1.38745,1.38738,1.38738,MT5_ORDER_FILL,-0.00007,0.00531,1.38991,,WITH,UP,,1.38786,3,1.38794,-0.314264,0.000000,grid_add
2026.01.19 16:54:00,USDCAD.i,GRID_ADD,LONG,1.38706,1.38692,1.38706,1.38706,MT5_ORDER_FILL,0.00014,0.00531,1.38991,,WITH,UP,,1.38769,4,1.38772,-0.494919,0.000000,grid_add
2026.01.19 17:02:00,USDCAD.i,GRID_ADD,LONG,1.38631,1.38638,1.38631,1.38631,MT5_ORDER_FILL,-0.00007,0.00531,1.38991,,WITH,UP,,1.38733,5,1.38744,-1.059466,0.000000,grid_add
2026.01.20 05:31:00,USDCAD.i,GRID_ADD,LONG,1.38588,1.38585,1.38588,1.38588,MT5_ORDER_FILL,0.00003,0.00531,1.38939,,WITH,UP,,1.38619,6,1.38718,-1.464057,0.000000,grid_add
2026.01.20 06:02:00,USDCAD.i,GRID_ADD,LONG,1.38535,1.38532,1.38535,1.38535,MT5_ORDER_FILL,0.00003,0.00531,1.38939,,WITH,UP,,1.38552,7,1.38692,-2.062476,0.000000,grid_add
2026.01.20 06:42:00,USDCAD.i,GRID_ADD,LONG,1.38515,1.38479,1.38515,1.38515,MT5_ORDER_FILL,0.00036,0.00531,1.38939,,WITH,UP,,1.38514,8,1.38670,-2.325932,0.000000,grid_add
2026.01.20 09:49:00,USDCAD.i,GRID_ADD,LONG,1.38425,1.38426,1.38425,1.38425,MT5_ORDER_FILL,-0.00001,0.00531,1.38887,,WITH,UP,,1.38471,9,1.38642,-3.680843,0.000000,grid_add
2026.01.20 10:00:00,USDCAD.i,GRID_ADD,LONG,1.38384,1.38373,1.38384,1.38384,MT5_ORDER_FILL,0.00011,0.00531,1.38887,,WITH,UP,,1.38432,10,1.38616,-4.375235,0.000000,grid_add
2026.01.20 10:09:00,USDCAD.i,GRID_ADD,LONG,1.38310,1.38320,1.38310,1.38310,MT5_ORDER_FILL,-0.00010,0.00531,1.38835,,WITH,UP,,1.38391,11,1.38589,-5.767783,0.000000,grid_add
2026.01.20 11:30:00,USDCAD.i,GRID_ADD,LONG,1.38271,1.38266,1.38271,1.38271,MT5_ORDER_FILL,0.00005,0.00531,1.38732,,WITH,UP,,1.38318,12,1.38562,-6.575085,0.000000,grid_add
2026.01.20 13:03:00,USDCAD.i,GRID_ADD,LONG,1.38224,1.38213,1.38224,1.38224,MT5_ORDER_FILL,0.00011,0.00531,1.38732,,WITH,UP,,1.38260,13,1.38536,-7.636432,0.000000,grid_add
2026.01.20 13:51:00,USDCAD.i,GRID_ADD,LONG,1.38157,1.38160,1.38157,1.38157,MT5_ORDER_FILL,-0.00003,0.00531,1.38732,,WITH,UP,,1.38211,14,1.38509,-9.275499,0.000000,grid_add
2026.01.21 14:30:00,USDCAD.i,GRID_ADD,LONG,1.38112,1.38107,1.38112,1.38112,MT5_ORDER_FILL,0.00005,0.00531,1.38319,,WITH,UP,,1.38171,15,1.38483,-10.461046,0.000000,grid_add
2026.01.21 14:41:00,USDCAD.i,GRID_ADD,LONG,1.38059,1.38054,1.38059,1.38059,MT5_ORDER_FILL,0.00005,0.00531,1.38319,,WITH,UP,,1.38117,16,1.38456,-11.957094,0.000000,grid_add
2026.01.21 14:51:00,USDCAD.i,GRID_ADD,LONG,1.38007,1.38001,1.38007,1.38007,MT5_ORDER_FILL,0.00006,0.00531,1.38319,,WITH,UP,,1.38067,17,1.38430,-13.522770,0.000000,grid_add
2026.01.21 15:07:00,USDCAD.i,GRID_ADD,LONG,1.37936,1.37948,1.37936,1.37936,MT5_ORDER_FILL,-0.00012,0.00531,1.38319,,WITH,UP,,1.37993,18,1.38402,-15.794129,0.000000,grid_add
2026.01.21 16:04:00,USDCAD.i,GRID_ADD,LONG,1.37921,1.37894,1.37921,1.37921,MT5_ORDER_FILL,0.00027,0.00531,1.38319,,WITH,UP,,1.37949,19,1.38377,-16.302221,0.000000,grid_add
2026.01.22 01:33:00,USDCAD.i,EXIT,LONG,1.38430,1.38430,1.38420,1.38430,MT5_ORDER_FILL,-0.00010,0.00531,1.38163,,WITH,UP,,1.38375,19,1.38377,1.900000,1.900000,tp
2026.01.26 02:03:00,USDCAD.i,BUY_SIGNAL,LONG,1.37060,,,,MT5_ORDER_FILL,,0.00560,1.37233,7.8761,WITH,UP,,1.37031,0,,0.000000,1.900000,signal
2026.01.26 02:03:00,USDCAD.i,ENTRY,LONG,1.37063,1.37060,1.37063,1.37063,MT5_ORDER_FILL,0.00003,0.00560,1.37233,,WITH,UP,,1.37031,1,1.37063,0.000000,1.900000,entry
2026.01.26 02:08:00,USDCAD.i,GRID_ADD,LONG,1.36995,1.37007,1.36995,1.36995,MT5_ORDER_FILL,-0.00012,0.00560,1.37233,,WITH,UP,,1.37032,2,1.37029,-0.121407,1.900000,grid_add
2026.01.26 02:10:00,USDCAD.i,GRID_ADD,LONG,1.36965,1.36951,1.36965,1.36965,MT5_ORDER_FILL,0.00014,0.00560,1.37233,,WITH,UP,,1.37027,3,1.37008,-0.228531,1.900000,grid_add
2026.01.26 03:00:00,USDCAD.i,GRID_ADD,LONG,1.36880,1.36895,1.36880,1.36880,MT5_ORDER_FILL,-0.00015,0.00560,1.37181,,WITH,UP,,1.36919,4,1.36976,-0.683806,1.900000,grid_add
2026.01.26 03:35:00,USDCAD.i,GRID_ADD,LONG,1.36831,1.36839,1.36831,1.36831,MT5_ORDER_FILL,-0.00008,0.00560,1.37181,,WITH,UP,,1.36875,5,1.36947,-1.033744,1.900000,grid_add
2026.01.26 03:48:00,USDCAD.i,GRID_ADD,LONG,1.36784,1.36783,1.36784,1.36784,MT5_ORDER_FILL,0.00001,0.00560,1.37130,,WITH,UP,,1.36837,6,1.36920,-1.453312,1.900000,grid_add
2026.01.26 12:20:00,USDCAD.i,GRID_ADD,LONG,1.36736,1.36727,1.36736,1.36736,MT5_ORDER_FILL,0.00009,0.00560,1.36975,,WITH,UP,,1.36763,7,1.36893,-1.967506,1.900000,grid_add
2026.01.26 14:50:00,USDCAD.i,EXIT,LONG,1.36949,1.36949,1.36948,1.36949,MT5_ORDER_FILL,-0.00001,0.00560,1.36975,,WITH,UP,,1.36895,7,1.36893,0.700000,2.600000,tp
2026.02.26 01:01:00,USDCAD.i,BUY_SIGNAL,LONG,1.36751,,,,MT5_ORDER_FILL,,0.00504,1.36923,9.1866,WITH,UP,,1.36731,0,,0.000000,2.600000,signal
2026.02.26 01:01:00,USDCAD.i,ENTRY,LONG,1.36755,1.36751,1.36755,1.36755,MT5_ORDER_FILL,0.00004,0.00504,1.36923,,WITH,UP,,1.36731,1,1.36755,0.000000,2.600000,entry
2026.02.26 03:03:00,USDCAD.i,GRID_ADD,LONG,1.36703,1.36705,1.36703,1.36703,MT5_ORDER_FILL,-0.00002,0.00504,1.36923,,WITH,UP,,1.36727,2,1.36729,-0.103134,2.600000,grid_add
