time,symbol,event,side,price,modeled_price,actual_price,accounting_price,execution_price_mode,actual_minus_modeled_price,adr,lrmg_line,stoch,david_mode,david_direction,david_down,david_up,fills,avg_entry,open_adr,net_adr,reason
2026.01.12 17:24:00,GBPCAD.i,SELL_BLOCKED_DAVID,SHORT,1.86927,,,,MT5_ORDER_FILL,,0.00927,1.86327,90.5811,WITH,UP,,1.86986,0,,0.000000,0.000000,david_blocked
2026.01.20 15:42:00,GBPCAD.i,BUY_SIGNAL,LONG,1.86062,,,,MT5_ORDER_FILL,,0.00790,1.86176,9.0410,WITH,UP,,1.85987,0,,0.000000,0.000000,signal
2026.01.20 15:42:00,GBPCAD.i,ENTRY,LONG,1.86066,1.86062,1.86066,1.86066,MT5_ORDER_FILL,0.00004,0.00790,1.86176,,WITH,UP,,1.85987,1,1.86066,0.000000,0.000000,entry
2026.01.20 15:46:00,GBPCAD.i,GRID_ADD,LONG,1.85999,1.85987,1.85999,1.85999,MT5_ORDER_FILL,0.00012,0.00790,1.86176,,WITH,UP,,1.85999,2,1.86033,-0.084821,0.000000,grid_add
2026.01.20 16:02:00,GBPCAD.i,GRID_ADD,LONG,1.85908,1.85908,1.85908,1.85908,MT5_ORDER_FILL,-0.00000,0.00790,1.86176,,WITH,UP,,1.85996,3,1.85991,-0.315230,0.000000,grid_add
2026.01.20 16:37:00,GBPCAD.i,EXIT,LONG,1.86070,1.86070,1.86090,1.86070,MT5_ORDER_FILL,0.00020,0.00790,1.86176,,WITH,UP,,1.85970,3,1.85991,0.300000,0.300000,tp
2026.01.21 13:26:00,GBPCAD.i,BUY_SIGNAL,LONG,1.85451,,,,MT5_ORDER_FILL,,0.00817,1.86026,5.4641,WITH,UP,,1.85428,0,,0.000000,0.300000,signal
2026.01.21 13:26:00,GBPCAD.i,ENTRY,LONG,1.85446,1.85451,1.85446,1.85446,MT5_ORDER_FILL,-0.00005,0.00817,1.86026,,WITH,UP,,1.85428,1,1.85446,0.000000,0.300000,entry
2026.01.21 13:49:00,GBPCAD.i,EXIT,LONG,1.85528,1.85528,1.85529,1.85528,MT5_ORDER_FILL,0.00001,0.00817,1.86026,,WITH,UP,,1.85468,1,1.85446,0.100000,0.400000,tp
2026.01.28 15:31:00,GBPCAD.i,BUY_SIGNAL,LONG,1.86869,,,,MT5_ORDER_FILL,,0.00969,1.87531,6.2046,WITH,UP,,1.86895,0,,0.000000,0.400000,signal
2026.01.28 15:31:00,GBPCAD.i,ENTRY,LONG,1.86874,1.86869,1.86874,1.86874,MT5_ORDER_FILL,0.00005,0.00969,1.87531,,WITH,UP,,1.86895,1,1.86874,0.000000,0.400000,entry
2026.01.28 15:49:00,GBPCAD.i,GRID_ADD,LONG,1.86775,1.86777,1.86775,1.86775,MT5_ORDER_FILL,-0.00002,0.00969,1.87531,,WITH,UP,,1.86844,2,1.86825,-0.102188,0.400000,grid_add
2026.01.28 15:51:00,GBPCAD.i,GRID_ADD,LONG,1.86682,1.86680,1.86682,1.86682,MT5_ORDER_FILL,0.00002,0.00969,1.87531,,WITH,UP,,1.86831,3,1.86777,-0.294178,0.400000,grid_add
2026.01.28 16:38:00,GBPCAD.i,EXIT,LONG,1.86874,1.86874,1.86874,1.86874,MT5_ORDER_FILL,0.00000,0.00969,1.87531,,WITH,UP,,1.86785,3,1.86777,0.300000,0.700000,tp
2026.02.05 00:49:00,GBPCAD.i,BUY_SIGNAL,LONG,1.86532,,,,MT5_ORDER_FILL,,0.01066,1.86778,7.0677,WITH,UP,,1.86438,0,,0.000000,0.700000,signal
2026.02.05 00:49:00,GBPCAD.i,ENTRY,LONG,1.86584,1.86532,1.86584,1.86584,MT5_ORDER_FILL,0.00052,0.01066,1.86778,,WITH,UP,,1.86438,1,1.86584,0.000000,0.700000,entry
2026.02.05 00:50:00,GBPCAD.i,GRID_ADD,LONG,1.86572,1.86477,1.86572,1.86572,MT5_ORDER_FILL,0.00095,0.01066,1.86778,,WITH,UP,,1.86438,2,1.86578,-0.011262,0.700000,grid_add
2026.02.05 07:43:00,GBPCAD.i,GRID_ADD,LONG,1.86379,1.86371,1.86379,1.86379,MT5_ORDER_FILL,0.00008,0.01066,1.86778,,WITH,UP,,1.86409,3,1.86512,-0.373534,0.700000,grid_add
2026.02.05 08:12:00,GBPCAD.i,GRID_ADD,LONG,1.86277,1.86264,1.86277,1.86277,MT5_ORDER_FILL,0.00013,0.01066,1.86778,,WITH,UP,,1.86337,4,1.86453,-0.660723,0.700000,grid_add
2026.02.05 10:57:00,GBPCAD.i,GRID_ADD,LONG,1.86166,1.86158,1.86166,1.86166,MT5_ORDER_FILL,0.00008,0.01066,1.86778,,WITH,UP,,1.86241,5,1.86396,-1.077428,0.700000,grid_add
2026.02.05 11:10:00,GBPCAD.i,GRID_ADD,LONG,1.86061,1.86051,1.86061,1.86061,MT5_ORDER_FILL,0.00010,0.01066,1.86778,,WITH,UP,,1.86173,6,1.86340,-1.570155,0.700000,grid_add
2026.02.05 11:25:00,GBPCAD.i,GRID_ADD,LONG,1.85942,1.85945,1.85942,1.85942,MT5_ORDER_FILL,-0.00003,0.01066,1.86778,,WITH,UP,,1.86048,7,1.86283,-2.240263,0.700000,grid_add
