time,symbol,event,side,price,modeled_price,actual_price,accounting_price,execution_price_mode,actual_minus_modeled_price,adr,lrmg_line,stoch,david_mode,david_direction,david_down,david_up,fills,avg_entry,open_adr,net_adr,reason
2026.01.05 15:20:00,EURGBP.i,BUY_SIGNAL,LONG,0.86816,,,,MT5_ORDER_FILL,,0.00301,0.87065,6.6168,WITH,UP,,0.86767,0,,0.000000,0.000000,signal
2026.01.05 15:20:00,EURGBP.i,ENTRY,LONG,0.86817,0.86816,0.86817,0.86817,MT5_ORDER_FILL,0.00001,0.00301,0.87065,,WITH,UP,,0.86767,1,0.86817,0.000000,0.000000,entry
2026.01.05 15:33:00,EURGBP.i,EXIT,LONG,0.86847,0.86847,0.86843,0.86847,MT5_ORDER_FILL,-0.00004,0.00301,0.87037,,WITH,UP,,0.86804,1,0.86817,0.100000,0.100000,tp
2026.01.12 10:02:00,EURGBP.i,SELL_BLOCKED_DAVID,SHORT,0.86859,,,,MT5_ORDER_FILL,,0.00310,0.86764,92.1526,WITH,UP,,0.86894,0,,0.000000,0.100000,david_blocked
2026.01.15 15:31:00,EURGBP.i,SELL_BLOCKED_DAVID,SHORT,0.86728,,,,MT5_ORDER_FILL,,0.00280,0.86654,90.2470,WITH,UP,,0.86757,0,,0.000000,0.100000,david_blocked
2026.02.03 09:13:00,EURGBP.i,BUY_SIGNAL,LONG,0.86304,,,,MT5_ORDER_FILL,,0.00422,0.86544,9.6690,WITH,UP,,0.86271,0,,0.000000,0.100000,signal
2026.02.03 09:13:00,EURGBP.i,ENTRY,LONG,0.86309,0.86304,0.86309,0.86309,MT5_ORDER_FILL,0.00005,0.00422,0.86544,,WITH,UP,,0.86271,1,0.86309,0.000000,0.100000,entry
2026.02.03 09:34:00,EURGBP.i,GRID_ADD,LONG,0.86273,0.86267,0.86273,0.86273,MT5_ORDER_FILL,0.00006,0.00422,0.86517,,WITH,UP,,0.86315,2,0.86291,-0.085308,0.100000,grid_add
2026.02.03 10:45:00,EURGBP.i,EXIT,LONG,0.86333,0.86333,0.86335,0.86333,MT5_ORDER_FILL,0.00002,0.00422,0.86490,,WITH,UP,,0.86295,2,0.86291,0.200000,0.300000,tp
2026.02.06 15:36:00,EURGBP.i,BUY_SIGNAL,LONG,0.86846,,,,MT5_ORDER_FILL,,0.00407,0.87010,9.4105,WITH,UP,,0.86809,0,,0.000000,0.300000,signal
2026.02.06 15:36:00,EURGBP.i,ENTRY,LONG,0.86848,0.86846,0.86848,0.86848,MT5_ORDER_FILL,0.00002,0.00407,0.87010,,WITH,UP,,0.86809,1,0.86848,0.000000,0.300000,entry
2026.02.06 15:40:00,EURGBP.i,EXIT,LONG,0.86889,0.86889,0.86886,0.86889,MT5_ORDER_FILL,-0.00003,0.00407,0.87010,,WITH,UP,,0.86820,1,0.86848,0.100000,0.400000,tp
2026.02.26 00:11:00,EURGBP.i,BUY_SIGNAL,LONG,0.87092,,,,MT5_ORDER_FILL,,0.00287,0.87202,9.8134,WITH,UP,,0.87083,0,,0.000000,0.400000,signal
2026.02.26 00:11:00,EURGBP.i,ENTRY,LONG,0.87131,0.87092,0.87131,0.87131,MT5_ORDER_FILL,0.00039,0.00287,0.87202,,WITH,UP,,0.87083,1,0.87131,0.000000,0.400000,entry
2026.02.26 00:12:00,EURGBP.i,GRID_ADD,LONG,0.87108,0.87102,0.87108,0.87108,MT5_ORDER_FILL,0.00006,0.00287,0.87202,,WITH,UP,,0.87083,2,0.87120,-0.080195,0.400000,grid_add
2026.02.26 01:47:00,EURGBP.i,EXIT,LONG,0.87148,0.87148,0.87148,0.87148,MT5_ORDER_FILL,-0.00000,0.00287,0.87202,,WITH,UP,,0.87131,2,0.87120,0.200000,0.600000,tp
2026.03.03 00:30:00,EURGBP.i,BUY_SIGNAL,LONG,0.87223,,,,MT5_ORDER_FILL,,0.00386,0.87394,3.9788,WITH,UP,,0.87191,0,,0.000000,0.600000,signal
2026.03.03 00:30:00,EURGBP.i,ENTRY,LONG,0.87257,0.87223,0.87257,0.87257,MT5_ORDER_FILL,0.00034,0.00386,0.87394,,WITH,UP,,0.87191,1,0.87257,0.000000,0.600000,entry
2026.03.03 00:31:00,EURGBP.i,GRID_ADD,LONG,0.87253,0.87218,0.87253,0.87253,MT5_ORDER_FILL,0.00035,0.00386,0.87394,,WITH,UP,,0.87191,2,0.87255,-0.010360,0.600000,grid_add
2026.03.03 00:50:00,EURGBP.i,GRID_ADD,LONG,0.87208,0.87180,0.87208,0.87208,MT5_ORDER_FILL,0.00028,0.00386,0.87394,,WITH,UP,,0.87202,3,0.87239,-0.243460,0.600000,grid_add
2026.03.03 06:49:00,EURGBP.i,EXIT,LONG,0.87278,0.87278,0.87270,0.87278,MT5_ORDER_FILL,-0.00008,0.00386,0.87366,,WITH,UP,,0.87264,3,0.87239,0.300000,0.900000,tp
2026.03.12 00:56:00,EURGBP.i,BUY_SIGNAL,LONG,0.86255,,,,MT5_ORDER_FILL,,0.00410,0.86407,4.6107,WITH,UP,,0.86232,0,,0.000000,0.900000,signal
2026.03.12 00:56:00,EURGBP.i,ENTRY,LONG,0.86302,0.86255,0.86302,0.86302,MT5_ORDER_FILL,0.00047,0.00410,0.86407,,WITH,UP,,0.86232,1,0.86302,0.000000,0.900000,entry
2026.03.12 00:57:00,EURGBP.i,GRID_ADD,LONG,0.86300,0.86261,0.86300,0.86300,MT5_ORDER_FILL,0.00039,0.00410,0.86407,,WITH,UP,,0.86232,2,0.86301,-0.004876,0.900000,grid_add
2026.03.12 09:09:00,EURGBP.i,EXIT,LONG,0.86342,0.86342,0.86351,0.86342,MT5_ORDER_FILL,0.00009,0.00410,0.86380,,WITH,UP,,0.86323,2,0.86301,0.200000,1.100000,tp
2026.04.01 13:57:00,EURGBP.i,BUY_SIGNAL,LONG,0.87190,,,,MT5_ORDER_FILL,,0.00392,0.87284,9.4997,WITH,UP,,0.87145,0,,0.000000,1.100000,signal
2026.04.01 13:57:00,EURGBP.i,ENTRY,LONG,0.87191,0.87190,0.87191,0.87191,MT5_ORDER_FILL,0.00001,0.00392,0.87284,,WITH,UP,,0.87145,1,0.87191,0.000000,1.100000,entry
2026.04.01 14:12:00,EURGBP.i,GRID_ADD,LONG,0.87152,0.87152,0.87152,0.87152,MT5_ORDER_FILL,0.00000,0.00392,0.87284,,WITH,UP,,0.87171,2,0.87172,-0.099414,1.100000,grid_add
2026.04.01 14:46:00,EURGBP.i,GRID_ADD,LONG,0.87121,0.87113,0.87121,0.87121,MT5_ORDER_FILL,0.00008,0.00392,0.87284,,WITH,UP,,0.87129,3,0.87155,-0.257456,1.100000,grid_add
2026.04.01 15:26:00,EURGBP.i,EXIT,LONG,0.87194,0.87194,0.87173,0.87194,MT5_ORDER_FILL,-0.00021,0.00392,0.87284,,WITH,UP,,0.87117,3,0.87155,0.300000,1.400000,tp
2026.04.01 15:27:00,EURGBP.i,BUY_SIGNAL,LONG,0.87201,,,,MT5_ORDER_FILL,,0.00392,0.87284,9.9898,WITH,UP,,0.87124,0,,0.000000,1.400000,signal
