basket_id,symbol,side,entry_time,exit_time,david_mode,david_direction_at_entry,entry_adr,fills,avg_entry,exit_price,entry_modeled_price,entry_actual_price,entry_accounting_price,last_fill_modeled_price,last_fill_actual_price,last_fill_accounting_price,exit_modeled_price,exit_actual_price,exit_accounting_price,execution_price_mode,net_adr,mae_adr,mfe_adr,duration_minutes,close_reason
1,AUDCHF.i,SHORT,2026.01.29 00:10:00,2026.01.29 01:57:00,WITH,DOWN,0.00530,3,0.53973,0.53920,0.53950,0.53950,0.53950,0.54056,0.53977,0.53977,0.53920,0.53913,0.53920,MT5_ORDER_FILL,0.300000,-0.603660,0.386719,107.00,tp
2,AUDCHF.i,SHORT,2026.02.19 10:51:00,2026.02.19 11:46:00,WITH,DOWN,0.00549,2,0.54619,0.54564,0.54589,0.54588,0.54588,0.54643,0.54649,0.54649,0.54564,0.54561,0.54564,MT5_ORDER_FILL,0.200000,-0.125706,0.242303,55.00,tp
3,AUDCHF.i,SHORT,2026.02.26 09:10:00,2026.02.26 10:00:00,WITH,DOWN,0.00469,1,0.55013,0.54966,0.55012,0.55013,0.55013,0.55012,0.55013,0.55013,0.54966,0.54973,0.54966,MT5_ORDER_FILL,0.100000,-0.038412,0.100299,50.00,tp
4,AUDCHF.i,SHORT,2026.03.03 00:22:00,2026.03.03 00:40:00,WITH,DOWN,0.00542,2,0.55240,0.55185,0.55202,0.55202,0.55202,0.55256,0.55277,0.55277,0.55185,0.55270,0.55185,MT5_ORDER_FILL,0.200000,-0.142014,0.271118,18.00,tp
5,AUDCHF.i,SHORT,2026.03.03 00:40:00,2026.03.03 12:32:00,WITH,DOWN,0.00542,7,0.55337,0.55283,0.55171,0.55171,0.55171,0.55496,0.55499,0.55499,0.55283,0.55280,0.55283,MT5_ORDER_FILL,0.700000,-2.480634,0.863150,712.00,tp
6,AUDCHF.i,SHORT,2026.03.17 06:30:00,2026.03.17 06:41:00,WITH,DOWN,0.00674,2,0.55682,0.55614,0.55685,0.55670,0.55670,0.55737,0.55693,0.55693,0.55614,0.55620,0.55614,MT5_ORDER_FILL,0.200000,-0.108341,0.224102,11.00,tp
7,AUDCHF.i,SHORT,2026.04.08 00:11:00,2026.04.08 06:05:00,WITH,DOWN,0.00425,13,0.55764,0.55722,0.55511,0.55511,0.55511,0.56021,0.56030,0.56030,0.55722,0.55732,0.55722,MT5_ORDER_FILL,1.300000,-8.372148,1.322042,354.00,tp
8,AUDCHF.i,SHORT,2026.04.10 00:27:00,2026.04.10 00:32:00,WITH,DOWN,0.00463,1,0.55876,0.55830,0.55876,0.55876,0.55876,0.55876,0.55876,0.55876,0.55830,0.56020,0.55830,MT5_ORDER_FILL,0.100000,-0.051836,0.101512,5.00,tp
9,AUDCHF.i,SHORT,2026.04.15 06:37:00,2026.04.20 00:03:00,WITH,DOWN,0.00445,12,0.55962,0.55918,0.55718,0.55718,0.55718,0.56208,0.56206,0.56206,0.55918,0.55763,0.55918,MT5_ORDER_FILL,1.200000,-7.137405,9.647508,6806.00,tp
10,AUDCHF.i,SHORT,2026.04.28 04:17:00,2026.04.28 05:01:00,WITH,DOWN,0.00364,1,0.56481,0.56445,0.56481,0.56481,0.56481,0.56481,0.56481,0.56481,0.56445,0.56454,0.56445,MT5_ORDER_FILL,0.100000,-0.068625,0.101565,44.00,tp
11,AUDCHF.i,SHORT,2026.05.05 16:59:00,2026.05.05 17:54:00,WITH,DOWN,0.00363,2,0.56235,0.56199,0.56208,0.56216,0.56216,0.56252,0.56254,0.56254,0.56199,0.56207,0.56199,MT5_ORDER_FILL,0.200000,-0.148760,0.214876,55.00,tp
12,AUDCHF.i,SHORT,2026.05.12 15:17:00,2026.05.12 15:29:00,WITH,DOWN,0.00365,1,0.56413,0.56376,0.56414,0.56413,0.56413,0.56414,0.56413,0.56413,0.56376,0.56381,0.56376,MT5_ORDER_FILL,0.100000,-0.010953,0.117744,12.00,tp
13,AUDCHF.i,SHORT,2026.06.02 04:38:00,2026.06.02 04:46:00,WITH,DOWN,0.00346,1,0.56348,0.56313,0.56348,0.56348,0.56348,0.56348,0.56348,0.56348,0.56313,0.56312,0.56313,MT5_ORDER_FILL,0.100000,-0.008671,0.132948,8.00,tp
14,AUDCHF.i,SHORT,2026.06.16 15:16:00,2026.06.16 17:21:00,WITH,DOWN,0.00323,2,0.56215,0.56182,0.56199,0.56199,0.56199,0.56231,0.56230,0.56230,0.56182,0.56174,0.56182,MT5_ORDER_FILL,0.200000,-0.139276,0.275457,125.00,tp
