variant_id,activation_rule_id,protection_mode,signal_settings_id,david_settings,stochastic_settings,symbol_universe,bar_path_mode,signal_clock,signal_adr_brick,session_mode,session_time_zone,session_trade_start_et,session_trade_end_et,session_flatten_et,session_sunday_start_et,session_flatten_overrides_et,target_mode,target_adr,spacing_adr,min_ma_expansion_adr,grid_add_mode,date_range,price_bundle_id,warehouse_manifest_id,warehouse_hash,weeks_replayed,pairs_replayed,initial_deposit_usd,final_balance_usd,final_equity_before_liquidation_usd,final_equity_after_liquidation_usd,net_profit_usd,closed_price_pnl_usd,end_liquidation_price_pnl_usd,total_price_pnl_usd,total_commission_usd,total_swap_usd,target_reset_count,session_flatten_count,session_flatten_positions,session_flatten_price_pnl_usd,session_flatten_swap_usd,protection_close_count,protection_close_positions,entries_opened,closed_positions,end_liquidation_positions,max_open_positions,max_long_positions,max_short_positions,max_add_depth,max_fill_age_days,position_days,max_equity_drawdown_usd,max_balance_drawdown_usd,weekly_equity_profit_factor,close_event_count,close_event_win_count,close_event_loss_count,close_event_flat_count,close_event_profit_factor,close_event_win_pct,close_event_total_realized_pnl_adr,adr_normalized_return_pct,close_event_total_realized_market_pct,close_event_gross_profit_usd,close_event_gross_loss_abs_usd,close_event_avg_realized_pnl_adr,close_event_avg_realized_market_pct,close_event_avg_mfe_adr,close_event_avg_mae_adr_abs,close_event_avg_mfe_market_pct,close_event_avg_mae_market_pct_abs,close_event_mfe_1q_hit_count,close_event_mfe_2q_hit_count,close_event_mfe_3q_hit_count,close_event_mfe_1q_hit_pct,close_event_mfe_2q_hit_pct,close_event_mfe_3q_hit_pct,close_event_mae_1q_hit_count,close_event_mae_2q_hit_count,close_event_mae_3q_hit_count,close_event_mae_1q_hit_pct,close_event_mae_2q_hit_pct,close_event_mae_3q_hit_pct,target_close_net_usd,session_flatten_close_net_usd,protection_close_net_usd,activation_checks,activation_blocked_long,activation_blocked_short,activation_blocked_expansion,terminal_horizon_add_checks,terminal_horizon_blocked_adds,basket_solvency_add_checks,basket_solvency_blocked_adds,feasibility_observation_count,avg_required_reversion_adr,avg_available_reversion_adr,avg_reversion_feasibility_ratio,activation_started_long,activation_started_short,activation_long_allow_pct,activation_short_allow_pct,mt5_reference_net_profit_usd,mt5_reference_commission_usd,mt5_reference_swap_usd,mt5_reference_end_liquidation_net_usd,mt5_reference_max_open_positions,mt5_reference_end_liquidation_positions,net_delta_vs_mt5_usd,summary_only,metric_semantics,content_hash
RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2_FLOORPIN,triangle_formulaic_directionless_geometry_v2_floorpin,baseline,DAVID_LWMA35_RSI21_80_20__STOCH_100_3_21_80_20_low_high_simple_main_only,LWMA35_RSI21_80_20,100_3_21_80_20_low_high_simple_main_only,"AUDCAD,AUDCHF,AUDJPY,AUDNZD,AUDUSD,CADCHF,CADJPY,CHFJPY,EURAUD,EURCAD,EURCHF,EURGBP,EURJPY,EURNZD,EURUSD,GBPAUD,GBPCAD,GBPCHF,GBPJPY,GBPNZD,GBPUSD,NZDCAD,NZDCHF,NZDJPY,NZDUSD,USDCAD,USDCHF,USDJPY",open,m1,0.1,ny_daily_window,America/New_York,18:05,15:45,16:00,20:00,,session_center_band_reversion,1,0.2,0,adverse_only,2019-04-14T23:00:00.000Z..2019-12-30T00:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,38,28,10000,12355.24,12355.24,12355.24,2355.24,5001.57,0,5001.57,-1966.32,-680.01,7742,2843,18334,-15246.33,-605.08,0,0,32772,32772,0,277,184,227,46,3.04,16135.03,-2476.5,-1697.27,1.393284,10585,8865,1720,0,1.09777,83.75,728.107258,728.107258,459.119667,26444.84,24089.6,0.068787,0.043375,0.569187,0.886629,0.351632,0.549382,7353,5308,4415,69.47,50.15,41.71,5330,4289,3634,50.35,40.52,34.33,19306.69,-16951.45,0,10153703,5035458,5107660,2388733,0,0,0,0,0,,,,5447,5138,0.11,0.1,174.51,-400.8,-4144.01,-5590.01,170,149,2180.73,true,session_window_position_truth_replay,128B6DC7ABA1BA54546954D2F559C7F16579D5DA3696EF6A7F348F559FFCC162
RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2_FLOORPIN_HORIZON,triangle_formulaic_directionless_geometry_v2_floorpin_horizon,baseline,DAVID_LWMA35_RSI21_80_20__STOCH_100_3_21_80_20_low_high_simple_main_only,LWMA35_RSI21_80_20,100_3_21_80_20_low_high_simple_main_only,"AUDCAD,AUDCHF,AUDJPY,AUDNZD,AUDUSD,CADCHF,CADJPY,CHFJPY,EURAUD,EURCAD,EURCHF,EURGBP,EURJPY,EURNZD,EURUSD,GBPAUD,GBPCAD,GBPCHF,GBPJPY,GBPNZD,GBPUSD,NZDCAD,NZDCHF,NZDJPY,NZDUSD,USDCAD,USDCHF,USDJPY",open,m1,0.1,ny_daily_window,America/New_York,18:05,15:45,16:00,20:00,,session_center_band_reversion,1,0.2,0,adverse_only,2019-04-14T23:00:00.000Z..2019-12-30T00:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,38,28,10000,11925.13,11925.13,11925.13,1925.13,4353.77,0,4353.77,-1785.42,-643.22,7742,2843,15389,-15588.13,-568.88,0,0,29757,29757,0,251,164,208,27,3.04,15114.68,-2464.43,-1455.86,1.335438,10585,8793,1792,0,1.082586,83.07,676.670419,676.670419,409.418419,25235.81,23310.68,0.063927,0.038679,0.540508,0.822705,0.334498,0.512322,7290,5226,4321,68.87,49.37,40.82,5330,4267,3618,50.35,40.31,34.18,19005.49,-17080.36,0,10153703,5035458,5107660,2388733,123899,104727,0,0,123899,0.997089,0.657956,19666661.934658,5447,5138,0.11,0.1,174.51,-400.8,-4144.01,-5590.01,170,149,1750.62,true,session_window_position_truth_replay,BC6C65B6E5065DFD00362E1823C4D6FA5B23CCAB7974305BA7615C837DBFD6DE
RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2_FLOORPIN_SOLVENCY,triangle_formulaic_directionless_geometry_v2_floorpin_solvency,baseline,DAVID_LWMA35_RSI21_80_20__STOCH_100_3_21_80_20_low_high_simple_main_only,LWMA35_RSI21_80_20,100_3_21_80_20_low_high_simple_main_only,"AUDCAD,AUDCHF,AUDJPY,AUDNZD,AUDUSD,CADCHF,CADJPY,CHFJPY,EURAUD,EURCAD,EURCHF,EURGBP,EURJPY,EURNZD,EURUSD,GBPAUD,GBPCAD,GBPCHF,GBPJPY,GBPNZD,GBPUSD,NZDCAD,NZDCHF,NZDJPY,NZDUSD,USDCAD,USDCHF,USDJPY",open,m1,0.1,ny_daily_window,America/New_York,18:05,15:45,16:00,20:00,,session_center_band_reversion,1,0.2,0,adverse_only,2019-04-14T23:00:00.000Z..2019-12-30T00:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,38,28,10000,12355.24,12355.24,12355.24,2355.24,5001.57,0,5001.57,-1966.32,-680.01,7742,2843,18334,-15246.33,-605.08,0,0,32772,32772,0,277,184,227,46,3.04,16135.03,-2476.5,-1697.27,1.393284,10585,8865,1720,0,1.09777,83.75,728.107258,728.107258,459.119667,26444.84,24089.6,0.068787,0.043375,0.569187,0.886629,0.351632,0.549382,7353,5308,4415,69.47,50.15,41.71,5330,4289,3634,50.35,40.52,34.33,19306.69,-16951.45,0,10153703,5035458,5107660,2388733,0,0,22187,0,22187,0.599481,1.865964,226406.346007,5447,5138,0.11,0.1,174.51,-400.8,-4144.01,-5590.01,170,149,2180.73,true,session_window_position_truth_replay,696FF919B8199538BB0EF5B54A36681843D01B7C21CD8BDCC90E8B26F987E200
RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2_FLOORPIN_HORIZON_SOLVENCY,triangle_formulaic_directionless_geometry_v2_floorpin_horizon_solvency,baseline,DAVID_LWMA35_RSI21_80_20__STOCH_100_3_21_80_20_low_high_simple_main_only,LWMA35_RSI21_80_20,100_3_21_80_20_low_high_simple_main_only,"AUDCAD,AUDCHF,AUDJPY,AUDNZD,AUDUSD,CADCHF,CADJPY,CHFJPY,EURAUD,EURCAD,EURCHF,EURGBP,EURJPY,EURNZD,EURUSD,GBPAUD,GBPCAD,GBPCHF,GBPJPY,GBPNZD,GBPUSD,NZDCAD,NZDCHF,NZDJPY,NZDUSD,USDCAD,USDCHF,USDJPY",open,m1,0.1,ny_daily_window,America/New_York,18:05,15:45,16:00,20:00,,session_center_band_reversion,1,0.2,0,adverse_only,2019-04-14T23:00:00.000Z..2019-12-30T00:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,38,28,10000,11925.13,11925.13,11925.13,1925.13,4353.77,0,4353.77,-1785.42,-643.22,7742,2843,15389,-15588.13,-568.88,0,0,29757,29757,0,251,164,208,27,3.04,15114.68,-2464.43,-1455.86,1.335438,10585,8793,1792,0,1.082586,83.07,676.670419,676.670419,409.418419,25235.81,23310.68,0.063927,0.038679,0.540508,0.822705,0.334498,0.512322,7290,5226,4321,68.87,49.37,40.82,5330,4267,3618,50.35,40.31,34.18,19005.49,-17080.36,0,10153703,5035458,5107660,2388733,123899,104727,123899,0,123899,0.997089,0.657956,19666661.934658,5447,5138,0.11,0.1,174.51,-400.8,-4144.01,-5590.01,170,149,1750.62,true,session_window_position_truth_replay,C52324C3AD85443AC5FB38F20409E89655CA5A39E3069B07995D899E086B2AA0
