variant_id,activation_rule_id,protection_mode,cycle_id,pair,side,timestamp_utc,anchor_week_open_utc,level_index,fill_count_before,first_adverse_bypass,minutes_until_flatten,tau_until_flatten,depth_bucket,time_to_flatten_bucket,cycle_spacing_adr,triangle_geometry_q_cost_adr,triangle_geometry_q_floor_adr,triangle_geometry_floor_pin_ratio,triangle_geometry_surplus_bend_adr,triangle_geometry_surplus_quality,floor_pin_ratio_bucket,surplus_quality_bucket,current_pnl_adr,last_fill_pnl_adr,local_mfe_since_last_fill_adr,local_mae_since_last_fill_adr,reversion_evidence_units,local_mae_units,required_reversion_evidence_units,reversion_evidence_pass,reversion_evidence_bucket,is_late_session,progress_gate_active,current_distance_to_center_adr,avg_last3_fill_distance_to_center_adr,last3_fill_count,progress_last3_pass,progress_bucket,close_timestamp_utc,close_reason,cycle_price_pnl_adr,cycle_net_usd,cycle_max_pnl_adr,cycle_min_pnl_adr,candidate_fill_age_days,candidate_direct_price_pnl_adr,candidate_direct_price_pnl_usd,candidate_direct_swap_usd,candidate_direct_commission_usd,candidate_direct_net_usd,candidate_direct_value_sign,without_candidate_price_pnl_adr_at_actual_close,without_candidate_net_usd_at_actual_close,without_candidate_target_eligible_at_actual_close,actual_target_hit,candidate_changed_target_eligibility_at_actual_close,content_hash
RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2_FLOORPIN,triangle_formulaic_directionless_geometry_v2_floorpin,baseline,RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2_FLOORPIN|AUDCAD|SHORT|3,AUDCAD,SHORT,2025-12-09T15:35:00.000Z,2025-12-08T00:00:00.000Z,1,1,true,325,0.247148,first_adverse,180_360m,0.087014,0.060162,0.060162,1.446318,5.422742,62.3205,1_25_1_5,gte_8,-0.094246,0,0.007249,0.094246,0.083308,1.083113,0.15,false,reversion_fail,true,true,0.185875,0.091577,1,false,progress_fail,2025-12-09T21:00:00.000Z,session_flatten,0.101441,0.288841,0.210154,-0.188465,0.225694,0.097816,0.389853,0.002257,-0.06,0.33211,positive,0.003625,-0.043269,false,false,false,786ACEB2A26009C15A2EFDBB737830CEE8866A78BA1A43B7E837C685F27C5B9B
RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2_FLOORPIN,triangle_formulaic_directionless_geometry_v2_floorpin,baseline,RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2_FLOORPIN|AUDCHF|SHORT|2,AUDCHF,SHORT,2025-12-09T14:31:00.000Z,2025-12-08T00:00:00.000Z,1,1,true,389,0.295817,first_adverse,gte_360m,0.085976,0.06026,0.06026,1.426756,8.350831,97.129558,1_25_1_5,gte_8,-0.105816,0,0,0.105816,0,1.230762,0.15,false,reversion_fail,false,false,0.207089,0.101209,1,true,inactive,2025-12-09T17:51:00.000Z,target,1.410904,5.337221,1.410904,-1.076069,0.138889,0.199057,0.793818,0.001389,-0.06,0.735207,positive,1.211847,4.602014,true,true,false,E7A22E305ACE1D8CDEC523A30E2067EA13923B14351E85E1851DB962DE2E16F1
RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2_FLOORPIN,triangle_formulaic_directionless_geometry_v2_floorpin,baseline,RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2_FLOORPIN|AUDCHF|SHORT|2,AUDCHF,SHORT,2025-12-09T15:03:00.000Z,2025-12-08T00:00:00.000Z,2,2,false,357,0.271483,depth_2_3,180_360m,0.085976,0.06026,0.06026,1.426756,8.350831,97.129558,1_25_1_5,gte_8,-0.342271,-0.105816,0.12445,0.236455,1.447497,2.750244,0.2,true,reversion_pass,false,false,0.325426,0.154149,2,true,inactive,2025-12-09T17:51:00.000Z,target,1.410904,5.337221,1.410904,-1.076069,0.116667,0.317022,1.265147,0.001167,-0.06,1.206314,positive,1.093882,4.130907,true,true,false,503D870015C60EA03A7156EDE4A344BBC578D2DCFFBF3068F5CEEABC246876E6
RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2_FLOORPIN,triangle_formulaic_directionless_geometry_v2_floorpin,baseline,RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2_FLOORPIN|AUDCHF|SHORT|2,AUDCHF,SHORT,2025-12-09T15:04:00.000Z,2025-12-08T00:00:00.000Z,3,3,false,356,0.270722,depth_2_3,180_360m,0.085976,0.06026,0.06026,1.426756,8.350831,97.129558,1_25_1_5,gte_8,-0.472902,-0.342271,0,0.130631,0,1.519389,0.25,false,reversion_fail,false,false,0.369025,0.211241,3,true,inactive,2025-12-09T17:51:00.000Z,target,1.410904,5.337221,1.410904,-1.076069,0.115972,0.360442,1.438798,0.00116,-0.06,1.379958,positive,1.050462,3.957263,true,true,false,0F06CBF9AED2FA28F2998CF0534FF3A8213230911A2D14B88998CFBFC9432501
RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2_FLOORPIN,triangle_formulaic_directionless_geometry_v2_floorpin,baseline,RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2_FLOORPIN|AUDCHF|SHORT|2,AUDCHF,SHORT,2025-12-09T15:36:00.000Z,2025-12-08T00:00:00.000Z,4,4,false,324,0.246388,depth_4_6,180_360m,0.085976,0.06026,0.06026,1.426756,8.350831,97.129558,1_25_1_5,gte_8,-0.796285,-0.472902,0.385574,0.323383,4.48467,3.761317,0.3,true,reversion_pass,true,true,0.449992,0.300513,3,false,progress_fail,2025-12-09T17:51:00.000Z,target,1.410904,5.337221,1.410904,-1.076069,0.09375,0.441016,1.761287,0.000938,-0.06,1.702224,positive,0.969888,3.634997,true,true,false,972E2FE56DDE261B73CE23B8EBF67921A624E8C6A47C567705C8E2E04832A5D8
RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2_FLOORPIN,triangle_formulaic_directionless_geometry_v2_floorpin,baseline,RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2_FLOORPIN|AUDCHF|LONG|4,AUDCHF,LONG,2025-12-10T02:06:00.000Z,2025-12-08T00:00:00.000Z,1,1,true,1134,0.862357,first_adverse,gte_360m,0.07926,0.060267,0.060267,1.315138,3.207146,38.609144,1_25_1_5,gte_8,-0.102798,0,0.031151,0.102798,0.393023,1.296972,0.15,true,reversion_pass,false,false,0.193031,0.090288,1,true,inactive,2025-12-10T03:11:00.000Z,target,0.461357,1.640885,0.461357,-0.33341,0.045139,0.168319,0.669792,-0.004139,-0.06,0.605653,positive,0.293038,1.035232,true,true,false,06F1BCBF9497623BBE01C03466EA344B32ABDED0C102A8E08A1E48C9F9D66DCD
RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2_FLOORPIN,triangle_formulaic_directionless_geometry_v2_floorpin,baseline,RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2_FLOORPIN|AUDCHF|LONG|4,AUDCHF,LONG,2025-12-10T02:10:00.000Z,2025-12-08T00:00:00.000Z,2,2,false,1130,0.859316,depth_2_3,gte_360m,0.07926,0.060267,0.060267,1.315138,3.207146,38.609144,1_25_1_5,gte_8,-0.221207,-0.102798,0,0.118409,0,1.493931,0.2,false,reversion_fail,false,false,0.252185,0.141659,2,true,inactive,2025-12-10T03:11:00.000Z,target,0.461357,1.640885,0.461357,-0.33341,0.042361,0.227622,0.905457,-0.003885,-0.06,0.841573,positive,0.233735,0.799312,true,true,false,34B1D023CB95674588701E371DA6FA2E4C46A7D96A704A1D4237BA51A42F19D0
RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2_FLOORPIN,triangle_formulaic_directionless_geometry_v2_floorpin,baseline,RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2_FLOORPIN|AUDCHF|LONG|14,AUDCHF,LONG,2025-12-10T12:51:00.000Z,2025-12-08T00:00:00.000Z,1,1,true,489,0.371863,first_adverse,gte_360m,0.079162,0.060163,0.060163,1.315781,3.210952,38.702806,1_25_1_5,gte_8,-0.127719,0,0,0.127719,0,1.613388,0.15,false,reversion_fail,false,false,0.217938,0.090288,1,true,inactive,2025-12-10T21:00:00.000Z,session_flatten,2.255555,8.047873,3.183007,-4.477017,0.339583,-0.074819,-0.299977,-0.03114,-0.06,-0.391117,negative,2.330374,8.43899,false,false,false,3BE8DFB44595E93521124135CD1F8DB710D30170DE34B3763C2D4C3329358F49
RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2_FLOORPIN,triangle_formulaic_directionless_geometry_v2_floorpin,baseline,RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2_FLOORPIN|AUDCHF|LONG|14,AUDCHF,LONG,2025-12-10T12:57:00.000Z,2025-12-08T00:00:00.000Z,2,2,false,483,0.3673,depth_2_3,gte_360m,0.079162,0.060163,0.060163,1.315781,3.210952,38.702806,1_25_1_5,gte_8,-0.20251,-0.127719,0.012465,0.074791,0.157462,0.944784,0.2,false,reversion_fail,false,false,0.255299,0.154113,2,true,inactive,2025-12-10T21:00:00.000Z,session_flatten,2.255555,8.047873,3.183007,-4.477017,0.335417,-0.037418,-0.149989,-0.030758,-0.06,-0.240746,negative,2.292973,8.288619,false,false,false,48366D9C67A3D5B10BA8715155CD52C434FB8E0BA95BC25618B362B21C51649D
RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2_FLOORPIN,triangle_formulaic_directionless_geometry_v2_floorpin,baseline,RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2_FLOORPIN|AUDCHF|LONG|14,AUDCHF,LONG,2025-12-10T13:06:00.000Z,2025-12-08T00:00:00.000Z,3,3,false,474,0.360456,depth_2_3,gte_360m,0.079162,0.060163,0.060163,1.315781,3.210952,38.702806,1_25_1_5,gte_8,-0.426928,-0.20251,0,0.224418,0,2.834921,0.25,false,reversion_fail,false,false,0.33002,0.187842,3,true,inactive,2025-12-10T21:00:00.000Z,session_flatten,2.255555,8.047873,3.183007,-4.477017,0.329167,0.037435,0.149989,-0.030185,-0.06,0.059804,positive,2.21812,7.988069,false,false,false,F0015A097733F82B76D97E37135279C993A9460847ABFC0AE44A512FFD15FFE1
RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2_FLOORPIN,triangle_formulaic_directionless_geometry_v2_floorpin,baseline,RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2_FLOORPIN|AUDCHF|LONG|14,AUDCHF,LONG,2025-12-10T13:19:00.000Z,2025-12-08T00:00:00.000Z,4,4,false,461,0.35057,depth_4_6,gte_360m,0.079162,0.060163,0.060163,1.315781,3.210952,38.702806,1_25_1_5,gte_8,-0.751156,-0.426928,0,0.324228,0,4.095753,0.3,false,reversion_fail,false,false,0.410969,0.267752,3,true,inactive,2025-12-10T21:00:00.000Z,session_flatten,2.255555,8.047873,3.183007,-4.477017,0.320139,0.118602,0.474964,-0.029357,-0.06,0.385607,positive,2.136953,7.662266,false,false,false,EB8C7868D91B357FE39CA7800C174800D41678DD57211D07D59ED7BE126CE833
RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2_FLOORPIN,triangle_formulaic_directionless_geometry_v2_floorpin,baseline,RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2_FLOORPIN|AUDCHF|LONG|14,AUDCHF,LONG,2025-12-10T13:37:00.000Z,2025-12-08T00:00:00.000Z,5,5,false,443,0.336882,depth_4_6,gte_360m,0.079162,0.060163,0.060163,1.315781,3.210952,38.702806,1_25_1_5,gte_8,-1.250081,-0.751156,0.093548,0.498925,1.181729,6.302582,0.35,true,reversion_pass,false,false,0.510598,0.332096,3,true,inactive,2025-12-10T21:00:00.000Z,session_flatten,2.255555,8.047873,3.183007,-4.477017,0.307639,0.218608,0.874934,-0.02821,-0.06,0.786723,positive,2.036947,7.26115,false,false,false,031296DB7F441A7F211253EDE357F169A184656DC4CC9E7657271277E1F26A8B
