variant_id,activation_rule_id,signal_settings_id,david_settings,stochastic_settings,symbol_universe,bar_path_mode,date_range,price_bundle_id,warehouse_manifest_id,warehouse_hash,weeks_replayed,pairs_replayed,initial_deposit_usd,final_balance_usd,final_equity_before_liquidation_usd,final_equity_after_liquidation_usd,net_profit_usd,closed_price_pnl_usd,end_liquidation_price_pnl_usd,total_price_pnl_usd,total_commission_usd,total_swap_usd,target_reset_count,entries_opened,closed_positions,end_liquidation_positions,max_open_positions,max_long_positions,max_short_positions,max_add_depth,max_fill_age_days,position_days,max_equity_drawdown_usd,max_balance_drawdown_usd,weekly_equity_profit_factor,activation_checks,activation_blocked_long,activation_blocked_short,activation_started_long,activation_started_short,activation_long_allow_pct,activation_short_allow_pct,mt5_reference_net_profit_usd,mt5_reference_commission_usd,mt5_reference_swap_usd,mt5_reference_end_liquidation_net_usd,mt5_reference_max_open_positions,mt5_reference_end_liquidation_positions,net_delta_vs_mt5_usd,summary_only,metric_semantics,content_hash
RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,DAVID_LWMA35_RSI100_60_40__STOCH_100_3_100_80_20_low_high_simple_main_only,LWMA35_RSI100_60_40,100_3_100_80_20_low_high_simple_main_only,"AUDCAD,AUDCHF,AUDJPY,AUDNZD,AUDUSD,CADCHF,CADJPY,CHFJPY,EURAUD,EURCAD,EURCHF,EURGBP,EURJPY,EURNZD,EURUSD,GBPAUD,GBPCAD,GBPCHF,GBPJPY,GBPNZD,GBPUSD,NZDCAD,NZDCHF,NZDJPY,NZDUSD,USDCAD,USDCHF,USDJPY",close,2019-04-14T23:00:00.000Z..2019-05-05T23:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,4,28,10000,10123.14,10123.14,10123.14,123.14,4921.94,-4009.15,912.79,-237.72,-551.93,694,3962,3962,576,593,384,262,41,25.63,11158.33,-23316.12,0,1.005281,750,0,0,314,436,100,100,174.51,-400.8,-4144.01,-5590.01,170,149,-51.37,true,continuous_carried_position_truth_replay,1E84A0B67E727F7DA076790E3E1BB8CA235F12CD1AF830AA1C3D21029F521CAE
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,DAVID_LWMA35_RSI100_60_40__STOCH_100_3_100_80_20_low_high_simple_main_only,LWMA35_RSI100_60_40,100_3_100_80_20_low_high_simple_main_only,"AUDCAD,AUDCHF,AUDJPY,AUDNZD,AUDUSD,CADCHF,CADJPY,CHFJPY,EURAUD,EURCAD,EURCHF,EURGBP,EURJPY,EURNZD,EURUSD,GBPAUD,GBPCAD,GBPCHF,GBPJPY,GBPNZD,GBPUSD,NZDCAD,NZDCHF,NZDJPY,NZDUSD,USDCAD,USDCHF,USDJPY",close,2019-04-14T23:00:00.000Z..2019-05-05T23:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,4,28,10000,10303.75,10303.75,10303.75,303.75,3262.85,-2408,854.85,-152.52,-398.57,473,2542,2542,342,372,274,155,41,25.6,6896.17,-21673.38,0,1.014015,510842,213320,297013,236,273,0.11,0.09,174.51,-400.8,-4144.01,-5590.01,170,149,129.24,true,continuous_carried_position_truth_replay,E39913989FD8980ADA13B33C6774CF2DB257AEE98EDEF9E727B6FB3903AAE368
RAW_GRID_T100_S020_GATE90_DAVID_WITH,david_with,DAVID_LWMA35_RSI100_60_40__STOCH_100_3_100_80_20_low_high_simple_main_only,LWMA35_RSI100_60_40,100_3_100_80_20_low_high_simple_main_only,"AUDCAD,AUDCHF,AUDJPY,AUDNZD,AUDUSD,CADCHF,CADJPY,CHFJPY,EURAUD,EURCAD,EURCHF,EURGBP,EURJPY,EURNZD,EURUSD,GBPAUD,GBPCAD,GBPCHF,GBPJPY,GBPNZD,GBPUSD,NZDCAD,NZDCHF,NZDJPY,NZDUSD,USDCAD,USDCHF,USDJPY",close,2019-04-14T23:00:00.000Z..2019-05-05T23:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,4,28,10000,11590.39,11590.39,11590.39,1590.39,4964.54,-2725.99,2238.55,-213.84,-434.32,619,3564,3564,472,497,313,237,28,25.5,9396.34,-3521.87,0,1.451577,186617,91772,94180,282,383,0.31,0.41,174.51,-400.8,-4144.01,-5590.01,170,149,1415.88,true,continuous_carried_position_truth_replay,6E84840FF1C27A2BA607862BF55E7C2D3374B8B4A7E542EF82F1200C9AFDA9BD
RAW_GRID_T100_S020_GATE90_STOCH_CONTRA,stoch_contra,DAVID_LWMA35_RSI100_60_40__STOCH_100_3_100_80_20_low_high_simple_main_only,LWMA35_RSI100_60_40,100_3_100_80_20_low_high_simple_main_only,"AUDCAD,AUDCHF,AUDJPY,AUDNZD,AUDUSD,CADCHF,CADJPY,CHFJPY,EURAUD,EURCAD,EURCHF,EURGBP,EURJPY,EURNZD,EURUSD,GBPAUD,GBPCAD,GBPCHF,GBPJPY,GBPNZD,GBPUSD,NZDCAD,NZDCHF,NZDJPY,NZDUSD,USDCAD,USDCHF,USDJPY",close,2019-04-14T23:00:00.000Z..2019-05-05T23:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,4,28,10000,10456.99,10456.99,10456.99,456.99,4034.94,-2971.91,1063.03,-166.2,-439.84,491,2770,2770,425,484,329,217,41,25.23,8575.62,-21295.67,0,1.021459,344488,139564,204393,228,303,0.16,0.15,174.51,-400.8,-4144.01,-5590.01,170,149,282.48,true,continuous_carried_position_truth_replay,C9AA86912D28098DEE3D15C5FA19AFB9C1B120400DE3B35E29F719011EB06D17
RAW_GRID_T100_S020_GATE90_DAVID_STOCH_CONFIRM,david_stoch_confirm,DAVID_LWMA35_RSI100_60_40__STOCH_100_3_100_80_20_low_high_simple_main_only,LWMA35_RSI100_60_40,100_3_100_80_20_low_high_simple_main_only,"AUDCAD,AUDCHF,AUDJPY,AUDNZD,AUDUSD,CADCHF,CADJPY,CHFJPY,EURAUD,EURCAD,EURCHF,EURGBP,EURJPY,EURNZD,EURUSD,GBPAUD,GBPCAD,GBPCHF,GBPJPY,GBPNZD,GBPUSD,NZDCAD,NZDCHF,NZDJPY,NZDUSD,USDCAD,USDCHF,USDJPY",close,2019-04-14T23:00:00.000Z..2019-05-05T23:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,4,28,10000,10443.27,10443.27,10443.27,443.27,2892.51,-1995.69,896.81,-117.42,-336.12,346,1957,1957,289,325,250,136,41,25.23,5669.45,-17413.6,0,1.025456,708693,305614,402705,176,198,0.06,0.05,174.51,-400.8,-4144.01,-5590.01,170,149,268.76,true,continuous_carried_position_truth_replay,D9C4910E5F802B920432409D85E65223D815FD06A78D0E3EF999B58DE576BF6F
RAW_GRID_T100_S020_GATE90_DAVID_STOCH_RELEASE,david_stoch_release,DAVID_LWMA35_RSI100_60_40__STOCH_100_3_100_80_20_low_high_simple_main_only,LWMA35_RSI100_60_40,100_3_100_80_20_low_high_simple_main_only,"AUDCAD,AUDCHF,AUDJPY,AUDNZD,AUDUSD,CADCHF,CADJPY,CHFJPY,EURAUD,EURCAD,EURCHF,EURGBP,EURJPY,EURNZD,EURUSD,GBPAUD,GBPCAD,GBPCHF,GBPJPY,GBPNZD,GBPUSD,NZDCAD,NZDCHF,NZDJPY,NZDUSD,USDCAD,USDCHF,USDJPY",close,2019-04-14T23:00:00.000Z..2019-05-05T23:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,4,28,10000,9667.55,9667.55,9667.55,-332.45,2232.82,-2113.89,118.93,-112.8,-338.58,323,1880,1880,307,333,253,125,41,25.22,5651.73,-18168.58,0,0.981931,715663,315415,399893,165,190,0.05,0.05,174.51,-400.8,-4144.01,-5590.01,170,149,-506.96,true,continuous_carried_position_truth_replay,39D40294E2CCC83A20413BE024A08E1B9A5D4641DF3FB16D8AC181F397427765
