variant_id,activation_rule_id,signal_settings_id,david_settings,stochastic_settings,symbol_universe,bar_path_mode,target_mode,target_adr,spacing_adr,date_range,price_bundle_id,warehouse_manifest_id,warehouse_hash,weeks_replayed,pairs_replayed,initial_deposit_usd,final_balance_usd,final_equity_before_liquidation_usd,final_equity_after_liquidation_usd,net_profit_usd,closed_price_pnl_usd,end_liquidation_price_pnl_usd,total_price_pnl_usd,total_commission_usd,total_swap_usd,target_reset_count,entries_opened,closed_positions,end_liquidation_positions,max_open_positions,max_long_positions,max_short_positions,max_add_depth,max_fill_age_days,position_days,max_equity_drawdown_usd,max_balance_drawdown_usd,weekly_equity_profit_factor,activation_checks,activation_blocked_long,activation_blocked_short,activation_started_long,activation_started_short,activation_long_allow_pct,activation_short_allow_pct,mt5_reference_net_profit_usd,mt5_reference_commission_usd,mt5_reference_swap_usd,mt5_reference_end_liquidation_net_usd,mt5_reference_max_open_positions,mt5_reference_end_liquidation_positions,net_delta_vs_mt5_usd,summary_only,metric_semantics,content_hash
RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,DAVID_LWMA200_RSI100_60_40__STOCH_100_3_100_80_20_low_high_simple_main_only,LWMA200_RSI100_60_40,100_3_100_80_20_low_high_simple_main_only,"AUDCAD,AUDCHF,AUDJPY,AUDNZD,AUDUSD,CADCHF,CADJPY,CHFJPY,EURAUD,EURCAD,EURCHF,EURGBP,EURJPY,EURNZD,EURUSD,GBPAUD,GBPCAD,GBPCHF,GBPJPY,GBPNZD,GBPUSD,NZDCAD,NZDCHF,NZDJPY,NZDUSD,USDCAD,USDCHF,USDJPY",close,david_ma_reversion,1,0.2,2026-05-03T23:00:00.000Z..2026-05-31T23:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,5,28,10000,8831.53,8831.53,8831.53,-1168.47,4419.51,-2535.77,1883.74,-2715.54,-336.67,40205,45259,45259,441,460,204,300,33,30.29,10430.42,-1168.47,0,0.264536,40260,0,0,24272,15988,100,100,174.51,-400.8,-4144.01,-5590.01,170,149,-1342.98,true,continuous_carried_position_truth_replay,0954EB536AD85544D13F9F8B21FA8B4FEB8D46FE3E41BB64938C7172881B922B
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,DAVID_LWMA200_RSI100_60_40__STOCH_100_3_100_80_20_low_high_simple_main_only,LWMA200_RSI100_60_40,100_3_100_80_20_low_high_simple_main_only,"AUDCAD,AUDCHF,AUDJPY,AUDNZD,AUDUSD,CADCHF,CADJPY,CHFJPY,EURAUD,EURCAD,EURCHF,EURGBP,EURJPY,EURNZD,EURUSD,GBPAUD,GBPCAD,GBPCHF,GBPJPY,GBPNZD,GBPUSD,NZDCAD,NZDCHF,NZDJPY,NZDUSD,USDCAD,USDCHF,USDJPY",close,david_ma_reversion,1,0.2,2026-05-03T23:00:00.000Z..2026-05-31T23:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,5,28,10000,10173.5,10173.5,10173.5,173.5,2460.48,-615.55,1844.93,-1474.38,-197.04,21651,24573,24573,168,208,135,112,25,17.62,4595.52,-342.63,0,1.372615,864048,394159,448210,13149,8530,3.23,1.87,174.51,-400.8,-4144.01,-5590.01,170,149,-1.01,true,continuous_carried_position_truth_replay,F4C8A1D5CF1486FE6E82ED91DD46E9FAE4CE4C411AFA244E367B516578FE40F8
RAW_GRID_T100_S020_GATE90_DAVID_STOCH_RELEASE,david_stoch_release,DAVID_LWMA200_RSI100_60_40__STOCH_100_3_100_80_20_low_high_simple_main_only,LWMA200_RSI100_60_40,100_3_100_80_20_low_high_simple_main_only,"AUDCAD,AUDCHF,AUDJPY,AUDNZD,AUDUSD,CADCHF,CADJPY,CHFJPY,EURAUD,EURCAD,EURCHF,EURGBP,EURJPY,EURNZD,EURUSD,GBPAUD,GBPCAD,GBPCHF,GBPJPY,GBPNZD,GBPUSD,NZDCAD,NZDCHF,NZDJPY,NZDUSD,USDCAD,USDCHF,USDJPY",close,david_ma_reversion,1,0.2,2026-05-03T23:00:00.000Z..2026-05-31T23:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,5,28,10000,10131.54,10131.54,10131.54,131.54,270.16,-0.15,270.01,-103.26,-35.21,1431,1721,1721,2,67,46,36,20,13.1,625.15,-210.05,0,1.366296,1746019,865701,878886,672,760,0.08,0.09,174.51,-400.8,-4144.01,-5590.01,170,149,-42.97,true,continuous_carried_position_truth_replay,3AFB0B38AF2ACB62145BB909F39BF2C3BCE002AEBB83C31338F257E11DF06047
