"Terminal","ProfileName","SourcePath","TargetPath","SourceHash","TargetHash","Status"
"14275","LimniPortfolioEA.set","C:\Users\User\Documents\GitHub\limni-website\automation\mt5\tester-presets\limni-portfolio-revma-fx28-fast-smoke.set","C:\Users\User\AppData\Roaming\MetaQuotes\Terminal\14275C4F9441C73E9E6547075C33FE6C\MQL5\Profiles\Tester\LimniPortfolioEA.set","E93B3175585E1235DD14E64FEDA154F70D3FB9454C0418DBC821335AD6A1EB93","E93B3175585E1235DD14E64FEDA154F70D3FB9454C0418DBC821335AD6A1EB93","MATCH"
"94497","LimniPortfolioEA.set","C:\Users\User\Documents\GitHub\limni-website\automation\mt5\tester-presets\limni-portfolio-revma-fx28-fast-smoke.set","C:\Users\User\AppData\Roaming\MetaQuotes\Terminal\94497F60A2BFEA1AFAB110FCF3E331BB\MQL5\Profiles\Tester\LimniPortfolioEA.set","E93B3175585E1235DD14E64FEDA154F70D3FB9454C0418DBC821335AD6A1EB93","E93B3175585E1235DD14E64FEDA154F70D3FB9454C0418DBC821335AD6A1EB93","MATCH"
