variant_id,pair,side,close_reason,close_timestamp_utc,anchor_week_open_utc,fill_count,adverse_fill_count,expansion_fill_count,price_pnl_adr,price_pnl_usd,commission_usd,swap_usd,net_usd,min_pnl_adr,max_pnl_adr,reset_ordinal_at_start,completed_reset_ordinal,max_fill_age_days,content_hash
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,EURUSD,LONG,target,2020-01-06T09:45:00.000Z,2020-01-06T00:00:00.000Z,3,0,2,1.04212,5.050007,-0.18,-0.035215,4.834792,-0.10943,1.04212,0,1,0.339583,F4F11DE32B6AEC35EDBF3BBD85F85C6EB56ADBC8965AE7EF81A23D96B45660CC
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,EURUSD,LONG,target,2020-01-13T16:32:00.000Z,2020-01-06T00:00:00.000Z,12,10,1,1.113504,5.349989,-0.72,-6.269542,-1.639553,-14.25763,1.113504,1,2,7.282639,9C47909E556A6B96D259B290A91F17F28BB99D6F69F86E0E0F274CE193C756E4
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,EURUSD,SHORT,target,2020-01-14T13:05:00.000Z,2020-01-13T00:00:00.000Z,4,2,1,1.028173,5.050004,-0.24,0.045778,4.855782,-1.474506,1.028173,0,1,1.424306,D0CC1820354330A2C82CA97D557543C0CD0A9500CB55A8C547C6B23C16CB6AB1
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,EURUSD,SHORT,target,2020-01-16T16:40:00.000Z,2020-01-13T00:00:00.000Z,7,5,1,1.059315,5.230001,-0.42,0.102396,4.912397,-4.927538,1.059315,1,2,2.149306,D0E579DD429AFE6989DD5DD0C781184ADC17E3134C81F8F32E1A5072B616476B
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,EURUSD,SHORT,target,2020-01-17T11:01:00.000Z,2020-01-13T00:00:00.000Z,3,1,1,1.014366,4.98,-0.18,0.011493,4.811493,-0.266901,1.014366,2,3,0.764583,7725C71F13E35CB83EB05FCFF68CA8927530A2A870105D5CBE6A28F385215AAE
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,EURUSD,SHORT,target,2020-01-17T15:44:00.000Z,2020-01-13T00:00:00.000Z,3,0,2,1.00867,4.939997,-0.18,0.003097,4.763094,-0.008162,1.00867,3,4,0.196528,03A9325150C4C42C4B53CCDB1352EB69706FDB3A9DE2B2E30BE6140BB0FC37B3
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,EURUSD,SHORT,end_of_test,2020-01-17T16:00:00.000Z,2020-01-13T00:00:00.000Z,1,0,0,-0.108408,-0.53,-0.06,0.000111,-0.589889,-0.18818,0.047045,4,,0.011111,79A1A23CDED32D9D235DE00D91684A4AD0E1B2AE5147218B4076E442538DEB3A
