variant_id,week_open_utc,pairs_replayed,closed_price_pnl_usd,realized_commission_usd,realized_swap_usd,realized_net_usd,open_price_pnl_usd,open_swap_usd,equity_usd,balance_usd,equity_delta_usd,open_positions,long_positions,short_positions,fills_opened,target_reset_count,max_open_positions_to_date,max_long_positions_to_date,max_short_positions_to_date,max_add_depth_to_date,position_days_closed_to_date,content_hash
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,2019-04-14T23:00:00.000Z,28,-7.053186,-0.72,-0.000614,-7.7738,0,0,9992.2262,9992.2262,-7.7738,0,0,0,12,2,6,1,6,5,2.445833,46C4B126AAE081FC5DD42ED639260335E778A9CF64270FDFF163B5264F7767DE
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,2019-04-21T23:00:00.000Z,28,-8.695929,-2.58,-0.380314,-11.656243,0.510002,0.001194,9988.854953,9988.343757,-3.371247,2,0,2,43,11,6,6,6,5,7.888889,08D702AA5E3B022B7DF7BEBADD0A7853E211E5C25BE5EF6EE5A4BAA49C68F488
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,2019-04-28T23:00:00.000Z,28,8.940311,-3.78,-0.356562,4.803749,-6.515325,0.000576,9998.289,10004.803749,9.434047,4,0,4,63,22,8,6,8,5,13.845139,2CBC79C225E3C5E13FEFB426F3394DDD7AE310C9972CD180454C7870592E3FEE
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,2019-05-05T23:00:00.000Z,28,6.619092,-5.04,-0.517193,1.061899,-0.999077,-0.017894,10000.044928,10001.061899,1.755928,2,2,0,84,31,8,6,8,5,26.561806,A29C7FF68AF6A7EA187D9A2075FDEE1240D5107109066DBF6AC14533F8C781A6
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,2019-05-12T23:00:00.000Z,28,13.096501,-5.88,-1.132959,6.083542,-1.872178,-0.010571,10004.200793,10006.083542,4.155865,3,3,0,98,37,8,6,8,5,33.329167,1F44B75339A187E051F820E92053D943C5C53AB8801DB2E0EF5CE635C666400F
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,2019-05-19T23:00:00.000Z,28,21.035087,-6.42,-1.810584,12.804503,-0.185744,0.001222,10012.619981,10012.804503,8.419188,2,0,2,107,43,8,6,8,5,40.972917,11FA801F33CEF6C1C99FDC9193532E45D20AE5108E0393490C36896771B973BA
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,2019-05-26T23:00:00.000Z,28,30.694238,-7.26,-1.791665,21.642573,1.803418,0.000132,10023.446123,10021.642573,10.826142,2,0,2,121,52,8,6,8,5,46.495139,A3D53CDD508B33F800414E1B4FD77B5EDE245F0A90DDD4AB5FDD72110AF8850B
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,2019-06-02T23:00:00.000Z,28,43.644262,-9.06,-1.791935,32.792327,1.269681,-0.017385,10034.044623,10032.792327,10.5985,2,2,0,151,66,8,6,8,5,53.283333,D4F7C1D39986C1FAC831255B74AD352A82D2818D283FC3D0C44F6D3CE8917E31
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,2019-06-09T23:00:00.000Z,28,45.904502,-9.48,-2.416409,34.008093,0.540198,0.000875,10034.549166,10034.008093,0.504543,1,0,1,158,69,8,6,8,5,60.111806,1B0D167FBB463210B1032A87C1D2A79F21C9A3F76BB29C8909B9A7A81C2C7196
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,2019-06-16T23:00:00.000Z,28,58.482951,-10.62,-2.497598,45.365353,0.491637,0.000326,10045.857316,10045.365353,11.30815,2,0,2,177,80,8,6,8,5,63.893056,08D1E59D4AD5F3813BD0ECCB166C5F0EF3E2D3DDD8D278A68D8596C547FD9D2D
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,2019-06-23T23:00:00.000Z,28,57.128405,-11.22,-2.46761,43.440795,0.266621,0.000083,10043.707499,10043.440795,-2.149817,1,0,1,187,88,8,6,8,5,69.702778,4BA21920B48FEF7FC2E960CDE0798741E85009661BB4A07B417BA252F173A117
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,2019-06-30T23:00:00.000Z,28,54.562463,-11.34,-2.47619,40.746273,0,0,10040.746273,10040.746273,-2.961226,0,0,0,189,88,8,6,8,5,72.439583,6F8D418A3C998E428954FA1559AA2DFC5B13915DA8E92B35889F6936658C1BEB
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,2019-07-07T23:00:00.000Z,28,54.562463,-11.34,-2.47619,40.746273,0,0,10040.746273,10040.746273,0,0,0,0,189,88,8,6,8,5,72.439583,CA68CA2ACB94DE9574574CE37C665F8B519F5657A7DCBEF23ADA6D61050EE0CB
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,2019-07-14T23:00:00.000Z,28,53.935925,-12.48,-2.525123,38.930802,0,0,10038.930802,10038.930802,-1.815471,0,0,0,208,97,8,6,8,5,74.75,58B6753CC351AA3328333B83169692DCD0CF4DDDA0D8FED38AA6E94CEA9F9BB2
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,2019-07-21T23:00:00.000Z,28,58.557506,-13.08,-2.552862,42.924644,-0.3037,-0.002547,10042.618397,10042.924644,3.687595,1,1,0,218,99,8,6,8,5,76.778472,7CE9C98FE5E447E82AE91C4979A0CCF53142DC66A3A4ABFFAC036998782FA19D
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,2019-07-28T23:00:00.000Z,28,8.121528,-16.98,-3.131031,-11.989503,-0.539062,-0.005285,9987.46615,9988.010497,-55.152247,3,3,0,283,119,12,12,8,10,83.215972,9A076ED4F084095FBA802237CD1BD41C06B165BAC87929C6C529918913871DD6
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,2019-08-04T23:00:00.000Z,28,45.037488,-19.08,-3.954982,22.002506,0,0,10022.002506,10022.002506,34.536356,0,0,0,318,134,12,12,8,10,93.368056,7B6FB880A7C35560C88541EE9B40A250653C9B6F1DBF868AC403F31A7E3055F5
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,2019-08-11T23:00:00.000Z,28,65.389646,-19.8,-4.007679,41.581967,0,0,10041.581967,10041.581967,19.579461,0,0,0,330,140,12,12,8,10,94.299306,692A697C81E745BACF66E4B84E889160CEBD205A5C810C542C7CB3CAE1210C78
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,2019-08-18T23:00:00.000Z,28,79.304607,-20.58,-4.045093,54.679514,0,0,10054.679514,10054.679514,13.097547,0,0,0,343,146,12,12,8,10,95.777083,3033FA3B921D8FDA8025E9E98616ADACC7C263A0E2F49F23C5B85E58E40F38C5
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,2019-08-25T23:00:00.000Z,28,82.233275,-21.48,-4.063704,56.689571,0,0,10056.689571,10056.689571,2.010057,0,0,0,358,152,12,12,8,10,97.786111,C8A846F41FDE17BBF5B359781CAA1CF6216358F0CBEA50F7EDE4D9CCA83DE882
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,2019-09-01T23:00:00.000Z,28,88.213659,-21.78,-4.058878,62.374781,0,0,10062.374781,10062.374781,5.68521,0,0,0,363,156,12,12,8,10,98.26875,EAFFE5977C75A1DD03A0384CF882EF290C4DEEA766DB27762EDEB11F3DAA4F47
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,2019-09-08T23:00:00.000Z,28,101.426902,-22.68,-4.029697,74.717205,0,0,10074.717205,10074.717205,12.342424,0,0,0,378,163,12,12,8,10,101.186806,AAE511544C83E8A4E09AC4803B4255655B908B9CAE4C77DC079967BACE297154
