variant_id,activation_rule_id,cycle_id,pair,side,terminal_timestamp_utc,anchor_week_open_utc,start_timestamp_utc,fill_count,adverse_fill_count,expansion_fill_count,max_add_depth,max_fill_age_days,avg_fill_age_days,terminal_mark_price,terminal_david_ma,side_exit_distance_to_ma_adr,directed_move_from_anchor_adr,price_pnl_adr,liquidation_price_pnl_usd,liquidation_swap_usd,entry_commission_usd,liquidation_net_usd,min_pnl_adr,max_pnl_adr,content_hash
RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|AUDCAD|LONG|62,AUDCAD,LONG,2026-06-05T15:00:00.000Z,2026-05-31T23:00:00.000Z,2026-06-05T12:31:00.000Z,4,3,0,3,0.103472,0.074306,0.9854,0.989968,0.70449,-0.497316,-0.769313,-3.578288,-0.027255,-0.24,-3.845544,-1.970214,0.41546,E975DB24E57E5F5CF99AE76ADA137D7CE8DE2304530E1C629BB7EF709ABF8D57
RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|AUDCHF|LONG|76,AUDCHF,LONG,2026-06-05T15:00:00.000Z,2026-05-31T23:00:00.000Z,2026-06-05T13:32:00.000Z,2,1,0,1,0.061111,0.051042,0.56226,0.56282,0.169113,-0.066438,0.096858,0.402963,-0.009361,-0.12,0.273602,-0.386657,0.121033,D44D7199217DE8E53E9B51298722482AF9F6B6A51FE14A99F2451984E063A616
RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|AUDJPY|LONG|73,AUDJPY,LONG,2026-06-05T15:00:00.000Z,2026-05-31T23:00:00.000Z,2026-06-05T12:31:00.000Z,5,4,0,4,0.103472,0.07125,113.482,113.906558,0.538035,-0.592863,-0.740089,-3.650072,-0.032668,-0.3,-3.98274,-2.51274,0.225514,AEE2314718CA585B7F94EFF90C06FAC1DCAEC47010463ADE3F17BAB13214B09C
RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|AUDNZD|SHORT|48,AUDNZD,SHORT,2026-06-05T15:00:00.000Z,2026-05-31T23:00:00.000Z,2026-06-01T08:38:00.000Z,9,8,0,8,4.265278,3.296991,1.21555,1.213103,0.329584,-1.526119,-6.465782,-27.838625,0.296729,-0.54,-28.081895,-7.935828,0.605046,56330FB81021F3D9867CD0FA3BAE8EEF33263F5B44AD0AD2D527D9FE62860F29
RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|AUDUSD|LONG|68,AUDUSD,LONG,2026-06-05T15:00:00.000Z,2026-05-31T23:00:00.000Z,2026-06-03T12:09:00.000Z,9,8,0,8,2.11875,0.980478,0.70812,0.711921,0.660335,-1.405451,-5.317745,-30.710019,-0.809189,-0.54,-32.059208,-7.632895,0.457161,890472C65E856C14862CF626FC2163C41999E43FF183E8D49151FBB83B5924EE
RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|CADCHF|SHORT|84,CADCHF,SHORT,2026-06-05T15:00:00.000Z,2026-05-31T23:00:00.000Z,2026-06-05T12:31:00.000Z,3,2,0,2,0.103472,0.072222,0.57062,0.569026,0.53654,-0.228536,-0.054141,-0.201482,0.002167,-0.18,-0.379315,-0.638284,0.429794,A38DC6E299AA669C05EF69190EF7F22372537AFC19F7DA8C92590135A0BDEB72
RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|CADJPY|LONG|101,CADJPY,LONG,2026-06-05T15:00:00.000Z,2026-05-31T23:00:00.000Z,2026-06-05T14:08:00.000Z,1,0,0,0,0.036111,0.036111,115.162,115.192312,0.080181,0.037047,0.037047,0.087352,-0.003311,-0.06,0.02404,-0.158775,0.095265,140C2439BE158FA64494767A8AE472D9DB114DD6520C6B88024BF56DEBCA7E29
RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|CHFJPY|LONG|48,CHFJPY,LONG,2026-06-05T15:00:00.000Z,2026-05-31T23:00:00.000Z,2026-06-05T12:31:00.000Z,4,3,0,3,0.103472,0.091493,201.826,202.384264,0.537199,-0.529268,-0.678251,-4.398797,-0.03356,-0.24,-4.672357,-1.619202,0.636763,50020AA78415C28B8520C3546F4C2F613228299B154B7B6250DFBAB7C1D9C23C
RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|EURAUD|SHORT|65,EURAUD,SHORT,2026-06-05T15:00:00.000Z,2026-05-31T23:00:00.000Z,2026-06-03T13:42:00.000Z,7,6,0,6,2.054167,1.209325,1.63249,1.629291,0.351993,-0.954905,-2.42014,-15.536156,0.084653,-0.42,-15.871503,-4.64585,0.090523,E7864F7B33645A6A4502C0EDB4D4EE21B870AD39D78C4A709A4174A43402BA1A
RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|EURCAD|LONG|66,EURCAD,LONG,2026-06-05T15:00:00.000Z,2026-05-31T23:00:00.000Z,2026-06-05T12:31:00.000Z,4,3,0,3,0.103472,0.063368,1.60866,1.61247,0.678618,-0.438568,-0.482855,-1.947223,-0.023243,-0.24,-2.210466,-1.453772,0.449501,85230BD336E1DF4DF0F485DCDA96BA696D85331AAD72132C5CD816D59516E383
