variant_id,activation_rule_id,signal_settings_id,david_settings,stochastic_settings,symbol_universe,bar_path_mode,target_mode,target_adr,spacing_adr,min_ma_expansion_adr,grid_add_mode,date_range,price_bundle_id,warehouse_manifest_id,warehouse_hash,weeks_replayed,pairs_replayed,initial_deposit_usd,final_balance_usd,final_equity_before_liquidation_usd,final_equity_after_liquidation_usd,net_profit_usd,closed_price_pnl_usd,end_liquidation_price_pnl_usd,total_price_pnl_usd,total_commission_usd,total_swap_usd,target_reset_count,entries_opened,closed_positions,end_liquidation_positions,max_open_positions,max_long_positions,max_short_positions,max_add_depth,max_fill_age_days,position_days,max_equity_drawdown_usd,max_balance_drawdown_usd,weekly_equity_profit_factor,activation_checks,activation_blocked_long,activation_blocked_short,activation_blocked_expansion,activation_started_long,activation_started_short,activation_long_allow_pct,activation_short_allow_pct,mt5_reference_net_profit_usd,mt5_reference_commission_usd,mt5_reference_swap_usd,mt5_reference_end_liquidation_net_usd,mt5_reference_max_open_positions,mt5_reference_end_liquidation_positions,net_delta_vs_mt5_usd,summary_only,metric_semantics,content_hash
RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,DAVID_LWMA100_RSI50_60_40__STOCH_100_3_100_80_20_low_high_simple_main_only,LWMA100_RSI50_60_40,100_3_100_80_20_low_high_simple_main_only,"AUDCAD,AUDCHF,AUDJPY,AUDNZD,AUDUSD,CADCHF,CADJPY,CHFJPY,EURAUD,EURCAD,EURCHF,EURGBP,EURJPY,EURNZD,EURUSD,GBPAUD,GBPCAD,GBPCHF,GBPJPY,GBPNZD,GBPUSD,NZDCAD,NZDCHF,NZDJPY,NZDUSD,USDCAD,USDCHF,USDJPY",ohlc_high_low,david_ma_reversion,1,0.2,0.1,adverse_only,2026-05-03T23:00:00.000Z..2026-05-31T23:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,5,28,10000,12728.09,12728.09,12728.09,2728.09,3865.99,-516.54,3349.46,-482.58,-138.79,5838,8043,8043,139,176,120,95,21,17.62,3197.33,0,0,,4982720,2555480,2421372,4976852,2969,2899,0.12,0.12,174.51,-400.8,-4144.01,-5590.01,170,149,2553.58,true,continuous_carried_position_truth_replay,C90E9E5BBF35533EA3C49E20D18A7565EB951181F6C0466DB8A18E1598A8D52A
RAW_GRID_T100_S020_GATE90_CANDIDATE_B,candidate_b,DAVID_LWMA100_RSI50_60_40__STOCH_100_3_100_80_20_low_high_simple_main_only,LWMA100_RSI50_60_40,100_3_100_80_20_low_high_simple_main_only,"AUDCAD,AUDCHF,AUDJPY,AUDNZD,AUDUSD,CADCHF,CADJPY,CHFJPY,EURAUD,EURCAD,EURCHF,EURGBP,EURJPY,EURNZD,EURUSD,GBPAUD,GBPCAD,GBPCHF,GBPJPY,GBPNZD,GBPUSD,NZDCAD,NZDCHF,NZDJPY,NZDUSD,USDCAD,USDCHF,USDJPY",ohlc_high_low,david_ma_reversion,1,0.2,0.1,adverse_only,2026-05-03T23:00:00.000Z..2026-05-31T23:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,5,28,10000,11191.12,11191.12,11191.12,1191.12,1928.11,-404.54,1523.57,-231.78,-100.67,2785,3863,3863,90,106,95,47,21,17.62,1838.44,-228.62,0,6.210066,6055330,3023813,3028713,2396861,1382,1422,0.05,0.05,174.51,-400.8,-4144.01,-5590.01,170,149,1016.61,true,continuous_carried_position_truth_replay,5FD0C5EFC9E5871AAB6DEC4E47B920265EDD58BA51570568A8B694B5185B2B0F
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,DAVID_LWMA100_RSI50_60_40__STOCH_100_3_100_80_20_low_high_simple_main_only,LWMA100_RSI50_60_40,100_3_100_80_20_low_high_simple_main_only,"AUDCAD,AUDCHF,AUDJPY,AUDNZD,AUDUSD,CADCHF,CADJPY,CHFJPY,EURAUD,EURCAD,EURCHF,EURGBP,EURJPY,EURNZD,EURUSD,GBPAUD,GBPCAD,GBPCHF,GBPJPY,GBPNZD,GBPUSD,NZDCAD,NZDCHF,NZDJPY,NZDUSD,USDCAD,USDCHF,USDJPY",ohlc_high_low,david_ma_reversion,1,0.2,0.1,adverse_only,2026-05-03T23:00:00.000Z..2026-05-31T23:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,5,28,10000,12161.21,12161.21,12161.21,2161.21,3037.47,-401.86,2635.62,-356.82,-117.58,4156,5947,5947,117,168,97,87,26,17.62,2706.32,-8.12,0,267.01619,5444155,2776072,2663908,2101328,2130,2045,0.08,0.08,174.51,-400.8,-4144.01,-5590.01,170,149,1986.7,true,continuous_carried_position_truth_replay,74F0869D7C60443F75FCE63DA96AEC861A89EDA4B83A2DFCCDC411E42A393AF0
RAW_GRID_T100_S020_GATE90_DAVID_STOCH_CONFIRM,david_stoch_confirm,DAVID_LWMA100_RSI50_60_40__STOCH_100_3_100_80_20_low_high_simple_main_only,LWMA100_RSI50_60_40,100_3_100_80_20_low_high_simple_main_only,"AUDCAD,AUDCHF,AUDJPY,AUDNZD,AUDUSD,CADCHF,CADJPY,CHFJPY,EURAUD,EURCAD,EURCHF,EURGBP,EURJPY,EURNZD,EURUSD,GBPAUD,GBPCAD,GBPCHF,GBPJPY,GBPNZD,GBPUSD,NZDCAD,NZDCHF,NZDJPY,NZDUSD,USDCAD,USDCHF,USDJPY",ohlc_high_low,david_ma_reversion,1,0.2,0.1,adverse_only,2026-05-03T23:00:00.000Z..2026-05-31T23:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,5,28,10000,10299.9,10299.9,10299.9,299.9,537.87,-106.88,430.99,-106.68,-24.41,1243,1778,1778,53,65,55,31,15,14.43,781.88,0,0,,6797523,3438812,3357455,312034,595,661,0.02,0.02,174.51,-400.8,-4144.01,-5590.01,170,149,125.39,true,continuous_carried_position_truth_replay,8A9AFF24326722FA770DD49EB116AC7AB88921255D6FE24E74ACB7DBCFFA1C83
RAW_GRID_T100_S020_GATE90_DAVID_STOCH_RELEASE,david_stoch_release,DAVID_LWMA100_RSI50_60_40__STOCH_100_3_100_80_20_low_high_simple_main_only,LWMA100_RSI50_60_40,100_3_100_80_20_low_high_simple_main_only,"AUDCAD,AUDCHF,AUDJPY,AUDNZD,AUDUSD,CADCHF,CADJPY,CHFJPY,EURAUD,EURCAD,EURCHF,EURGBP,EURJPY,EURNZD,EURUSD,GBPAUD,GBPCAD,GBPCHF,GBPJPY,GBPNZD,GBPUSD,NZDCAD,NZDCHF,NZDJPY,NZDUSD,USDCAD,USDCHF,USDJPY",ohlc_high_low,david_ma_reversion,1,0.2,0.1,adverse_only,2026-05-03T23:00:00.000Z..2026-05-31T23:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,5,28,10000,10019.19,10019.19,10019.19,19.19,26.82,0,26.82,-3.66,-3.97,39,61,61,0,15,15,3,11,3.81,43.99,-54.92,0,1.349491,7349036,3667316,3681681,9054,19,20,0,0,174.51,-400.8,-4144.01,-5590.01,170,149,-155.32,true,continuous_carried_position_truth_replay,39A903C4BCF16E92BCF7BF7A7921EA86E22E079C70AD009CA861F36EF6D8F550
