row_key,source_close_events_csv,variant_id,pair,side,close_reason,close_timestamp_utc,anchor_week_open_utc,fill_count,adverse_fill_count,price_pnl_adr,min_pnl_adr,max_pnl_adr,cycle_quantum_adr,mfe_units,lock_floor_adr,lock_shadow_state,shadow_preserved_adr,content_hash
RAW_GRID_T100_S020_GATE90_RAW_BOTH|0|EURUSD|SHORT|2022-01-12T21:00:00.000Z,docs/research/gates/gate90/artifacts/gate90d-start-trace-smoke/close-events.rows.csv,RAW_GRID_T100_S020_GATE90_RAW_BOTH,EURUSD,SHORT,session_flatten,2022-01-12T21:00:00.000Z,2022-01-10T00:00:00.000Z,7,6,-4.528038,-4.766214,0.142062,0.2,0.71031,,no_lock_mfe,0,910A50B5B01FF07F91F922300E792B49933321D592892DBA7B6F61C3FFCE650D
RAW_GRID_T100_S020_GATE90_RAW_BOTH|1|EURUSD|SHORT|2022-01-13T20:57:00.000Z,docs/research/gates/gate90/artifacts/gate90d-start-trace-smoke/close-events.rows.csv,RAW_GRID_T100_S020_GATE90_RAW_BOTH,EURUSD,SHORT,target,2022-01-13T20:57:00.000Z,2022-01-10T00:00:00.000Z,3,2,0.271786,-1.0152,0.449593,0.2,2.247965,0.1,protected_or_above_floor,0,DFAC2F2BA0806555737432D4BC09D971434B7BBC18A522FC819F49038FDEA301
RAW_GRID_T100_S020_GATE90_RAW_BOTH|2|EURUSD|SHORT|2022-01-14T00:53:00.000Z,docs/research/gates/gate90/artifacts/gate90d-start-trace-smoke/close-events.rows.csv,RAW_GRID_T100_S020_GATE90_RAW_BOTH,EURUSD,SHORT,target,2022-01-14T00:53:00.000Z,2022-01-10T00:00:00.000Z,1,0,0.110058,-0.004232,0.110058,0.2,0.55029,,no_lock_mfe,0,BC046908411106B1073265AF72731E3A23CA3C987A4F3142C5D5C0EA59E67030
RAW_GRID_T100_S020_GATE90_RAW_BOTH|3|EURUSD|SHORT|2022-01-14T09:28:00.000Z,docs/research/gates/gate90/artifacts/gate90d-start-trace-smoke/close-events.rows.csv,RAW_GRID_T100_S020_GATE90_RAW_BOTH,EURUSD,SHORT,target,2022-01-14T09:28:00.000Z,2022-01-10T00:00:00.000Z,2,1,0.17612,-0.458428,0.17612,0.2,0.8806,,no_lock_mfe,0,DF74C674F22381661CFBD55E2F6D453770768B62FBDEE81166AC9FA1227F904C
RAW_GRID_T100_S020_GATE90_RAW_BOTH|4|EURUSD|LONG|2022-01-14T16:00:00.000Z,docs/research/gates/gate90/artifacts/gate90d-start-trace-smoke/close-events.rows.csv,RAW_GRID_T100_S020_GATE90_RAW_BOTH,EURUSD,LONG,session_flatten,2022-01-14T16:00:00.000Z,2022-01-10T00:00:00.000Z,3,2,-0.227065,-0.625682,0.279903,0.2,1.399515,0,would_have_preserved_mfe,0.227065,369662934D5BCAB6F6F4E7315C09F46805C02B2EC03B3221B939101D22064E78
