variant_id,activation_rule_id,protection_mode,cycle_id,pair,side,timestamp_utc,anchor_week_open_utc,level_index,fill_count_before,first_adverse_bypass,minutes_until_flatten,tau_until_flatten,depth_bucket,time_to_flatten_bucket,cycle_spacing_adr,triangle_geometry_q_cost_adr,triangle_geometry_q_floor_adr,triangle_geometry_floor_pin_ratio,triangle_geometry_surplus_bend_adr,triangle_geometry_surplus_quality,floor_pin_ratio_bucket,surplus_quality_bucket,current_pnl_adr,last_fill_pnl_adr,local_mfe_since_last_fill_adr,local_mae_since_last_fill_adr,reversion_evidence_units,local_mae_units,required_reversion_evidence_units,reversion_evidence_pass,reversion_evidence_bucket,is_late_session,progress_gate_active,current_distance_to_center_adr,avg_last3_fill_distance_to_center_adr,last3_fill_count,progress_last3_pass,progress_bucket,close_timestamp_utc,close_reason,cycle_price_pnl_adr,cycle_net_usd,cycle_max_pnl_adr,cycle_min_pnl_adr,candidate_fill_age_days,candidate_direct_price_pnl_adr,candidate_direct_price_pnl_usd,candidate_direct_swap_usd,candidate_direct_commission_usd,candidate_direct_net_usd,candidate_direct_value_sign,without_candidate_price_pnl_adr_at_actual_close,without_candidate_net_usd_at_actual_close,without_candidate_target_eligible_at_actual_close,actual_target_hit,candidate_changed_target_eligibility_at_actual_close,content_hash
RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2_FLOORPIN,triangle_formulaic_directionless_geometry_v2_floorpin,baseline,RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2_FLOORPIN|AUDCHF|SHORT|1,AUDCHF,SHORT,2019-04-16T13:11:00.000Z,2019-04-14T23:00:00.000Z,1,1,true,409,0.311027,first_adverse,gte_360m,0.079421,0.05,0.05,1.588414,5.067513,63.720518,1_5_2,gte_8,-0.080038,0,0,0.080038,0,1.007769,0.15,false,reversion_fail,false,false,0.682254,0.601874,1,true,inactive,2019-04-16T20:00:00.000Z,session_flatten,-0.922759,-5.017735,0.021445,-1.069,0.284028,-0.269243,-1.379997,0.00284,-0.06,-1.437157,negative,-0.653516,-3.580578,false,false,false,B5D8842F0641F47967DA4803B54F78D2B99F2E39E1DFA42A4D4DA6CB5270C297
RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2_FLOORPIN,triangle_formulaic_directionless_geometry_v2_floorpin,baseline,RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2_FLOORPIN|AUDCHF|SHORT|1,AUDCHF,SHORT,2019-04-16T13:49:00.000Z,2019-04-14T23:00:00.000Z,2,2,false,371,0.282129,depth_2_3,gte_360m,0.079421,0.05,0.05,1.588414,5.067513,63.720518,1_5_2,gte_8,-0.259584,-0.080038,0.101483,0.179546,1.277785,2.260687,0.2,true,reversion_pass,false,false,0.772436,0.642064,2,true,inactive,2019-04-16T20:00:00.000Z,session_flatten,-0.922759,-5.017735,0.021445,-1.069,0.257639,-0.179381,-0.92,0.002576,-0.06,-0.977424,negative,-0.743378,-4.040311,false,false,false,B8FB08787F69838F18153922EA05B3B8B06191B9413B374B2FF45474A5AC3D6B
RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2_FLOORPIN,triangle_formulaic_directionless_geometry_v2_floorpin,baseline,RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2_FLOORPIN|AUDCHF|SHORT|1,AUDCHF,SHORT,2019-04-16T14:18:00.000Z,2019-04-14T23:00:00.000Z,3,3,false,342,0.260076,depth_2_3,180_360m,0.079421,0.05,0.05,1.588414,5.067513,63.720518,1_5_2,gte_8,-0.50541,-0.259584,0.052677,0.245826,0.663263,3.095227,0.25,true,reversion_pass,false,false,0.854778,0.685521,3,true,inactive,2019-04-16T20:00:00.000Z,session_flatten,-0.922759,-5.017735,0.021445,-1.069,0.2375,-0.097433,-0.499999,0.002375,-0.06,-0.557624,negative,-0.825326,-4.460111,false,false,false,886F80BB1E898E25482C44DD8DD5D6B1D85A0ACB6ADA52B24427331D937E55FD
RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2_FLOORPIN,triangle_formulaic_directionless_geometry_v2_floorpin,baseline,RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2_FLOORPIN|AUDCHF|SHORT|1,AUDCHF,SHORT,2019-04-16T16:15:00.000Z,2019-04-14T23:00:00.000Z,4,4,false,225,0.171103,depth_4_6,180_360m,0.079421,0.05,0.05,1.588414,5.067513,63.720518,1_5_2,gte_8,-0.78627,-0.50541,0.37448,0.28086,4.715126,3.536344,0.3,true,reversion_pass,true,true,0.925356,0.769823,3,false,progress_fail,2019-04-16T20:00:00.000Z,session_flatten,-0.922759,-5.017735,0.021445,-1.069,0.15625,-0.027267,-0.139999,0.001563,-0.06,-0.198436,negative,-0.895492,-4.819299,false,false,false,21B4105873EDFAB77CD7A99964357AC3F6B14A29E44E7B4742AB590451D52816
RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2_FLOORPIN,triangle_formulaic_directionless_geometry_v2_floorpin,baseline,RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2_FLOORPIN|AUDCHF|SHORT|2,AUDCHF,SHORT,2019-04-17T13:21:00.000Z,2019-04-14T23:00:00.000Z,1,1,true,399,0.303422,first_adverse,gte_360m,0.087664,0.05,0.05,1.753275,5.02182,56.822458,1_5_2,gte_8,-0.100839,0,0,0.100839,0,1.15029,0.15,false,reversion_fail,false,false,0.24459,0.143648,1,true,inactive,2019-04-17T13:50:00.000Z,target,0.341144,1.640541,0.341144,-0.174503,0.020139,0.220912,1.140002,0.000201,-0.06,1.080203,positive,0.120232,0.560338,true,true,false,D5BF00C9A35CC482C4FB8DCEE52E4C1E9D4F7CC73802E017319D0D1FC3BFFC39
RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2_FLOORPIN,triangle_formulaic_directionless_geometry_v2_floorpin,baseline,RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2_FLOORPIN|AUDCHF|LONG|3,AUDCHF,LONG,2019-04-17T14:11:00.000Z,2019-04-14T23:00:00.000Z,1,1,true,349,0.265399,first_adverse,180_360m,0.087664,0.05,0.05,1.753275,5.02182,56.822458,1_5_2,gte_8,-0.132136,0,0.034977,0.132136,0.398989,1.507301,0.15,true,reversion_pass,false,false,0.27565,0.143649,1,true,inactive,2019-04-17T18:01:00.000Z,target,0.709942,3.425615,0.709942,-0.287672,0.159722,0.26063,1.340001,-0.014647,-0.06,1.265354,positive,0.449312,2.160261,true,true,false,51A8B8C204AEFD496389CA32105534C8EFC3D1895BA2ADC3B614BC24FDA15BAA
RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2_FLOORPIN,triangle_formulaic_directionless_geometry_v2_floorpin,baseline,RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2_FLOORPIN|AUDCHF|LONG|3,AUDCHF,LONG,2019-04-17T14:12:00.000Z,2019-04-14T23:00:00.000Z,2,2,false,348,0.264639,depth_2_3,180_360m,0.087664,0.05,0.05,1.753275,5.02182,56.822458,1_5_2,gte_8,-0.252668,-0.132136,0,0.120532,0,1.374932,0.2,false,reversion_fail,false,false,0.335826,0.20965,2,true,inactive,2019-04-17T18:01:00.000Z,target,0.709942,3.425615,0.709942,-0.287672,0.159028,0.321062,1.649998,-0.014583,-0.06,1.575415,positive,0.38888,1.8502,true,true,false,C7701615933117CB9CC24E85175644598322D4C88DB52965D03C9C97F928A00F
RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2_FLOORPIN,triangle_formulaic_directionless_geometry_v2_floorpin,baseline,RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2_FLOORPIN|AUDCHF|LONG|10,AUDCHF,LONG,2019-04-18T09:27:00.000Z,2019-04-14T23:00:00.000Z,1,1,true,633,0.481369,first_adverse,gte_360m,0.073721,0.05,0.05,1.47442,3.038296,41.213454,1_25_1_5,gte_8,-0.093332,0,0.077776,0.093332,1.055005,1.266016,0.15,true,reversion_pass,false,false,0.229218,0.135977,1,true,inactive,2019-04-18T12:02:00.000Z,target,0.33458,1.574846,0.33458,-0.093332,0.107639,0.214027,1.1,-0.00987,-0.06,1.03013,positive,0.120553,0.544716,true,true,false,46DAB7FB035B312C53289F8B025E2CF603D40F7D6ADEEC6D818072907034F02F
RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2_FLOORPIN,triangle_formulaic_directionless_geometry_v2_floorpin,baseline,RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2_FLOORPIN|AUDCHF|SHORT|12,AUDCHF,SHORT,2019-04-18T13:43:00.000Z,2019-04-14T23:00:00.000Z,1,1,true,377,0.286692,first_adverse,gte_360m,0.067122,0.05,0.05,1.342449,6.097039,90.834562,1_25_1_5,gte_8,-0.071789,0,0.062087,0.071789,0.924987,1.06953,0.15,true,reversion_pass,false,false,0.165028,0.093192,1,true,inactive,2019-04-18T14:05:00.000Z,target,0.211411,0.9705,0.211411,-0.122223,0.015278,0.141564,0.729998,0.000153,-0.06,0.670151,positive,0.069847,0.300349,true,true,false,C42267C721DA6BA324F2192638A21112DCE83C7156704652ABD68752D3450D9D
RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2_FLOORPIN,triangle_formulaic_directionless_geometry_v2_floorpin,baseline,RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2_FLOORPIN|AUDCHF|SHORT|14,AUDCHF,SHORT,2019-04-18T15:58:00.000Z,2019-04-14T23:00:00.000Z,1,1,true,242,0.18403,first_adverse,180_360m,0.067122,0.05,0.05,1.342449,6.097039,90.834562,1_25_1_5,gte_8,-0.069858,0,0,0.069858,0,1.040762,0.15,false,reversion_fail,true,true,0.143672,0.073777,1,false,progress_fail,2019-04-18T16:35:00.000Z,target,0.36845,1.720901,0.36845,-0.201778,0.025694,0.124131,0.640003,0.000257,-0.06,0.58026,positive,0.244319,1.140641,true,true,false,86EB9CF773014AB5897547D7441327F0DAA520A11DDC4057EC098E43F3AB9380
