variant_id,activation_rule_id,cycle_id,pair,side,terminal_timestamp_utc,anchor_week_open_utc,start_timestamp_utc,fill_count,adverse_fill_count,expansion_fill_count,max_add_depth,max_fill_age_days,avg_fill_age_days,terminal_mark_price,terminal_david_ma,side_exit_distance_to_ma_adr,directed_move_from_anchor_adr,price_pnl_adr,liquidation_price_pnl_usd,liquidation_swap_usd,entry_commission_usd,liquidation_net_usd,min_pnl_adr,max_pnl_adr,content_hash
RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|AUDCAD|SHORT|278,AUDCAD,SHORT,2026-06-05T15:00:00.000Z,2026-05-31T23:00:00.000Z,2026-06-05T14:48:00.000Z,1,0,0,0,0.008333,0.008333,0.9854,0.984491,0.141031,-0.111646,-0.111646,-0.51734,0.000083,-0.06,-0.577257,-0.117849,0.02481,C4C37376E5FB03DBCB239A247A6A200E6C35CAC41AA08764F111507E62F6928B
RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|AUDCHF|SHORT|329,AUDCHF,SHORT,2026-06-05T15:00:00.000Z,2026-05-31T23:00:00.000Z,2026-06-05T14:52:00.000Z,1,0,0,0,0.005556,0.005556,0.56226,0.561911,0.105541,-0.012086,-0.012086,-0.050371,0.000056,-0.06,-0.110316,-0.02417,0.04532,5A616ED7754631870214989EDA9542641DF9BD33DE9712BD88E94819B9734D54
RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|AUDJPY|SHORT|196,AUDJPY,SHORT,2026-06-05T15:00:00.000Z,2026-05-31T23:00:00.000Z,2026-06-05T14:50:00.000Z,1,0,0,0,0.006944,0.006944,113.482,113.364038,0.150208,-0.128589,-0.128589,-0.630181,0.000069,-0.06,-0.690112,-0.128589,0.021643,263DEA9E0A89CA867ECAA7F9AA952E7FD6491B92FC67ECFC0A96FBB1FB41A014
RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|AUDNZD|SHORT|233,AUDNZD,SHORT,2026-06-05T15:00:00.000Z,2026-05-31T23:00:00.000Z,2026-06-03T03:47:00.000Z,4,3,0,3,2.467361,2.343056,1.21555,1.215361,0.025416,-0.602983,-1.178075,-5.091223,0.093722,-0.24,-5.237501,-1.82974,0.018885,BB374796905B44790BCAEF63DA07AF18AF31255CCA9268105F422326FE9742C5
RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|AUDUSD|LONG|258,AUDUSD,LONG,2026-06-05T15:00:00.000Z,2026-05-31T23:00:00.000Z,2026-06-05T12:31:00.000Z,6,5,0,5,0.103472,0.065856,0.70812,0.707494,-0.109426,-0.770591,-1.510725,-8.700015,-0.036234,-0.36,-9.09625,-3.058411,0.223887,63378E6C37282F1C75EB47E1297C11DDE6E3498A8F10D48B05E4215996415578
RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|AUDUSD|SHORT|259,AUDUSD,SHORT,2026-06-05T15:00:00.000Z,2026-05-31T23:00:00.000Z,2026-06-05T14:52:00.000Z,1,0,0,0,0.005556,0.005556,0.70812,0.707494,0.109426,-0.006986,-0.006986,-0.039997,0.000056,-0.06,-0.099942,-0.006986,0.062875,E5B251EA9AFAF4237DABBAA45739462CC09097F9B82AE420C7A3D9ACD5BE369B
RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|CADCHF|LONG|304,CADCHF,LONG,2026-06-05T15:00:00.000Z,2026-05-31T23:00:00.000Z,2026-06-05T14:58:00.000Z,1,0,0,0,0.001389,0.001389,0.57062,0.570862,0.081066,0.023501,0.023501,0.08815,-0.000127,-0.06,0.028023,0,0.090645,8A0FAC67F0FAACDF957C9B9EEA9EDDB2E673D0D430219698896D57E4F963AE78
RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|CHFJPY|LONG|230,CHFJPY,LONG,2026-06-05T15:00:00.000Z,2026-05-31T23:00:00.000Z,2026-06-05T11:40:00.000Z,7,6,0,6,0.138889,0.091766,201.826,201.719326,-0.102987,-1.044213,-2.487431,-16.147645,-0.058904,-0.42,-16.626549,-4.132524,0.034551,095139A34867A21C0DD123BEFF1798379FAC11908F6D1BF7E1860E2F82509D8A
RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|CHFJPY|SHORT|233,CHFJPY,SHORT,2026-06-05T15:00:00.000Z,2026-05-31T23:00:00.000Z,2026-06-05T14:58:00.000Z,1,0,0,0,0.001389,0.001389,201.826,201.719326,0.102987,0.013508,0.013508,0.087351,0.000014,-0.06,0.027365,0,0.085872,CCCD16C74FD7D8FD37E340C7AC15E8A60081DB67C3A275BCE9F3390B56C9D316
RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|EURAUD|LONG|261,EURAUD,LONG,2026-06-05T15:00:00.000Z,2026-05-31T23:00:00.000Z,2026-06-05T14:44:00.000Z,1,0,0,0,0.011111,0.011111,1.63249,1.63353,0.114162,-0.080124,-0.080124,-0.516925,-0.001019,-0.06,-0.577944,-0.132809,0.026342,7DB5F2121FD3670C223ECFDC273717F06CBED58C8CA2F6AAF19EF04A6715C05B
