variant_id,activation_rule_id,cycle_id,pair,side,terminal_timestamp_utc,anchor_week_open_utc,start_timestamp_utc,fill_count,adverse_fill_count,expansion_fill_count,max_add_depth,max_fill_age_days,avg_fill_age_days,terminal_mark_price,terminal_david_ma,side_exit_distance_to_ma_adr,directed_move_from_anchor_adr,price_pnl_adr,liquidation_price_pnl_usd,liquidation_swap_usd,entry_commission_usd,liquidation_net_usd,min_pnl_adr,max_pnl_adr,content_hash
RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|AUDCAD|LONG|116,AUDCAD,LONG,2026-06-05T15:00:00.000Z,2026-05-31T23:00:00.000Z,2026-06-05T12:31:00.000Z,5,4,0,4,0.103472,0.067222,0.9854,0.986096,0.107793,-0.528098,-0.601233,-2.802273,-0.030821,-0.3,-3.133095,-2.103069,0.132797,8D910F71C7C492801AB180FA4284CF6F42F6A54767CECA38182DAF1BC5A26931
RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|AUDCHF|LONG|162,AUDCHF,LONG,2026-06-05T15:00:00.000Z,2026-05-31T23:00:00.000Z,2026-06-05T13:34:00.000Z,2,1,0,1,0.059722,0.040625,0.56226,0.562333,0.022136,0.036261,0.278294,1.158517,-0.007451,-0.12,1.031067,-0.20548,0.302482,03A51BEFA7D60329687FA5E13245174A4BCFCCEDF869B5A49677FD42F9FA92D4
RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|AUDJPY|LONG|107,AUDJPY,LONG,2026-06-05T15:00:00.000Z,2026-05-31T23:00:00.000Z,2026-06-05T12:38:00.000Z,5,4,0,4,0.098611,0.069444,113.482,113.587926,0.134615,-0.571413,-0.40802,-2.015344,-0.03184,-0.3,-2.347184,-2.181487,0.558578,36F9ACA657E3C760380E7FDFE19DA9B14CEB69FF699237CDDD226F20D3E0E150
RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|AUDNZD|SHORT|109,AUDNZD,SHORT,2026-06-05T15:00:00.000Z,2026-05-31T23:00:00.000Z,2026-06-01T00:19:00.000Z,11,10,0,10,4.611806,3.502967,1.21555,1.215033,0.069528,-1.913146,-9.940659,-42.733659,0.385326,-0.66,-43.008333,-11.73941,0.033994,1F61A2B9770F041EC4ECBCC670BECD0EF1ACEF6DCD2ABA41019C129CA2979C0A
RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|AUDUSD|LONG|127,AUDUSD,LONG,2026-06-05T15:00:00.000Z,2026-05-31T23:00:00.000Z,2026-06-05T12:51:00.000Z,5,4,0,4,0.089583,0.063472,0.70812,0.709354,0.215139,-0.670474,-1.274293,-7.33001,-0.029102,-0.3,-7.659112,-2.563999,0.050372,10B0AF59F8ACA5771A518AE17BE82C4977159010E6F6EF6249F32DBDFAB7206E
RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|CADJPY|LONG|164,CADJPY,LONG,2026-06-05T15:00:00.000Z,2026-05-31T23:00:00.000Z,2026-06-05T14:58:00.000Z,1,0,0,0,0.001389,0.001389,115.162,115.177205,0.040224,0.063516,0.063516,0.149747,-0.000127,-0.06,0.089619,0,0.074101,46468C20E011B2B6AA7D8250A49851EBA797661EA6EE82F12AE00C157F8322B1
RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|CHFJPY|LONG|144,CHFJPY,LONG,2026-06-05T15:00:00.000Z,2026-05-31T23:00:00.000Z,2026-06-05T11:58:00.000Z,6,5,0,5,0.126389,0.09919,201.826,201.935425,0.10553,-0.921946,-2.067065,-13.414776,-0.054574,-0.36,-13.82935,-3.477223,0.092194,43113A0323CAAC0CA3DCD170EC44B7D96870332DD218BC6C9D1880F777F62B79
RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|EURAUD|SHORT|123,EURAUD,SHORT,2026-06-05T15:00:00.000Z,2026-05-31T23:00:00.000Z,2026-06-03T13:05:00.000Z,8,7,0,7,2.079861,1.309809,1.63249,1.632856,-0.04014,-1.143771,-3.492067,-22.404915,0.104785,-0.48,-22.78013,-6.037022,0.059675,0CAFA5B75D2FEEFC6CFD25B05AA475D8A3D37CD5570399F35104A6CDA66A7957
RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|EURCAD|LONG|168,EURCAD,LONG,2026-06-05T15:00:00.000Z,2026-05-31T23:00:00.000Z,2026-06-05T13:22:00.000Z,3,2,0,2,0.068056,0.055556,1.60866,1.608991,0.059162,-0.345975,-0.358422,-1.444253,-0.015283,-0.18,-1.639536,-1.086613,0.174959,77619C90A624DED7F7B7D36ACF5067B2A0AECBCA6ABF0078C1BC4FF0563A9ADA
RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|EURCHF|LONG|178,EURCHF,LONG,2026-06-05T15:00:00.000Z,2026-05-31T23:00:00.000Z,2026-06-05T14:33:00.000Z,1,0,0,0,0.01875,0.01875,0.91793,0.918319,0.117997,-0.021229,-0.021229,-0.088146,-0.001719,-0.06,-0.149865,-0.090985,0.087953,FDB0D4EF27CBF92EDD1FA837503BD75351FA0D1001FFAD50871FF8C7D985BDE8
RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|EURCHF|SHORT|161,EURCHF,SHORT,2026-06-05T15:00:00.000Z,2026-05-31T23:00:00.000Z,2026-06-01T00:06:00.000Z,12,11,0,11,4.620833,3.291551,0.91793,0.918319,-0.117997,-1.908663,-9.59596,-39.64139,0.394986,-0.72,-39.966404,-14.377638,0.067185,5E2C2BC589015AFF9CCF53EB0513593C7BDF4C6C3E2F30B7333B73772441F816
RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|EURGBP|LONG|171,EURGBP,LONG,2026-06-05T15:00:00.000Z,2026-05-31T23:00:00.000Z,2026-06-05T13:48:00.000Z,2,1,0,1,0.05,0.048611,0.8635,0.86387,0.143857,-0.201875,-0.13971,-0.481906,-0.008915,-0.12,-0.610821,-0.396038,0.093316,B74CE2DDE3E3C7D5A66DEECD21C292453C6F11DEF06263DFFAC309946B667786
