basket_id,symbol,side,entry_time,exit_time,david_mode,david_direction_at_entry,entry_adr,fills,avg_entry,exit_price,entry_modeled_price,entry_actual_price,entry_accounting_price,last_fill_modeled_price,last_fill_actual_price,last_fill_accounting_price,exit_modeled_price,exit_actual_price,exit_accounting_price,execution_price_mode,net_adr,mae_adr,mfe_adr,duration_minutes,close_reason
1,GBPCAD.i,SHORT,2026.01.12 17:24:00,2026.01.12 18:12:00,AGAINST,UP,0.00927,1,1.86928,1.86835,1.86927,1.86928,1.86928,1.86927,1.86928,1.86928,1.86835,1.86846,1.86835,MT5_ORDER_FILL,0.100000,-0.067954,0.106785,48.00,tp
2,GBPCAD.i,SHORT,2026.03.04 13:33:00,2026.03.04 13:38:00,AGAINST,UP,0.01081,1,1.82969,1.82861,1.82969,1.82969,1.82969,1.82969,1.82969,1.82969,1.82861,1.82893,1.82861,MT5_ORDER_FILL,0.100000,-0.001850,0.101739,5.00,tp
3,GBPCAD.i,SHORT,2026.03.17 14:48:00,2026.03.17 14:55:00,AGAINST,UP,0.01131,1,1.82612,1.82499,1.82612,1.82612,1.82612,1.82612,1.82612,1.82612,1.82499,1.82510,1.82499,MT5_ORDER_FILL,0.100000,0.000000,0.105207,7.00,tp
4,GBPCAD.i,SHORT,2026.03.18 10:33:00,2026.03.18 11:18:00,AGAINST,UP,0.01115,1,1.83082,1.82970,1.83082,1.83082,1.83082,1.83082,1.83082,1.83082,1.82970,1.82970,1.82970,MT5_ORDER_FILL,0.100000,-0.059172,0.108481,45.00,tp
5,GBPCAD.i,SHORT,2026.03.25 14:47:00,2026.03.25 15:16:00,AGAINST,UP,0.01420,2,1.85053,1.84911,1.84977,1.84981,1.84981,1.85123,1.85126,1.85126,1.84911,1.84914,1.84911,MT5_ORDER_FILL,0.200000,-0.135906,0.200690,29.00,tp
6,GBPCAD.i,SHORT,2026.03.25 15:16:00,2026.03.25 15:35:00,AGAINST,UP,0.01420,1,1.84910,1.84768,1.84911,1.84910,1.84910,1.84911,1.84910,1.84910,1.84768,1.84773,1.84768,MT5_ORDER_FILL,0.100000,-0.025350,0.106331,19.00,tp
7,GBPCAD.i,SHORT,2026.04.03 15:26:00,2026.04.03 15:30:00,AGAINST,UP,0.01298,1,1.84300,1.84170,1.84300,1.84300,1.84300,1.84300,1.84300,1.84300,1.84170,1.84169,1.84170,MT5_ORDER_FILL,0.100000,-0.004624,0.369942,4.00,tp
8,GBPCAD.i,LONG,2026.04.17 00:19:00,2026.04.17 15:38:00,AGAINST,DOWN,0.00981,7,1.85200,1.85298,1.85332,1.85431,1.85431,1.84842,1.84857,1.84857,1.85298,1.85271,1.85298,MT5_ORDER_FILL,0.700000,-2.906775,0.808966,919.00,tp
9,GBPCAD.i,LONG,2026.04.21 09:04:00,2026.04.21 13:59:00,AGAINST,DOWN,0.01000,5,1.84452,1.84552,1.84642,1.84648,1.84648,1.84248,1.84265,1.84265,1.84552,1.84543,1.84552,MT5_ORDER_FILL,0.500000,-1.187406,0.526737,295.00,tp
10,GBPCAD.i,LONG,2026.05.29 01:01:00,2026.05.29 09:25:00,AGAINST,DOWN,0.00915,2,1.85272,1.85363,1.85310,1.85317,1.85317,1.85226,1.85227,1.85227,1.85363,1.85344,1.85363,MT5_ORDER_FILL,0.200000,-0.153056,0.205532,504.00,tp
11,GBPCAD.i,LONG,2026.06.19 00:09:00,2026.06.19 08:54:00,AGAINST,DOWN,0.00874,6,1.86636,1.86723,1.86634,1.86785,1.86785,1.86348,1.86348,1.86348,1.86723,1.86731,1.86723,MT5_ORDER_FILL,0.600000,-2.030196,0.653094,525.00,tp
