basket_id,symbol,side,entry_time,exit_time,david_mode,david_direction_at_entry,entry_adr,fills,avg_entry,exit_price,entry_modeled_price,entry_actual_price,entry_accounting_price,last_fill_modeled_price,last_fill_actual_price,last_fill_accounting_price,exit_modeled_price,exit_actual_price,exit_accounting_price,execution_price_mode,net_adr,mae_adr,mfe_adr,duration_minutes,close_reason
1,NZDUSD.i,SHORT,2026.01.13 00:39:00,2026.01.13 10:25:00,AGAINST,UP,0.00413,3,0.57726,0.57684,0.57684,0.57684,0.57684,0.57767,0.57778,0.57778,0.57684,0.57680,0.57684,MT5_ORDER_FILL,0.300000,-0.583818,0.360950,586.00,tp
2,NZDUSD.i,SHORT,2026.02.17 12:13:00,2026.02.17 13:52:00,AGAINST,UP,0.00550,1,0.60450,0.60395,0.60450,0.60450,0.60450,0.60450,0.60450,0.60450,0.60395,0.60398,0.60395,MT5_ORDER_FILL,0.100000,-0.089059,0.107234,99.00,tp
3,NZDUSD.i,LONG,2026.04.16 12:34:00,2026.04.16 18:10:00,AGAINST,DOWN,0.00623,2,0.58889,0.58952,0.58919,0.58920,0.58920,0.58858,0.58859,0.58859,0.58952,0.58945,0.58952,MT5_ORDER_FILL,0.200000,-0.200610,0.207029,336.00,tp
4,NZDUSD.i,LONG,2026.04.23 14:40:00,2026.04.23 14:47:00,AGAINST,DOWN,0.00498,1,0.58770,0.58820,0.58768,0.58770,0.58770,0.58768,0.58770,0.58770,0.58820,0.58823,0.58820,MT5_ORDER_FILL,0.100000,-0.012048,0.112450,7.00,tp
5,NZDUSD.i,LONG,2026.05.22 15:12:00,2026.05.22 16:00:00,AGAINST,DOWN,0.00499,2,0.58546,0.58595,0.58563,0.58565,0.58565,0.58515,0.58526,0.58526,0.58595,0.58586,0.58595,MT5_ORDER_FILL,0.200000,-0.106191,0.210379,48.00,tp
6,NZDUSD.i,LONG,2026.06.04 00:59:00,2026.06.04 01:56:00,AGAINST,DOWN,0.00534,1,0.58625,0.58678,0.58623,0.58625,0.58625,0.58623,0.58625,0.58625,0.58678,0.58687,0.58678,MT5_ORDER_FILL,0.100000,-0.056222,0.123688,57.00,tp
7,NZDUSD.i,LONG,2026.06.17 15:24:00,2026.06.17 16:50:00,AGAINST,DOWN,0.00547,1,0.58137,0.58192,0.58136,0.58137,0.58137,0.58136,0.58137,0.58137,0.58192,0.58192,0.58192,MT5_ORDER_FILL,0.100000,-0.045721,0.104243,86.00,tp
