basket_id,symbol,side,entry_time,exit_time,david_mode,david_direction_at_entry,entry_adr,fills,avg_entry,exit_price,entry_modeled_price,entry_actual_price,entry_accounting_price,last_fill_modeled_price,last_fill_actual_price,last_fill_accounting_price,exit_modeled_price,exit_actual_price,exit_accounting_price,execution_price_mode,net_adr,mae_adr,mfe_adr,duration_minutes,close_reason
11,CHFJPY.i,SHORT,2026.02.25 17:21:00,2026.02.25 17:45:00,AGAINST,UP,1.703,1,202.347,202.177,202.359,202.347,202.347,202.359,202.347,202.347,202.177,202.201,202.177,MT5_ORDER_FILL,0.100000,-0.034058,0.108632,24.00,tp
12,CHFJPY.i,SHORT,2026.03.05 15:29:00,2026.03.05 17:19:00,AGAINST,UP,1.630,2,201.907,201.745,201.828,201.825,201.825,201.988,201.990,201.990,201.745,201.780,201.745,MT5_ORDER_FILL,0.200000,-0.261995,0.208001,110.00,tp
13,CHFJPY.i,SHORT,2026.03.10 17:07:00,2026.03.10 19:15:00,AGAINST,UP,1.738,1,203.318,203.144,203.315,203.318,203.318,203.315,203.318,203.318,203.144,203.148,203.144,MT5_ORDER_FILL,0.100000,-0.059835,0.113917,128.00,tp
14,CHFJPY.i,SHORT,2026.03.11 07:48:00,2026.03.11 09:26:00,AGAINST,UP,1.608,1,203.513,203.352,203.513,203.513,203.513,203.513,203.513,203.513,203.352,203.381,203.352,MT5_ORDER_FILL,0.100000,-0.016165,0.101343,98.00,tp
15,CHFJPY.i,SHORT,2026.04.01 10:50:00,2026.04.01 17:02:00,AGAINST,UP,1.524,6,199.858,199.706,199.460,199.460,199.460,200.222,200.219,200.219,199.706,199.889,199.706,MT5_ORDER_FILL,0.600000,-1.563505,0.622251,372.00,tp
16,CHFJPY.i,LONG,2026.04.16 13:58:00,2026.04.16 15:20:00,AGAINST,DOWN,1.213,1,202.869,202.990,202.854,202.869,202.869,202.854,202.869,202.869,202.990,202.989,202.990,MT5_ORDER_FILL,0.100000,-0.069261,0.108839,82.00,tp
17,CHFJPY.i,LONG,2026.06.10 03:58:00,2026.06.10 08:35:00,AGAINST,DOWN,1.239,2,200.710,200.834,200.759,200.775,200.775,200.651,200.645,200.645,200.834,200.878,200.834,MT5_ORDER_FILL,0.200000,-0.227603,0.272801,277.00,tp
18,CHFJPY.i,LONG,2026.06.11 20:29:00,2026.06.11 20:32:00,AGAINST,DOWN,1.246,1,200.592,200.717,200.570,200.592,200.592,200.570,200.592,200.592,200.717,200.754,200.717,MT5_ORDER_FILL,0.100000,-0.018461,0.133237,3.00,tp
19,CHFJPY.i,LONG,2026.06.19 09:22:00,2026.06.19 10:07:00,AGAINST,DOWN,1.257,2,199.905,200.030,199.935,199.949,199.949,199.823,199.860,199.860,200.030,200.042,200.030,MT5_ORDER_FILL,0.200000,-0.148720,0.225068,45.00,tp
20,CHFJPY.i,LONG,2026.06.24 14:44:00,2026.06.24 16:30:00,AGAINST,DOWN,1.141,4,198.903,199.017,199.070,199.081,199.081,198.739,198.747,198.747,199.017,199.030,199.017,MT5_ORDER_FILL,0.400000,-0.691317,0.538859,106.00,tp
